NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
108	0.0	-74.4369443716	
108	0.0	-74.6503568425	
108	0.0	-75.0640587906	
108	0.0	-74.4230685742	
108	0.0	-74.5821749528	
108	0.0	-74.365271535	
108	0.0	-73.9462830439	
108	0.0	-74.4012842243	
108	0.0	-73.8723529735	
108	0.0	-74.4622972672	
108	0.0	-75.5470211028	
108	0.0	-74.5286820089	
108	0.0	-74.6664010749	
108	0.0	-74.8394250954	
108	0.0	-74.445458021	
108	0.0	-74.2579597458	
108	0.0	-74.30054994	
108	0.0	-74.77647412	
108	0.0	-73.3187631057	
108	0.0	-74.693073539	
108	0.0	-74.3397349741	
108	0.0	-75.1200860635	
108	0.0	-72.9121845174	
108	0.0	-74.2953574875	
108	0.0	-73.9363679141	
108	0.0	-74.8802613552	
108	0.0	-73.5146933034	
108	0.0	-74.4464793792	
108	0.0	-74.3979121512	
108	0.0	-74.1325571006	
108	0.0	-74.4408723667	
108	0.0	-74.6927176977	
108	0.0	-74.8568553663	
108	0.0	-74.4488806695	
108	0.0	-74.9498852975	
108	0.0	-74.5860374591	
108	0.0	-75.1218019033	
108	0.0	-73.6393250337	
108	0.0	-74.5041598279	
108	0.0	-73.612858058	
108	0.0	-73.8040684664	
108	0.0	-75.5347611602	
108	0.0	-75.5872263195	
108	0.0	-73.5879691998	
108	0.0	-73.7353542846	
108	0.0	-73.6150777136	
108	0.0	-74.2384637066	
108	0.0	-74.8017441927	
108	0.0	-74.777754244	
108	0.0	-73.6769891735	
108	0.0	-74.6475395367	
108	0.0	-74.7695443842	
108	0.0	-75.033106905	
108	0.0	-75.1120923744	
108	0.0	-73.2221002902	
108	0.0	-74.2323332621	
108	0.0	-73.9112408564	
108	0.0	-73.8402140236	
108	0.0	-75.4632352529	
108	0.0	-74.4969990948	
108	0.0	-74.2433717975	
108	0.0	-73.8040564242	
108	0.0	-74.3728801642	
108	0.0	-75.7964057729	
108	0.0	-74.5897741146	
108	0.0	-73.9919896351	
108	0.0	-73.5359179466	
108	0.0	-73.7493139471	
108	0.0	-74.4571282694	
108	0.0	-73.6587855772	
108	0.0	-74.0742564731	
108	0.0	-73.7971344526	
108	0.0	-74.0342985803	
108	0.0	-74.6215893224	
108	0.0	-74.0871438697	
108	0.0	-74.5169061731	
108	0.0	-73.924029694	
108	0.0	-74.7910849929	
108	0.0	-73.6626589869	
108	0.0	-75.0329873465	
108	0.0	-73.9990932197	
108	0.0	-72.3352764101	
108	0.0	-73.837911696	
108	0.0	-74.4994062057	
108	0.0	-74.5503725692	
108	0.0	-74.4356767173	
108	0.0	-75.1497477211	
108	0.0	-73.2248535523	
108	0.0	-75.0524032004	
108	0.0	-74.0634982739	
108	0.0	-74.7974937097	
108	0.0	-74.5562242597	
108	0.0	-74.7117529632	
108	0.0	-75.7724743929	
108	0.0	-74.1610544813	
108	0.0	-74.1723369862	
108	0.0	-74.0024355516	
108	0.0	-73.8738891009	
108	0.0	-73.8277459167	
108	0.0	-73.205986585	
108	0.0	-74.2606511653	
108	0.0	-74.9442691156	
108	0.0	-74.7010406847	
108	0.0	-73.9525004769	
108	0.0	-74.7105270551	
108	0.0	-74.3114284773	
108	0.0	-74.6328037952	
108	0.0	-74.1261004604	
108	0.0	-74.1922409946	
108	0.0	-73.7009052532	
108	0.0	-73.8912210328	
108	0.0	-74.2498567349	
108	0.0	-74.3259401435	
108	0.0	-74.1532511822	
108	0.0	-73.9161389709	
108	0.0	-73.9453377923	
108	0.0	-73.0180744386	
108	0.0	-75.2091365262	
108	0.0	-74.3312535148	
108	0.0	-73.7139073089	
108	0.0	-74.1706309472	
108	0.0	-73.6678220268	
108	0.0	-74.1661499862	
108	0.0	-73.5259504545	
108	0.0	-74.7626741699	
108	0.0	-74.4236163082	
108	0.0	-73.5506929094	
108	0.0	-73.9833739218	
108	0.0	-74.6809436864	
108	0.0	-73.9671240664	
108	0.0	-74.4001880161	
108	0.0	-74.4373245214	
108	0.0	-74.7877730152	
108	0.0	-74.9235062337	
108	0.0	-74.5043455552	
108	0.0	-75.8079039882	
108	0.0	-74.5408873467	
108	0.0	-73.3128115852	
108	0.0	-73.3098114399	
108	0.0	-73.3644516777	
108	0.0	-74.4227092739	
108	0.0	-75.2395652733	
108	0.0	-73.6171328116	
108	0.0	-76.7719605586	
108	0.0	-73.8631022142	
108	0.0	-74.1986945787	
108	0.0	-74.767424982	
108	0.0	-74.7933148425	
108	0.0	-73.7248333226	
108	0.0	-73.7974236655	
108	0.0	-74.3752573067	
108	0.0	-75.3021906963	
108	0.0	-74.6432680303	
108	0.0	-75.3035692214	
108	0.0	-73.1001885191	
108	0.0	-73.9072007333	
108	0.0	-74.0919913566	
108	0.0	-73.639908391	
108	0.0	-74.6205601053	
108	0.0	-75.4774853733	
108	0.0	-72.9722629327	
108	0.0	-75.4098050861	
108	0.0	-74.7210307177	
108	0.0	-73.4090578804	
108	0.0	-72.7354314022	
108	0.0	-73.930668634	
108	0.0	-74.3910043416	
108	0.0	-74.502852511	
108	0.0	-73.7953054363	
108	0.0	-74.1023590988	
108	0.0	-73.3068840734	
108	0.0	-73.8582250125	
108	0.0	-74.0541106032	
108	0.0	-74.5840504254	
108	0.0	-74.8647902256	
108	0.0	-74.4863720843	
108	0.0	-75.3396814726	
108	0.0	-75.600992459	
108	0.0	-75.1922897207	
108	0.0	-74.9642138276	
108	0.0	-74.4693351245	
108	0.0	-74.4097156033	
108	0.0	-74.7602253321	
