NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
208	1.0	42.8809321649	
208	1.0	43.0098975175	
208	1.0	43.042827082	
208	1.0	42.7451556605	
208	1.0	42.8723750731	
208	1.0	43.0212261212	
208	1.0	42.9671504911	
208	1.0	42.8550491195	
208	1.0	42.9789152999	
208	1.0	42.7437064813	
208	1.0	42.9302916148	
208	1.0	42.9389658661	
208	1.0	42.7032671646	
208	1.0	42.9520935968	
208	1.0	43.0501136484	
208	1.0	43.0115267404	
208	1.0	43.0015492639	
208	1.0	42.8571706362	
208	1.0	42.7804091363	
208	1.0	42.9112964392	
208	1.0	43.0105282054	
208	1.0	42.9432228806	
208	1.0	43.1322415437	
208	1.0	42.6351922325	
208	1.0	43.0488406033	
208	1.0	42.7941524305	
208	1.0	42.9351559127	
208	1.0	42.7874970387	
208	1.0	42.9850607848	
208	1.0	42.7553752659	
208	1.0	42.815192861	
208	1.0	42.8582590407	
208	1.0	42.9407278706	
208	1.0	42.8636458775	
208	1.0	42.979633223	
208	1.0	42.8824062275	
208	1.0	43.0243221839	
208	1.0	42.7281061732	
208	1.0	42.8638610504	
208	1.0	42.7769621737	
208	1.0	42.8127914934	
208	1.0	42.9629886376	
208	1.0	42.9020367696	
208	1.0	42.9070566281	
208	1.0	42.7761365605	
208	1.0	42.9792638296	
208	1.0	42.9988890707	
208	1.0	42.8758894054	
208	1.0	43.0602178818	
208	1.0	43.0329135266	
208	1.0	43.0560202556	
208	1.0	42.7211308929	
208	1.0	42.7309509052	
208	1.0	42.9917533047	
208	1.0	42.9421007317	
208	1.0	43.0788732516	
208	1.0	42.8343076032	
208	1.0	43.0638763618	
208	1.0	43.0240755095	
208	1.0	42.9196588172	
208	1.0	42.6603988321	
208	1.0	42.9029161516	
208	1.0	42.8124770729	
208	1.0	42.8204824244	
208	1.0	42.9668976032	
208	1.0	42.4903881972	
208	1.0	42.9861780837	
208	1.0	42.6776721904	
208	1.0	42.9868448713	
208	1.0	42.8611620759	
208	1.0	42.8620827572	
208	1.0	42.7985460711	
208	1.0	43.0288420778	
208	1.0	42.6230636221	
208	1.0	42.9484135985	
208	1.0	43.0587207556	
208	1.0	43.0628132391	
208	1.0	42.9669188521	
208	1.0	42.7963891564	
208	1.0	42.8636053387	
208	1.0	42.8320437375	
208	1.0	42.9569521188	
208	1.0	42.9741032486	
208	1.0	42.8829833528	
208	1.0	42.6150843448	
208	1.0	43.1509609447	
208	1.0	42.9983095998	
208	1.0	42.9721663615	
208	1.0	43.0156787443	
208	1.0	42.9828050104	
208	1.0	42.7294789286	
208	1.0	43.0171067991	
208	1.0	43.1014797578	
208	1.0	42.8108103549	
208	1.0	42.591196418	
208	1.0	43.0963050613	
208	1.0	42.9966104183	
208	1.0	42.7861547724	
208	1.0	42.847398355	
208	1.0	42.8770741526	
208	1.0	42.904091767	
208	1.0	43.0257259952	
208	1.0	42.8091433178	
208	1.0	42.9295447765	
208	1.0	42.6040628842	
208	1.0	43.1105277816	
208	1.0	42.8526767692	
208	1.0	43.0375007018	
208	1.0	42.7896978719	
208	1.0	42.6039225275	
208	1.0	42.9338235802	
208	1.0	42.9523339658	
208	1.0	43.0443789316	
208	1.0	43.0185218558	
208	1.0	42.7932358644	
208	1.0	42.9169243488	
208	1.0	42.7452090514	
208	1.0	42.9243303484	
208	1.0	42.7213756672	
208	1.0	43.1031315711	
208	1.0	42.8996554883	
208	1.0	42.9848575291	
208	1.0	43.0116319986	
208	1.0	42.9382268042	
208	1.0	42.9334060938	
208	1.0	43.0361269503	
208	1.0	43.1097712787	
208	1.0	42.9436848288	
208	1.0	42.9617280351	
208	1.0	43.0924264138	
208	1.0	42.8808071998	
208	1.0	42.7264922024	
208	1.0	43.0331517979	
208	1.0	42.9175131765	
208	1.0	42.868845069	
