702 13
0	7195	6	0	0	0.000	117	6.60000000000000000000e+02	1.40000000000000000000e+01	4.87405329942703247070e-01	1.62664783000946044922e+00	2.81643	0.243674457073
1	7195	6	0	0	0.000	117	6.81000000000000000000e+02	2.00000000000000000000e+01	5.12028217315673828125e-01	1.84825420379638671875e+00	2.83441	0.588395416737
2	7195	6	0	0	0.000	117	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14685511589050292969e-01	1.87216985225677490234e+00	2.85588	0.625597536564
3	7195	6	0	0	0.000	117	6.69000000000000000000e+02	1.60000000000000000000e+01	4.97891098260879516602e-01	1.72101986408233642578e+00	2.87855	0.390475273132
4	15097	29	1	13	0.929	117	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88546699285507202148e-01	1.63692021369934082031e+00	1.91457	0.25965359807
5	15097	29	0	0	0.000	117	6.68000000000000000000e+02	1.60000000000000000000e+01	4.96908754110336303711e-01	1.71217882633209228516e+00	2.25582	0.376722604036
6	15097	29	0	0	0.000	117	6.76000000000000000000e+02	1.90000000000000000000e+01	5.06302595138549804688e-01	1.79672324657440185547e+00	2.27874	0.50823622942
7	15097	29	0	0	0.000	117	6.85000000000000000000e+02	2.10000000000000000000e+01	5.15928506851196289062e-01	1.88335657119750976562e+00	2.30041	0.642999172211
8	17303	28	0	0	0.000	117	6.86000000000000000000e+02	2.10000000000000000000e+01	5.17910659313201904297e-01	1.90119588375091552734e+00	2.19633	0.670749247074
9	17303	28	0	0	0.000	117	6.83000000000000000000e+02	2.10000000000000000000e+01	5.14463305473327636719e-01	1.87016987800598144531e+00	2.21507	0.622486412525
10	17303	28	0	0	0.000	117	6.61000000000000000000e+02	1.40000000000000000000e+01	4.88661289215087890625e-01	1.63795173168182373047e+00	2.2325	0.26125818491
11	17556	31	0	0	0.000	117	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81523960828781127930e-01	1.57371568679809570312e+00	1.12913	0.161335498095
12	17556	31	0	0	0.000	117	6.79000000000000000000e+02	1.90000000000000000000e+01	5.09660422801971435547e-01	1.82694375514984130859e+00	1.14869	0.555245757103
13	17556	31	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.15487670898437500000e-01	1.87938928604125976562e+00	1.1701	0.636827766895
14	17556	31	0	0	0.000	117	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91534411907196044922e-01	1.66380977630615234375e+00	1.18783	0.301481813192
15	17607	28	0	0	0.000	117	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16875922679901123047e-01	1.89188301563262939453e+00	2.43794	0.656262516975
16	17607	28	0	0	0.000	117	6.73000000000000000000e+02	1.80000000000000000000e+01	5.02607882022857666016e-01	1.76347076892852783203e+00	2.45642	0.456510037184
17	17607	28	0	0	0.000	117	6.84000000000000000000e+02	2.10000000000000000000e+01	5.14939486980438232422e-01	1.87445509433746337891e+00	2.47474	0.629152417183
18	17607	28	1	43	0.030	117	6.78000000000000000000e+02	1.90000000000000000000e+01	5.08701980113983154297e-01	1.81831800937652587891e+00	2.55354	0.541828036308
19	44783	29	0	0	0.000	117	6.79000000000000000000e+02	1.90000000000000000000e+01	5.08998453617095947266e-01	1.82098603248596191406e+00	2.80837	0.545978307724
20	44783	29	0	0	0.000	117	6.55000000000000000000e+02	1.20000000000000000000e+01	4.81746375560760498047e-01	1.57571744918823242188e+00	2.82973	0.164449304342
21	44783	29	0	0	0.000	117	6.67000000000000000000e+02	1.60000000000000000000e+01	4.95048940181732177734e-01	1.69544041156768798828e+00	2.85257	0.350685119629
22	44783	29	0	0	0.000	117	6.75000000000000000000e+02	1.80000000000000000000e+01	5.04483461380004882812e-01	1.78035092353820800781e+00	2.8737	0.482768177986
