cell0603_08_model_cm_0_45[0].dend[0],0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell0603_08_model_cm_0_45[0].dend[0],1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell0603_08_model_cm_0_45[0].dend[1],0.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cell0603_08_model_cm_0_45[0].dend[1],0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575,0.5,1.1,1.225,1.325,1.55,1.675,1.75,2.025,2.0,2.075,2.125,2.425,2.55,2.45,2.575,2.625
cell0603_08_model_cm_0_45[0].dend[1],0.833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825,1.1,1.375,1.625,1.825,2.125,2.1,2.3,2.475,2.75,2.825,2.975,3.325,3.275,3.475,3.675,3.75,3.975,4.15,4.125,4.675,4.65,4.85,5.1,5.025,5.575
cell0603_08_model_cm_0_45[0].dend[1],1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,1.075,1.425,1.725,1.95,2.2,2.4,2.575,2.8,3.0,3.175,3.35,3.55,3.75,3.95,4.15,4.375,4.625,4.85,5.175,5.5,5.925,6.575,38.475
cell0603_08_model_cm_0_45[0].dend[2],0.0555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,1.2,1.6,1.9,2.2,2.475,2.7,2.95,3.175,3.425,3.675,3.9,4.175,4.425,4.725,5.05,5.45,5.925,6.625,8.225,37.15,38.45,39.6,40.725,41.775,42.775,43.725,44.675,45.55,46.4,47.225,48.05,48.825
cell0603_08_model_cm_0_45[0].dend[2],0.166666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.6,2.025,2.4,2.725,3.05,3.35,3.675,3.975,4.325,4.7,5.1,5.625,6.3,7.6,35.15,36.85,38.35,39.725,41.05,42.3,43.475,44.6,45.675,46.75,47.75,48.725,49.65,50.575,51.475,52.325,53.175,53.975,54.775,55.55,56.3,57.025
cell0603_08_model_cm_0_45[0].dend[2],0.277777777778,0,0,0,0,0,0,0,0,0,0,0.75,1.6,2.15,2.6,3.0,3.4,3.775,4.175,4.6,5.1,5.75,6.675,9.925,35.175,37.1,38.825,40.4,41.925,43.35,44.675,45.975,47.2,48.375,49.5,50.6,51.65,52.675,53.65,54.6,55.55,56.45,57.325,58.175,59.025,59.825,60.6,61.375,62.15,62.9,63.625
cell0603_08_model_cm_0_45[0].dend[2],0.388888888889,0,0,0,0,0,0,0,0,0.525,1.625,2.275,2.775,3.25,3.725,4.2,4.725,5.375,6.225,7.95,34.075,36.4,38.45,40.3,42.075,43.675,45.2,46.675,48.075,49.375,50.675,51.875,53.05,54.175,55.3,56.35,57.375,58.35,59.325,60.275,61.175,62.05,62.925,63.75,64.575,65.375,66.15,66.95,67.7,68.425,69.125
cell0603_08_model_cm_0_45[0].dend[2],0.5,0,0,0,0,0,0,0,1.15,2.025,2.625,3.2,3.725,4.275,4.925,5.725,7.05,32.875,35.65,38.025,40.2,42.15,44.0,45.725,47.375,48.9,50.375,51.775,53.1,54.425,55.65,56.825,57.975,59.1,60.175,61.225,62.225,63.2,64.15,65.1,66.0,66.85,67.725,68.55,69.35,70.15,70.925,71.7,72.45,73.175,73.875
cell0603_08_model_cm_0_45[0].dend[2],0.611111111111,0,0,0,0,0,0,1.275,2.15,2.825,3.425,4.05,4.725,5.575,6.975,32.75,35.8,38.425,40.8,42.975,44.95,46.825,48.575,50.25,51.825,53.35,54.775,56.125,57.475,58.725,59.95,61.125,62.25,63.375,64.425,65.45,66.45,67.425,68.375,69.3,70.2,71.075,71.9,72.75,73.55,74.325,75.125,75.875,76.625,77.35,78.05
cell0603_08_model_cm_0_45[0].dend[2],0.722222222222,0,0,0,0,0,1.075,2.1,2.85,3.525,4.2,5.0,6.125,9.85,34.7,37.725,40.4,42.825,45.025,47.1,49.025,50.85,52.55,54.2,55.725,57.2,58.625,59.975,61.275,62.525,63.75,64.925,66.05,67.125,68.175,69.2,70.225,71.2,72.125,73.05,73.925,74.8,75.65,76.475,77.3,78.075,78.85,79.6,80.35,81.075,81.775
