cell1303_06_model_cm_0_52[0].dend[5],1,0,0,0,0,0.675,2.1,2.95,3.75,4.65,5.85,31.375,35.45,38.825,41.8,44.475,46.9,49.175,51.275,53.275,55.125,56.875,58.575,60.15,61.675,63.125,64.525,65.875,67.15,68.4,69.575,70.75,71.875,72.95,74.0,75.025,76.025,76.975,77.925,78.825,79.7,80.575,81.425,82.275,83.075,83.85,84.625,85.375,86.125,86.85,87.55
cell1303_06_model_cm_0_52[0].dend[6],1,0,0,0,0,1.925,3.525,5.15,9.25,35.8,40.2,43.95,47.25,50.225,52.95,55.45,57.775,59.95,62.0,63.925,65.725,67.45,69.125,70.675,72.175,73.6,75.0,76.325,77.6,78.825,80.0,81.15,82.275,83.35,84.375,85.4,86.375,87.325,88.25,89.15,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[7],1,0,0,0,0,1.775,3.2,4.4,5.9,30.225,35.375,39.4,42.825,45.9,48.675,51.225,53.575,55.8,57.825,59.8,61.6,63.35,65.0,66.575,68.075,69.525,70.9,72.25,73.525,74.75,75.925,77.075,78.2,79.3,80.35,81.35,82.325,83.3,84.225,85.125,86.0,86.875,87.725,88.55,89.35,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[8],1,0,0,0,0,0,0,0,0.6,1.1,1.475,1.775,2.075,2.35,2.6,2.85,3.1,3.35,3.6,3.9,4.175,4.5,4.9,5.375,6.125,32.375,34.25,35.925,37.5,38.95,40.35,41.675,42.95,44.15,45.3,46.4,47.475,48.525,49.525,50.475,51.45,52.375,53.25,54.125,54.95,55.775,56.575,57.375,58.125,58.875,59.6
cell1303_06_model_cm_0_52[0].dend[11],1,0,0,0,0,1.475,2.875,4.05,5.5,31.95,36.975,40.9,44.3,47.325,50.1,52.625,54.975,57.175,59.2,61.15,62.975,64.7,66.375,67.925,69.425,70.875,72.275,73.6,74.875,76.1,77.275,78.425,79.55,80.625,81.675,82.7,83.675,84.625,85.55,86.475,87.35,88.2,89.075,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[12],1,0,0,0,0,0.25,2.925,4.65,8.1,36.75,41.175,44.9,48.225,51.2,53.925,56.425,58.725,60.925,62.95,64.875,66.675,68.425,70.05,71.625,73.125,74.55,75.925,77.25,78.525,79.775,80.95,82.1,83.2,84.275,85.3,86.325,87.325,88.275,89.2,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[14],1,0,0,0.65,3.425,5.55,32.35,39.0,44.25,48.65,52.525,55.95,59.1,61.95,64.575,67.025,69.3,71.425,73.45,75.35,77.125,78.85,80.5,82.05,83.525,84.95,86.325,87.625,88.9,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825
cell1303_06_model_cm_0_52[0].dend[15],1,0,0,0,1.85,2.925,3.875,5.0,7.425,34.45,38.825,42.575,45.85,48.85,51.575,54.075,56.4,58.6,60.625,62.55,64.375,66.125,67.75,69.325,70.825,72.275,73.65,74.975,76.275,77.5,78.7,79.85,80.95,82.05,83.075,84.1,85.1,86.05,86.975,87.9,88.8,89.675,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825
cell1303_06_model_cm_0_52[0].dend[18],1,0,0,0,0.975,3.375,5.35,32.275,38.325,43.05,47.1,50.625,53.8,56.7,59.35,61.825,64.1,66.275,68.275,70.175,72.0,73.7,75.325,76.9,78.4,79.825,81.2,82.5,83.775,85.025,86.2,87.35,88.45,89.5,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[19],1,0,0,0,0.45,2.725,4.125,5.9,32.725,37.95,42.175,45.85,49.125,52.05,54.75,57.25,59.55,61.725,63.75,65.65,67.475,69.2,70.825,72.425,73.9,75.35,76.7,78.025,79.3,80.55,81.725,82.875,83.975,85.05,86.1,87.1,88.1,89.05,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[21],1,0,0,0,0.3,2.625,3.925,5.425,30.65,36.425,40.75,44.45,47.75,50.725,53.4,55.925,58.225,60.4,62.425,64.35,66.175,67.9,69.525,71.125,72.625,74.05,75.425,76.75,78.025,79.275,80.45,81.6,82.7,83.775,84.825,85.825,86.825,87.775,88.725,89.625,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[22],1,0,0,0,0.5,2.8,4.25,6.15,33.125,38.3,42.5,46.175,49.425,52.35,55.05,57.525,59.825,62.0,64.025,65.95,67.775,69.475,71.125,72.675,74.2,75.625,77.0,78.325,79.575,80.825,82.025,83.175,84.275,85.35,86.375,87.4,88.375,89.325,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[25],1,0,0,0,1.175,3.85,6.875,36.05,41.625,46.2,50.15,53.65,56.8,59.675,62.3,64.75,67.025,69.2,71.2,73.1,74.9,76.6,78.225,79.8,81.3,82.7,84.075,85.375,86.65,87.9,89.075,89.775,89.775,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[27],1,0,0,0,0.525,2.875,4.475,7.2,37.525,42.4,46.475,50.075,53.275,56.15,58.825,61.3,63.6,65.75,67.775,69.675,71.5,73.2,74.825,76.375,77.9,79.325,80.7,82.0,83.275,84.525,85.7,86.85,87.95,89.025,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[29],1,0,0,0,0,0.825,1.95,2.75,3.5,4.3,5.475,36.675,40.45,43.675,46.525,49.125,51.525,53.75,55.825,57.8,59.625,61.35,63.025,64.625,66.125,67.55,68.95,70.275,71.55,72.8,74.0,75.15,76.275,77.35,78.4,79.4,80.4,81.375,82.3,83.225,84.1,84.95,85.8,86.625,87.425,88.2,88.975,89.725,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[32],1,0,0,0,0.4,2.95,4.925,40.15,45.625,50.125,54.025,57.475,60.6,63.475,66.075,68.525,70.8,72.95,74.95,76.85,78.625,80.325,81.95,83.525,85.0,86.425,87.775,89.075,89.75,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[33],1,0,0,0,2.2,4.25,37.75,44.375,49.5,53.875,57.675,61.1,64.2,67.05,69.65,72.075,74.35,76.475,78.475,80.35,82.175,83.875,85.475,87.025,88.5,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.825,89.825
cell1303_06_model_cm_0_52[0].dend[34],1,0,0,0,0,0,0.925,1.925,2.75,3.575,4.75,42.1,45.625,48.7,51.5,54.025,56.375,58.55,60.625,62.525,64.35,66.1,67.75,69.3,70.825,72.25,73.625,74.95,76.225,77.45,78.65,79.8,80.9,81.975,83.025,84.025,85.0,85.95,86.875,87.775,88.7,89.55,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[35],1,0,0,0,0.6,2.675,3.9,5.25,8.075,34.375,38.85,42.625,45.925,48.925,51.65,54.175,56.475,58.675,60.7,62.65,64.475,66.175,67.825,69.425,70.9,72.35,73.725,75.05,76.35,77.575,78.75,79.9,81.025,82.1,83.125,84.15,85.125,86.125,87.05,87.95,88.825,89.7,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[40],1,0,0,0,0,1.925,3.475,4.925,7.575,34.425,38.925,42.75,46.075,49.075,51.825,54.35,56.65,58.85,60.875,62.825,64.65,66.35,68.025,69.575,71.075,72.5,73.9,75.225,76.5,77.725,78.925,80.05,81.2,82.275,83.3,84.325,85.3,86.25,87.175,88.1,88.975,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[41],1,0,0,0,0,1.7,3.1,4.25,5.7,28.0,35.625,39.6,43.025,46.1,48.875,51.425,53.775,55.975,58.025,59.975,61.8,63.525,65.2,66.775,68.275,69.7,71.1,72.425,73.7,74.925,76.125,77.275,78.4,79.475,80.525,81.55,82.525,83.475,84.4,85.325,86.2,87.05,87.925,88.75,89.55,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_06_model_cm_0_52[0].dend[42],1,0,0,0,0,0,0,0,0,0,0,0,0.55,0.925,1.2,1.45,1.65,1.85,2.05,2.225,2.4,2.575,2.725,2.9,3.075,3.25,3.4,3.575,3.775,3.975,4.175,4.4,4.65,4.95,5.3,5.75,6.575,34.9,36.175,37.35,38.45,39.5,40.55,41.525,42.45,43.35,44.25,45.1,45.925,46.725,47.5
cell1303_06_model_cm_0_52[0].dend[44],1,0,0,0,0,2.075,3.675,5.275,9.2,35.45,39.875,43.625,46.925,49.925,52.65,55.15,57.475,59.65,61.7,63.625,65.45,67.15,68.825,70.375,71.875,73.3,74.7,76.025,77.3,78.525,79.7,80.85,81.975,83.05,84.1,85.1,86.075,87.05,87.975,88.875,89.75,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
