cell1303_03_model_cm_0_43[0].dend[4],1,0,0,0,0,0,0,0,0,0.5,1.05,1.4,1.675,1.95,2.2,2.45,2.675,2.9,3.15,3.35,3.6,3.85,4.1,4.4,4.7,5.075,5.6,6.375,33.325,35.025,36.6,38.05,39.425,40.7,41.95,43.125,44.275,45.35,46.4,47.425,48.4,49.35,50.275,51.15,52.025,52.875,53.725,54.525,55.3,56.075,56.825
cell1303_03_model_cm_0_43[0].dend[5],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.925,1.175,1.375,1.55,1.7,1.85,2.0,2.15,2.275,2.425,2.525,2.675,2.8,2.95,3.05,3.175,3.325,3.45,3.575,3.725,3.85,4.025,4.175,4.325,4.5,4.7,4.925,5.175,5.45,5.825,6.375,8.025,38.025
cell1303_03_model_cm_0_43[0].dend[6],1,0,0,0,1.225,2.25,3.025,3.775,4.6,5.825,31.1,35.425,39.025,42.225,45.05,47.675,50.075,52.3,54.4,56.35,58.2,59.95,61.65,63.25,64.75,66.225,67.6,68.95,70.275,71.525,72.725,73.875,75.0,76.1,77.15,78.175,79.175,80.15,81.075,82.0,82.925,83.8,84.65,85.475,86.3,87.075,87.85,88.625,89.375,89.825,89.825
cell1303_03_model_cm_0_43[0].dend[8],1,0,0,0,0,0,0,1.05,1.575,2.025,2.425,2.775,3.125,3.5,3.9,4.35,4.85,5.6,7.05,33.425,35.75,37.85,39.775,41.6,43.275,44.875,46.375,47.85,49.225,50.525,51.8,53.025,54.175,55.325,56.4,57.5,58.525,59.525,60.475,61.425,62.35,63.225,64.1,64.95,65.775,66.575,67.375,68.15,68.925,69.675,70.375
cell1303_03_model_cm_0_43[0].dend[10],1,0,0,0,0,1.275,2.375,3.275,4.125,5.15,7.125,33.45,37.275,40.575,43.5,46.15,48.575,50.85,52.95,54.925,56.8,58.575,60.225,61.85,63.375,64.825,66.225,67.575,68.875,70.125,71.325,72.5,73.625,74.7,75.75,76.775,77.8,78.775,79.7,80.625,81.525,82.4,83.25,84.075,84.875,85.675,86.45,87.2,87.95,88.675,89.375
cell1303_03_model_cm_0_43[0].dend[11],1,0,0,0,0,1.55,2.675,3.6,4.575,6.0,31.5,35.925,39.55,42.725,45.6,48.2,50.6,52.85,54.925,56.925,58.775,60.525,62.2,63.8,65.3,66.75,68.15,69.525,70.8,72.05,73.25,74.4,75.525,76.625,77.675,78.725,79.7,80.675,81.625,82.525,83.425,84.3,85.15,85.975,86.775,87.575,88.35,89.1,89.825,89.825,89.825
cell1303_03_model_cm_0_43[0].dend[14],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.7,0.9,1.1,1.25,1.375,1.525,1.625,1.75,1.875,1.975,2.075,2.2,2.3,2.425,2.525,2.6,2.7,2.825,2.925,3.0,3.1,3.2,3.325,3.425,3.525,3.65,3.75,3.85,3.975,4.1
cell1303_03_model_cm_0_43[0].dend[15],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.775,1.0,1.175,1.325,1.475,1.625,1.775,1.875,2.025,2.125,2.275,2.375,2.475,2.6,2.7,2.825,2.925,3.05,3.15,3.275,3.375,3.5,3.625,3.75,3.875,4.0,4.125,4.275,4.425,4.6,4.8,5.0
cell1303_03_model_cm_0_43[0].dend[17],1,0,0,0,0,0,0,0,0,0.725,1.175,1.5,1.8,2.075,2.325,2.575,2.8,3.025,3.25,3.525,3.75,4.05,4.325,4.65,5.05,5.575,6.5,33.5,35.225,36.8,38.275,39.675,41.025,42.275,43.475,44.625,45.75,46.825,47.85,48.85,49.825,50.75,51.675,52.575,53.45,54.275,55.1,55.9,56.675,57.45,58.175
cell1303_03_model_cm_0_43[0].dend[18],1,0,0,0,1.575,3.2,4.525,6.4,32.55,37.75,41.975,45.65,48.925,51.9,54.6,57.1,59.425,61.6,63.65,65.575,67.425,69.15,70.775,72.35,73.875,75.325,76.7,78.025,79.325,80.55,81.75,82.925,84.025,85.125,86.175,87.175,88.175,89.125,89.8,89.8,89.8,89.8,89.8,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825
