cell1303_05_model_cm_0_50[0].dend[2],1,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.85,1.15,1.4,1.6,1.8,2.0,2.175,2.375,2.55,2.725,2.9,3.075,3.225,3.425,3.6,3.775,4.0,4.2,4.425,4.675,5.0,5.35,5.825,6.625,35.0,36.225,37.375,38.45,39.475,40.45,41.375,42.275,43.15,44.0,44.825,45.65,46.425
cell1303_05_model_cm_0_50[0].dend[4],1,0,0,0,0,0,0.125,1.675,2.425,3.05,3.675,4.3,5.05,6.2,31.075,34.425,37.175,39.675,41.95,44.025,45.975,47.8,49.5,51.15,52.7,54.175,55.575,56.95,58.25,59.5,60.7,61.85,63.0,64.075,65.125,66.15,67.15,68.1,69.05,69.975,70.875,71.725,72.575,73.4,74.2,74.975,75.75,76.5,77.225,77.95,78.65
cell1303_05_model_cm_0_50[0].dend[5],1,0,0,0,0,0,1.75,2.675,3.475,4.275,5.25,6.925,32.575,36.15,39.2,41.95,44.425,46.7,48.825,50.8,52.7,54.45,56.125,57.725,59.225,60.675,62.075,63.4,64.7,65.95,67.125,68.275,69.4,70.475,71.55,72.55,73.525,74.5,75.425,76.325,77.2,78.075,78.9,79.725,80.55,81.325,82.1,82.85,83.575,84.3,85.0
cell1303_05_model_cm_0_50[0].dend[9],1,0,0,0,0,1.475,2.75,3.775,4.85,6.45,31.95,36.25,39.825,42.95,45.75,48.325,50.7,52.9,54.975,56.9,58.725,60.475,62.125,63.675,65.175,66.65,68.025,69.325,70.6,71.825,73.025,74.175,75.3,76.375,77.4,78.425,79.4,80.35,81.275,82.175,83.075,83.95,84.775,85.6,86.375,87.175,87.925,88.675,89.4,89.8,89.8
cell1303_05_model_cm_0_50[0].dend[10],1,0,0,0,0,0,0,0.775,1.475,2.0,2.425,2.85,3.25,3.7,4.15,4.675,5.35,6.475,32.425,34.9,37.1,39.1,40.95,42.7,44.325,45.875,47.325,48.75,50.1,51.375,52.6,53.8,54.95,56.075,57.15,58.175,59.175,60.15,61.1,62.025,62.925,63.8,64.65,65.5,66.325,67.1,67.875,68.65,69.375,70.1,70.825
cell1303_05_model_cm_0_50[0].dend[13],1,0,0,0,0,0,0,0,0,0,0.675,1.525,2.075,2.6,3.075,3.575,4.125,4.75,5.575,7.2,34.4,36.625,38.625,40.45,42.15,43.75,45.25,46.7,48.05,49.375,50.6,51.825,53.0,54.1,55.175,56.225,57.25,58.225,59.175,60.1,61.0,61.875,62.725,63.575,64.4,65.2,65.975,66.725,67.475,68.2,68.9
cell1303_05_model_cm_0_50[0].dend[14],1,0,0,0,0,2.275,4.075,6.375,33.95,39.025,43.2,46.85,50.075,53.0,55.65,58.125,60.45,62.575,64.625,66.5,68.3,70.025,71.65,73.2,74.675,76.125,77.5,78.8,80.075,81.275,82.45,83.625,84.7,85.775,86.8,87.8,88.775,89.725,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_05_model_cm_0_50[0].dend[15],1,0,0,0,0,0,1.125,1.9,2.5,3.05,3.575,4.15,4.825,5.825,31.475,34.725,37.475,39.925,42.175,44.25,46.175,48.0,49.725,51.35,52.875,54.375,55.775,57.125,58.425,59.675,60.875,62.075,63.2,64.275,65.325,66.35,67.35,68.3,69.25,70.15,71.05,71.925,72.775,73.6,74.4,75.2,75.975,76.725,77.45,78.175,78.875
cell1303_05_model_cm_0_50[0].dend[16],1,0,0,0,0,0,0,0.775,1.4,1.85,2.225,2.6,2.95,3.3,3.65,4.025,4.45,4.95,5.625,6.875,32.95,35.175,37.15,38.95,40.675,42.275,43.775,45.225,46.575,47.9,49.175,50.375,51.525,52.65,53.725,54.775,55.825,56.8,57.75,58.675,59.575,60.45,61.325,62.15,62.975,63.775,64.575,65.325,66.075,66.8,67.525
cell1303_05_model_cm_0_50[0].dend[21],1,0,0,0,0,0,2.1,3.075,3.975,4.925,6.325,31.35,35.375,38.725,41.675,44.35,46.775,49.025,51.125,53.075,54.925,56.7,58.35,59.925,61.45,62.9,64.275,65.6,66.9,68.125,69.325,70.475,71.575,72.65,73.725,74.725,75.7,76.675,77.6,78.5,79.375,80.225,81.075,81.9,82.7,83.5,84.25,85.0,85.725,86.45,87.15
cell1303_05_model_cm_0_50[0].dend[23],1,0,0,0,0,0,1.525,2.475,3.25,4.05,4.975,6.4,31.975,35.65,38.75,41.5,43.975,46.275,48.425,50.4,52.25,54.05,55.7,57.3,58.825,60.275,61.675,63.0,64.3,65.55,66.725,67.875,69.0,70.075,71.125,72.15,73.15,74.1,75.025,75.925,76.825,77.675,78.525,79.325,80.125,80.95,81.7,82.45,83.175,83.9,84.6
cell1303_05_model_cm_0_50[0].dend[24],1,0,0,0,0,0,1.3,2.275,3.025,3.725,4.5,5.525,7.725,33.725,36.95,39.775,42.325,44.625,46.8,48.8,50.7,52.45,54.15,55.725,57.275,58.725,60.125,61.45,62.775,64.0,65.2,66.35,67.475,68.55,69.625,70.625,71.625,72.575,73.5,74.425,75.3,76.15,77.0,77.825,78.625,79.425,80.2,80.95,81.675,82.4,83.1
cell1303_05_model_cm_0_50[0].dend[26],1,0,0,0,0,0,0.925,1.9,2.575,3.175,3.775,4.45,5.3,6.8,32.675,35.775,38.475,40.875,43.125,45.175,47.1,48.9,50.6,52.25,53.775,55.25,56.65,58.025,59.325,60.55,61.75,62.925,64.05,65.15,66.2,67.225,68.2,69.175,70.1,71.025,71.9,72.775,73.6,74.45,75.25,76.05,76.825,77.575,78.3,79.025,79.725
cell1303_05_model_cm_0_50[0].dend[27],1,0,0,0,0,0,1.825,2.8,3.65,4.55,5.75,9.25,34.325,37.75,40.75,43.425,45.9,48.15,50.25,52.225,54.1,55.85,57.5,59.1,60.625,62.05,63.45,64.8,66.075,67.3,68.5,69.65,70.75,71.825,72.9,73.9,74.9,75.85,76.775,77.675,78.55,79.425,80.25,81.075,81.9,82.675,83.45,84.2,84.925,85.625,86.325
cell1303_05_model_cm_0_50[0].dend[28],1,0,0,0,0,0,1.975,2.875,3.675,4.5,5.5,7.45,32.975,36.5,39.55,42.275,44.75,47.0,49.125,51.1,52.975,54.75,56.4,58.0,59.525,60.975,62.35,63.675,65.0,66.225,67.4,68.55,69.675,70.75,71.825,72.825,73.825,74.775,75.7,76.6,77.5,78.35,79.2,80.0,80.825,81.625,82.375,83.125,83.85,84.575,85.275
cell1303_05_model_cm_0_50[0].dend[30],1,0,0,0,0,0,1.175,2.0,2.625,3.2,3.75,4.35,5.075,6.125,30.925,34.225,36.975,39.475,41.7,43.8,45.75,47.575,49.3,50.9,52.475,53.95,55.35,56.7,58.0,59.275,60.475,61.65,62.775,63.85,64.9,65.95,66.95,67.9,68.85,69.75,70.65,71.5,72.35,73.175,73.975,74.775,75.55,76.3,77.05,77.775,78.475
cell1303_05_model_cm_0_50[0].dend[31],1,0,0,0,0,0,1.825,2.725,3.475,4.25,5.125,6.5,31.525,35.225,38.325,41.1,43.575,45.875,48.025,50.0,51.875,53.65,55.325,56.9,58.45,59.9,61.275,62.625,63.925,65.15,66.35,67.5,68.625,69.7,70.75,71.775,72.75,73.725,74.65,75.55,76.45,77.3,78.15,78.95,79.75,80.575,81.325,82.075,82.8,83.525,84.225
cell1303_05_model_cm_0_50[0].dend[34],1,0,0,0,0,0,1.15,2.05,2.725,3.325,3.95,4.65,5.55,7.425,33.2,36.25,38.925,41.325,43.55,45.575,47.525,49.3,51.0,52.625,54.175,55.65,57.05,58.375,59.7,60.95,62.15,63.3,64.425,65.5,66.575,67.6,68.6,69.55,70.5,71.4,72.275,73.15,74.0,74.825,75.625,76.425,77.2,77.95,78.675,79.4,80.1
cell1303_05_model_cm_0_50[0].dend[35],1,0,0,0,0,0,1.7,2.6,3.4,4.15,5.075,6.5,31.8,35.45,38.55,41.325,43.825,46.1,48.225,50.225,52.1,53.85,55.525,57.15,58.65,60.1,61.5,62.85,64.125,65.375,66.55,67.7,68.825,69.9,70.975,71.975,72.975,73.925,74.85,75.75,76.65,77.5,78.35,79.175,80.0,80.775,81.525,82.275,83.025,83.725,84.425
cell1303_05_model_cm_0_50[0].dend[37],1,0,0,0,0,0,1.925,2.875,3.7,4.575,5.675,8.375,33.9,37.35,40.375,43.075,45.525,47.775,49.9,51.875,53.725,55.5,57.15,58.725,60.275,61.7,63.1,64.425,65.725,66.95,68.15,69.3,70.4,71.475,72.525,73.55,74.55,75.5,76.425,77.325,78.225,79.075,79.925,80.725,81.525,82.325,83.1,83.85,84.575,85.3,86.0
cell1303_05_model_cm_0_50[0].dend[38],1,0,0,0,0,0,1.725,2.6,3.375,4.1,4.95,6.225,31.275,35.0,38.125,40.9,43.4,45.7,47.85,49.825,51.725,53.475,55.15,56.75,58.275,59.725,61.125,62.45,63.75,65.0,66.175,67.325,68.45,69.525,70.6,71.6,72.6,73.55,74.475,75.4,76.275,77.125,77.975,78.8,79.625,80.4,81.175,81.925,82.65,83.375,84.075
cell1303_05_model_cm_0_50[0].dend[39],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275,0.575,0.775,0.925,1.075,1.2,1.325,1.425,1.525,1.625,1.725,1.825,1.925,2.0,2.075,2.2,2.275,2.35,2.45,2.525,2.6,2.675,2.775,2.875,2.95
cell1303_05_model_cm_0_50[0].dend[43],1,0,0,0,0,0,0.9,2.175,3.075,3.95,4.975,6.6,33.075,36.675,39.75,42.475,44.95,47.225,49.35,51.325,53.2,54.975,56.65,58.225,59.75,61.2,62.6,63.925,65.2,66.45,67.65,68.8,69.925,71.0,72.025,73.05,74.025,75.0,75.925,76.85,77.725,78.575,79.425,80.225,81.025,81.825,82.575,83.325,84.05,84.8,85.5
cell1303_05_model_cm_0_50[0].dend[44],1,0,0,0,0,0,0,1.625,2.45,3.15,3.875,4.675,5.85,31.425,35.175,38.1,40.725,43.075,45.275,47.3,49.225,51.0,52.7,54.325,55.85,57.3,58.725,60.05,61.35,62.6,63.775,64.975,66.075,67.15,68.2,69.225,70.2,71.175,72.125,73.025,73.925,74.775,75.625,76.45,77.25,78.025,78.8,79.55,80.275,81.0,81.725
cell1303_05_model_cm_0_50[0].dend[45],1,0,0,0,0,0,0.925,2.1,2.85,3.55,4.3,5.15,6.5,32.25,35.65,38.55,41.125,43.475,45.675,47.675,49.6,51.375,53.05,54.675,56.2,57.65,59.075,60.425,61.7,62.95,64.125,65.325,66.425,67.5,68.55,69.575,70.55,71.525,72.475,73.375,74.275,75.125,75.975,76.8,77.6,78.375,79.125,79.875,80.625,81.35,82.05
cell1303_05_model_cm_0_50[0].dend[46],1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.475,0.7,0.85,1.0,1.125,1.225,1.35,1.425,1.55,1.65,1.725,1.8,1.9,2.0,2.075,2.175,2.25,2.325,2.4,2.5,2.575,2.65
cell1303_05_model_cm_0_50[0].dend[52],1,0,0,0,0,0,1.4,2.625,3.575,4.55,5.85,12.175,35.25,38.65,41.625,44.3,46.75,48.975,51.1,53.05,54.925,56.675,58.35,59.925,61.425,62.875,64.275,65.6,66.875,68.1,69.325,70.45,71.575,72.65,73.675,74.7,75.675,76.65,77.575,78.475,79.375,80.225,81.05,81.875,82.675,83.45,84.225,84.95,85.7,86.425,87.125
cell1303_05_model_cm_0_50[0].dend[53],1,0,0,0,0.7,2.7,3.975,5.525,31.025,36.475,40.775,44.45,47.7,50.65,53.325,55.825,58.125,60.3,62.325,64.25,66.05,67.75,69.375,70.95,72.45,73.875,75.225,76.55,77.825,79.05,80.225,81.375,82.475,83.55,84.575,85.575,86.575,87.525,88.45,89.35,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_05_model_cm_0_50[0].dend[55],1,0,0,0,0,1.2,2.375,3.25,4.075,5.05,6.65,32.8,36.65,39.9,42.8,45.425,47.85,50.075,52.15,54.125,55.95,57.725,59.375,60.95,62.45,63.925,65.3,66.625,67.9,69.125,70.3,71.475,72.6,73.675,74.7,75.725,76.7,77.65,78.575,79.5,80.375,81.25,82.1,82.925,83.7,84.5,85.25,86.0,86.725,87.45,88.15
cell1303_05_model_cm_0_50[0].dend[57],1,0,0,0,0,0,2.0,3.0,3.925,4.95,6.55,33.0,36.875,40.15,43.05,45.675,48.1,50.325,52.425,54.375,56.225,57.975,59.625,61.2,62.725,64.15,65.525,66.85,68.15,69.375,70.575,71.725,72.825,73.9,74.975,75.975,76.95,77.9,78.85,79.75,80.625,81.475,82.325,83.125,83.925,84.725,85.5,86.25,86.975,87.675,88.375
cell1303_05_model_cm_0_50[0].dend[58],1,0,0,0,0,0.75,2.875,4.35,6.4,33.55,38.2,42.05,45.375,48.375,51.125,53.625,55.975,58.125,60.175,62.075,63.925,65.625,67.25,68.825,70.325,71.75,73.125,74.425,75.725,76.925,78.125,79.25,80.35,81.425,82.475,83.475,84.45,85.4,86.325,87.225,88.1,88.95,89.775,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_05_model_cm_0_50[0].dend[60],1,0,0,0,1.2,3.375,5.3,31.35,37.475,42.2,46.225,49.775,52.95,55.825,58.5,60.925,63.225,65.35,67.35,69.275,71.075,72.775,74.4,75.95,77.425,78.85,80.2,81.55,82.8,84.025,85.2,86.325,87.425,88.5,89.525,89.775,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell1303_05_model_cm_0_50[0].dend[61],1,0,0,0,0,0.875,2.125,2.975,3.75,4.6,5.825,31.35,35.375,38.725,41.65,44.3,46.75,48.975,51.075,53.025,54.875,56.65,58.3,59.875,61.4,62.85,64.225,65.575,66.85,68.075,69.25,70.425,71.55,72.625,73.675,74.675,75.65,76.625,77.55,78.45,79.35,80.225,81.05,81.875,82.675,83.45,84.225,84.975,85.7,86.425,87.125
cell1303_05_model_cm_0_50[0].dend[65],1,0,0,0,0,0,2.0,3.025,3.925,4.925,6.425,31.65,35.625,38.975,41.9,44.575,47.0,49.25,51.35,53.3,55.15,56.9,58.55,60.15,61.675,63.1,64.5,65.825,67.125,68.35,69.525,70.675,71.8,72.875,73.925,74.95,75.925,76.875,77.8,78.7,79.6,80.45,81.275,82.1,82.9,83.7,84.475,85.225,85.95,86.65,87.35
