cell0603_11_model_cm_0_44[0].dend[2],1,0,0,0,0,0,0,1.25,2.125,2.75,3.325,3.875,4.45,5.125,6.1,8.6,33.375,36.1,38.5,40.725,42.75,44.65,46.425,48.1,49.7,51.2,52.65,54.025,55.375,56.65,57.875,59.05,60.2,61.325,62.4,63.425,64.425,65.4,66.35,67.275,68.175,69.05,69.9,70.775,71.575,72.375,73.15,73.925,74.675,75.4,76.1
cell0603_11_model_cm_0_44[0].dend[3],1,0,0,0,0,0,0,1.375,2.225,2.85,3.4,3.95,4.575,5.3,6.4,30.9,34.075,36.75,39.125,41.3,43.325,45.225,46.975,48.65,50.25,51.75,53.2,54.575,55.925,57.175,58.4,59.575,60.725,61.825,62.925,63.95,64.95,65.925,66.875,67.8,68.7,69.575,70.425,71.3,72.1,72.9,73.675,74.425,75.175,75.9,76.625
cell0603_11_model_cm_0_44[0].dend[5],1,0,0,0,0,0.2,2.05,2.925,3.725,4.55,5.625,7.975,33.75,37.25,40.275,42.975,45.475,47.775,49.9,51.875,53.775,55.55,57.25,58.825,60.35,61.825,63.25,64.575,65.875,67.125,68.325,69.475,70.625,71.7,72.775,73.775,74.775,75.75,76.675,77.6,78.5,79.375,80.225,81.05,81.875,82.65,83.425,84.175,84.925,85.65,86.35
cell0603_11_model_cm_0_44[0].dend[12],1,0,0,0,0,0,0,0,1.025,1.575,2.0,2.35,2.725,3.05,3.4,3.775,4.175,4.625,5.175,6.025,9.325,34.375,36.45,38.325,40.075,41.75,43.275,44.75,46.15,47.5,48.775,50.0,51.175,52.325,53.425,54.5,55.525,56.525,57.5,58.45,59.35,60.25,61.125,61.975,62.8,63.625,64.4,65.175,65.925,66.675,67.4
cell0603_11_model_cm_0_44[0].dend[14],1,0,0,0,0,0,0,0,0,0.85,1.325,1.725,2.05,2.375,2.65,2.95,3.25,3.525,3.85,4.175,4.575,5.05,5.7,6.925,33.95,35.825,37.525,39.125,40.625,42.05,43.4,44.675,45.9,47.075,48.2,49.325,50.375,51.4,52.4,53.35,54.275,55.2,56.075,56.925,57.775,58.6,59.4,60.175,60.95,61.7,62.425
cell0603_11_model_cm_0_44[0].dend[16],1,0,0,0,0,0,1.725,2.9,3.925,5.075,7.075,33.85,37.7,40.975,43.9,46.55,48.975,51.25,53.325,55.325,57.175,58.95,60.6,62.175,63.725,65.175,66.575,67.9,69.175,70.45,71.65,72.8,73.925,75.0,76.05,77.1,78.075,79.05,79.975,80.9,81.775,82.65,83.475,84.3,85.125,85.925,86.7,87.45,88.2,88.9,89.625
cell0603_11_model_cm_0_44[0].dend[17],1,0,0,0,0,0,1.525,2.7,3.625,4.625,6.0,31.725,35.925,39.3,42.275,44.975,47.425,49.7,51.8,53.8,55.65,57.425,59.1,60.7,62.225,63.7,65.075,66.425,67.7,68.975,70.175,71.325,72.45,73.525,74.575,75.6,76.625,77.575,78.525,79.425,80.325,81.175,82.025,82.85,83.675,84.45,85.25,86.0,86.75,87.45,88.175
cell0603_11_model_cm_0_44[0].dend[20],1,0,0,0,0,1.875,3.175,4.35,5.975,31.575,36.4,40.325,43.75,46.8,49.575,52.125,54.475,56.675,58.725,60.65,62.5,64.225,65.875,67.475,68.975,70.425,71.8,73.125,74.45,75.675,76.875,78.025,79.125,80.225,81.25,82.275,83.3,84.25,85.175,86.1,86.975,87.85,88.7,89.525,89.8,89.8,89.8,89.8,89.8,89.8,89.8
cell0603_11_model_cm_0_44[0].dend[21],1,0,0,0,0,0,0.925,2.05,2.825,3.55,4.3,5.2,6.65,32.375,35.775,38.7,41.325,43.7,45.875,47.95,49.85,51.675,53.375,54.975,56.55,58.025,59.425,60.775,62.075,63.35,64.55,65.725,66.85,67.95,69.0,70.05,71.05,72.0,72.95,73.875,74.75,75.625,76.475,77.3,78.15,78.925,79.7,80.475,81.2,81.925,82.65
cell0603_11_model_cm_0_44[0].dend[25],1,0,0,0,2.975,5.125,31.35,38.3,43.6,48.075,51.95,55.425,58.575,61.425,64.075,66.5,68.8,70.95,72.975,74.875,76.675,78.375,80.025,81.6,83.075,84.5,85.875,87.2,88.475,89.725,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.8,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825,89.825
