NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
76	0.0	-71.7253432478	
76	0.0	-71.5061305822	
76	0.0	-71.4454082421	
76	0.0	-72.5871000565	
76	0.0	-71.8256324388	
76	0.0	-69.2795739053	
76	0.0	-71.2452754006	
76	0.0	-70.3572190506	
76	0.0	-72.1432305442	
76	0.0	-70.184174031	
76	0.0	-73.5862058855	
76	0.0	-71.1149105346	
76	0.0	-72.0080148488	
76	0.0	-70.7367717728	
76	0.0	-71.2640934926	
76	0.0	-71.7339019536	
76	0.0	-71.2147446483	
76	0.0	-72.7857801712	
76	0.0	-72.4610930804	
76	0.0	-69.3951243736	
76	0.0	-71.366750762	
76	0.0	-70.6428597168	
76	0.0	-71.9781747137	
76	0.0	-71.447537588	
76	0.0	-69.3872834014	
76	0.0	-71.3753188341	
76	0.0	-71.2385876992	
76	0.0	-71.5757343186	
76	0.0	-70.755460922	
76	0.0	-72.3166032048	
76	0.0	-72.7664297618	
76	0.0	-73.5998602789	
76	0.0	-71.8466779398	
76	0.0	-71.4104468857	
76	0.0	-72.208955657	
76	0.0	-72.5282283398	
76	0.0	-72.2481791134	
76	0.0	-70.6380076824	
76	0.0	-72.6467499934	
76	0.0	-70.9769548832	
76	0.0	-72.2433061856	
76	0.0	-71.3082123145	
76	0.0	-70.6721866337	
76	0.0	-72.2728369642	
76	0.0	-71.6900797587	
76	0.0	-69.9647813605	
76	0.0	-70.7840661076	
76	0.0	-71.1255170523	
76	0.0	-71.4835881502	
76	0.0	-70.9415619574	
76	0.0	-71.6778727243	
76	0.0	-71.347535506	
76	0.0	-73.8581064325	
76	0.0	-69.5833877123	
76	0.0	-71.0789392409	
76	0.0	-71.69994053	
76	0.0	-70.780110416	
76	0.0	-71.6196333355	
76	0.0	-69.1955386971	
76	0.0	-72.1595920851	
76	0.0	-70.7858879004	
76	0.0	-72.4051726364	
76	0.0	-70.9862535415	
76	0.0	-73.1201655325	
76	0.0	-72.8027511643	
