NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
226	1.0	43.1934652942	
226	1.0	43.0689252946	
226	1.0	43.0774880888	
226	1.0	42.9734653938	
226	1.0	43.0327340322	
226	1.0	43.1274475932	
226	1.0	43.163920737	
226	1.0	43.1028787427	
226	1.0	43.1303264005	
226	1.0	42.9969927327	
226	1.0	43.1215505496	
226	1.0	43.164929363	
226	1.0	43.0478107504	
226	1.0	43.0599649368	
226	1.0	43.065170193	
226	1.0	43.1321331473	
226	1.0	43.2212295743	
226	1.0	43.0966220212	
226	1.0	42.9576663816	
226	1.0	43.0282522994	
226	1.0	43.1215980342	
226	1.0	42.8637020837	
226	1.0	42.9632785572	
226	1.0	42.8892398257	
226	1.0	43.0043031254	
226	1.0	43.2140523192	
226	1.0	43.1219647711	
226	1.0	43.0435976737	
226	1.0	43.1027581534	
226	1.0	43.1554219284	
226	1.0	43.1256101174	
226	1.0	43.1076210001	
226	1.0	43.1759537646	
226	1.0	43.0781154238	
226	1.0	43.1993858506	
226	1.0	43.1222218005	
226	1.0	43.2180067809	
226	1.0	43.0600031717	
226	1.0	43.0374034966	
226	1.0	43.0469970658	
226	1.0	43.0420145084	
226	1.0	43.077869088	
226	1.0	43.0784314155	
226	1.0	43.2011332873	
226	1.0	43.0094137991	
226	1.0	43.2252789418	
226	1.0	43.1081054119	
226	1.0	43.0346911457	
226	1.0	43.1938610909	
226	1.0	43.166929404	
226	1.0	43.0352853853	
226	1.0	43.0597245489	
226	1.0	43.0464026375	
226	1.0	43.1788233669	
226	2.0	43.0907110757	
226	1.0	42.982066552	
226	1.0	43.0587543787	
226	1.0	42.9970001558	
226	1.0	42.9728463375	
226	1.0	43.1065446851	
226	1.0	43.0054967702	
226	1.0	43.1275915896	
226	1.0	43.0634322104	
226	1.0	43.17926966	
226	1.0	43.1638642797	
226	1.0	43.185484596	
226	1.0	43.1227920449	
226	1.0	43.1685665652	
226	1.0	43.0725113362	
226	1.0	43.0928805729	
226	1.0	43.0959381132	
226	1.0	43.1310687359	
226	1.0	42.9689078252	
226	1.0	43.1232656959	
226	1.0	43.0988011238	
226	1.0	43.084630759	
226	1.0	42.9664157161	
226	1.0	43.0280132617	
226	1.0	43.019962641	
226	1.0	43.1605610393	
226	1.0	43.1711062393	
226	1.0	43.170771424	
226	1.0	42.969515538	
226	1.0	43.0750109578	
226	1.0	42.9590103402	
226	1.0	43.0926151522	
226	1.0	43.0735403986	
226	1.0	43.1665507207	
226	1.0	43.0143322325	
226	1.0	43.0774037449	
226	1.0	43.0869739915	
226	1.0	43.1458870069	
226	1.0	43.0692160183	
226	1.0	43.0798085941	
226	1.0	43.0276612855	
226	1.0	43.0901205404	
226	1.0	43.0926196503	
226	1.0	43.038018685	
226	1.0	43.0643418861	
226	1.0	43.0566487	
226	1.0	43.1133989598	
226	1.0	42.9988644014	
226	1.0	42.8102110551	
226	1.0	43.0399812302	
226	1.0	43.0472771165	
226	1.0	43.0246928404	
226	1.0	43.085250687	
226	1.0	42.9484681396	
226	1.0	43.1676286119	
226	1.0	43.0856146299	
226	1.0	43.2123371202	
226	1.0	43.0463774291	
226	1.0	43.0116412169	
226	1.0	43.1896405542	
226	1.0	43.0730753295	
226	1.0	43.123905814	
226	1.0	43.0313201307	
226	1.0	43.0966901037	
226	1.0	43.1243908531	
226	1.0	43.0205539695	
