NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
175	0.0	-68.4145328676	
175	0.0	-67.0571115538	
175	0.0	-68.2163556815	
175	0.0	-68.068078078	
175	0.0	-65.8617469714	
175	0.0	-66.4482898456	
175	0.0	-66.9053127714	
175	0.0	-68.3774712228	
175	0.0	-69.7834297135	
175	0.0	-69.4838093382	
175	0.0	-67.5461305019	
175	0.0	-67.2880953193	
175	0.0	-67.2482238811	
175	0.0	-66.0554627257	
175	0.0	-67.3075231033	
175	0.0	-66.7889930965	
175	0.0	-66.9661214033	
175	0.0	-68.8716447869	
175	0.0	-67.9131079395	
175	0.0	-65.0616561245	
175	0.0	-68.4858900929	
175	0.0	-66.0864284703	
175	0.0	-65.481834443	
175	0.0	-67.6048004946	
175	0.0	-69.6657304283	
175	0.0	-65.4705191351	
175	0.0	-67.4022333951	
175	0.0	-66.5941173349	
175	0.0	-67.7266523618	
175	0.0	-67.4612169782	
175	0.0	-68.4477888527	
175	0.0	-66.1389829701	
175	0.0	-68.2136516592	
175	0.0	-67.5330550133	
175	0.0	-67.2168228629	
175	0.0	-68.4987299074	
175	0.0	-68.7695326518	
175	0.0	-65.4060931342	
175	0.0	-66.9174277602	
175	0.0	-66.4221434955	
175	0.0	-66.4093360503	
175	0.0	-67.1809998925	
175	0.0	-65.9205566108	
175	0.0	-66.3134605871	
175	0.0	-66.4614066688	
175	0.0	-68.6567099132	
175	0.0	-68.4375071336	
175	0.0	-65.8842109307	
175	0.0	-67.1780830424	
175	0.0	-68.6955536085	
175	0.0	-65.5683379867	
175	0.0	-66.8175297983	
175	0.0	-68.1914757864	
175	0.0	-68.123800655	
175	0.0	-67.6254124987	
175	0.0	-66.7609692417	
175	0.0	-66.48507212	
175	0.0	-68.0155219029	
175	0.0	-67.1717395581	
175	0.0	-66.0482487729	
175	0.0	-67.4144033252	
175	0.0	-66.9494307308	
175	0.0	-66.0244285242	
175	0.0	-69.6832745115	
175	0.0	-67.719819613	
175	0.0	-67.5778225897	
175	0.0	-64.3498048309	
175	0.0	-69.4195285348	
175	0.0	-66.5590144665	
175	0.0	-66.9609160513	
175	0.0	-66.4987511587	
175	0.0	-67.0246606144	
175	0.0	-67.1630285537	
175	0.0	-65.2542837048	
175	0.0	-68.9538362597	
175	0.0	-67.8762517428	
175	0.0	-66.8402228775	
175	0.0	-66.5091645559	
175	0.0	-66.325003744	
175	0.0	-66.049577731	
175	0.0	-66.1405821997	
175	0.0	-68.6891167943	
175	0.0	-67.093032579	
175	0.0	-66.7446147742	
175	0.0	-68.4461950681	
175	0.0	-67.5611526849	
175	0.0	-66.8914163226	
175	0.0	-68.2061737063	
175	0.0	-67.1521772706	
175	0.0	-65.0807590558	
175	0.0	-63.1471313495	
175	0.0	-67.2965415481	
175	0.0	-66.6304132271	
175	0.0	-67.4741982234	
175	0.0	-66.6257986687	
175	0.0	-66.0656669206	
175	0.0	-64.2646612988	
175	0.0	-67.9517723901	
175	0.0	-68.9228888339	
175	0.0	-65.0833139876	
175	0.0	-66.9435364404	
175	0.0	-66.8813371743	
175	0.0	-67.2958258038	
175	0.0	-67.8027377789	
175	0.0	-68.2473181174	
175	0.0	-66.4390102923	
175	0.0	-66.0417029059	
175	0.0	-67.2001549582	
175	0.0	-65.3302408625	
175	0.0	-67.1064902847	
175	0.0	-67.2420120381	
175	0.0	-66.1430421088	
175	0.0	-65.448763694	
175	0.0	-66.1448203617	
175	0.0	-66.4163372355	
175	0.0	-65.9978381239	
175	0.0	-68.7301589125	
175	0.0	-67.6880339177	
175	0.0	-69.065186678	
175	0.0	-66.7918533213	
175	0.0	-69.557972987	
175	0.0	-68.9800063971	
175	0.0	-68.3559291991	
175	1.0	42.4702474767	
175	0.0	-67.5540447499	
175	0.0	-68.6913208608	
175	0.0	-67.1171105822	
175	0.0	-68.048341547	
175	0.0	-70.1451502117	
175	0.0	-68.2722529907	
175	0.0	-65.0202717456	
175	0.0	-68.8569467798	
175	0.0	-65.1577669447	
175	0.0	-68.9360420122	
175	0.0	-67.3294874718	
175	0.0	-67.5758206546	
175	0.0	-66.0527938556	
175	0.0	-67.7474062525	
175	0.0	-67.9159851688	
175	0.0	-68.8344087092	
175	0.0	-68.1853597007	
175	0.0	-67.1811314466	
175	0.0	-67.5369021964	
175	0.0	-65.471937223	
175	0.0	-66.9407456974	
175	0.0	-66.4576481521	
175	0.0	-66.1915715456	
175	0.0	-68.5011478055	
175	0.0	-66.9403208904	
175	0.0	-67.1135606652	
175	0.0	-67.4296470827	
175	0.0	-66.14848732	
175	0.0	-64.854125779	
175	0.0	-67.5994677675	
175	0.0	-68.6794227774	
175	0.0	-66.1560752961	
175	0.0	-68.1263793744	
175	0.0	-69.0637337744	
175	0.0	-68.8556698916	
175	0.0	-68.0490236435	
175	0.0	-66.289569395	
175	0.0	-66.1728587557	
175	0.0	-67.3012968012	
175	0.0	-66.7897399173	
175	0.0	-67.0980493864	
175	0.0	-63.5990986802	
175	0.0	-66.9750630287	
175	0.0	-67.8104997505	
175	0.0	-65.7541623819	
175	0.0	-63.9151372409	
175	0.0	-67.0897591856	
175	0.0	-66.7881534507	
175	0.0	-68.7648455419	
175	0.0	-67.9710232465	
175	0.0	-68.4177981265	
175	0.0	-66.2769341941	
175	0.0	-65.999704095	
175	0.0	-68.0106920003	
175	0.0	-68.88219167	
175	0.0	-65.3841980689	
175	0.0	-65.5629929504	
175	0.0	-67.4019670035	
175	0.0	-66.1881792274	
175	0.0	-65.8820191723	
175	0.0	-66.1910002715	
175	0.0	-67.5953544486	
175	0.0	-68.4830100003	
175	0.0	-67.7470086578	
175	0.0	-66.8033616708	
175	0.0	-66.8722721275	
175	0.0	-66.4821813395	
175	0.0	-67.2954745277	
175	0.0	-67.4201116876	
175	0.0	-67.4712433288	
175	0.0	-67.8097672211	
175	0.0	-68.4898422176	
175	0.0	-68.4564986838	
175	0.0	-67.2046051409	
175	0.0	-66.5323999015	
175	0.0	-68.5642917914	
175	0.0	-67.8887138487	
175	0.0	-64.8245330751	
175	0.0	-66.5912770502	
175	0.0	-67.502581587	
175	0.0	-67.1216560303	
175	0.0	-67.8058474558	
175	0.0	-67.6213209163	
175	0.0	-69.1072786891	
175	0.0	-67.7270510718	
175	0.0	-65.6998089654	
175	0.0	-66.3248954946	
175	0.0	-67.1584163278	
175	0.0	-67.0995820235	
175	0.0	-66.1022488938	
175	0.0	-66.6686459136	
175	0.0	-67.12229951	
175	0.0	-68.9096325409	
175	0.0	-65.8743956551	
175	0.0	-67.2789545295	
175	1.0	42.5737166496	
175	0.0	-65.5980856869	
175	0.0	-66.8883174368	
175	0.0	-67.3190942246	
175	0.0	-67.2049135311	
175	0.0	-67.1081616672	
175	0.0	-66.2674187403	
175	0.0	-64.7101497218	
175	0.0	-65.9339306945	
175	0.0	-66.102999698	
175	0.0	-65.4917040917	
175	0.0	-66.4681313778	
175	0.0	-66.1837220706	
175	0.0	-68.2891398706	
175	0.0	-66.7061669514	
175	0.0	-67.9836956965	
175	0.0	-66.6603075297	
175	0.0	-65.9130005992	
175	0.0	-64.6767137099	
175	0.0	-69.5307680836	
175	0.0	-67.1084079179	
175	0.0	-66.953383361	
175	0.0	-68.4861920652	
175	0.0	-68.8914083426	
175	0.0	-65.8395562838	
175	0.0	-67.1670857012	
175	0.0	-64.8717475778	
175	0.0	-67.955018941	
175	0.0	-67.0805853783	
175	0.0	-67.2760576855	
175	0.0	-66.6354953636	
175	0.0	-67.4580958652	
175	0.0	-67.0414497884	
175	0.0	-67.780203526	
175	0.0	-68.1524761343	
175	0.0	-69.3092191789	
175	0.0	-67.9778797554	
175	0.0	-68.3646850116	
175	0.0	-67.0632791308	
175	0.0	-66.2814041794	
175	0.0	-66.1999757526	
175	0.0	-68.3772246462	
175	0.0	-67.1389853552	
175	0.0	-67.8073337335	
175	0.0	-66.9248528169	
175	0.0	-66.992214106	
175	0.0	-65.85614806	
175	0.0	-65.4422575003	
175	0.0	-66.2486917331	
175	0.0	-66.7004916098	
175	0.0	-67.3400291946	
175	0.0	-65.8919792582	
175	0.0	-67.101209225	
175	0.0	-67.4185722295	
175	0.0	-67.3255146181	
175	0.0	-66.7535654961	
175	0.0	-69.9473517465	
175	0.0	-67.0355488855	
175	0.0	-67.0707460744	
175	0.0	-66.7370700826	
175	0.0	-66.2260319991	
175	0.0	-67.6039974927	
175	0.0	-68.0489770226	
175	0.0	-68.9587410834	
175	0.0	-67.2152287231	
175	0.0	-68.3523188517	
175	0.0	-67.1738793664	
175	0.0	-66.852876248	
175	0.0	-68.7436890396	
175	0.0	-67.9632146285	
175	0.0	-67.4859543098	
175	0.0	-66.2813350242	
175	0.0	-66.0024822165	
175	0.0	-67.9207606736	
175	0.0	-66.7902316269	
175	0.0	-68.262449997	
175	0.0	-68.1317979946	
175	0.0	-65.9173605812	
175	0.0	-67.3219930291	
175	0.0	-66.6940974595	
175	0.0	-64.5267285442	
175	0.0	-67.270196311	
175	0.0	-68.992954029	
175	0.0	-65.1083298385	
175	0.0	-66.5744964619	
175	0.0	-65.1113911377	
175	0.0	-66.8265997296	
175	0.0	-66.4561501626	
175	0.0	-66.2843857783	
175	0.0	-67.8896389742	
175	0.0	-66.2723509512	
175	0.0	-67.5240441788	
175	1.0	42.2599289496	
175	0.0	-65.6148554973	
175	0.0	-67.1936777567	
175	0.0	-67.0790080174	
175	0.0	-66.6170015695	
175	0.0	-68.6405656869	
175	0.0	-67.6992956424	
175	0.0	-65.4105857637	
175	0.0	-68.2384984564	
175	0.0	-67.3049002618	
175	0.0	-67.9867077095	
