NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
85	0.0	-76.6155921583	
85	0.0	-76.4085685184	
85	0.0	-76.6359625356	
85	0.0	-76.3689375119	
85	0.0	-76.3853731251	
85	0.0	-77.3028091001	
85	0.0	-77.1384114401	
85	0.0	-77.6435835103	
85	0.0	-76.4911897852	
85	0.0	-76.3403232447	
85	0.0	-76.5444009636	
85	0.0	-76.1175298561	
85	0.0	-75.5940757675	
85	0.0	-77.2262915904	
85	0.0	-76.3682680456	
85	0.0	-76.8871959245	
85	0.0	-76.1808416637	
85	0.0	-77.3593069475	
85	0.0	-75.5079112682	
85	0.0	-77.5181239636	
85	0.0	-77.2680357533	
85	0.0	-75.2061545591	
85	0.0	-76.7249511427	
85	0.0	-76.6097259945	
85	0.0	-77.5080837852	
85	0.0	-77.3008511749	
85	0.0	-77.1328440699	
85	0.0	-76.8102428147	
85	0.0	-77.0849490403	
85	0.0	-76.646381793	
85	0.0	-77.1594788616	
85	0.0	-77.1742020921	
85	0.0	-75.7728981283	
85	0.0	-76.4323461679	
85	0.0	-75.9902551936	
85	0.0	-76.9451395312	
85	0.0	-76.2496295801	
85	0.0	-75.8863245286	
85	0.0	-76.4565074351	
85	0.0	-76.088124977	
85	0.0	-77.9787824204	
85	0.0	-76.2965844986	
85	0.0	-76.6839033548	
85	0.0	-77.0383354613	
85	0.0	-77.7849743351	
85	0.0	-77.2151184985	
85	0.0	-76.2891460546	
85	0.0	-77.0064017859	
85	0.0	-76.3437197237	
85	0.0	-76.5272099516	
85	0.0	-76.7666890546	
85	0.0	-76.910388284	
85	0.0	-75.9367748092	
85	0.0	-76.653929584	
85	0.0	-75.1557884778	
85	0.0	-76.1391344156	
85	0.0	-75.9916781608	
85	0.0	-77.7046587391	
85	0.0	-77.1462205552	
85	0.0	-76.2428665043	
85	0.0	-76.9699831382	
85	0.0	-77.1061779829	
85	0.0	-77.0746096704	
85	0.0	-77.2516376364	
85	0.0	-76.7358568861	
85	0.0	-75.9080329183	
85	0.0	-76.3965871494	
85	0.0	-75.5029159615	
85	0.0	-77.0790791083	
85	0.0	-77.4283051621	
85	0.0	-76.2559749539	
85	0.0	-77.0025871574	
85	0.0	-76.9121316301	
85	0.0	-75.7016744091	
85	0.0	-77.5824128085	
85	0.0	-76.8773078187	
85	0.0	-75.952943815	
85	0.0	-77.4252523396	
85	0.0	-75.8536498689	
85	0.0	-76.421230973	
85	0.0	-76.9888720067	
85	0.0	-77.7780028046	
85	0.0	-76.8857935316	
85	0.0	-77.1624302629	
85	0.0	-76.7653025327	
85	0.0	-76.5331289455	
85	0.0	-77.3455689699	
85	0.0	-76.0897917898	
85	0.0	-76.7949189667	
85	0.0	-76.284662741	
85	0.0	-77.2973960336	
85	0.0	-75.6513167762	
85	0.0	-76.5663133401	
85	0.0	-75.9584388883	
85	0.0	-77.7765086944	
85	0.0	-77.4603229754	
85	0.0	-77.0461385658	
85	0.0	-76.9221259204	
85	0.0	-76.373058559	
85	0.0	-76.8491771172	
85	0.0	-77.1056267816	
85	0.0	-75.8696995598	
85	0.0	-77.6884991673	
85	0.0	-76.7287017924	
85	0.0	-75.4195061552	
85	0.0	-75.866049368	
85	0.0	-78.0730044403	
85	0.0	-77.512191537	
85	0.0	-75.9952363652	
85	0.0	-76.3376267284	
85	0.0	-76.8740699373	
85	0.0	-75.8054877168	
85	0.0	-76.2383870304	
85	0.0	-76.5542446048	
85	0.0	-77.8899548655	
85	0.0	-76.655810003	
85	0.0	-77.1304194721	
85	0.0	-77.4083415119	
85	0.0	-76.6412042152	
85	0.0	-77.9193764201	
85	0.0	-76.9090324635	
85	0.0	-77.8758205718	
85	0.0	-76.3647947444	
85	0.0	-77.0359572682	
85	0.0	-77.0862601891	
85	0.0	-76.1594626445	
85	0.0	-76.7301204812	
85	0.0	-76.5699179872	
85	0.0	-77.1729873472	
85	0.0	-76.2348128365	
85	0.0	-76.7661719824	
85	0.0	-76.0551845044	
85	0.0	-76.9517901919	
85	0.0	-76.8825248949	
85	0.0	-76.699550936	
85	0.0	-76.5205924226	
85	0.0	-76.466611721	
85	0.0	-76.0628294148	
85	0.0	-76.039703024	
85	0.0	-77.0382079013	
85	0.0	-77.2519927402	
85	0.0	-76.8301268114	
85	0.0	-75.9625667994	
85	0.0	-77.0378284205	
85	0.0	-75.6981744572	
85	0.0	-75.8780885737	
85	0.0	-77.0059884192	
85	0.0	-76.7128288014	
85	0.0	-77.4465651975	
85	0.0	-76.6426284593	
85	0.0	-77.0481124774	
85	0.0	-77.1138690078	
85	0.0	-75.3622094527	
85	0.0	-76.3992151725	
85	0.0	-76.3701081832	
85	0.0	-75.870970336	
85	0.0	-76.4623723486	
85	0.0	-76.2379715091	
85	0.0	-76.4419649435	
85	0.0	-77.0139349041	
85	0.0	-76.498498695	
85	0.0	-77.3908618972	
85	0.0	-77.6603090581	
85	0.0	-77.4472137298	
85	0.0	-76.6248955128	
85	0.0	-77.1262628659	
85	0.0	-75.4030440104	
85	0.0	-77.0574719454	
85	0.0	-76.8386934168	
85	0.0	-75.6247356113	
85	0.0	-76.8822783053	
85	0.0	-77.8197593983	
85	0.0	-76.9237128852	
85	0.0	-76.5116304333	
85	0.0	-77.2591122916	
85	0.0	-76.9863318763	
85	0.0	-76.7785045324	
85	0.0	-77.241430753	
85	0.0	-75.8507883306	
85	0.0	-75.9235721281	
85	0.0	-76.1254635217	
85	0.0	-77.4416319812	
85	0.0	-78.2097806613	
85	0.0	-75.7296975381	
85	0.0	-76.1405596866	
85	0.0	-76.3567567574	
85	0.0	-76.8775083045	
85	0.0	-77.0658828779	
85	0.0	-76.40859161	
85	0.0	-76.9494784345	
85	0.0	-77.0727942771	
85	0.0	-76.9295136558	
85	0.0	-76.8534360324	
85	0.0	-77.7326073809	
85	0.0	-77.67772233	
85	0.0	-78.3715661965	
85	0.0	-77.1820226449	
85	0.0	-76.2724088652	
85	0.0	-75.6657384236	
85	0.0	-76.6164807272	
85	0.0	-77.4266841353	
85	0.0	-76.1390972597	
85	0.0	-77.3025162247	
85	0.0	-75.9605683627	
85	0.0	-77.6112696367	
85	0.0	-76.7125772575	
85	0.0	-76.7751189312	
85	0.0	-75.7833029408	
85	0.0	-76.0794411751	
85	0.0	-76.8493951505	
85	0.0	-77.6337137914	
85	0.0	-76.8980697462	
85	0.0	-78.1219032455	
85	0.0	-76.5524866687	
85	0.0	-76.7170768917	
85	0.0	-75.5464675724	
85	0.0	-76.5864971305	
85	0.0	-77.4412952244	
85	0.0	-76.6595941112	
85	0.0	-76.426670186	
85	0.0	-76.6095336196	
85	0.0	-76.8570564214	
85	0.0	-77.1583337137	
85	0.0	-76.4385423878	
85	0.0	-75.9748522595	
85	0.0	-75.8893475181	
85	0.0	-77.7554667196	
85	0.0	-77.0042056608	
85	0.0	-75.941418355	
85	0.0	-76.2936082824	
85	0.0	-75.8964512548	
85	0.0	-76.4592158937	
85	0.0	-76.2968420406	
85	0.0	-75.4518573856	
85	0.0	-76.9662330177	
85	0.0	-75.8543368787	
85	0.0	-77.3738782328	
85	0.0	-75.6237048437	
85	0.0	-77.2620751671	
85	0.0	-76.8351795768	
85	0.0	-77.4066967135	
85	0.0	-77.5701207375	
85	0.0	-77.5487554253	
85	0.0	-76.3930997042	
85	0.0	-76.463723806	
85	0.0	-76.2473257545	
85	0.0	-75.871003361	
85	0.0	-76.4193795191	
85	0.0	-76.3675878185	
85	0.0	-77.3808246472	
85	0.0	-77.0982429097	
85	0.0	-77.4668003231	
85	0.0	-76.8184024768	
85	0.0	-75.9717461509	
85	0.0	-77.090151545	
85	0.0	-76.0499584943	
85	0.0	-77.0179475091	
85	0.0	-76.9858714093	
85	0.0	-77.274073069	
85	0.0	-76.5977716386	
85	0.0	-75.0843013251	
85	0.0	-75.5364509576	
85	0.0	-77.3591008876	
85	0.0	-77.8102025394	
85	0.0	-76.3919892521	
85	0.0	-76.7271636958	
85	0.0	-77.4344828789	
85	0.0	-76.6850617925	
85	0.0	-76.7872957521	
85	0.0	-76.7428533484	
85	0.0	-76.1437584848	
85	0.0	-77.0023108539	
85	0.0	-75.8742561558	
85	0.0	-76.7088404465	
85	0.0	-76.0812275279	
85	0.0	-77.046465385	
85	0.0	-76.3057724502	
85	0.0	-76.6481857711	
85	0.0	-77.2276787426	
85	0.0	-76.7119797553	
85	0.0	-77.5552896913	
85	0.0	-76.8008363881	
85	0.0	-77.4514538405	
85	0.0	-76.9768719301	
85	0.0	-77.2022771029	
85	0.0	-76.2921669675	
85	0.0	-77.5479422845	
85	0.0	-77.3178950903	
85	0.0	-75.8052964689	
85	0.0	-75.2674173098	
85	0.0	-77.0107256284	
85	0.0	-77.8186595097	
85	0.0	-76.565961997	
85	0.0	-77.5843433815	
85	0.0	-76.2642121663	
85	0.0	-75.9662821973	
85	0.0	-75.8368712905	
85	0.0	-76.7165545336	
85	0.0	-76.4928165019	
85	0.0	-75.6505898796	
85	0.0	-76.9266706899	
85	0.0	-76.5709705129	
85	0.0	-76.4809018855	
85	0.0	-76.26033848	
85	0.0	-76.3717602845	
85	0.0	-77.2696630841	
85	0.0	-76.2642022234	
85	0.0	-75.8192240528	
85	0.0	-76.1670771783	
85	0.0	-76.2030174273	
85	0.0	-76.8363729255	
85	0.0	-75.9009203685	
85	0.0	-76.9928547462	
85	0.0	-77.3366082948	
85	0.0	-76.2324226946	
85	0.0	-77.1806622537	
85	0.0	-76.2354060554	
85	0.0	-76.6023083384	
85	0.0	-76.4269051694	
85	0.0	-76.182558006	
85	0.0	-77.2137808797	
85	0.0	-76.5178931554	
85	0.0	-77.07284441	
85	0.0	-75.5560798188	
85	0.0	-76.576421151	
85	0.0	-76.9123442536	
85	0.0	-76.899860674	
85	0.0	-76.349211391	
85	0.0	-76.9283103096	
85	0.0	-75.6715151151	
85	0.0	-76.2259073026	
85	0.0	-76.3455029058	
85	0.0	-75.9885561365	
85	0.0	-75.9347763862	
85	0.0	-75.3852601466	
85	0.0	-76.632517274	
85	0.0	-76.5158629858	
85	0.0	-76.3259378499	
85	0.0	-77.2658127543	
85	0.0	-77.154246106	
85	0.0	-76.1360144922	
85	0.0	-76.8916523521	
85	0.0	-77.0691963698	
85	0.0	-77.4824066084	
85	0.0	-77.4365172692	
85	0.0	-77.1368956515	
85	0.0	-77.1300932841	
85	0.0	-76.3212286064	
85	0.0	-76.0043165286	
85	0.0	-77.001619552	
85	0.0	-76.2690371357	
