NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
73	0.0	-78.2571606865	
73	0.0	-77.2740186754	
73	0.0	-79.0384872475	
73	0.0	-78.0547556912	
73	0.0	-76.3180912785	
73	0.0	-77.5303177594	
73	0.0	-78.3986393328	
73	0.0	-78.7621897746	
73	0.0	-78.132768213	
73	0.0	-77.4661466771	
73	0.0	-78.3510976181	
73	0.0	-78.18252509	
73	0.0	-76.9562036514	
73	0.0	-77.7683050394	
73	0.0	-78.102746804	
73	0.0	-78.0463037745	
73	0.0	-77.089170214	
73	0.0	-77.6140480458	
73	0.0	-77.7521915428	
73	0.0	-77.9067518257	
73	0.0	-77.7252297041	
73	0.0	-77.8365903391	
73	0.0	-77.8649526629	
73	0.0	-77.7514345904	
73	0.0	-78.1809891516	
73	0.0	-78.0918069861	
73	0.0	-78.1358412314	
73	0.0	-77.8550218066	
73	0.0	-77.0926875441	
73	0.0	-78.2583746537	
73	0.0	-77.8949652492	
73	0.0	-78.1837317598	
73	0.0	-77.7132248064	
73	0.0	-77.1265018796	
73	0.0	-78.3670223859	
73	0.0	-77.7765274665	
73	0.0	-78.3180841994	
73	0.0	-78.7375647429	
73	0.0	-77.000579316	
73	0.0	-79.1439109771	
73	0.0	-77.4137425675	
73	0.0	-78.4176290333	
73	0.0	-77.2991758253	
73	0.0	-77.9039068485	
73	0.0	-78.7844702329	
73	0.0	-78.4608198446	
73	0.0	-78.5999399469	
73	0.0	-77.9804220415	
73	0.0	-77.3539843787	
73	0.0	-78.9074530647	
73	0.0	-78.687738945	
73	0.0	-78.35953325	
73	0.0	-78.5568460228	
73	0.0	-77.6393194409	
73	0.0	-77.0860037382	
73	0.0	-77.4251484046	
73	0.0	-79.3742021152	
73	0.0	-78.2349224078	
73	0.0	-78.1499043637	
73	0.0	-78.1792372339	
73	0.0	-77.6520383154	
73	0.0	-79.1328338552	
73	0.0	-78.1060588812	
73	0.0	-77.4174577755	
73	0.0	-77.7653665809	
73	0.0	-77.2176251806	
73	0.0	-78.5463644173	
73	0.0	-78.3506812322	
73	0.0	-77.0164328577	
73	0.0	-77.7073870441	
73	0.0	-78.5048396245	
73	0.0	-78.0292084734	
73	0.0	-78.2831706157	
73	0.0	-78.3907182259	
73	0.0	-78.5683548389	
73	0.0	-77.4015335527	
73	0.0	-77.9787976309	
73	0.0	-78.8182447512	
73	0.0	-77.4257711966	
73	0.0	-77.4238366881	
73	0.0	-77.3972811183	
73	0.0	-78.8430358455	
73	0.0	-78.2253099763	
73	0.0	-78.2911015202	
73	0.0	-78.2763737334	
73	0.0	-77.0893169396	
73	0.0	-78.6012946164	
73	0.0	-78.4114050757	
73	0.0	-77.4378823045	
73	0.0	-77.595202281	
73	0.0	-78.6496642246	
73	0.0	-78.0196256604	
73	0.0	-77.767094953	
73	0.0	-77.5536806618	
73	0.0	-77.6184413565	
73	0.0	-78.0802530765	
73	0.0	-78.7358903043	
73	0.0	-77.9629404385	
73	0.0	-77.6277091589	
73	0.0	-77.9682001978	
73	0.0	-77.9809113357	
73	0.0	-77.6320228566	
73	0.0	-78.139755953	
73	0.0	-79.0190711979	
73	0.0	-77.8651191377	
73	0.0	-78.3302587724	
73	0.0	-78.322885577	
73	0.0	-77.8168723272	
73	0.0	-76.8807521548	
73	0.0	-77.8007420113	
73	0.0	-78.5604517573	
73	0.0	-77.1052128739	
73	0.0	-78.4104416905	
73	0.0	-77.9976373078	
73	0.0	-77.6696016933	
73	0.0	-77.9281206149	
73	0.0	-76.8439787686	
73	0.0	-77.7168622491	
73	0.0	-78.4381932089	
73	0.0	-78.6011424842	
73	0.0	-77.7921329755	
73	0.0	-77.4628562459	
73	0.0	-77.7697072139	
73	0.0	-77.9586450014	
73	0.0	-77.6690842558	
73	0.0	-78.0422549091	
73	0.0	-78.5146301978	
73	0.0	-77.2222046907	
73	0.0	-77.3330620235	
73	0.0	-77.9584855546	
73	0.0	-77.836726102	
73	0.0	-78.4332548611	
73	0.0	-79.0740051433	
73	0.0	-79.0324020032	
73	0.0	-78.3991123255	
73	0.0	-77.9611745233	
73	0.0	-78.6152916444	
73	0.0	-77.5053962486	
73	0.0	-77.7980311728	
73	0.0	-78.2076796886	
73	0.0	-77.2297771764	
73	0.0	-78.0311075484	
73	0.0	-76.7678448697	
73	0.0	-76.9392871343	
73	0.0	-79.0664672971	
73	0.0	-77.9307275662	
73	0.0	-78.2320901147	
73	0.0	-78.6783226958	
73	0.0	-78.1718777781	
73	0.0	-77.6240845044	
73	0.0	-78.6255169691	
73	0.0	-77.1647030511	
73	0.0	-79.1825853502	
73	0.0	-78.5800119564	
