1178 13
0	59675	42	1	6	0.058	132	2.42000000000000000000e+02	5.63000000000000000000e+02	9.99758951365947723389e-03	1.73956620693206787109e+00	2.82946	0.723843097687
1	59675	42	1	13	0.121	132	2.25000000000000000000e+02	5.27000000000000000000e+02	9.40091907978057861328e-03	1.63216543197631835938e+00	2.7842	0.437441021204
2	59675	42	1	13	0.061	132	2.58000000000000000000e+02	5.96000000000000000000e+02	1.05578741058707237244e-02	1.84041726589202880859e+00	2.80501	0.992779552937
3	59675	42	1	19	0.300	132	2.21000000000000000000e+02	5.19000000000000000000e+02	9.26739629358053207397e-03	1.60813140869140625000e+00	2.75928	0.373350262642
4	70224	6	1	40	0.175	134	2.89000000000000000000e+02	3.40000000000000000000e+01	8.25939059257507324219e-01	1.89890861511230468750e+00	4.59764	1.14875626564
5	70224	6	1	40	0.206	134	2.55000000000000000000e+02	2.30000000000000000000e+01	7.67651200294494628906e-01	1.81147682666778564453e+00	4.58011	0.915604889393
6	70224	6	1	43	0.307	134	2.27000000000000000000e+02	1.30000000000000000000e+01	7.20265090465545654297e-01	1.74039757251739501953e+00	4.55769	0.726060271263
7	74571	16	1	13	0.617	134	2.93000000000000000000e+02	3.60000000000000000000e+01	8.32818627357482910156e-01	1.90922796726226806641e+00	4.60179	1.17627441883
8	74571	16	1	7	0.235	134	2.48000000000000000000e+02	2.00000000000000000000e+01	7.56616652011871337891e-01	1.79492497444152832031e+00	4.67242	0.871466696262
9	74571	16	1	7	0.482	134	1.95000000000000000000e+02	2.00000000000000000000e+00	6.64722025394439697266e-01	1.65708303451538085938e+00	4.741	0.503888130188
10	74571	16	1	7	0.514	134	2.54000000000000000000e+02	2.20000000000000000000e+01	7.66489088535308837891e-01	1.80973362922668457031e+00	4.75754	0.910956323147
11	74571	16	1	7	0.545	134	2.08000000000000000000e+02	6.00000000000000000000e+00	6.87137544155120849609e-01	1.69070637226104736328e+00	4.77589	0.593550145626
12	81800	42	1	29	0.666	132	2.42000000000000000000e+02	5.62000000000000000000e+02	9.98609699308872222900e-03	1.73749756813049316406e+00	1.78593	0.718326687813
