NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
109	1.0	43.467656473	
109	1.0	43.4371994554	
109	1.0	43.5530991262	
109	0.0	-62.7680157797	
109	0.0	-63.5929459534	
109	0.0	-66.355975313	
109	1.0	43.5871305261	
109	0.0	-65.5569579376	
109	0.0	-65.6851484281	
109	1.0	43.5707863785	
109	0.0	-64.9123420034	
109	1.0	43.4237830361	
109	0.0	-66.0518881587	
109	1.0	43.3414529725	
109	1.0	43.5531781617	
109	1.0	43.2137778888	
109	0.0	-67.1254202919	
109	0.0	-63.5079115903	
109	1.0	43.5861301654	
109	0.0	-66.0180766246	
109	1.0	43.5910421863	
109	0.0	-66.9586402253	
109	0.0	-65.3540185484	
109	0.0	-65.2954096993	
109	0.0	-63.9544429635	
109	1.0	43.269776404	
109	0.0	-65.7094316506	
109	1.0	43.5384873166	
109	0.0	-66.5321481582	
109	1.0	43.551718377	
109	1.0	43.552304027	
109	1.0	43.3004977346	
109	1.0	43.5155796708	
109	1.0	43.5753886913	
109	1.0	43.2628398361	
109	1.0	43.3624005378	
109	0.0	-65.7824348812	
109	1.0	43.4990482033	
109	0.0	-66.1746001461	
109	1.0	43.2645530536	
109	1.0	43.2860053195	
109	0.0	-65.1733324859	
109	0.0	-65.3869258294	
109	1.0	43.5196987827	
109	0.0	-62.2159924194	
109	1.0	43.4116784915	
109	1.0	43.5205066089	
109	0.0	-65.7283050407	
109	1.0	43.4822397751	
109	1.0	43.3074824827	
109	0.0	-64.3719139931	
109	1.0	43.6123168712	
109	1.0	43.5358786897	
109	0.0	-64.0661205294	
109	0.0	-67.0186939879	
109	1.0	43.095266476	
109	1.0	43.2658303976	
109	0.0	-66.5478309679	
109	1.0	43.4599882996	
109	0.0	-64.5691965102	
109	1.0	43.6085092291	
109	1.0	43.4541169452	
109	1.0	43.3991858239	
109	1.0	43.1645845986	
109	0.0	-64.6544522832	
109	0.0	-66.0852077484	
109	1.0	43.3610143711	
109	0.0	-65.8612438288	
109	1.0	43.3532875115	
109	0.0	-65.0164525915	
109	0.0	-65.410225828	
109	1.0	43.3836231957	
109	0.0	-65.1413063268	
109	0.0	-65.1664298025	
109	1.0	43.2368703719	
109	0.0	-66.7594001236	
109	0.0	-64.4798922995	
109	1.0	43.4564642504	
109	0.0	-66.3930770034	
109	1.0	43.2377045794	
109	1.0	43.4379800925	
109	1.0	43.2564054654	
109	1.0	43.5442618809	
109	0.0	-65.9628314152	
109	1.0	43.4052493048	
109	1.0	42.8936727009	
109	1.0	43.591214398	
109	0.0	-65.9332374288	
109	0.0	-63.8138789104	
109	0.0	-65.0570951493	
