1231 13
0	30749	41	1	41	0.629	133	0.00000000000000000000e+00	6.60000000000000000000e+01	2.71144229918718338013e-03	1.60906720161437988281e+00	3.2115	0.0568076297641
1	30749	41	1	41	0.599	133	2.24000000000000000000e+02	1.00600000000000000000e+03	1.38636186718940734863e-01	1.81295430660247802734e+00	3.22912	0.147424116731
2	30749	41	1	36	0.513	133	9.30000000000000000000e+01	4.93000000000000000000e+02	6.44454807043075561523e-02	1.70166826248168945312e+00	3.66562	0.0979636535048
3	30749	41	1	36	0.363	133	1.95000000000000000000e+02	8.93000000000000000000e+02	1.22223481535911560059e-01	1.78833520412445068359e+00	3.68545	0.136482328176
4	30749	41	1	38	0.856	133	3.10000000000000000000e+01	2.50000000000000000000e+02	2.92785279452800750732e-02	1.64891779422760009766e+00	3.56321	0.0745190158486
5	30749	41	1	38	0.325	133	2.00000000000000000000e+02	9.14000000000000000000e+02	1.25273674726486206055e-01	1.79291045665740966797e+00	3.58082	0.138515785336
6	30749	41	1	44	0.031	133	2.13000000000000000000e+02	9.64000000000000000000e+02	1.32460698485374450684e-01	1.80369102954864501953e+00	3.54357	0.143307134509
7	52425	45	1	41	0.395	133	0.00000000000000000000e+00	3.60000000000000000000e+01	0.00000000000000000000e+00	1.60245478153228759766e+00	3.31597	0.0538687966764
8	52425	45	1	41	0.345	133	3.07000000000000000000e+02	1.33300000000000000000e+03	1.85860648751258850098e-01	1.88379096984863281250e+00	3.33967	0.178907096386
9	52425	45	1	41	0.245	133	8.90000000000000000000e+01	4.77000000000000000000e+02	6.20633363723754882812e-02	1.69809496402740478516e+00	3.38404	0.0963755548
10	52425	45	1	41	0.197	133	2.10000000000000000000e+01	2.11000000000000000000e+02	2.36159432679414749146e-02	1.64042389392852783203e+00	3.40703	0.0707439631224
11	52425	45	1	41	0.147	133	2.63000000000000000000e+02	1.16200000000000000000e+03	1.61095470190048217773e-01	1.84664320945739746094e+00	3.43095	0.162396982312
12	52425	45	1	41	0.110	133	1.40000000000000000000e+02	6.79000000000000000000e+02	9.12641212344169616699e-02	1.74189615249633789062e+00	3.44798	0.115842744708
