NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
236	1.0	43.0914975995	
236	1.0	43.1740055612	
236	1.0	43.1887526277	
236	1.0	43.0222887805	
236	1.0	43.1725229597	
236	1.0	43.0543332538	
236	1.0	43.0622915517	
236	1.0	43.1489733324	
236	1.0	43.098738692	
236	1.0	43.1268864103	
236	1.0	43.09528887	
236	1.0	43.1994015797	
236	1.0	43.1812622583	
236	1.0	43.0448089557	
236	1.0	43.165094227	
236	1.0	43.1725685607	
236	1.0	43.177468368	
236	1.0	43.0839060486	
236	1.0	43.1169807685	
236	1.0	43.0877330817	
236	1.0	43.1403612838	
236	1.0	43.121005279	
236	1.0	43.0689377795	
236	1.0	43.1483025891	
236	1.0	43.1475767704	
236	1.0	43.0993932647	
236	1.0	43.1545610795	
236	1.0	42.9473163735	
236	1.0	43.1414644107	
236	1.0	43.1215743366	
236	1.0	43.0394999988	
236	1.0	43.1467953472	
236	1.0	43.0464800857	
236	1.0	43.1878285511	
236	1.0	43.1258894306	
236	1.0	43.1930994002	
236	1.0	43.2047072368	
236	1.0	43.0971682366	
236	1.0	43.0790541974	
236	1.0	43.1167188675	
236	1.0	43.1757234019	
236	1.0	43.1968145234	
236	1.0	43.1810338363	
236	1.0	43.1827372726	
236	1.0	43.2110512978	
236	1.0	43.196781117	
236	1.0	43.0768768906	
236	1.0	43.1774039628	
236	1.0	43.1211428305	
236	1.0	43.109161108	
236	1.0	43.1583188484	
236	1.0	43.1721840694	
236	1.0	43.0652225858	
236	1.0	43.1373622723	
236	1.0	43.0871549183	
236	1.0	43.1645698331	
236	1.0	43.1307557964	
236	1.0	42.9651255388	
236	1.0	43.1267219901	
236	1.0	43.1382408164	
236	1.0	43.1966127467	
236	1.0	43.1951170862	
236	1.0	43.08501823	
236	1.0	43.0907043421	
236	1.0	43.1551238658	
236	1.0	43.2173158485	
236	1.0	43.1767252951	
236	1.0	43.2199833144	
236	1.0	43.1556206302	
236	1.0	43.139312164	
236	1.0	43.161137111	
236	1.0	43.1556655264	
236	1.0	42.9048770905	
236	1.0	43.1306967731	
236	1.0	43.0669359483	
236	1.0	43.1647776248	
236	1.0	43.1169203231	
236	1.0	43.1274644782	
236	1.0	43.0896708503	
236	1.0	42.9351481173	
236	1.0	43.056748597	
236	1.0	43.116554084	
236	1.0	43.1463816991	
236	1.0	43.1413929809	
236	1.0	43.0468241633	
236	1.0	42.9446273321	
236	1.0	43.0696554661	
236	1.0	43.1599395197	
236	1.0	43.1664585117	
236	1.0	43.1456141897	
236	1.0	43.1679773181	
236	1.0	43.0911125633	
236	1.0	43.0662439148	
236	1.0	43.1429314364	
236	1.0	43.2148749045	
236	1.0	43.1174761578	
236	1.0	43.1669216264	
236	1.0	43.1580413686	
236	1.0	43.1795728061	
236	1.0	43.1045836205	
236	1.0	43.1198008682	
236	1.0	43.1408601503	
236	1.0	43.172157524	
