NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
232	2.0	43.7751133107	
232	2.0	43.7879184827	
232	2.0	43.8558446375	
232	1.0	43.8453395014	
232	2.0	43.8483153916	
232	2.0	43.8425874473	
232	2.0	43.7851659915	
232	1.0	43.8569800502	
232	1.0	43.8128714757	
232	2.0	43.8581168488	
232	2.0	43.8124923063	
232	2.0	43.8337762058	
232	2.0	43.8592853108	
232	2.0	43.8064112436	
232	1.0	43.8580858767	
232	2.0	43.8275719211	
232	1.0	43.7862617822	
232	1.0	43.7869728334	
232	1.0	43.8783381102	
232	2.0	43.7898561823	
232	1.0	43.8819692194	
232	2.0	43.8334919969	
232	1.0	43.7500016226	
232	2.0	43.7815283552	
232	2.0	43.8526740905	
232	1.0	43.8577706885	
232	1.0	43.8556049693	
232	1.0	43.8504671736	
232	1.0	43.8130350946	
232	1.0	43.8368432265	
232	2.0	43.851844491	
232	2.0	43.8497369819	
232	2.0	43.8546105468	
232	1.0	43.8311540706	
232	2.0	43.7980968944	
232	1.0	43.7571296551	
232	1.0	43.86340567	
232	1.0	43.8508144905	
232	2.0	43.7902450824	
232	2.0	43.8738615541	
232	2.0	43.7955448745	
232	1.0	43.7647270614	
232	2.0	43.7751117444	
232	1.0	43.8082935385	
232	2.0	43.8349692727	
232	2.0	43.8414609866	
232	1.0	43.7805955301	
232	1.0	43.8343942377	
232	2.0	43.8076139939	
232	2.0	43.8562377231	
232	2.0	43.7822662851	
232	1.0	43.8735781387	
232	2.0	43.8252445464	
232	2.0	43.7702562981	
232	2.0	43.8562545407	
232	2.0	43.8411343702	
232	2.0	43.8552257413	
232	1.0	43.8588650173	
232	1.0	43.7899730152	
232	1.0	43.859672827	
232	2.0	43.7997459925	
232	2.0	43.8109090717	
232	1.0	43.8742217639	
232	1.0	43.7901547183	
232	2.0	43.8103982241	
232	2.0	43.8105178502	
232	2.0	43.7989547889	
232	2.0	43.834312008	
232	1.0	43.8079556082	
232	1.0	43.7827420595	
232	1.0	43.8687073246	
232	2.0	43.8560000053	
232	1.0	43.8531913429	
232	2.0	43.8494876185	
232	1.0	43.838869239	
232	1.0	43.7627020551	
232	1.0	43.8153220726	
232	1.0	43.8377092826	
232	1.0	43.8037781574	
232	1.0	43.8670420334	
232	1.0	43.7840847445	
232	1.0	43.8111202424	
232	1.0	43.848761822	
232	2.0	43.8119221149	
232	2.0	43.82217857	
232	2.0	43.7924977918	
232	1.0	43.7962873402	
232	1.0	43.8386108471	
232	2.0	43.867105905	
232	1.0	43.8328767788	
232	2.0	43.8365476294	
232	2.0	43.8136799421	
232	2.0	43.8630111254	
232	2.0	43.8161827455	
232	1.0	43.8235117431	
232	1.0	43.8687011172	
232	1.0	43.8583509478	
232	1.0	43.848879383	
232	1.0	43.8028296754	
232	1.0	43.8589315411	
232	2.0	43.8439851834	
232	1.0	43.8291570642	
232	1.0	43.8710106948	
232	2.0	43.7995407717	
232	1.0	43.857442825	
232	2.0	43.8541072335	
232	1.0	43.8393819894	
232	2.0	43.7975733868	
232	1.0	43.7890286283	
232	2.0	43.8413226073	
232	1.0	43.807064427	
232	1.0	43.8648717674	
232	2.0	43.778140656	
232	2.0	43.8349781123	
232	2.0	43.8014980434	
232	2.0	43.8479687332	
232	1.0	43.8641300139	
232	2.0	43.8608845416	
232	1.0	43.8480686059	
232	1.0	43.8358987963	
232	1.0	43.83232736	
232	1.0	43.7964010034	
232	1.0	43.8509011597	
232	2.0	43.8596865039	
232	1.0	43.74728858	
232	1.0	43.8737813969	
232	1.0	43.8024794116	
232	2.0	43.8190902997	
232	2.0	43.8655316971	
232	2.0	43.801886636	
232	2.0	43.8019908036	
232	1.0	43.7852332097	
232	2.0	43.8710425758	
232	2.0	43.8051098905	
232	2.0	43.8652477888	
232	1.0	43.8628526316	
232	2.0	43.8097445568	
232	1.0	43.8370045732	
232	2.0	43.8294229635	
232	2.0	43.8387581816	
232	1.0	43.8155599497	
232	2.0	43.8314402803	
232	2.0	43.7555484161	
232	2.0	43.8516073183	
232	2.0	43.8231616052	
232	1.0	43.7569726875	
232	2.0	43.8544304822	
232	2.0	43.8303323541	
232	2.0	43.7711138078	
232	2.0	43.8648037927	
232	2.0	43.806316205	
232	2.0	43.8212856664	
232	2.0	43.8372495176	
232	2.0	43.8221758491	
232	2.0	43.830576435	
232	2.0	43.8588924753	
232	1.0	43.8110366339	
232	2.0	43.8035338762	
232	1.0	43.7948348994	
232	1.0	43.85157009	
232	2.0	43.8428690742	
232	1.0	43.8843325693	
232	2.0	43.789156266	
232	1.0	43.836995706	
232	1.0	43.8660748955	
232	1.0	43.8308534871	
232	2.0	43.8219140983	
232	2.0	43.8030903834	
232	1.0	43.791374533	
232	2.0	43.7743375022	
232	1.0	43.7642571164	
232	2.0	43.8421183763	
232	1.0	43.8714965495	
232	1.0	43.8526836958	
