NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
149	1.0	43.669029955	
149	1.0	43.7517937922	
149	1.0	43.610698815	
149	1.0	43.6996563955	
149	1.0	43.7242001575	
149	1.0	43.7190450522	
149	1.0	43.6907654585	
149	1.0	43.711601794	
149	1.0	43.5397028605	
149	1.0	43.635806024	
149	1.0	43.6666823393	
149	1.0	43.7367183098	
149	1.0	43.7502629144	
149	1.0	43.7729821297	
149	1.0	43.7314016119	
149	1.0	43.6684322278	
149	1.0	43.7681259921	
149	1.0	43.635237844	
149	1.0	43.7600307431	
149	1.0	43.6696236748	
149	1.0	43.700977582	
149	1.0	43.7439452809	
149	1.0	43.7469843488	
149	1.0	43.6452143561	
149	1.0	43.7240811659	
149	1.0	43.7194080452	
149	1.0	43.7072134265	
149	1.0	43.7317157215	
149	1.0	43.7383535354	
149	1.0	43.7160921764	
149	1.0	43.7223520866	
149	1.0	43.7326872181	
149	1.0	43.7305985378	
149	1.0	43.7248404893	
149	1.0	43.6838509116	
149	1.0	43.7618209851	
149	1.0	43.7188326878	
149	1.0	43.6760469819	
149	1.0	43.687643428	
149	1.0	43.6685253627	
149	1.0	43.746178908	
149	1.0	43.7502834315	
149	1.0	43.7122601795	
149	1.0	43.6569225622	
149	1.0	43.7613556143	
149	1.0	43.7280839685	
149	1.0	43.7014632776	
149	1.0	43.6508714536	
149	1.0	43.7554743658	
149	1.0	43.659053679	
149	1.0	43.6638866946	
149	1.0	43.7529878627	
149	1.0	43.7248146325	
149	1.0	43.6778215779	
149	1.0	43.6538845872	
149	1.0	43.6571249523	
149	1.0	43.7199739117	
149	1.0	43.658101862	
149	1.0	43.7716232183	
149	1.0	43.743534903	
149	1.0	43.6874229132	
149	1.0	43.6452124928	
149	1.0	43.7502713741	
149	1.0	43.722654312	
149	1.0	43.707042359	
149	1.0	43.7278632992	
149	1.0	43.6493246554	
149	1.0	43.6950350611	
149	1.0	43.7165777598	
149	1.0	43.6635075023	
149	1.0	43.6539859029	
149	1.0	43.735250095	
149	1.0	43.7570126943	
149	1.0	43.6979335782	
149	1.0	43.6552174442	
149	1.0	43.7426847631	
149	1.0	43.7102005849	
149	1.0	43.7401720374	
149	1.0	43.7180037527	
149	1.0	43.6278082369	
149	1.0	43.7301207461	
149	1.0	43.6978548546	
149	1.0	43.7454423445	
149	1.0	43.7149655795	
149	1.0	43.7294932673	
149	1.0	43.7118617313	
149	1.0	43.675130967	
149	1.0	43.7349702982	
149	1.0	43.7376514786	
149	1.0	43.7273103554	
149	1.0	43.6221862049	
149	1.0	43.680964282	
149	1.0	43.7136802815	
149	1.0	43.67976457	
149	1.0	43.6672682016	
149	1.0	43.6602238415	
149	1.0	43.6081184699	
149	1.0	43.7524989493	
149	1.0	43.7408959661	
149	1.0	43.720000879	
149	1.0	43.7376373557	
149	1.0	43.7410108076	
149	1.0	43.6250633624	
149	1.0	43.7288814674	
149	1.0	43.7177897928	
149	1.0	43.7200459972	
149	1.0	43.6143849133	
149	1.0	43.7459380674	
149	1.0	43.7930013687	
149	1.0	43.6786707647	
149	1.0	43.7471018637	
149	1.0	43.7379567736	
149	1.0	43.6677237261	
149	1.0	43.7315053612	
149	1.0	43.6936294359	
149	1.0	43.6157825018	
149	1.0	43.6954161819	
149	1.0	43.6960146132	
149	1.0	43.7037246327	
149	1.0	43.6977611862	
149	1.0	43.720487551	
149	1.0	43.6872252568	
149	1.0	43.7476797502	
149	1.0	43.6448263905	
149	1.0	43.7126861051	
149	1.0	43.6814103787	
149	1.0	43.7223916725	
