NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
121	0.0	-73.2380668859	
121	0.0	-72.4663613891	
121	0.0	-72.4932380611	
121	0.0	-72.7232286315	
121	0.0	-74.2725413295	
121	0.0	-72.6405253689	
121	0.0	-72.3141674252	
121	0.0	-73.9463774482	
121	0.0	-73.2762215775	
121	0.0	-72.6217339611	
121	0.0	-73.3764176442	
121	0.0	-74.2953589943	
121	0.0	-73.4184092959	
121	0.0	-74.3441780183	
121	0.0	-73.0318979143	
121	0.0	-74.2044625958	
121	0.0	-73.9001288054	
121	0.0	-73.5417501224	
121	0.0	-73.1370815285	
121	0.0	-73.1704918541	
121	0.0	-73.2743718281	
121	0.0	-73.0595402179	
121	0.0	-72.6538097339	
121	0.0	-74.2651525377	
121	0.0	-72.8730668132	
121	0.0	-73.5567630882	
121	0.0	-73.0503424158	
121	0.0	-73.7144816887	
121	0.0	-71.7380729225	
121	0.0	-73.4016305773	
121	0.0	-73.3920516461	
121	0.0	-72.8092588774	
121	0.0	-74.1600697821	
121	0.0	-72.6090041305	
121	0.0	-73.3118852776	
121	0.0	-72.1755507436	
121	0.0	-73.1637291678	
121	0.0	-72.1901298534	
121	0.0	-74.0033274782	
121	0.0	-73.2881238274	
121	0.0	-73.3908448416	
121	0.0	-72.6028030767	
121	0.0	-73.2323673709	
121	0.0	-73.5434977466	
121	0.0	-72.1641436906	
121	0.0	-72.1518057238	
121	0.0	-72.9867571861	
121	0.0	-73.1715001823	
121	0.0	-73.7996944246	
121	0.0	-73.720811803	
121	0.0	-73.1223541602	
121	0.0	-71.4018725367	
121	0.0	-71.627940385	
121	0.0	-73.6149407916	
121	0.0	-72.1152049405	
121	0.0	-73.6267331727	
121	0.0	-72.8989528768	
121	0.0	-73.1937303773	
121	0.0	-73.9414378298	
121	0.0	-74.3067989211	
121	0.0	-73.0301398169	
121	0.0	-72.7589371216	
121	0.0	-72.4600319571	
121	0.0	-73.6734239768	
121	0.0	-73.8478693956	
121	0.0	-73.5527122812	
121	0.0	-73.4196441119	
121	0.0	-71.8371674075	
121	0.0	-72.6419246264	
121	0.0	-72.5574226148	
121	0.0	-72.7142062783	
121	0.0	-74.0606865486	
121	0.0	-73.3826793304	
121	0.0	-72.9263879412	
121	0.0	-73.5547774803	
121	0.0	-73.0628848165	
121	0.0	-73.0909616872	
121	0.0	-74.3164843718	
121	0.0	-72.7069785881	
121	0.0	-72.258782318	
121	0.0	-72.6016814367	
121	0.0	-72.0813797351	
121	0.0	-74.650114621	
121	0.0	-72.4706527444	
121	0.0	-71.9392337337	
121	0.0	-72.9087545413	
121	0.0	-73.0525593133	
121	0.0	-73.8333768888	
121	0.0	-72.8483520229	
121	0.0	-73.2368504713	
121	0.0	-73.1164673896	
121	0.0	-73.1324574207	
121	0.0	-73.9385161993	
121	0.0	-72.9987497575	
121	0.0	-72.7582974031	
121	0.0	-73.3810562747	
121	0.0	-73.1484551818	
121	0.0	-71.9568363931	
121	0.0	-74.0718977843	
121	0.0	-72.3426136455	
121	0.0	-73.0392397698	
121	0.0	-72.5780078537	
121	0.0	-72.8336722237	
121	0.0	-73.3213475489	
121	0.0	-73.5086349585	
121	0.0	-72.7139944534	
121	0.0	-73.8457502681	
121	0.0	-72.8444484699	
121	0.0	-73.255387685	
121	0.0	-73.0866990043	
121	0.0	-73.7418433812	
121	0.0	-72.6305092063	
121	0.0	-72.5475645633	
121	0.0	-72.2437011471	
121	0.0	-73.3929450891	
121	0.0	-73.0641482872	
121	0.0	-73.7955972394	
121	0.0	-73.7649634152	
121	0.0	-72.976847807	
121	0.0	-72.5998003551	
121	0.0	-73.4656682032	
121	0.0	-71.9485321785	
121	0.0	-72.9426490564	
121	0.0	-72.7332124148	
121	0.0	-72.7554033894	
121	0.0	-73.3066412294	
121	0.0	-73.0595362136	
121	0.0	-73.5359994732	
121	0.0	-73.0994024642	
