NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
97	0.0	-75.8203798184	
97	0.0	-75.1666676428	
97	0.0	-75.5288487346	
97	0.0	-76.1638588984	
97	0.0	-75.5010671117	
97	0.0	-74.8415977698	
97	0.0	-76.9875680545	
97	0.0	-76.0128578653	
97	0.0	-75.8313316399	
97	0.0	-76.0904448979	
97	0.0	-76.2762014502	
97	0.0	-75.1529502337	
97	0.0	-76.8613597424	
97	0.0	-75.5091290225	
97	0.0	-74.9857104264	
97	0.0	-75.7213840155	
97	0.0	-74.2409363622	
97	0.0	-75.7468690096	
97	0.0	-75.4185744239	
97	0.0	-74.9241152318	
97	0.0	-75.5403277661	
97	0.0	-75.3861086466	
97	0.0	-76.8882136775	
97	0.0	-75.8933586296	
97	0.0	-75.9179904968	
97	0.0	-76.3271534866	
97	0.0	-76.4123817691	
97	0.0	-75.955210991	
97	0.0	-75.7535878682	
97	0.0	-75.4816860348	
97	0.0	-75.2603855101	
97	0.0	-76.483990052	
97	0.0	-75.6382217272	
97	0.0	-74.8096550474	
97	0.0	-75.0012940627	
97	0.0	-75.7862188056	
97	0.0	-75.3282825723	
97	0.0	-74.7775705697	
97	0.0	-75.4309315448	
97	0.0	-75.0196972283	
97	0.0	-75.7154928855	
97	0.0	-76.3449745882	
97	0.0	-74.8175373493	
97	0.0	-75.1213242843	
97	0.0	-76.1429497166	
97	0.0	-76.2985108091	
97	0.0	-77.7401643302	
97	0.0	-77.375161337	
97	0.0	-76.3521810754	
97	0.0	-75.5472171559	
97	0.0	-76.5826950049	
97	0.0	-76.4386548496	
97	0.0	-75.2318992823	
97	0.0	-75.0422180803	
97	0.0	-76.0749696384	
97	0.0	-75.5242852479	
97	0.0	-76.3451050972	
97	0.0	-75.1742901087	
97	0.0	-75.3437568989	
97	0.0	-76.0153929627	
97	0.0	-76.2577886046	
97	0.0	-76.187749245	
97	0.0	-76.0770540408	
97	0.0	-75.6079094124	
97	0.0	-75.0802836262	
97	0.0	-75.3341086817	
97	0.0	-75.1249268185	
97	0.0	-75.7354433793	
97	0.0	-76.112351102	
97	0.0	-76.1146603308	
97	0.0	-75.9348918774	
97	0.0	-76.2641961232	
97	0.0	-75.4110090633	
97	0.0	-75.9785567004	
97	0.0	-76.1086817389	
97	0.0	-74.583080045	
97	0.0	-75.9536957105	
97	0.0	-74.3589704507	
97	0.0	-75.3304210649	
97	0.0	-76.1488026989	
97	0.0	-76.0588612083	
97	0.0	-75.39983641	
97	0.0	-75.7757630397	
97	0.0	-75.914987344	
97	0.0	-75.5139772939	
97	0.0	-75.9333768555	
97	0.0	-76.5634155095	
97	0.0	-75.0639825839	
97	0.0	-74.9103451415	
97	0.0	-76.3544869256	
97	0.0	-75.4481348708	
97	0.0	-75.5920343292	
97	0.0	-75.0016449697	
97	0.0	-76.1168957738	
97	0.0	-74.8283629035	
97	0.0	-75.8082810677	
97	0.0	-75.5816073498	
97	0.0	-76.0537622408	
97	0.0	-75.8165132537	
97	0.0	-75.7843742295	
97	0.0	-76.2275166292	
97	0.0	-75.3861675918	
97	0.0	-75.9561690793	
97	0.0	-75.6101697037	
97	0.0	-75.3989669713	
97	0.0	-76.27616554	
97	0.0	-75.5479485328	
97	0.0	-75.9704280703	
97	0.0	-75.1460876061	
97	0.0	-75.0308641439	
97	0.0	-75.1236311081	
97	0.0	-74.6192228626	
97	0.0	-76.3706509492	
97	0.0	-76.4176284513	
97	0.0	-76.3596720849	
97	0.0	-75.457205085	
97	0.0	-75.2436646283	
97	0.0	-75.6850008633	
97	0.0	-76.3569949394	
97	0.0	-75.1098464997	
97	0.0	-74.5100216204	
97	0.0	-74.1008983699	
97	0.0	-76.1452271622	
97	0.0	-75.3329048138	
97	0.0	-76.0914432173	
97	0.0	-75.4633427777	
97	0.0	-75.7310369744	
97	0.0	-75.7126517334	
97	0.0	-75.586823271	
97	0.0	-74.8686848401	
97	0.0	-74.8028867378	
97	0.0	-75.3474047425	
97	0.0	-74.542875469	
97	0.0	-74.7082675685	
97	0.0	-75.7713823847	
97	0.0	-75.3757993307	
97	0.0	-76.9227950667	
97	0.0	-75.6657032454	
97	0.0	-75.2113892977	
97	0.0	-76.0656364249	
97	0.0	-76.6433447295	
97	0.0	-75.4662643147	
97	0.0	-76.6316828275	
97	0.0	-76.6898510447	
97	0.0	-75.0213626057	
97	0.0	-75.8995955387	
97	0.0	-75.0116105601	
97	0.0	-75.8858651455	
97	0.0	-74.712173646	
97	0.0	-75.7363027599	
97	0.0	-75.0864629026	
97	0.0	-75.2469277864	
97	0.0	-75.820470235	
97	0.0	-75.4522331659	
97	0.0	-74.1404838229	
97	0.0	-76.3977140298	
97	0.0	-75.596135055	
97	0.0	-75.9694004621	
97	0.0	-76.3881213529	
97	0.0	-75.088714696	
97	0.0	-76.2660782458	
97	0.0	-77.1942638882	
97	0.0	-75.0219997304	
97	0.0	-75.701554121	
97	0.0	-75.207946426	
97	0.0	-76.3253747788	
97	0.0	-75.5078169427	
97	0.0	-75.1038243302	
97	0.0	-74.6420433996	
97	0.0	-76.5279436756	
97	0.0	-75.5992466572	
97	0.0	-75.5406104086	
97	0.0	-74.5984799376	
97	0.0	-75.8900846729	
97	0.0	-75.6559822526	
97	0.0	-75.0764170449	
97	0.0	-74.4635583323	
97	0.0	-74.4974585339	
97	0.0	-74.7982846124	
97	0.0	-75.5145265172	
97	0.0	-75.2716558014	
97	0.0	-75.7088396887	
97	0.0	-74.8254553673	
97	0.0	-74.7854311964	
97	0.0	-76.1481675884	
97	0.0	-75.5846562272	
97	0.0	-74.189840368	
97	0.0	-75.5208840528	
97	0.0	-76.0137507548	
97	0.0	-74.6688753196	
97	0.0	-74.8986617361	
97	0.0	-74.7212466049	
97	0.0	-74.7057106903	
97	0.0	-76.3690215403	
97	0.0	-75.557900159	
97	0.0	-76.127790465	
97	0.0	-75.242679278	
97	0.0	-75.3498516809	
97	0.0	-75.6759492612	
97	0.0	-74.565008341	
97	0.0	-75.3897389631	
97	0.0	-75.0970015654	
97	0.0	-74.5814047739	
97	0.0	-74.8549852968	
97	0.0	-76.4301985286	
97	0.0	-76.708011785	
97	0.0	-75.2700337566	
97	0.0	-75.2506044477	
97	0.0	-74.651106425	
97	0.0	-74.6557842396	
97	0.0	-75.2770070893	
97	0.0	-75.7064198343	
97	0.0	-75.4043814573	
97	0.0	-76.246783815	
97	0.0	-75.9329181262	
97	0.0	-75.9300600673	
97	0.0	-76.0911412645	
97	0.0	-76.3562871628	
97	0.0	-75.7505049936	
97	0.0	-75.0081977555	
97	0.0	-75.1825096633	
97	0.0	-76.3805293655	
97	0.0	-75.6249604588	
97	0.0	-75.0023813752	
97	0.0	-75.4272714546	
97	0.0	-74.6420295795	
97	0.0	-73.7306386139	
97	0.0	-76.2434800283	
97	0.0	-75.6807282687	
97	0.0	-75.6355599446	
97	0.0	-74.9738138481	
97	0.0	-74.5188713481	
97	0.0	-75.9983113122	
97	0.0	-75.6998515194	
97	0.0	-75.5375878926	
97	0.0	-74.7615662623	
97	0.0	-75.7147815051	
97	0.0	-75.2482992266	
97	0.0	-75.3607866769	
97	0.0	-75.5580864349	
97	0.0	-75.5980240116	
97	0.0	-75.6664753133	
97	0.0	-75.9340356386	
97	0.0	-75.0825891317	
97	0.0	-76.5259514986	
97	0.0	-75.2194442014	
97	0.0	-76.5338108382	
97	0.0	-75.3236436004	
97	0.0	-75.8683766794	
97	0.0	-75.1996761661	
97	0.0	-76.0600467016	
97	0.0	-75.9894147904	
97	0.0	-74.2756865797	
97	0.0	-75.3267853172	
97	0.0	-75.3081625065	
97	0.0	-75.0198108818	
97	0.0	-75.6590031696	
97	0.0	-75.3181547798	
97	0.0	-75.9481697797	
97	0.0	-75.8288509514	
97	0.0	-76.1064037682	
97	0.0	-75.7472268014	
97	0.0	-74.8419447323	
97	0.0	-76.0278588656	
97	0.0	-75.5867684062	
97	0.0	-75.8259556115	
97	0.0	-74.8851807577	
97	0.0	-76.2505378775	
97	0.0	-74.9711791714	
97	0.0	-75.6006016524	
97	0.0	-75.9354747134	
