NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
70	0.0	-78.1732167986	
70	0.0	-78.8093946242	
70	0.0	-77.7713718681	
70	0.0	-78.1641465304	
70	0.0	-77.5888037061	
70	0.0	-78.1350054016	
70	0.0	-78.2472491826	
70	0.0	-78.3971029881	
70	0.0	-78.8841539092	
70	0.0	-77.3424129366	
70	0.0	-77.5248033834	
70	0.0	-78.9176068102	
70	0.0	-78.0049047648	
70	0.0	-77.9931512629	
70	0.0	-77.9584264322	
70	0.0	-78.0654526365	
70	0.0	-78.2910947673	
70	0.0	-77.7986576121	
70	0.0	-77.1909931356	
70	0.0	-78.5657293667	
70	0.0	-78.4487332533	
70	0.0	-78.0646934646	
70	0.0	-78.5343624978	
70	0.0	-78.0046374324	
70	0.0	-78.4882054717	
70	0.0	-77.3580610323	
70	0.0	-78.1755577435	
70	0.0	-77.914503414	
70	0.0	-77.5237050029	
70	0.0	-78.7337910657	
70	0.0	-78.6992705687	
70	0.0	-78.1764501879	
70	0.0	-77.6398798988	
70	0.0	-78.0673809442	
70	0.0	-78.635370405	
70	0.0	-78.9716630131	
70	0.0	-77.9259430886	
70	0.0	-78.5354554252	
70	0.0	-78.0778012637	
70	0.0	-78.1026209682	
70	0.0	-78.6083407401	
70	0.0	-77.9493777871	
70	0.0	-78.4002223958	
70	0.0	-78.7102264011	
70	0.0	-78.4829814111	
70	0.0	-78.3019430333	
70	0.0	-78.037592809	
70	0.0	-78.1824850213	
70	0.0	-77.4618358398	
70	0.0	-78.5512565513	
70	0.0	-78.8201387088	
70	0.0	-78.3660677279	
70	0.0	-79.2158140947	
70	0.0	-78.4894792419	
70	0.0	-78.3538018744	
70	0.0	-79.1222133733	
70	0.0	-78.2410973172	
70	0.0	-77.9199579689	
70	0.0	-79.1322665514	
70	0.0	-78.9963428294	
70	0.0	-78.801670432	
70	0.0	-77.9678794177	
70	0.0	-78.2630228249	
70	0.0	-77.6222225915	
70	0.0	-77.723741764	
70	0.0	-77.8262073298	
70	0.0	-77.606810528	
70	0.0	-78.0015420903	
70	0.0	-77.5873925815	
70	0.0	-77.4892101666	
70	0.0	-79.3587238807	
70	0.0	-78.5351879656	
70	0.0	-78.3805331928	
70	0.0	-78.8255613134	
70	0.0	-77.4454376117	
70	0.0	-77.5426242721	
70	0.0	-77.8624174421	
70	0.0	-78.6562126859	
70	0.0	-77.8560007969	
70	0.0	-78.0404554099	
70	0.0	-78.2448730562	
70	0.0	-78.1472670625	
70	0.0	-78.6434242678	
70	0.0	-79.2788888158	
70	0.0	-78.3453722956	
70	0.0	-77.573686467	
70	0.0	-78.7126908408	
70	0.0	-78.8398499289	
70	0.0	-77.6228699748	
70	0.0	-77.8218814741	
70	0.0	-77.7213085438	
70	0.0	-78.2367671842	
70	0.0	-78.7956597308	
70	0.0	-78.636601857	
70	0.0	-77.5721246668	
70	0.0	-78.4118634726	
70	0.0	-78.0200207943	
70	0.0	-78.78300332	
70	0.0	-78.1092336515	
70	0.0	-78.4233404033	
70	0.0	-78.0298836569	
70	0.0	-78.3436186257	
70	0.0	-77.8864075177	
70	0.0	-78.6051428235	
70	0.0	-78.0148285535	
70	0.0	-78.7380669772	
70	0.0	-77.7914168258	
70	0.0	-78.6643902402	
70	0.0	-77.894936886	
70	0.0	-79.1309711876	
70	0.0	-77.933168594	
70	0.0	-78.9835499309	
70	0.0	-77.7921898134	
70	0.0	-78.3975898631	
70	0.0	-77.6909008108	
70	0.0	-78.1490006662	
70	0.0	-78.7137730439	
70	0.0	-78.0830419376	
70	0.0	-78.7680862073	
70	0.0	-78.1542997924	
70	0.0	-78.27288444	
70	0.0	-77.9436273486	
70	0.0	-79.1061743341	
70	0.0	-78.6418788685	
70	0.0	-78.2312955096	
70	0.0	-78.032565772	
70	0.0	-77.892083064	
70	0.0	-79.2672369055	
70	0.0	-77.2168927008	
70	0.0	-77.8143142068	
70	0.0	-78.7966978019	
70	0.0	-77.3185340763	
70	0.0	-79.4092388807	
70	0.0	-76.8206055485	
70	0.0	-77.9296610778	
70	0.0	-77.9877206746	
70	0.0	-78.7862832219	
70	0.0	-77.8071722496	
70	0.0	-78.1856294144	
70	0.0	-78.6238308576	
70	0.0	-78.7731908324	
70	0.0	-77.9039953505	
70	0.0	-77.7846685901	
70	0.0	-78.8403245692	
70	0.0	-78.2097788554	
70	0.0	-77.7639227852	
70	0.0	-77.5867085113	
70	0.0	-79.0461006015	
70	0.0	-78.1323475494	
70	0.0	-78.5532090357	
70	0.0	-78.2506884532	
70	0.0	-78.7546024649	
70	0.0	-77.7470981836	
70	0.0	-78.9589996951	
70	0.0	-77.2497344916	
70	0.0	-78.1461695485	
70	0.0	-78.47716475	
70	0.0	-77.8093406838	
70	0.0	-78.4435704711	
70	0.0	-77.9992399697	
70	0.0	-79.1906031099	
70	0.0	-78.8910914657	
70	0.0	-77.2544840731	
70	0.0	-77.9756639485	
70	0.0	-78.0588552334	
70	0.0	-79.2322970682	
70	0.0	-77.9113903579	
70	0.0	-78.0307206707	
70	0.0	-78.39819537	
70	0.0	-77.4535310793	
70	0.0	-78.7360625722	
70	0.0	-78.2588917866	
70	0.0	-78.4989041372	
70	0.0	-78.7005920214	
70	0.0	-78.8704358138	
70	0.0	-77.257139105	
70	0.0	-77.7001751667	
70	0.0	-78.5180237441	
70	0.0	-78.5559435534	
70	0.0	-78.1756866506	
70	0.0	-79.1750997046	
70	0.0	-78.2163135456	
70	0.0	-78.5278945007	
70	0.0	-78.2710971587	
70	0.0	-78.0084852773	
70	0.0	-77.9176214576	
70	0.0	-78.7371303845	
70	0.0	-78.2198240012	
70	0.0	-78.3343736385	
70	0.0	-77.7320258626	
70	0.0	-78.4407387756	
70	0.0	-77.9487911312	
70	0.0	-78.8779809295	
70	0.0	-77.9483438828	
70	0.0	-77.759382765	
70	0.0	-77.7156393538	
70	0.0	-78.36953054	
70	0.0	-78.8793075505	
70	0.0	-77.6121568545	
70	0.0	-77.2884245873	
70	0.0	-78.1635014571	
70	0.0	-78.9030274444	
70	0.0	-78.298111917	
70	0.0	-77.9544260602	
70	0.0	-78.0602372299	
70	0.0	-78.1630393727	
70	0.0	-78.3955556441	
70	0.0	-78.7455006511	
70	0.0	-78.2802320484	
70	0.0	-78.8292960622	
70	0.0	-77.3945342629	
70	0.0	-78.3393958493	
70	0.0	-77.1370917283	
70	0.0	-78.7038083402	
70	0.0	-78.8870574513	
70	0.0	-78.4149735327	
70	0.0	-77.6967394349	
70	0.0	-77.6118051245	
70	0.0	-79.6333402913	
70	0.0	-78.3571932584	
70	0.0	-77.7535166617	
70	0.0	-77.6966155704	
70	0.0	-78.0370950579	
70	0.0	-78.2916483153	
70	0.0	-79.1358131895	
70	0.0	-79.4493515067	
70	0.0	-79.4130557065	
70	0.0	-78.0270037803	
70	0.0	-77.8295127043	
70	0.0	-78.0752955766	
70	0.0	-78.2807269553	
70	0.0	-78.0311505781	
70	0.0	-78.0353978563	
70	0.0	-78.2495893061	
70	0.0	-78.2614944613	
70	0.0	-78.7518395082	
70	0.0	-78.959132122	
70	0.0	-78.8585481106	
70	0.0	-77.4435406658	
70	0.0	-78.0202255902	
70	0.0	-77.7774917699	
70	0.0	-78.694214067	
70	0.0	-78.3375526642	
70	0.0	-78.3298742957	
70	0.0	-78.2892614263	
70	0.0	-78.1822455775	
70	0.0	-79.1033498393	
70	0.0	-77.7453773481	
70	0.0	-77.8265093894	
70	0.0	-77.9455994329	
70	0.0	-78.9143227819	
70	0.0	-77.5940533311	
70	0.0	-77.796911519	
70	0.0	-78.3625991744	
70	0.0	-77.4710091033	
70	0.0	-78.4599071064	
70	0.0	-78.7345077999	
70	0.0	-77.9877629332	
70	0.0	-78.4012771784	
70	0.0	-78.2013854209	
70	0.0	-79.3914630317	
70	0.0	-79.0635166403	
70	0.0	-78.1696774949	
70	0.0	-77.7921831967	
70	0.0	-78.9206067236	
70	0.0	-78.0377428533	
70	0.0	-77.8824379334	
70	0.0	-78.2557543172	
70	0.0	-78.0804686407	
70	0.0	-78.8124426928	
70	0.0	-78.8218731059	
70	0.0	-78.2734251917	
70	0.0	-77.6922555344	
70	0.0	-78.3061902125	
70	0.0	-77.5372304392	
70	0.0	-78.4532743175	
70	0.0	-78.5029377604	
70	0.0	-78.17484296	
70	0.0	-78.6052448445	
70	0.0	-78.1109846088	
70	0.0	-78.0864636373	
70	0.0	-78.2964588432	
70	0.0	-78.9500734411	
70	0.0	-77.82233363	
70	0.0	-78.7034528646	
70	0.0	-78.1635784369	
70	0.0	-78.5651312399	
70	0.0	-79.3600944157	
70	0.0	-78.2624025463	
70	0.0	-78.2623986655	
70	0.0	-78.5522477033	
70	0.0	-77.1881916231	
70	0.0	-78.3986534345	
70	0.0	-78.2383054304	
70	0.0	-77.9395522007	
70	0.0	-77.7989676509	
70	0.0	-78.926066003	
70	0.0	-77.865201504	
70	0.0	-79.0757157826	
70	0.0	-78.2680803099	
70	0.0	-77.4943256125	
70	0.0	-78.3882650634	
70	0.0	-78.4653893074	
70	0.0	-78.4383827871	
70	0.0	-79.0865359347	
70	0.0	-78.9753912672	
70	0.0	-79.2092878119	
70	0.0	-78.4107785942	
70	0.0	-78.1952772448	
70	0.0	-78.2973771103	
70	0.0	-77.7647085652	
70	0.0	-78.7596311404	
70	0.0	-78.2950862007	
70	0.0	-78.1150277338	
70	0.0	-78.533712343	
