NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
146	0.0	-70.7896459796	
146	0.0	-69.0212758895	
146	0.0	-70.020093118	
146	0.0	-69.9979299929	
146	0.0	-69.0879084169	
146	0.0	-70.230805382	
146	0.0	-71.0349481647	
146	0.0	-70.2336062469	
146	0.0	-71.0698095161	
146	0.0	-70.3656034829	
146	0.0	-71.206355191	
146	0.0	-70.5096846107	
146	0.0	-69.8753910478	
146	0.0	-69.9657516859	
146	0.0	-70.4624494463	
146	0.0	-70.027159876	
146	0.0	-70.0259161223	
146	0.0	-71.2492582586	
146	0.0	-70.9385189337	
146	0.0	-72.4975097288	
146	0.0	-69.7734793607	
146	0.0	-71.4432202119	
146	0.0	-69.8380641927	
146	0.0	-70.3379170885	
146	0.0	-70.1753275324	
146	0.0	-70.6084771327	
146	0.0	-70.5733235187	
146	0.0	-71.1407502106	
146	0.0	-70.908344928	
146	0.0	-70.5536018415	
146	0.0	-71.2119263722	
146	0.0	-71.0689380078	
146	0.0	-71.7101985168	
146	0.0	-71.0480785855	
146	0.0	-69.9534789063	
146	0.0	-70.3819924635	
146	0.0	-72.1660251427	
146	0.0	-70.2083182214	
146	0.0	-69.875914054	
146	0.0	-70.0185964465	
146	0.0	-70.5473702506	
146	0.0	-71.4249153127	
146	0.0	-72.216309223	
146	0.0	-71.2408683772	
146	0.0	-69.466634973	
146	0.0	-70.0442667741	
146	0.0	-71.004061403	
146	0.0	-69.7260372502	
146	0.0	-69.9838875629	
146	0.0	-70.6832026875	
146	0.0	-70.164945136	
146	0.0	-70.9382689523	
146	0.0	-69.6148072149	
146	0.0	-70.0058925646	
146	0.0	-70.7710316611	
146	0.0	-70.5616373943	
146	0.0	-71.2389781927	
146	0.0	-70.6834792159	
146	0.0	-71.4309184916	
146	0.0	-70.7896687452	
146	0.0	-71.7324903996	
146	0.0	-70.2505255584	
146	0.0	-70.3006311145	
146	0.0	-69.2871665937	
146	0.0	-71.3345294697	
146	0.0	-69.8727784259	
146	0.0	-70.1855971266	
146	0.0	-69.4827783531	
146	0.0	-70.7337724246	
146	0.0	-70.0277324382	
146	0.0	-71.0848317143	
146	0.0	-70.3027195223	
146	0.0	-71.5230196904	
146	0.0	-69.5594385632	
146	0.0	-71.820095123	
146	0.0	-70.9053460117	
146	0.0	-70.770133898	
146	0.0	-70.3544455472	
146	0.0	-70.763806779	
146	0.0	-71.8027081496	
146	0.0	-71.0602925009	
146	0.0	-69.8254929036	
146	0.0	-69.8229870041	
146	0.0	-70.37646567	
146	0.0	-70.2460811902	
146	0.0	-70.3405012395	
146	0.0	-70.3878619553	
146	0.0	-71.8478471195	
146	0.0	-69.9189729071	
146	0.0	-71.7622707896	
146	0.0	-70.6703731533	
146	0.0	-69.9921750583	
146	0.0	-70.6325503613	
146	0.0	-70.0639362517	
146	0.0	-70.708166667	
146	0.0	-70.6450577937	
146	0.0	-71.6760886037	
146	0.0	-71.9183896277	
146	0.0	-69.9002179995	
146	0.0	-70.4309269677	
146	0.0	-72.4559295179	
146	0.0	-69.4744389847	
146	0.0	-70.4025181286	
146	0.0	-71.571503266	
146	0.0	-70.0290379384	
146	0.0	-70.5607176284	
146	0.0	-70.8487355317	
146	0.0	-70.1462577304	
146	0.0	-71.374351935	
146	0.0	-68.7711025816	
146	0.0	-71.3715720726	
146	0.0	-69.2868694037	
146	0.0	-70.3863734477	
146	0.0	-70.724934316	
146	0.0	-69.902136917	
146	0.0	-68.9557457496	
146	0.0	-71.0930027907	
146	0.0	-70.5719771795	
146	0.0	-69.3085620777	
146	0.0	-71.7355446744	
146	0.0	-70.8648948048	
146	0.0	-68.9093709394	
146	0.0	-70.5851403529	
146	0.0	-70.281905835	
146	0.0	-72.2790645854	
146	0.0	-71.7982732964	
146	0.0	-70.9729072182	
146	0.0	-70.9775550963	
146	0.0	-69.7023474138	
146	0.0	-70.5089094982	
146	0.0	-71.1711115256	
146	0.0	-70.4691353197	
146	0.0	-70.904353771	
146	0.0	-70.4989016322	
146	0.0	-70.2896907047	
146	0.0	-70.6035347308	
146	0.0	-70.0672291454	
146	0.0	-70.9097201549	
146	0.0	-70.3557332955	
146	0.0	-70.3358764384	
146	0.0	-70.0072519689	
146	0.0	-70.8695917511	
146	0.0	-71.4155497911	
146	0.0	-69.8711400595	
146	0.0	-70.6160755767	
146	0.0	-69.2472257265	
146	0.0	-71.2319265302	
146	0.0	-70.597178425	
146	0.0	-69.8689178767	
146	0.0	-70.8821154918	
146	0.0	-70.1616129356	
146	0.0	-70.8451600049	
146	0.0	-70.9847006213	
146	0.0	-70.3995337795	
146	0.0	-69.8137654938	
146	0.0	-70.4542133774	
146	0.0	-70.4336789081	
146	0.0	-71.5004020409	
146	0.0	-70.8083210787	
146	0.0	-69.7595419977	
146	0.0	-70.7023745608	
146	0.0	-70.8071353493	
146	0.0	-71.1783359838	
146	0.0	-70.2614307238	
146	0.0	-70.807600831	
146	0.0	-69.9979559156	
146	0.0	-70.1730670447	
146	0.0	-69.5663157041	
146	0.0	-69.9953413616	
146	0.0	-70.4356690642	
146	0.0	-72.2118699473	
146	0.0	-70.5079100722	
146	0.0	-70.127031201	
146	0.0	-69.8193277653	
146	0.0	-69.4383598476	
146	0.0	-70.6549697511	
146	0.0	-70.2632688171	
146	0.0	-70.3009439206	
146	0.0	-71.1074538711	
146	0.0	-71.116750181	
146	0.0	-71.6557801995	
146	0.0	-69.4605173517	
146	0.0	-69.477369838	
146	0.0	-70.9150481693	
146	0.0	-71.5232508488	
146	0.0	-70.8347490106	
146	0.0	-71.9036541076	
146	0.0	-68.3132084371	
146	0.0	-69.471128529	
146	0.0	-69.8977292197	
146	0.0	-71.2786821974	
146	0.0	-70.3936564018	
146	0.0	-70.2943118275	
146	0.0	-69.7995556643	
146	0.0	-69.440451698	
146	0.0	-69.9624321691	
146	0.0	-71.5113777726	
146	0.0	-71.102710419	
146	0.0	-68.6760634304	
146	0.0	-71.0091413628	
146	0.0	-70.5567654987	
146	0.0	-69.5142082316	
146	0.0	-70.7763768086	
146	0.0	-69.2377679095	
146	0.0	-69.846987228	
146	0.0	-70.7188796399	
146	0.0	-70.0802916966	
146	0.0	-70.3162854133	
146	0.0	-68.8745777713	
146	0.0	-70.4806328286	
146	0.0	-69.7041104916	
146	0.0	-72.2841654494	
146	0.0	-69.8258929612	
146	0.0	-71.8903529048	
146	0.0	-69.9592534915	
146	0.0	-71.1021212533	
146	0.0	-70.2938601662	
146	0.0	-70.0770916915	
146	0.0	-70.086445887	
146	0.0	-69.6993304478	
146	0.0	-69.4153613313	
146	0.0	-71.3678462087	
146	0.0	-71.4880772956	
146	0.0	-71.5266547738	
146	0.0	-68.9341516338	
146	0.0	-70.8538232788	
146	0.0	-69.0623443176	
146	0.0	-70.5620498692	
146	0.0	-70.1106417996	
146	0.0	-70.6623554171	
146	0.0	-72.1520400732	
146	0.0	-72.3890330895	
146	0.0	-71.1405079183	
146	0.0	-72.4994779787	
146	0.0	-70.5521811803	
146	0.0	-70.2536472635	
146	0.0	-70.2792751871	
146	0.0	-69.5583086522	
146	0.0	-71.4868308017	
146	0.0	-71.1626258271	
146	0.0	-70.9709667446	
146	0.0	-70.6718188028	
146	0.0	-71.3939785078	
146	0.0	-71.0839437418	
