NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
257	2.0	43.8106758491	
257	2.0	43.8184299512	
257	2.0	43.8489573128	
257	2.0	43.8288625546	
257	2.0	43.8679431878	
257	2.0	43.8810917019	
257	2.0	43.8575359398	
257	2.0	43.8353453942	
257	2.0	43.8705955081	
257	2.0	43.855483709	
257	2.0	43.7927193635	
257	2.0	43.8008761875	
257	2.0	43.8714048691	
257	2.0	43.8924818532	
257	2.0	43.878026746	
257	2.0	43.7808680759	
257	2.0	43.8712380551	
257	2.0	43.8780845548	
257	2.0	43.7823537481	
257	2.0	43.8428733825	
257	2.0	43.8194099076	
257	2.0	43.8757568525	
257	2.0	43.8759670662	
257	3.0	43.7720465022	
257	2.0	43.7977838738	
257	2.0	43.8461257071	
257	2.0	43.8788455833	
257	2.0	43.8404876837	
257	2.0	43.8549394566	
257	3.0	43.8720570329	
257	2.0	43.8030697876	
257	3.0	43.8696883667	
257	2.0	43.8168232586	
257	2.0	43.8752515158	
257	2.0	43.8028313102	
257	2.0	43.8217451884	
257	3.0	43.8500051125	
257	2.0	43.883677804	
257	2.0	43.8117412404	
257	2.0	43.8915122916	
257	2.0	43.8780162736	
257	2.0	43.8539433215	
257	2.0	43.8807442563	
257	2.0	43.8530321548	
257	2.0	43.8337535597	
257	2.0	43.8252688447	
257	2.0	43.8570766041	
257	2.0	43.8323969407	
257	2.0	43.8388291116	
257	2.0	43.8780280811	
257	1.0	43.8630895018	
257	2.0	43.8715623463	
257	2.0	43.8700882415	
257	2.0	43.8372631016	
257	2.0	43.8360262253	
257	2.0	43.7944663708	
257	2.0	43.8167070114	
257	3.0	43.8513640687	
257	2.0	43.8030244599	
257	2.0	43.8331960744	
257	2.0	43.8177172311	
257	2.0	43.8684480252	
257	3.0	43.8762009197	
257	2.0	43.8425545467	
257	2.0	43.8079581229	
257	2.0	43.8138774154	
257	2.0	43.8038824066	
257	2.0	43.8235336659	
257	2.0	43.8086331191	
257	2.0	43.8740826075	
257	2.0	43.8583411781	
257	2.0	43.8053652676	
257	2.0	43.784729338	
257	2.0	43.8382039956	
257	2.0	43.813839848	
257	2.0	43.878050191	
257	2.0	43.8391625588	
257	2.0	43.8415767156	
257	2.0	43.8318097661	
257	2.0	43.8449328907	
257	2.0	43.8273704587	
257	2.0	43.8856892693	
257	2.0	43.815987747	
257	2.0	43.802986422	
257	2.0	43.8751310201	
257	2.0	43.8562456295	
257	2.0	43.773555544	
257	2.0	43.8765907095	
257	2.0	43.8790947924	
257	3.0	43.8640583524	
