NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
236	2.0	43.8195740569	
236	2.0	43.8363545888	
236	2.0	43.8505075313	
236	1.0	43.7706780629	
236	2.0	43.863746926	
236	1.0	43.8097029369	
236	2.0	43.8606578618	
236	2.0	43.7666886115	
236	2.0	43.7737831549	
236	2.0	43.8398478728	
236	2.0	43.8649061576	
236	2.0	43.7689270035	
236	2.0	43.8700255137	
236	1.0	43.8564889222	
236	2.0	43.7922688602	
236	2.0	43.866663376	
236	1.0	43.863556092	
236	1.0	43.8059073408	
236	2.0	43.7904839364	
236	2.0	43.8535589186	
236	1.0	43.8786901988	
236	1.0	43.8257678227	
236	2.0	43.775630275	
236	1.0	43.7955163989	
236	2.0	43.7964124725	
236	2.0	43.8483177744	
236	2.0	43.8317123536	
236	2.0	43.8497644619	
236	2.0	43.8323416983	
236	1.0	43.7643907464	
236	2.0	43.858828432	
236	2.0	43.7598802335	
236	2.0	43.8247547531	
236	2.0	43.7519810861	
236	2.0	43.7690895872	
236	1.0	43.7902328378	
236	1.0	43.8112386935	
236	2.0	43.868245706	
236	2.0	43.8590698673	
236	2.0	43.8474607062	
236	2.0	43.8398001844	
236	2.0	43.8662032998	
236	1.0	43.8797215752	
236	2.0	43.8761576374	
236	2.0	43.8522456393	
236	2.0	43.8677300408	
236	2.0	43.8018402279	
236	1.0	43.8470002392	
236	2.0	43.8561901194	
236	2.0	43.781566687	
236	1.0	43.7927515918	
236	2.0	43.8511528606	
236	1.0	43.8577567193	
236	2.0	43.8500755792	
236	2.0	43.8399123136	
236	2.0	43.8550072947	
236	2.0	43.8435262631	
236	1.0	43.8239331849	
236	2.0	43.8536782061	
236	1.0	43.8580616847	
236	2.0	43.7768390162	
236	2.0	43.8602301744	
236	2.0	43.8412954974	
236	2.0	43.838523003	
236	2.0	43.7918730996	
236	2.0	43.8710594231	
236	2.0	43.8499239155	
236	1.0	43.8799603227	
236	1.0	43.8280835366	
236	2.0	43.8561857057	
236	2.0	43.8407123415	
236	2.0	43.8734569661	
236	2.0	43.8784041741	
236	1.0	43.8636640684	
236	1.0	43.8563923128	
236	1.0	43.8650019409	
236	1.0	43.8899446849	
236	1.0	43.8679762461	
236	2.0	43.8330932933	
236	1.0	43.7827098053	
236	1.0	43.838970542	
236	2.0	43.8621563421	
236	1.0	43.8650888267	
236	1.0	43.8614686241	
236	2.0	43.8434704027	
236	2.0	43.84940824	
236	2.0	43.8469572809	
236	2.0	43.7911589397	
236	1.0	43.8419042044	
236	1.0	43.8539764558	
236	2.0	43.8560446414	
236	2.0	43.8380168658	
236	2.0	43.82694487	
236	1.0	43.835868562	
236	2.0	43.8165479509	
236	1.0	43.7799933038	
236	2.0	43.7847819797	
236	2.0	43.811402783	
236	2.0	43.8653046401	
236	2.0	43.8489672995	
236	1.0	43.841420148	
236	2.0	43.8631813861	
236	1.0	43.7880485709	
236	2.0	43.8480397623	
236	2.0	43.8157726133	
236	2.0	43.8758035033	
236	1.0	43.8585514674	
236	2.0	43.773808186	
236	1.0	43.8679156486	
236	2.0	43.8703685573	
236	1.0	43.8502427474	
236	2.0	43.8652425374	
236	1.0	43.7937737565	
236	1.0	43.8342556018	
236	1.0	43.8018962898	
236	2.0	43.8436546016	
236	2.0	43.8089960288	
236	1.0	43.8563121731	
236	2.0	43.8410581955	
236	1.0	43.8032688466	
236	1.0	43.872605358	
236	2.0	43.8563686777	
236	1.0	43.8449340551	
236	1.0	43.8213771677	
236	2.0	43.863593346	
236	2.0	43.8363362136	
236	1.0	43.8651644353	
236	2.0	43.8639868942	
236	2.0	43.8716609971	
236	2.0	43.8699968257	
236	2.0	43.8531662025	
236	2.0	43.8469623445	
236	2.0	43.8450247046	
236	2.0	43.7764729668	
236	2.0	43.8532736568	
236	1.0	43.7853802976	
236	2.0	43.854546908	
236	1.0	43.8583504416	
236	2.0	43.7736563251	
236	1.0	43.8679340268	
236	2.0	43.7896530518	
236	2.0	43.8587808922	
236	1.0	43.8095488207	
236	1.0	43.7981138999	
236	2.0	43.8182182454	
236	2.0	43.8513714916	
236	2.0	43.8246835526	
236	2.0	43.8202064074	
236	2.0	43.8709899064	
236	1.0	43.8634456918	
236	2.0	43.8412370146	
236	2.0	43.8497566339	
236	2.0	43.8302857934	
236	1.0	43.8483026631	
236	1.0	43.8600768233	
236	2.0	43.8565809107	
236	2.0	43.8591993724	
236	2.0	43.8565688982	
236	1.0	43.8363469554	
236	2.0	43.8486214121	
236	1.0	43.8805164121	
236	1.0	43.8510008717	
236	2.0	43.856180822	
236	1.0	43.853445848	
236	2.0	43.8313362326	
236	2.0	43.8172287271	
236	2.0	43.8191849577	
236	1.0	43.869466835	
236	1.0	43.870438956	
236	1.0	43.8341549875	
236	2.0	43.8693548084	
236	1.0	43.86384597	
236	1.0	43.8588033427	
236	2.0	43.850810885	
236	1.0	43.7752476041	
236	1.0	43.8754679995	
236	2.0	43.8393482975	
236	1.0	43.8688088552	
236	1.0	43.7712150688	
236	2.0	43.8727271007	
236	2.0	43.862124958	
236	2.0	43.8317838943	
236	2.0	43.8823563954	
236	1.0	43.8701219758	
236	2.0	43.8758375252	
236	2.0	43.8530150036	
236	1.0	43.7900109361	
236	1.0	43.7706934432	
236	2.0	43.8347888149	
236	1.0	43.8568920757	
236	2.0	43.8714216848	
236	2.0	43.8053329952	
236	2.0	43.7767343635	
236	2.0	43.7845581986	
236	2.0	43.806013467	
236	2.0	43.8464887756	
236	1.0	43.8705749401	
236	2.0	43.8448713464	
236	1.0	43.8722162932	
236	2.0	43.8677227434	
236	2.0	43.8589168855	
236	2.0	43.8453902214	
236	2.0	43.7685289937	
236	2.0	43.8223497751	
236	2.0	43.8494631552	
236	2.0	43.7870375601	
236	1.0	43.82341181	
236	1.0	43.8435456174	
236	2.0	43.796656803	
236	2.0	43.7951646607	
236	2.0	43.8471181262	
236	2.0	43.8681122742	
236	1.0	43.855030847	
236	2.0	43.8191157223	
236	2.0	43.8277825102	
236	2.0	43.8621605021	
236	2.0	43.7798712181	
236	2.0	43.757815551	
236	1.0	43.8015992217	
236	2.0	43.8503729408	
236	2.0	43.8009272186	
236	2.0	43.7939937323	
236	2.0	43.8091128579	
236	1.0	43.8440854823	
236	1.0	43.8746484869	
236	1.0	43.8647954632	
236	2.0	43.8556705401	
236	2.0	43.7665719524	
236	2.0	43.8508575146	
236	1.0	43.7836523447	
236	1.0	43.8476914097	
236	2.0	43.8318848873	
236	1.0	43.8090769215	
236	1.0	43.8209372587	
236	1.0	43.8763179711	
236	1.0	43.7684428438	
236	2.0	43.8458259189	
236	1.0	43.855942968	
236	2.0	43.8612733045	
236	2.0	43.8139496912	
236	1.0	43.8541629157	
236	1.0	43.8000105776	
236	2.0	43.873093968	
236	1.0	43.7734345745	
236	2.0	43.8304185093	
236	2.0	43.8266423981	
236	2.0	43.8740210568	
236	1.0	43.8059313515	
236	1.0	43.8529266033	
236	2.0	43.832310087	
236	1.0	43.8493472722	
236	2.0	43.8554123907	
236	1.0	43.8408945821	
236	1.0	43.8668099506	
236	2.0	43.8148467217	
236	2.0	43.8648042217	
236	1.0	43.8573202798	
236	2.0	43.8334026923	
236	2.0	43.8352249779	
236	1.0	43.844450179	
236	2.0	43.7931040273	
236	2.0	43.8555051823	
236	2.0	43.811786843	
236	1.0	43.848441708	
236	2.0	43.8647115907	
236	1.0	43.8604087931	
236	2.0	43.8260014934	
236	1.0	43.8545117791	
236	2.0	43.8258792471	
236	2.0	43.8304740281	
236	1.0	43.8132701538	
236	2.0	43.8576831819	
236	2.0	43.869854817	
236	1.0	43.8382585724	
