NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
168	1.0	43.7930631572	
168	1.0	43.7789840582	
168	1.0	43.8227971176	
168	1.0	43.7419528842	
168	1.0	43.8022120641	
168	1.0	43.7819118959	
168	1.0	43.6777950153	
168	1.0	43.6929276226	
168	1.0	43.7210764309	
168	1.0	43.8034602873	
168	1.0	43.7982761848	
168	1.0	43.7258675571	
168	1.0	43.7319576713	
168	1.0	43.7848172017	
168	1.0	43.723227314	
168	1.0	43.7802295208	
168	1.0	43.7835859824	
168	1.0	43.7823952559	
168	1.0	43.779029753	
168	1.0	43.7251909581	
168	1.0	43.7911854212	
168	1.0	43.775894042	
168	1.0	43.7153273927	
168	1.0	43.7911749254	
168	1.0	43.7103707051	
168	1.0	43.7397069871	
168	1.0	43.8153116948	
168	1.0	43.7934373269	
168	1.0	43.7543847708	
168	1.0	43.7274154044	
168	1.0	43.7129307328	
168	1.0	43.7509644054	
168	1.0	43.7413611141	
168	1.0	43.7622117476	
168	1.0	43.7648146886	
168	1.0	43.8099450603	
168	1.0	43.7770267988	
168	1.0	43.783019812	
168	1.0	43.7275336375	
168	1.0	43.7825012247	
168	1.0	43.7459424433	
168	1.0	43.7327392977	
168	1.0	43.7905071997	
168	1.0	43.7935266018	
168	1.0	43.7254689982	
168	1.0	43.7866100504	
168	1.0	43.7432307725	
168	1.0	43.7068186865	
168	1.0	43.727747073	
168	1.0	43.7485924501	
168	1.0	43.7562313052	
168	1.0	43.7946454122	
168	1.0	43.7681915227	
168	1.0	43.7683683783	
168	1.0	43.8038042236	
168	1.0	43.7230938685	
168	1.0	43.705902482	
168	1.0	43.7674974484	
168	1.0	43.7576004264	
168	1.0	43.6804839696	
168	1.0	43.747726225	
168	1.0	43.7594996038	
168	1.0	43.7893292495	
168	1.0	43.7483207386	
168	1.0	43.7530806757	
168	1.0	43.7790508869	
168	1.0	43.7496437841	
168	1.0	43.7888905899	
168	1.0	43.70036366	
168	1.0	43.703364559	
168	1.0	43.7875242239	
168	1.0	43.772294173	
168	1.0	43.7688179619	
168	1.0	43.7236065295	
168	1.0	43.7709585931	
168	1.0	43.7915295429	
168	1.0	43.698284274	
168	1.0	43.7681140566	
168	1.0	43.781319587	
168	1.0	43.758600696	
168	1.0	43.7767219362	
168	1.0	43.7421673076	
168	1.0	43.775041578	
168	1.0	43.7482125626	
168	1.0	43.7795537591	
168	1.0	43.7879493222	
168	1.0	43.8131146986	
168	1.0	43.756861708	
168	1.0	43.7924806992	
168	1.0	43.7020535524	
168	1.0	43.768598358	
168	1.0	43.7842763141	
168	1.0	43.763691496	
168	1.0	43.7770821737	
168	1.0	43.7384288055	
168	1.0	43.7387854439	
168	1.0	43.7713015804	
168	1.0	43.7038237652	
168	1.0	43.7589308837	
168	1.0	43.7270103177	
168	1.0	43.7291486758	
168	1.0	43.6953422002	
168	1.0	43.7834204391	
168	1.0	43.6757945309	
168	1.0	43.7560639276	
168	1.0	43.7452169733	
168	1.0	43.7666788429	
168	1.0	43.7279052347	
168	1.0	43.778289588	
168	1.0	43.6910755591	
168	1.0	43.7963155017	
168	1.0	43.7885167428	
168	1.0	43.7374229155	
168	1.0	43.7713225322	
168	1.0	43.7710599047	
168	1.0	43.7579858484	
168	1.0	43.6863523205	
168	1.0	43.7892570438	
168	1.0	43.6796147471	
168	1.0	43.7838038718	
168	1.0	43.6933652845	
168	1.0	43.7237039554	
168	1.0	43.8005796168	
168	1.0	43.7945382709	
168	1.0	43.7189600937	
168	1.0	43.7108819987	
168	1.0	43.7093600454	
168	1.0	43.75886511	
168	1.0	43.6440710027	
168	1.0	43.7688273428	
168	1.0	43.7303725813	
168	1.0	43.7645655862	
168	1.0	43.7526603562	
168	1.0	43.6720863167	
168	1.0	43.7146196848	
168	1.0	43.780615329	
168	1.0	43.7376335134	
168	1.0	43.7992409215	
168	1.0	43.7264886547	
168	1.0	43.8186194183	
168	1.0	43.7177416522	
168	1.0	43.7087687672	
168	1.0	43.736068366	
168	1.0	43.7588342574	
168	1.0	43.7140733947	
168	1.0	43.7589676039	
168	1.0	43.7647656971	
168	1.0	43.8101881694	
168	1.0	43.7709396529	
168	1.0	43.797868524	
168	1.0	43.7466292128	
168	1.0	43.7661064975	
168	1.0	43.760687784	
168	1.0	43.6858172658	
168	1.0	43.7676572666	
168	1.0	43.7913310769	
168	1.0	43.6896561234	
168	1.0	43.7506266365	
168	1.0	43.789406849	
168	1.0	43.6857526309	
168	1.0	43.7722280274	
168	1.0	43.7713422305	
168	1.0	43.7801687694	
168	1.0	43.6655535501	
168	1.0	43.7819154698	
168	1.0	43.7233012922	
168	1.0	43.7695731008	
168	1.0	43.7709715094	
168	1.0	43.8131198244	
168	1.0	43.7682585916	
168	1.0	43.7782728398	
168	1.0	43.726350039	
168	1.0	43.7692533694	
168	1.0	43.7030777575	
168	1.0	43.7431022201	
168	1.0	43.7371503834	
168	1.0	43.7908684593	
168	1.0	43.7747219055	
168	1.0	43.7707384355	
168	1.0	43.7498141421	
168	1.0	43.6632272016	
168	1.0	43.7481583682	
168	1.0	43.7579038358	
168	1.0	43.7275600976	
168	1.0	43.7880208666	
168	1.0	43.7884092412	
168	1.0	43.8167352262	
168	1.0	43.7647528315	
168	1.0	43.718513591	
168	1.0	43.7949689089	
168	1.0	43.6748698994	
168	1.0	43.7563881437	
168	1.0	43.7045524178	
168	1.0	43.8021729795	
168	1.0	43.7185013094	
168	1.0	43.8000811986	
168	1.0	43.728259714	
168	1.0	43.7404619741	
168	1.0	43.7763435725	
168	1.0	43.7241253411	
168	1.0	43.7238787148	
168	1.0	43.7443596771	
168	1.0	43.721599317	
168	1.0	43.7932829772	
168	1.0	43.7426460448	
168	1.0	43.767505897	
168	1.0	43.7767883278	
168	1.0	43.7796552162	
168	1.0	43.7863557836	
168	1.0	43.7119884656	
168	1.0	43.7485756436	
168	1.0	43.794527945	
168	1.0	43.8005735619	
168	1.0	43.8058293993	
168	1.0	43.7317856069	
168	1.0	43.740539831	
168	1.0	43.7789513797	
168	1.0	43.7904560694	
168	1.0	43.7751024159	
168	1.0	43.7576599779	
168	1.0	43.7139858818	
168	1.0	43.6987179906	
168	1.0	43.7794522609	
168	1.0	43.7599714334	
168	1.0	43.7722141606	
168	1.0	43.717457556	
168	1.0	43.7719545781	
168	1.0	43.7828861622	
168	1.0	43.7537911469	
168	1.0	43.7181445217	
168	1.0	43.7439879621	
168	1.0	43.6859086035	
168	1.0	43.7858860321	
168	1.0	43.7519184608	
168	1.0	43.7783911857	
168	1.0	43.7586977903	
168	1.0	43.697006929	
168	1.0	43.733047393	
168	1.0	43.7642034067	
168	1.0	43.7822123928	
168	1.0	43.7771556787	
168	1.0	43.7070805703	
168	1.0	43.8003996877	
168	1.0	43.7250037131	
168	1.0	43.6865973778	
168	1.0	43.7220223741	
168	1.0	43.7361320291	
168	1.0	43.7024836244	
168	1.0	43.7150751389	
168	1.0	43.7562369154	
168	1.0	43.7923774176	
168	1.0	43.7552084768	
168	1.0	43.7773293615	
168	1.0	43.7280189181	
168	1.0	43.7518298391	
168	1.0	43.7841879859	
