NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
114	0.0	-75.2120368023	
114	0.0	-72.3067388625	
114	0.0	-72.5141509948	
114	0.0	-75.0854345976	
114	0.0	-73.71195361	
114	0.0	-73.8533194927	
114	0.0	-73.1929397521	
114	0.0	-73.1539423752	
114	0.0	-74.6019645317	
114	0.0	-73.2434397737	
114	0.0	-75.0664851482	
114	0.0	-74.9419492153	
114	0.0	-73.6638514088	
114	0.0	-74.3052596807	
114	0.0	-74.1983677415	
114	0.0	-74.0971367107	
114	0.0	-73.8640529623	
114	0.0	-72.1865111924	
114	0.0	-72.9386890655	
114	0.0	-73.6616026935	
114	0.0	-74.1534681998	
114	0.0	-73.344546306	
114	0.0	-72.2922301866	
114	0.0	-73.7598712493	
114	0.0	-73.9234234733	
114	0.0	-74.2128982756	
114	0.0	-73.4561172374	
114	0.0	-72.637893075	
114	0.0	-73.638407811	
114	0.0	-74.4946009847	
114	0.0	-73.6487011705	
114	0.0	-74.018321054	
114	0.0	-73.6693687817	
114	0.0	-73.3262769122	
114	0.0	-75.1054471693	
114	0.0	-74.6718761867	
114	0.0	-74.6154518102	
114	0.0	-74.4634191153	
114	0.0	-74.3129075715	
114	0.0	-74.1261895537	
114	0.0	-74.1162741879	
114	0.0	-73.6192714511	
114	0.0	-73.4178104597	
114	0.0	-74.5297002745	
114	0.0	-73.8361980271	
114	0.0	-73.0517997955	
114	0.0	-73.257575729	
114	0.0	-73.8242479297	
114	0.0	-74.0041151785	
114	0.0	-73.6867536832	
114	0.0	-73.2527651	
114	0.0	-73.9653806177	
114	0.0	-74.2298565606	
114	0.0	-74.4453334156	
114	0.0	-73.8040358547	
114	0.0	-73.9565346908	
114	0.0	-73.5882404432	
114	0.0	-73.370181975	
114	0.0	-73.0651568708	
114	0.0	-74.2821075701	
114	0.0	-73.3124170532	
114	0.0	-72.9937633744	
114	0.0	-74.7065973931	
114	0.0	-73.7996176604	
114	0.0	-74.323779538	
