NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
161	1.0	43.7405956025	
161	1.0	43.7604856842	
161	1.0	43.7560337662	
161	1.0	43.7201606544	
161	1.0	43.7372082934	
161	1.0	43.7100138742	
161	1.0	43.7591862633	
161	1.0	43.7448513976	
161	1.0	43.723939324	
161	1.0	43.7210790543	
161	1.0	43.7615358344	
161	1.0	43.6617481089	
161	1.0	43.7078313293	
161	1.0	43.7666395407	
161	1.0	43.760564979	
161	1.0	43.7304368713	
161	1.0	43.7733449157	
161	1.0	43.6907928842	
161	1.0	43.6575775838	
161	1.0	43.735129252	
161	1.0	43.7688906531	
161	1.0	43.7918607556	
161	1.0	43.6505500958	
161	1.0	43.6926639944	
161	1.0	43.6490770019	
161	1.0	43.692791591	
161	1.0	43.7807275281	
161	1.0	43.7089729431	
161	1.0	43.7688219726	
161	1.0	43.7730051519	
161	1.0	43.8151719899	
161	1.0	43.7799204715	
161	1.0	43.7851150303	
161	1.0	43.7835005959	
161	1.0	43.7227308497	
161	1.0	43.7655376616	
161	1.0	43.690477693	
161	1.0	43.802679508	
161	1.0	43.742414149	
161	1.0	43.715164336	
161	1.0	43.7737874984	
161	1.0	43.7834830308	
161	1.0	43.7544122869	
161	1.0	43.7072970664	
161	1.0	43.6931327467	
161	1.0	43.746179872	
161	1.0	43.7654821821	
161	1.0	43.7728888907	
161	1.0	43.7687375378	
161	1.0	43.7349865616	
161	1.0	43.739624092	
161	1.0	43.6852362618	
161	1.0	43.7672569737	
161	1.0	43.7162091212	
161	1.0	43.7649244897	
161	1.0	43.7534469138	
161	1.0	43.7557786841	
161	1.0	43.7546985153	
161	1.0	43.775676123	
161	1.0	43.7456697815	
161	1.0	43.7904071886	
161	1.0	43.7254225675	
161	1.0	43.7545119105	
161	1.0	43.7065869815	
161	1.0	43.7419199555	
161	1.0	43.7668443043	
161	1.0	43.7494779532	
161	1.0	43.7274668044	
161	1.0	43.6800897592	
161	1.0	43.7271600869	
161	1.0	43.7660666118	
161	1.0	43.7150576498	
161	1.0	43.7503588187	
161	1.0	43.7676256563	
161	1.0	43.7665045429	
161	1.0	43.7317811322	
161	1.0	43.7260724952	
161	1.0	43.7241558032	
161	1.0	43.7522370436	
161	1.0	43.7546843077	
161	1.0	43.7736241973	
161	1.0	43.7746782624	
161	1.0	43.7459138535	
161	1.0	43.769518367	
161	1.0	43.6844323043	
161	1.0	43.7649002312	
161	1.0	43.6627259534	
161	1.0	43.7364941797	
161	1.0	43.664539152	
161	1.0	43.7846257492	
161	1.0	43.7282414326	
161	1.0	43.6988377284	
161	1.0	43.7325998839	
161	1.0	43.7704333525	
161	1.0	43.7675853395	
161	1.0	43.7779602217	
161	1.0	43.7679114514	
161	1.0	43.7409887148	
161	1.0	43.745878094	
161	1.0	43.6964447243	
161	1.0	43.7892408601	
161	1.0	43.7684546674	
161	1.0	43.6944464615	
161	1.0	43.7922273243	
161	1.0	43.7744734582	
161	1.0	43.7249074652	
161	1.0	43.7751872311	
161	1.0	43.7059768218	
161	1.0	43.7099357428	
161	1.0	43.7133353821	
161	1.0	43.6913439628	
161	1.0	43.7263687729	
161	1.0	43.750571522	
161	1.0	43.731902998	
161	1.0	43.7558672313	
161	1.0	43.7102831784	
161	1.0	43.7444743508	
161	1.0	43.7788277917	
161	1.0	43.7015471691	
161	1.0	43.6455277027	
161	1.0	43.7241148239	
161	1.0	43.763956569	
161	1.0	43.7688918746	
161	1.0	43.8072296131	
161	1.0	43.779559005	
161	1.0	43.7345591373	
161	1.0	43.7814561266	
161	1.0	43.7670840859	
161	1.0	43.7409670402	
161	1.0	43.7669960664	
161	1.0	43.7240550912	
161	1.0	43.7833920018	
161	1.0	43.747071813	
161	1.0	43.7786204336	
161	1.0	43.7052916257	
161	1.0	43.7575536545	
161	1.0	43.6584343418	
161	1.0	43.7862467907	
161	1.0	43.7588592157	
161	1.0	43.7640883536	
161	1.0	43.6667401574	
161	1.0	43.757059258	
161	1.0	43.7538404708	
161	1.0	43.7669979292	
161	1.0	43.6771659889	
161	1.0	43.6372904565	
161	1.0	43.7282848313	
161	1.0	43.7399811504	
161	1.0	43.7414091831	
161	1.0	43.7396100844	
161	1.0	43.7043887676	
161	1.0	43.7444537907	
161	1.0	43.7611490722	
161	1.0	43.6450730002	
161	1.0	43.774571862	
161	1.0	43.76637213	
161	1.0	43.781397794	
161	1.0	43.7580251926	
161	1.0	43.6900704959	
161	1.0	43.6708064158	
161	1.0	43.7081519519	
161	1.0	43.6866127369	
161	1.0	43.73718107	
161	1.0	43.7749523489	
161	1.0	43.7832846455	
161	1.0	43.758238487	
161	1.0	43.7567153867	
161	1.0	43.7931854964	
161	1.0	43.7508053167	
161	1.0	43.7990482053	
161	1.0	43.6912811841	
161	1.0	43.7495707883	
161	1.0	43.7064149499	
161	1.0	43.6562921211	
161	1.0	43.6870806138	
161	1.0	43.7092707716	
161	1.0	43.7024662864	
161	1.0	43.6433437013	
161	1.0	43.7820590925	
161	1.0	43.6992912995	
161	1.0	43.7667314529	
161	1.0	43.7665034598	
161	1.0	43.7316976492	
161	1.0	43.6847532997	
161	1.0	43.7730952067	
161	1.0	43.750266879	
161	1.0	43.6984750405	
161	1.0	43.7647415364	
161	1.0	43.7528686304	
161	1.0	43.7476353011	
161	1.0	43.7351478283	
161	1.0	43.7280388089	
161	1.0	43.7234433656	
161	1.0	43.7237923912	
161	1.0	43.6934229879	
161	1.0	43.7152886553	
161	1.0	43.7511645447	
161	1.0	43.6981576315	
161	1.0	43.7647022393	
161	1.0	43.7722401917	
161	1.0	43.7703916856	
161	1.0	43.7064839994	
161	1.0	43.7890600479	
161	1.0	43.7004138819	
161	1.0	43.707630472	
161	1.0	43.7066903731	
161	1.0	43.7648393478	
161	1.0	43.7912902366	
161	1.0	43.7777438493	
161	1.0	43.7468090882	
161	1.0	43.7721692906	
161	1.0	43.7291509884	
161	1.0	43.6886516399	
161	1.0	43.7195610263	
161	1.0	43.7040960046	
161	1.0	43.7150013942	
161	1.0	43.7470501228	
161	1.0	43.7371939756	
161	1.0	43.7890271119	
161	1.0	43.7112306478	
161	1.0	43.7461721831	
161	1.0	43.6669163988	
161	1.0	43.7477765005	
161	1.0	43.7025494622	
161	1.0	43.7582260928	
161	1.0	43.7203403466	
161	1.0	43.7401474253	
161	1.0	43.7587709958	
161	1.0	43.6888056729	
161	1.0	43.6876309897	
161	1.0	43.6847473551	
161	1.0	43.7157082249	
161	1.0	43.6820727029	
161	1.0	43.682892419	
161	1.0	43.6903583682	
161	1.0	43.6998714276	
161	1.0	43.7324391717	
161	1.0	43.7997167876	
161	1.0	43.7492839646	
161	1.0	43.7603287427	
161	1.0	43.7374317586	
161	1.0	43.7590920415	
161	1.0	43.745169145	
161	1.0	43.7442669491	
161	1.0	43.7592406365	
161	1.0	43.7530662544	
161	1.0	43.7508041499	
161	1.0	43.7339612138	
161	1.0	43.7414214821	
161	1.0	43.7083835491	
161	1.0	43.7834212786	
161	1.0	43.7663127944	
161	1.0	43.6970503555	
161	1.0	43.7357626121	
161	1.0	43.7873969063	
161	1.0	43.7825524835	
161	1.0	43.6684060867	
161	1.0	43.7516683268	
161	1.0	43.7512435831	
161	1.0	43.7763161748	
161	1.0	43.6592260175	
161	1.0	43.7232626139	
161	1.0	43.7595740452	
161	1.0	43.7704984609	
161	1.0	43.7372987722	
161	1.0	43.781824784	
161	1.0	43.7452536895	
161	1.0	43.6244384952	
161	1.0	43.7889589888	
161	1.0	43.7681835913	
161	1.0	43.758073653	
161	1.0	43.7774457511	
161	1.0	43.7397270207	
161	1.0	43.682800024	
161	1.0	43.799970166	
161	1.0	43.6720460707	
161	1.0	43.7408331183	
161	1.0	43.7695355927	
161	1.0	43.7941580467	
161	1.0	43.7531002656	
161	1.0	43.6890245647	
161	1.0	43.7241260947	
161	1.0	43.7152113785	
