NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
107	0.0	-73.7335326163	
107	0.0	-74.6356949333	
107	0.0	-74.8326158707	
107	0.0	-74.0410207095	
107	0.0	-73.7777078361	
107	0.0	-74.7083571173	
107	0.0	-74.5168313407	
107	0.0	-74.3294345268	
107	0.0	-74.7090767129	
107	0.0	-74.723320231	
107	0.0	-74.904142481	
107	0.0	-74.5375834996	
107	0.0	-74.8480400712	
107	0.0	-75.1650313569	
107	0.0	-74.7342257749	
107	0.0	-74.1942850663	
107	0.0	-74.3321831634	
107	0.0	-74.1635077939	
107	0.0	-74.2681890238	
107	0.0	-75.3157224377	
107	0.0	-75.7059543422	
107	0.0	-72.8535469146	
107	0.0	-74.8766495404	
107	0.0	-75.6530232678	
107	0.0	-72.8896971203	
107	0.0	-73.8319954414	
107	0.0	-74.4367350814	
107	0.0	-75.5309137691	
107	0.0	-75.3515557756	
107	0.0	-74.5282758835	
107	0.0	-75.5028966893	
107	0.0	-74.9281006946	
107	0.0	-74.7266789732	
107	0.0	-75.2699668248	
107	0.0	-74.9109541969	
107	0.0	-75.1900668736	
107	0.0	-73.8509003414	
107	0.0	-75.3529562915	
107	0.0	-74.2108886732	
107	0.0	-73.7971316395	
107	0.0	-74.25876803	
107	0.0	-74.4996883255	
107	0.0	-74.9572317321	
107	0.0	-74.1314808796	
107	0.0	-74.990348109	
107	0.0	-74.3689222402	
107	0.0	-73.5702331996	
107	0.0	-73.4137895612	
107	0.0	-75.7496130767	
107	0.0	-75.2692441663	
107	0.0	-73.6867606047	
107	0.0	-73.725968627	
107	0.0	-74.670178745	
107	0.0	-74.496573142	
107	0.0	-73.918016208	
107	0.0	-73.0277854183	
107	0.0	-72.9636897991	
107	0.0	-73.8844562568	
107	0.0	-73.8204738262	
107	0.0	-75.1114605604	
107	0.0	-74.6979932347	
107	0.0	-75.1751019853	
107	0.0	-74.8909623485	
107	0.0	-75.340069348	
107	0.0	-74.1287202589	
107	0.0	-74.3408558965	
107	0.0	-74.4984965739	
107	0.0	-75.4899370552	
107	0.0	-74.1620992568	
107	0.0	-74.2374063885	
107	0.0	-73.5221121377	
107	0.0	-75.2627675975	
107	0.0	-75.2206107191	
107	0.0	-75.1995720592	
107	0.0	-74.567097133	
107	0.0	-74.778980619	
107	0.0	-75.1686270486	
107	0.0	-74.8628348921	
107	0.0	-73.3298018503	
107	0.0	-74.6660295373	
107	0.0	-74.0817244962	
107	0.0	-75.0136346732	
107	0.0	-74.4795122199	
107	0.0	-74.5550901379	
107	0.0	-74.9126038658	
107	0.0	-74.6095689229	
107	0.0	-75.3080961382	
107	0.0	-74.5319266975	
107	0.0	-74.4201718984	
107	0.0	-75.5153483054	
107	0.0	-74.1563998409	
107	0.0	-74.6184458596	
107	0.0	-74.9231714582	
107	0.0	-75.3883089093	
107	0.0	-73.6511559453	
107	0.0	-73.7533377377	
107	0.0	-74.5427409741	
107	0.0	-74.9476929818	
107	0.0	-75.3946473912	
107	0.0	-75.8464868304	
107	0.0	-74.6377100274	
107	0.0	-74.6428571289	
107	0.0	-75.1317493299	
107	0.0	-73.5170894171	
107	0.0	-75.3090588376	
107	0.0	-74.4801019235	
107	0.0	-74.3554085421	
107	0.0	-74.2837644028	
107	0.0	-73.754134036	
107	0.0	-74.6493377523	
107	0.0	-74.5315898996	
107	0.0	-73.6253810663	
107	0.0	-73.8733209681	
107	0.0	-73.4619194011	
107	0.0	-75.9245427794	
107	0.0	-74.9573648018	
107	0.0	-73.4697639217	
107	0.0	-73.8693513064	
107	0.0	-74.4522936947	
107	0.0	-74.5510816627	
107	0.0	-73.9008762614	
107	0.0	-75.203278702	
107	0.0	-74.509096654	
107	0.0	-74.3316631716	
107	0.0	-74.5449345848	
107	0.0	-74.7461265445	
107	0.0	-74.3080425781	
107	0.0	-74.4101920918	
107	0.0	-75.1026001576	
107	0.0	-73.5415759148	
107	0.0	-74.3204493788	
107	0.0	-74.457890541	
107	0.0	-73.8179017518	
107	0.0	-75.1795746672	
107	0.0	-74.4178481277	
107	0.0	-73.3550551813	
107	0.0	-75.0114152854	
107	0.0	-74.4820977348	
107	0.0	-74.5895482851	
107	0.0	-74.4472015589	
107	0.0	-74.4437490992	
107	0.0	-74.0197570104	
107	0.0	-74.5807347863	
107	0.0	-75.0729370275	
107	0.0	-75.6405656881	
107	0.0	-74.9486484098	
107	0.0	-75.4280046327	
107	0.0	-73.7323934758	
107	0.0	-74.5918586035	
107	0.0	-74.1092366797	
107	0.0	-72.8418806705	
107	0.0	-75.0875444695	
107	0.0	-74.1015440318	
107	0.0	-74.6458203628	
107	0.0	-74.045435735	
107	0.0	-74.5899799294	
107	0.0	-74.3345191613	
107	0.0	-74.803362793	
107	0.0	-74.0780896386	
107	0.0	-75.3924177057	
107	0.0	-74.6522060904	
107	0.0	-74.2103921066	
107	0.0	-74.4603591015	
107	0.0	-74.5685360456	
107	0.0	-74.9959700679	
107	0.0	-74.9473678307	
107	0.0	-74.5715390807	
107	0.0	-75.8242778941	
107	0.0	-74.5666619241	
107	0.0	-73.7116908673	
107	0.0	-74.5325458201	
107	0.0	-74.0676869913	
107	0.0	-74.4408934926	
107	0.0	-74.7378922927	
107	0.0	-74.0901424928	
107	0.0	-74.3370570484	
107	0.0	-74.8551214746	
107	0.0	-74.9876593941	
107	0.0	-74.948908814	
107	0.0	-75.4923470465	
107	0.0	-75.5952084337	
107	0.0	-75.0633177188	
107	0.0	-75.0406551791	
107	0.0	-74.4345297181	
107	0.0	-74.7308144806	
107	0.0	-73.8624317631	
107	0.0	-75.3877238478	
107	0.0	-74.3487472718	
107	0.0	-75.4840657893	
107	0.0	-75.4102490336	
107	0.0	-75.0215470265	
107	0.0	-74.2037671373	
107	0.0	-74.3985683698	
107	0.0	-74.2419902343	
107	0.0	-73.5150420863	
107	0.0	-75.074825171	
107	0.0	-75.3457661655	
107	0.0	-74.3978285027	
107	0.0	-74.4482760924	
107	0.0	-74.5443516781	
107	0.0	-74.4487473512	
107	0.0	-75.4601300557	
107	0.0	-74.012907557	
