NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
293	3.0	43.8359408776	
293	3.0	43.8731251497	
293	2.0	43.8951925597	
293	2.0	43.8506403147	
293	3.0	43.8504549402	
293	3.0	43.8591600201	
293	3.0	43.8943160072	
293	3.0	43.8743838493	
293	3.0	43.8779390462	
293	2.0	43.8905165546	
293	3.0	43.9066881493	
293	3.0	43.8910129512	
293	3.0	43.862136201	
293	3.0	43.8152790805	
293	3.0	43.8726370378	
293	3.0	43.896173765	
293	3.0	43.8549334033	
293	2.0	43.8335504766	
293	2.0	43.8046211676	
293	2.0	43.9048458478	
293	3.0	43.8451996806	
293	2.0	43.8192595015	
293	3.0	43.8501593985	
293	3.0	43.8908512136	
293	3.0	43.8227837103	
293	3.0	43.8989019693	
293	3.0	43.9000290384	
293	2.0	43.8321577734	
293	2.0	43.8767908736	
293	3.0	43.8597431508	
293	2.0	43.8901602485	
293	3.0	43.8821520101	
293	2.0	43.9009335894	
293	3.0	43.8891789499	
293	3.0	43.9011807416	
293	3.0	43.9102930394	
293	3.0	43.8909244894	
293	3.0	43.833025062	
293	3.0	43.8839632721	
293	3.0	43.8737941929	
293	2.0	43.8849465423	
293	3.0	43.9011097694	
293	3.0	43.8423652812	
293	3.0	43.896738153	
293	3.0	43.8690294357	
293	3.0	43.8907652059	
293	2.0	43.8722699159	
293	3.0	43.8318867767	
293	3.0	43.8951038061	
293	2.0	43.8162961351	
293	3.0	43.8227915211	
293	3.0	43.9029849478	
293	3.0	43.8623804382	
293	2.0	43.9041985359	
293	2.0	43.8840608214	
293	3.0	43.7989103081	
293	3.0	43.8950081322	
293	3.0	43.8778051513	
293	2.0	43.8382159914	
293	3.0	43.8569982715	
293	3.0	43.8587384131	
293	2.0	43.8550081198	
293	3.0	43.7981041194	
293	3.0	43.7887248484	
293	3.0	43.8561382025	
293	3.0	43.8474663378	
293	3.0	43.9092467594	
293	2.0	43.8041343253	
293	2.0	43.9023501632	
293	3.0	43.8857235125	
293	2.0	43.8319898582	
293	3.0	43.8633401765	
293	3.0	43.8810325068	
293	3.0	43.9016063814	
293	4.0	43.8714920698	
293	3.0	43.8705339157	
293	3.0	43.8532948585	
293	3.0	43.8409935356	
293	2.0	43.8193217608	
293	3.0	43.8305468164	
293	2.0	43.8270266741	
293	3.0	43.8218973714	
293	3.0	43.8675303885	
293	3.0	43.8436670805	
293	2.0	43.8986476635	
293	3.0	43.8591618604	
293	3.0	43.8052243836	
293	3.0	43.8521695425	
293	3.0	43.8205690892	
293	3.0	43.8751214388	
293	3.0	43.8637629032	
293	2.0	43.8142599288	
293	2.0	43.8881019569	
293	3.0	43.8947667486	
293	3.0	43.8946596233	
293	3.0	43.8037637901	
293	3.0	43.8114909611	
293	3.0	43.8745218464	
293	4.0	43.8384776281	
293	3.0	43.9011362067	
293	3.0	43.8264230211	
293	2.0	43.8967745276	
293	3.0	43.8154216307	
293	3.0	43.8933584458	
293	3.0	43.8686253002	
293	2.0	43.9006639196	
293	3.0	43.882166161	
293	3.0	43.8988547837	
293	3.0	43.8253001817	
293	3.0	43.8347635392	
293	3.0	43.8901803401	
293	3.0	43.8685889982	
293	3.0	43.8844238919	
293	2.0	43.8570925184	
293	4.0	43.8850508183	
293	2.0	43.8392238937	
293	3.0	43.8754085112	
293	3.0	43.8677600517	
293	3.0	43.8908026446	
293	3.0	43.8939920815	
293	3.0	43.8658982803	
293	3.0	43.9007957571	
293	3.0	43.8916673444	
293	3.0	43.8223778834	
293	3.0	43.8799519736	
293	2.0	43.9023075647	
