Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
0,cell0603_11_model_cm_0_44[0].dend[5],0.500,-85.7328,-75.5204,0,245.476,2264.89,0,320.178,194.94,169.67
1,cell0603_11_model_cm_0_44[0].dend[5],0.591,-85.7457,-74.6558,-72.1395,234.675,2464.9,2864.87,361.845,222.542,190.053
0,cell0603_11_model_cm_0_44[0].dend[5],0.591,-85.7382,-74.2259,0,241.119,2532.53,0,361.845,222.542,190.053
1,cell0603_11_model_cm_0_44[0].dend[5],0.682,-85.7504,-73.3446,-70.9443,230.725,2721.44,3116.93,403.979,251.772,210.436
0,cell0603_11_model_cm_0_44[0].dend[5],0.682,-85.7432,-72.8691,0,236.965,2794.99,0,403.979,251.772,210.436
1,cell0603_11_model_cm_0_44[0].dend[5],0.773,-85.7549,-71.993,-69.6353,226.852,2972.57,3363.09,446.819,282.906,230.82
0,cell0603_11_model_cm_0_44[0].dend[5],0.773,-85.7479,-71.4701,0,232.877,3051.46,0,446.819,282.906,230.82
1,cell0603_11_model_cm_0_44[0].dend[5],0.864,-85.7594,-70.6168,-68.2413,222.947,3217.24,3602.14,490.608,316.135,251.203
0,cell0603_11_model_cm_0_44[0].dend[5],0.864,-85.7527,-70.0464,0,228.738,3300.74,0,490.608,316.135,251.203
1,cell0603_11_model_cm_0_44[0].dend[5],0.955,-85.764,-69.2222,-66.778,218.936,3454.32,3832.85,535.593,351.681,271.586
0,cell0603_11_model_cm_0_44[0].dend[5],0.955,-85.7576,-68.6064,0,224.473,3541.6,0,535.593,351.681,271.586
1,cell0603_11_model_cm_0_44[0].dend[5],1.000,-85.7664,-68.5183,-66.0151,216.842,3569.76,3944.67,558.812,370.566,281.778
0,cell0603_11_model_cm_0_44[0].dend[5],1.000,-85.7601,-67.8811,0,222.241,3658.56,0,558.812,370.566,281.778
1,cell0603_11_model_cm_0_44[0].dend[6],0.500,-85.6779,-83.6248,-79.6998,272.956,654.827,1088.58,89.0023,38.1052,57.6692
0,cell0603_11_model_cm_0_44[0].dend[6],0.500,-85.6668,-83.5173,0,281.299,674.837,0,89.0023,38.1052,57.6692
1,cell0603_11_model_cm_0_44[0].dend[6],1.000,-85.6781,-83.621,-79.6968,272.896,655.758,1089.5,89.1314,38.1743,57.7766
0,cell0603_11_model_cm_0_44[0].dend[6],1.000,-85.667,-83.5133,0,281.237,675.796,0,89.1314,38.1743,57.7766
1,cell0603_11_model_cm_0_44[0].dend[7],0.500,-85.681,-83.5711,-79.6597,272.101,668.143,1101.68,90.8488,39.0807,59.2081
0,cell0603_11_model_cm_0_44[0].dend[7],0.500,-85.67,-83.4616,0,280.413,688.546,0,90.8488,39.0807,59.2081
1,cell0603_11_model_cm_0_44[0].dend[7],1.000,-85.6837,-83.5229,-79.6256,271.314,680.475,1113.81,92.5589,39.9611,60.6396
0,cell0603_11_model_cm_0_44[0].dend[7],1.000,-85.6729,-83.4117,0,279.598,701.242,0,92.5589,39.9611,60.6396
1,cell0603_11_model_cm_0_44[0].dend[8],0.500,-85.6865,-83.4742,-79.5927,270.49,693.429,1126.56,94.3553,40.8628,62.1518
0,cell0603_11_model_cm_0_44[0].dend[8],0.500,-85.6759,-83.3614,0,278.744,714.58,0,94.3553,40.8628,62.1518
1,cell0603_11_model_cm_0_44[0].dend[8],1.000,-85.6893,-83.4274,-79.5633,269.676,706.326,1139.27,96.1438,41.7374,63.664
0,cell0603_11_model_cm_0_44[0].dend[8],1.000,-85.6787,-83.313,0,277.9,727.858,0,96.1438,41.7374,63.664
1,cell0603_11_model_cm_0_44[0].dend[9],0.500,-85.6972,-83.2928,-79.4948,267.202,745.693,1178.1,101.6,44.2735,68.3323
0,cell0603_11_model_cm_0_44[0].dend[9],0.500,-85.687,-83.1743,0,275.339,768.393,0,101.6,44.2735,68.3323
1,cell0603_11_model_cm_0_44[0].dend[9],1.000,-85.7043,-83.1686,-79.4519,264.813,784.558,1216.51,106.983,46.605,73.0007
0,cell0603_11_model_cm_0_44[0].dend[9],1.000,-85.6945,-83.0467,0,272.868,808.415,0,106.983,46.605,73.0007
1,cell0603_11_model_cm_0_44[0].dend[10],0.500,-85.7084,-82.2874,-78.5944,261.804,910.563,1339.2,125.044,62.0074,82.5826
0,cell0603_11_model_cm_0_44[0].dend[10],0.500,-85.6988,-82.1256,0,269.679,937.941,0,125.044,62.0074,82.5826
1,cell0603_11_model_cm_0_44[0].dend[10],1.000,-85.712,-81.408,-77.7765,259.026,1034.92,1460.34,143.124,77.7859,92.1646
0,cell0603_11_model_cm_0_44[0].dend[10],1.000,-85.7026,-81.2079,0,266.733,1065.7,0,143.124,77.7859,92.1646
1,cell0603_11_model_cm_0_44[0].dend[11],0.167,-85.7146,-80.7359,-77.1753,256.958,1129.83,1552.89,157.076,90.1114,99.6
0,cell0603_11_model_cm_0_44[0].dend[11],0.167,-85.7055,-80.5074,0,264.543,1163.17,0,157.076,90.1114,99.6
1,cell0603_11_model_cm_0_44[0].dend[11],0.500,-85.7195,-79.4085,-75.9873,253.103,1316.93,1735.4,185.012,115.005,114.471
0,cell0603_11_model_cm_0_44[0].dend[11],0.500,-85.7106,-79.1249,0,260.457,1355.17,0,185.012,115.005,114.471
1,cell0603_11_model_cm_0_44[0].dend[11],0.833,-85.7239,-78.0942,-74.7925,249.528,1500.42,1914.42,212.99,140.208,129.342
0,cell0603_11_model_cm_0_44[0].dend[11],0.833,-85.7153,-77.7564,0,256.666,1543.32,0,212.99,140.208,129.342
1,cell0603_11_model_cm_0_44[0].dend[11],1.000,-85.726,-77.439,-74.1807,247.824,1591.06,2002.81,227.059,152.974,136.777
0,cell0603_11_model_cm_0_44[0].dend[11],1.000,-85.7175,-77.0744,0,254.857,1636.19,0,227.059,152.974,136.777
1,cell0603_11_model_cm_0_44[0].dend[12],0.167,-85.7286,-76.5807,-73.3817,245.647,1708.59,2117.47,245.5,169.835,146.555
0,cell0603_11_model_cm_0_44[0].dend[12],0.167,-85.7203,-76.181,0,252.548,1756.55,0,245.5,169.835,146.555
1,cell0603_11_model_cm_0_44[0].dend[12],0.500,-85.7337,-74.874,-71.7383,241.465,1940.06,2342.97,282.817,204.26,166.111
0,cell0603_11_model_cm_0_44[0].dend[12],0.500,-85.7257,-74.4058,0,248.098,1993.32,0,282.817,204.26,166.111
1,cell0603_11_model_cm_0_44[0].dend[12],0.833,-85.7385,-73.1893,-70.0714,237.422,2166.09,2562.75,320.682,239.614,185.666
0,cell0603_11_model_cm_0_44[0].dend[12],0.833,-85.7309,-72.6567,0,243.788,2224.13,0,320.682,239.614,185.666
1,cell0603_11_model_cm_0_44[0].dend[12],1.000,-85.7409,-72.3553,-69.226,235.422,2277.31,2670.63,339.981,257.776,195.444
0,cell0603_11_model_cm_0_44[0].dend[12],1.000,-85.7334,-71.7936,0,241.653,2337.53,0,339.981,257.776,195.444
1,cell0603_11_model_cm_0_44[0].dend[13],0.500,-85.7063,-83.1187,-79.4115,264.15,797.037,1228.79,108.727,47.4327,74.4511
0,cell0603_11_model_cm_0_44[0].dend[13],0.500,-85.6965,-82.9947,0,272.18,821.258,0,108.727,47.4327,74.4511
1,cell0603_11_model_cm_0_44[0].dend[13],1.000,-85.7082,-83.0697,-79.3725,263.494,809.474,1241.03,110.465,48.2444,75.9015
0,cell0603_11_model_cm_0_44[0].dend[13],1.000,-85.6985,-82.9438,0,271.5,834.06,0,110.465,48.2444,75.9015
1,cell0603_11_model_cm_0_44[0].dend[14],0.100,-85.7118,-82.1139,-78.4325,260.557,938.73,1366.78,129.071,64.482,85.6942
0,cell0603_11_model_cm_0_44[0].dend[14],0.100,-85.7024,-81.9436,0,268.379,966.9,0,129.071,64.482,85.6942
1,cell0603_11_model_cm_0_44[0].dend[14],0.300,-85.7184,-80.176,-76.6151,255.216,1191.52,1612.87,166.298,98.278,105.28
0,cell0603_11_model_cm_0_44[0].dend[14],0.300,-85.7094,-79.9192,0,262.702,1226.46,0,166.298,98.278,105.28
1,cell0603_11_model_cm_0_44[0].dend[14],0.500,-85.7243,-78.2595,-74.8185,250.378,1437.26,1852.15,203.609,132.941,124.865
0,cell0603_11_model_cm_0_44[0].dend[14],0.500,-85.7157,-77.9201,0,257.555,1478.44,0,203.609,132.941,124.865
1,cell0603_11_model_cm_0_44[0].dend[14],0.700,-85.7296,-76.3706,-73.0095,245.889,1676.73,2085.18,241.184,168.342,144.451
0,cell0603_11_model_cm_0_44[0].dend[14],0.700,-85.7214,-75.9517,0,252.772,1723.64,0,241.184,168.342,144.451
1,cell0603_11_model_cm_0_44[0].dend[14],0.900,-85.7347,-74.5156,-71.1956,241.628,1910.32,2312.2,279.207,204.547,164.036
0,cell0603_11_model_cm_0_44[0].dend[14],0.900,-85.7269,-74.0224,0,248.225,1962.44,0,279.207,204.547,164.036
1,cell0603_11_model_cm_0_44[0].dend[14],1.000,-85.7372,-73.6013,-70.2828,239.555,2025.27,2423.71,298.535,223.063,173.829
0,cell0603_11_model_cm_0_44[0].dend[14],1.000,-85.7295,-73.0745,0,246.009,2079.8,0,298.535,223.063,173.829
1,cell0603_11_model_cm_0_44[0].dend[15],0.167,-85.7162,-82.8191,-79.1003,260.756,868.475,1298.93,118.783,52.2189,82.6262
0,cell0603_11_model_cm_0_44[0].dend[15],0.167,-85.7069,-82.6814,0,268.651,894.759,0,118.783,52.2189,82.6262
1,cell0603_11_model_cm_0_44[0].dend[15],0.500,-85.73,-82.3834,-78.673,255.632,984.052,1412.63,135.115,59.154,96.0757
0,cell0603_11_model_cm_0_44[0].dend[15],0.500,-85.7213,-82.2265,0,263.327,1013.66,0,135.115,59.154,96.0757
1,cell0603_11_model_cm_0_44[0].dend[15],0.833,-85.7411,-82.0447,-78.4003,250.917,1096.64,1523.75,151.033,64.7925,109.525
0,cell0603_11_model_cm_0_44[0].dend[15],0.833,-85.7329,-81.8746,0,258.439,1129.5,0,151.033,64.7925,109.525
1,cell0603_11_model_cm_0_44[0].dend[15],1.000,-85.7457,-81.9061,-78.3116,248.708,1152.07,1578.58,158.866,67.2265,116.25
0,cell0603_11_model_cm_0_44[0].dend[15],1.000,-85.7378,-81.7317,0,256.153,1186.54,0,158.866,67.2265,116.25
1,cell0603_11_model_cm_0_44[0].dend[16],0.038,-85.7509,-81.3308,-77.7344,245.614,1264.31,1688.52,175.242,76.8551,125.731
0,cell0603_11_model_cm_0_44[0].dend[16],0.038,-85.7432,-81.13,0,252.91,1301.85,0,175.242,76.8551,125.731
1,cell0603_11_model_cm_0_44[0].dend[16],0.115,-85.7596,-80.303,-76.7735,240.044,1484.52,1904.6,207.695,95.1266,144.693
0,cell0603_11_model_cm_0_44[0].dend[16],0.115,-85.7523,-80.0589,0,247.08,1528,0,207.695,95.1266,144.693
1,cell0603_11_model_cm_0_44[0].dend[16],0.192,-85.7666,-79.4397,-76.0372,235.145,1699.75,2116.3,239.751,112.013,163.655
0,cell0603_11_model_cm_0_44[0].dend[16],0.192,-85.7596,-79.1645,0,241.962,1749,0,239.751,112.013,163.655
1,cell0603_11_model_cm_0_44[0].dend[16],0.269,-85.7724,-78.6813,-75.4526,230.801,1911.32,2324.75,271.557,128.012,182.617
0,cell0603_11_model_cm_0_44[0].dend[16],0.269,-85.7656,-78.384,0,237.431,1966.18,0,271.557,128.012,182.617
1,cell0603_11_model_cm_0_44[0].dend[16],0.346,-85.7772,-77.9529,-74.9431,226.91,2120.16,2530.75,303.258,143.772,201.579
0,cell0603_11_model_cm_0_44[0].dend[16],0.346,-85.7706,-77.6374,0,233.375,2180.52,0,303.258,143.772,201.579
1,cell0603_11_model_cm_0_44[0].dend[16],0.423,-85.7813,-77.1938,-74.4275,223.38,2326.91,2734.79,334.999,159.907,220.541
0,cell0603_11_model_cm_0_44[0].dend[16],0.423,-85.7749,-76.8591,0,229.696,2392.65,0,334.999,159.907,220.541
1,cell0603_11_model_cm_0_44[0].dend[16],0.500,-85.7849,-76.3762,-73.8313,220.129,2531.94,2937.1,366.924,176.925,239.503
0,cell0603_11_model_cm_0_44[0].dend[16],0.500,-85.7787,-76.0175,0,226.304,2602.92,0,366.924,176.925,239.503
1,cell0603_11_model_cm_0_44[0].dend[16],0.577,-85.7882,-75.496,-73.1136,217.079,2735.32,3137.61,399.179,195.201,258.465
0,cell0603_11_model_cm_0_44[0].dend[16],0.577,-85.7821,-75.1084,0,223.117,2811.34,0,399.179,195.201,258.465
1,cell0603_11_model_cm_0_44[0].dend[16],0.654,-85.7912,-74.5594,-72.2728,214.159,2936.85,3336.01,431.911,214.986,277.427
0,cell0603_11_model_cm_0_44[0].dend[16],0.654,-85.7852,-74.139,0,220.056,3017.65,0,431.911,214.986,277.427
1,cell0603_11_model_cm_0_44[0].dend[16],0.731,-85.7942,-73.5749,-71.3247,211.296,3136.04,3531.68,465.269,236.435,296.389
0,cell0603_11_model_cm_0_44[0].dend[16],0.731,-85.7883,-73.1189,0,217.044,3221.28,0,465.269,236.435,296.389
1,cell0603_11_model_cm_0_44[0].dend[16],0.808,-85.7971,-72.5501,-70.2859,208.426,3332.17,3723.79,499.406,259.651,315.351
0,cell0603_11_model_cm_0_44[0].dend[16],0.808,-85.7914,-72.0571,0,214.012,3421.39,0,499.406,259.651,315.351
1,cell0603_11_model_cm_0_44[0].dend[16],0.885,-85.8,-71.4896,-69.1678,205.493,3524.37,3911.38,534.477,284.731,334.313
0,cell0603_11_model_cm_0_44[0].dend[16],0.885,-85.7945,-70.9586,0,210.9,3617.03,0,534.477,284.731,334.313
1,cell0603_11_model_cm_0_44[0].dend[16],0.962,-85.803,-70.3929,-67.9752,202.459,3711.84,4093.58,570.642,311.818,353.274
0,cell0603_11_model_cm_0_44[0].dend[16],0.962,-85.7977,-69.8238,0,207.671,3807.29,0,570.642,311.818,353.274
1,cell0603_11_model_cm_0_44[0].dend[16],1.000,-85.8046,-69.8301,-67.3455,200.872,3803.63,4182.38,589.355,326.28,362.755
0,cell0603_11_model_cm_0_44[0].dend[16],1.000,-85.7994,-69.2423,0,205.977,3900.2,0,589.355,326.28,362.755
1,cell0603_11_model_cm_0_44[0].dend[17],0.045,-85.7511,-81.2577,-77.6689,245.322,1278.47,1702.38,177.323,78.325,126.875
0,cell0603_11_model_cm_0_44[0].dend[17],0.045,-85.7434,-81.0539,0,252.603,1316.39,0,177.323,78.325,126.875
1,cell0603_11_model_cm_0_44[0].dend[17],0.136,-85.7601,-80.1112,-76.6185,239.304,1526.17,1945.45,213.913,99.4561,148.125
0,cell0603_11_model_cm_0_44[0].dend[17],0.136,-85.7528,-79.8608,0,246.301,1570.76,0,213.913,99.4561,148.125
1,cell0603_11_model_cm_0_44[0].dend[17],0.227,-85.7672,-79.1408,-75.8219,234.084,1768.07,2183.41,250.093,119.25,169.376
0,cell0603_11_model_cm_0_44[0].dend[17],0.227,-85.7602,-78.8581,0,240.845,1819.11,0,250.093,119.25,169.376
1,cell0603_11_model_cm_0_44[0].dend[17],0.318,-85.7729,-78.2454,-75.1637,229.5,2005.82,2417.64,286.073,138.493,190.626
0,cell0603_11_model_cm_0_44[0].dend[17],0.318,-85.7662,-77.938,0,236.061,2063.12,0,286.073,138.493,190.626
1,cell0603_11_model_cm_0_44[0].dend[17],0.409,-85.7777,-77.3299,-74.5209,225.412,2240.47,2649,322.057,158.049,211.876
0,cell0603_11_model_cm_0_44[0].dend[17],0.409,-85.7712,-76.9977,0,231.794,2303.87,0,322.057,158.049,211.876
1,cell0603_11_model_cm_0_44[0].dend[17],0.500,-85.7819,-76.3481,-73.7814,221.692,2472.62,2877.87,358.252,178.641,233.127
0,cell0603_11_model_cm_0_44[0].dend[17],0.500,-85.7755,-75.9858,0,227.909,2541.91,0,358.252,178.641,233.127
1,cell0603_11_model_cm_0_44[0].dend[17],0.591,-85.7856,-75.2934,-72.8918,218.225,2702.37,3104.16,394.865,200.783,254.377
0,cell0603_11_model_cm_0_44[0].dend[17],0.591,-85.7793,-74.8954,0,224.28,2777.29,0,394.865,200.783,254.377
1,cell0603_11_model_cm_0_44[0].dend[17],0.682,-85.789,-74.1751,-71.8569,214.901,2929.37,3327.33,432.106,224.796,275.627
0,cell0603_11_model_cm_0_44[0].dend[17],0.682,-85.783,-73.7368,0,220.789,3009.55,0,432.106,224.796,275.627
1,cell0603_11_model_cm_0_44[0].dend[17],0.773,-85.7924,-73.0045,-70.7005,211.621,3152.83,3546.43,470.188,250.872,296.878
0,cell0603_11_model_cm_0_44[0].dend[17],0.773,-85.7865,-72.524,0,217.327,3237.78,0,470.188,250.872,296.878
1,cell0603_11_model_cm_0_44[0].dend[17],0.864,-85.7957,-71.792,-69.4436,208.294,3371.66,3760.2,509.33,279.152,318.128
0,cell0603_11_model_cm_0_44[0].dend[17],0.864,-85.7901,-71.2674,0,213.801,3460.73,0,509.33,279.152,318.128
1,cell0603_11_model_cm_0_44[0].dend[17],0.955,-85.7992,-70.5391,-68.0972,204.858,3584.73,3967.42,549.755,309.818,339.378
0,cell0603_11_model_cm_0_44[0].dend[17],0.955,-85.7938,-69.971,0,210.145,3677.16,0,549.755,309.818,339.378
1,cell0603_11_model_cm_0_44[0].dend[17],1.000,-85.801,-69.8968,-67.3832,203.056,3688.87,4068.19,570.726,326.259,350.003
0,cell0603_11_model_cm_0_44[0].dend[17],1.000,-85.7957,-69.3079,0,208.222,3782.63,0,570.726,326.259,350.003
1,cell0603_11_model_cm_0_44[0].dend[18],0.500,-85.516,-85.4109,-81.2998,302.805,317.847,758.575,42.769,8.72184,6.60235
0,cell0603_11_model_cm_0_44[0].dend[18],0.500,-85.4957,-85.3848,0,312.266,327.778,0,42.769,8.72184,6.60235
1,cell0603_11_model_cm_0_44[0].dend[18],1.000,-85.5282,-85.3147,-81.1957,301.11,331.047,771.41,44.5617,10.1502,13.2047
0,cell0603_11_model_cm_0_44[0].dend[18],1.000,-85.5085,-85.2834,0,310.507,341.377,0,44.5617,10.1502,13.2047
1,cell0603_11_model_cm_0_44[0].dend[19],0.167,-85.5734,-83.7594,-79.678,292.537,521.989,957.019,70.8381,33.0273,25.5753
0,cell0603_11_model_cm_0_44[0].dend[19],0.167,-85.5565,-83.6496,0,301.502,537.982,0,70.8381,33.0273,25.5753
1,cell0603_11_model_cm_0_44[0].dend[19],0.500,-85.645,-81.7392,-77.8291,277.956,877.52,1304.78,120.91,66.94,50.3166
0,cell0603_11_model_cm_0_44[0].dend[19],0.500,-85.6324,-81.5386,0,286.261,903.73,0,120.91,66.94,50.3166
1,cell0603_11_model_cm_0_44[0].dend[19],0.833,-85.6898,-80.8035,-77.1535,266.249,1208.1,1630.68,168.109,87.5332,75.0578
0,cell0603_11_model_cm_0_44[0].dend[19],0.833,-85.6797,-80.5747,0,274.102,1243.71,0,168.109,87.5332,75.0578
1,cell0603_11_model_cm_0_44[0].dend[19],1.000,-85.7031,-80.5206,-77.0944,261.386,1364.06,1785.2,190.397,94.8967,87.4285
0,cell0603_11_model_cm_0_44[0].dend[19],1.000,-85.6936,-80.2915,0,269.074,1404.16,0,190.397,94.8967,87.4285
1,cell0603_11_model_cm_0_44[0].dend[20],0.045,-85.7106,-79.8066,-76.3872,257.673,1516.28,1934.45,213.091,107.617,97.0445
0,cell0603_11_model_cm_0_44[0].dend[20],0.045,-85.7015,-79.5468,0,265.177,1560.41,0,213.091,107.617,97.0445
1,cell0603_11_model_cm_0_44[0].dend[20],0.136,-85.7228,-78.5256,-75.203,251.057,1813.82,2226.67,258.089,131.973,116.277
0,cell0603_11_model_cm_0_44[0].dend[20],0.136,-85.7143,-78.2168,0,258.243,1865.71,0,258.089,131.973,116.277
1,cell0603_11_model_cm_0_44[0].dend[20],0.227,-85.7322,-77.4088,-74.2671,245.31,2103.57,2511.84,302.599,155.161,135.509
0,cell0603_11_model_cm_0_44[0].dend[20],0.227,-85.7241,-77.0648,0,252.231,2162.88,0,302.599,155.161,135.509
1,cell0603_11_model_cm_0_44[0].dend[20],0.318,-85.7396,-76.3511,-73.4519,240.241,2387.41,2791.56,346.862,178.081,154.741
0,cell0603_11_model_cm_0_44[0].dend[20],0.318,-85.7319,-75.9788,0,246.934,2453.88,0,346.862,178.081,154.741
1,cell0603_11_model_cm_0_44[0].dend[20],0.409,-85.7458,-75.2598,-72.6217,235.684,2666.47,3066.72,391.121,201.667,173.973
0,cell0603_11_model_cm_0_44[0].dend[20],0.409,-85.7383,-74.8577,0,242.173,2739.84,0,391.121,201.667,173.973
