Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
0,cell0603_03_model_cm_0_49[0].dend[3],0.136,-85.479,-79.4232,0,230.719,1167.76,0,158.658,106.85,76.9698
1,cell0603_03_model_cm_0_49[0].dend[3],0.227,-85.5371,-78.3478,-74.8794,215.044,1439.53,1853.14,204.081,136.177,96.3843
0,cell0603_03_model_cm_0_49[0].dend[3],0.227,-85.5214,-78.0153,0,221.237,1480.98,0,204.081,136.177,96.3843
1,cell0603_03_model_cm_0_49[0].dend[3],0.318,-85.5661,-77.2411,-74.0138,207.292,1730.75,2139.62,248.222,162.499,115.799
0,cell0603_03_model_cm_0_49[0].dend[3],0.318,-85.5519,-76.877,0,213.184,1779.94,0,248.222,162.499,115.799
1,cell0603_03_model_cm_0_49[0].dend[3],0.409,-85.5875,-76.1944,-73.2512,200.623,2012.79,2417.44,291.677,187.716,135.213
0,cell0603_03_model_cm_0_49[0].dend[3],0.409,-85.5742,-75.8051,0,206.262,2069.36,0,291.677,187.716,135.213
1,cell0603_03_model_cm_0_49[0].dend[3],0.500,-85.6038,-75.0821,-72.4212,194.813,2289.02,2689.66,335.029,213.397,154.628
0,cell0603_03_model_cm_0_49[0].dend[3],0.500,-85.5911,-74.663,0,200.231,2352.68,0,335.029,213.397,154.628
1,cell0603_03_model_cm_0_49[0].dend[3],0.591,-85.6167,-73.863,-71.4152,189.676,2561.86,2958.38,378.865,240.734,174.042
0,cell0603_03_model_cm_0_49[0].dend[3],0.591,-85.6046,-73.4053,0,194.891,2632.31,0,378.865,240.734,174.042
1,cell0603_03_model_cm_0_49[0].dend[3],0.682,-85.6275,-72.5413,-70.2148,185.047,2832.83,3224.83,423.775,270.567,193.457
0,cell0603_03_model_cm_0_49[0].dend[3],0.682,-85.6159,-72.0381,0,190.066,2909.66,0,423.775,270.567,193.457
1,cell0603_03_model_cm_0_49[0].dend[3],0.773,-85.6371,-71.1331,-68.8471,180.777,3102.58,3489.39,470.364,303.477,212.871
0,cell0603_03_model_cm_0_49[0].dend[3],0.773,-85.626,-70.5798,0,185.595,3185.26,0,470.364,303.477,212.871
1,cell0603_03_model_cm_0_49[0].dend[3],0.864,-85.6461,-69.6519,-67.3399,176.738,3371.09,3751.81,519.261,339.932,232.286
0,cell0603_03_model_cm_0_49[0].dend[3],0.864,-85.6354,-69.0469,0,181.341,3458.89,0,519.261,339.932,232.286
1,cell0603_03_model_cm_0_49[0].dend[3],0.955,-85.6548,-68.1011,-65.7085,172.829,3637.98,4011.54,571.123,380.449,251.7
0,cell0603_03_model_cm_0_49[0].dend[3],0.955,-85.6447,-67.4445,0,177.202,3730.03,0,571.123,380.449,251.7
1,cell0603_03_model_cm_0_49[0].dend[3],1.000,-85.6591,-67.293,-64.8347,170.889,3772.02,4141.38,598.887,402.796,261.407
0,cell0603_03_model_cm_0_49[0].dend[3],1.000,-85.6493,-66.6123,0,175.138,3865.81,0,598.887,402.796,261.407
1,cell0603_03_model_cm_0_49[0].dend[4],0.056,-85.4365,-81.5507,-77.7154,235.722,808.621,1235.02,111.199,73.2589,57.2829
0,cell0603_03_model_cm_0_49[0].dend[4],0.056,-85.4152,-81.3449,0,242.777,832.823,0,111.199,73.2589,57.2829
1,cell0603_03_model_cm_0_49[0].dend[4],0.167,-85.4813,-79.6575,-76.0303,226.173,1134.17,1553.17,158.721,110.978,76.1528
0,cell0603_03_model_cm_0_49[0].dend[4],0.167,-85.4628,-79.3754,0,232.788,1167.34,0,158.721,110.978,76.1528
1,cell0603_03_model_cm_0_49[0].dend[4],0.278,-85.5124,-78.0957,-74.7381,218.145,1442.98,1855.76,204.983,145.824,95.0227
0,cell0603_03_model_cm_0_49[0].dend[4],0.278,-85.4957,-77.7605,0,224.408,1484.4,0,204.983,145.824,95.0227
1,cell0603_03_model_cm_0_49[0].dend[4],0.389,-85.5348,-76.6252,-73.5691,211.301,1740.26,2147.52,250.572,179.567,113.893
0,cell0603_03_model_cm_0_49[0].dend[4],0.389,-85.5193,-76.244,0,217.27,1789.42,0,250.572,179.567,113.893
1,cell0603_03_model_cm_0_49[0].dend[4],0.500,-85.5519,-75.1231,-72.326,205.367,2029.72,2431.72,296.071,213.634,132.762
0,cell0603_03_model_cm_0_49[0].dend[4],0.500,-85.5372,-74.6921,0,211.079,2086.17,0,296.071,213.634,132.762
1,cell0603_03_model_cm_0_49[0].dend[4],0.611,-85.5657,-73.5584,-70.9334,200.118,2313.81,2710.47,342.058,249.055,151.632
0,cell0603_03_model_cm_0_49[0].dend[4],0.611,-85.5516,-73.072,0,205.592,2377.1,0,342.058,249.055,151.632
1,cell0603_03_model_cm_0_49[0].dend[4],0.722,-85.5776,-71.9381,-69.4007,195.363,2593.99,2984.91,389.118,286.545,170.502
0,cell0603_03_model_cm_0_49[0].dend[4],0.722,-85.5642,-71.3929,0,200.603,2663.58,0,389.118,286.545,170.502
1,cell0603_03_model_cm_0_49[0].dend[4],0.833,-85.5885,-70.2783,-67.7592,190.94,2870.91,3255.41,437.852,326.644,189.372
0,cell0603_03_model_cm_0_49[0].dend[4],0.833,-85.5757,-69.6741,0,195.942,2946.12,0,437.852,326.644,189.372
1,cell0603_03_model_cm_0_49[0].dend[4],0.944,-85.5989,-68.5875,-66.0314,186.731,3144.79,3522.02,488.879,369.883,208.242
0,cell0603_03_model_cm_0_49[0].dend[4],0.944,-85.5867,-67.9276,0,191.483,3224.84,0,488.879,369.883,208.242
1,cell0603_03_model_cm_0_49[0].dend[4],1.000,-85.604,-67.7251,-65.1253,184.674,3281.83,3654.91,515.864,393.209,217.677
0,cell0603_03_model_cm_0_49[0].dend[4],1.000,-85.5922,-67.0392,0,189.296,3363.96,0,515.864,393.209,217.677
1,cell0603_03_model_cm_0_49[0].dend[5],0.167,-85.3762,-82.7102,-78.706,243.99,595.346,1026.48,80.9729,49.9481,37.5537
0,cell0603_03_model_cm_0_49[0].dend[5],0.167,-85.3508,-82.5514,0,251.396,613.418,0,80.9729,49.9481,37.5537
1,cell0603_03_model_cm_0_49[0].dend[5],0.500,-85.5003,-80.7627,-76.9328,223.914,957.952,1381.49,132.625,83.4606,60.7432
0,cell0603_03_model_cm_0_49[0].dend[5],0.500,-85.4815,-80.5187,0,230.556,986.368,0,132.625,83.4606,60.7432
1,cell0603_03_model_cm_0_49[0].dend[5],0.833,-85.5887,-80.0191,-76.4276,207.235,1271.79,1691.34,177.754,100.783,83.9328
0,cell0603_03_model_cm_0_49[0].dend[5],0.833,-85.5747,-79.7555,0,213.326,1309.18,0,177.754,100.783,83.9328
1,cell0603_03_model_cm_0_49[0].dend[5],1.000,-85.6189,-79.8783,-76.4853,199.972,1416.02,1834.57,198.386,105.81,95.5275
0,cell0603_03_model_cm_0_49[0].dend[5],1.000,-85.6062,-79.62,0,205.847,1457.62,0,198.386,105.81,95.5275
1,cell0603_03_model_cm_0_49[0].dend[6],0.056,-85.6324,-79.1759,-75.8268,195.62,1566.38,1982.05,220.973,119.133,105.639
0,cell0603_03_model_cm_0_49[0].dend[6],0.056,-85.6205,-78.8899,0,201.317,1612,0,220.973,119.133,105.639
1,cell0603_03_model_cm_0_49[0].dend[6],0.167,-85.654,-77.9209,-74.7221,188.01,1859.21,2269.7,265.594,144.861,125.861
0,cell0603_03_model_cm_0_49[0].dend[6],0.167,-85.6431,-77.5911,0,193.402,1912.54,0,265.594,144.861,125.861
1,cell0603_03_model_cm_0_49[0].dend[6],0.278,-85.6705,-76.7731,-73.8083,181.507,2142.99,2548.96,309.538,169.955,146.083
0,cell0603_03_model_cm_0_49[0].dend[6],0.278,-85.6602,-76.4095,0,186.647,2203.68,0,309.538,169.955,146.083
1,cell0603_03_model_cm_0_49[0].dend[6],0.389,-85.6833,-75.5994,-72.8995,175.887,2421.53,2823.29,353.448,195.733,166.305
0,cell0603_03_model_cm_0_49[0].dend[6],0.389,-85.6736,-75.2017,0,180.811,2489.32,0,353.448,195.733,166.305
1,cell0603_03_model_cm_0_49[0].dend[6],0.500,-85.6937,-74.3297,-71.8444,170.96,2697.53,3095.02,397.965,223.381,186.527
0,cell0603_03_model_cm_0_49[0].dend[6],0.500,-85.6844,-73.8906,0,175.688,2772.14,0,397.965,223.381,186.527
1,cell0603_03_model_cm_0_49[0].dend[6],0.611,-85.7026,-72.9498,-70.5907,166.558,2972.65,3365.5,443.74,253.792,206.749
0,cell0603_03_model_cm_0_49[0].dend[6],0.611,-85.6936,-72.4622,0,171.1,3053.71,0,443.74,253.792,206.749
1,cell0603_03_model_cm_0_49[0].dend[6],0.722,-85.7104,-71.4697,-69.1534,162.527,3247.56,3635.09,491.444,287.596,226.971
0,cell0603_03_model_cm_0_49[0].dend[6],0.722,-85.7018,-70.9279,0,166.88,3334.54,0,491.444,287.596,226.971
1,cell0603_03_model_cm_0_49[0].dend[6],0.833,-85.7177,-69.9037,-67.5618,158.735,3522.11,3903.36,541.773,325.285,247.193
0,cell0603_03_model_cm_0_49[0].dend[6],0.833,-85.7095,-69.3049,0,162.888,3614.25,0,541.773,325.285,247.193
1,cell0603_03_model_cm_0_49[0].dend[6],0.944,-85.7247,-68.2587,-65.8362,155.075,3795.73,4169.55,595.464,367.392,267.416
0,cell0603_03_model_cm_0_49[0].dend[6],0.944,-85.7169,-67.604,0,159.013,3892.1,0,595.464,367.392,267.416
1,cell0603_03_model_cm_0_49[0].dend[6],1.000,-85.7282,-67.4011,-64.9122,153.26,3933.5,4302.95,624.383,390.696,277.527
0,cell0603_03_model_cm_0_49[0].dend[6],1.000,-85.7207,-66.7205,0,157.082,4031.57,0,624.383,390.696,277.527
1,cell0603_03_model_cm_0_49[0].dend[7],0.056,-85.6315,-79.1871,-75.842,195.838,1562.18,1977.89,220.352,119.103,105.273
0,cell0603_03_model_cm_0_49[0].dend[7],0.056,-85.6195,-78.9018,0,201.542,1607.67,0,220.352,119.103,105.273
1,cell0603_03_model_cm_0_49[0].dend[7],0.167,-85.6518,-77.9354,-74.7463,188.581,1847.25,2257.84,263.821,144.991,124.764
0,cell0603_03_model_cm_0_49[0].dend[7],0.167,-85.6407,-77.6069,0,193.991,1900.24,0,263.821,144.991,124.764
1,cell0603_03_model_cm_0_49[0].dend[7],0.278,-85.6673,-76.7705,-73.8154,182.351,2123.92,2529.98,306.714,170.459,144.255
0,cell0603_03_model_cm_0_49[0].dend[7],0.278,-85.6569,-76.4072,0,187.516,2184.07,0,306.714,170.459,144.255
1,cell0603_03_model_cm_0_49[0].dend[7],0.389,-85.6796,-75.5762,-72.874,176.942,2395.6,2797.41,349.615,196.662,163.746
0,cell0603_03_model_cm_0_49[0].dend[7],0.389,-85.6697,-75.1769,0,181.895,2462.64,0,349.615,196.662,163.746
1,cell0603_03_model_cm_0_49[0].dend[7],0.500,-85.6897,-74.295,-71.7918,172.179,2664.68,3062.18,393.104,224.632,183.237
0,cell0603_03_model_cm_0_49[0].dend[7],0.500,-85.6802,-73.8529,0,176.938,2738.33,0,393.104,224.632,183.237
1,cell0603_03_model_cm_0_49[0].dend[7],0.611,-85.6983,-72.9161,-70.5289,167.903,2932.62,3325.46,437.774,255.148,202.728
0,cell0603_03_model_cm_0_49[0].dend[7],0.611,-85.6892,-72.4247,0,172.478,3012.52,0,437.774,255.148,202.728
1,cell0603_03_model_cm_0_49[0].dend[7],0.722,-85.706,-71.4488,-69.1013,163.976,3200.04,3587.58,484.232,288.768,222.22
0,cell0603_03_model_cm_0_49[0].dend[7],0.722,-85.6973,-70.9032,0,168.363,3285.65,0,484.232,288.768,222.22
1,cell0603_03_model_cm_0_49[0].dend[7],0.833,-85.7131,-69.9059,-67.5349,160.272,3466.8,3848.16,533.108,325.939,241.711
0,cell0603_03_model_cm_0_49[0].dend[7],0.833,-85.7048,-69.3047,0,164.462,3557.43,0,533.108,325.939,241.711
1,cell0603_03_model_cm_0_49[0].dend[7],0.944,-85.7201,-68.2945,-65.849,156.699,3732.48,4106.61,585.066,367.153,261.202
0,cell0603_03_model_cm_0_49[0].dend[7],0.944,-85.7122,-67.6385,0,160.678,3827.25,0,585.066,367.153,261.202
1,cell0603_03_model_cm_0_49[0].dend[7],1.000,-85.7235,-67.4577,-64.9507,154.929,3866.15,4236.05,612.94,389.824,270.947
0,cell0603_03_model_cm_0_49[0].dend[7],1.000,-85.7158,-66.776,0,158.795,3962.62,0,612.94,389.824,270.947
1,cell0603_03_model_cm_0_49[0].dend[8],0.500,-85.2404,-83.373,-79.3095,261.13,474.872,908.571,64.2054,39.0319,20.5549
0,cell0603_03_model_cm_0_49[0].dend[8],0.500,-85.2077,-83.2444,0,269.119,489.4,0,64.2054,39.0319,20.5549
1,cell0603_03_model_cm_0_49[0].dend[8],1.000,-85.2526,-81.8418,-77.8402,258.124,639.913,1068.62,87.526,62.1221,28.7086
0,cell0603_03_model_cm_0_49[0].dend[8],1.000,-85.221,-81.6391,0,265.889,659.164,0,87.526,62.1221,28.7086
1,cell0603_03_model_cm_0_49[0].dend[9],0.500,-85.3245,-84.7135,-80.6244,249.973,331.456,769.589,44.3623,19.3418,13.493
0,cell0603_03_model_cm_0_49[0].dend[9],0.500,-85.2956,-84.6524,0,257.734,341.748,0,44.3623,19.3418,13.493
1,cell0603_03_model_cm_0_49[0].dend[9],1.000,-85.4438,-84.4438,-80.3874,232.273,384.019,821.107,51.5196,23.6746,26.986
0,cell0603_03_model_cm_0_49[0].dend[9],1.000,-85.4211,-84.3704,0,239.463,395.906,0,51.5196,23.6746,26.986
1,cell0603_03_model_cm_0_49[0].dend[10],0.500,-85.4498,-84.419,-80.3655,231.328,388.444,825.439,52.1243,24.0692,27.955
0,cell0603_03_model_cm_0_49[0].dend[10],0.500,-85.4274,-84.3444,0,238.487,400.465,0,52.1243,24.0692,27.955
1,cell0603_03_model_cm_0_49[0].dend[10],1.000,-85.4557,-84.3952,-80.3447,230.387,392.827,829.732,52.7234,24.4514,28.924
0,cell0603_03_model_cm_0_49[0].dend[10],1.000,-85.4336,-84.3195,0,237.515,404.981,0,52.7234,24.4514,28.924
1,cell0603_03_model_cm_0_49[0].dend[11],0.500,-85.4783,-84.1341,-80.0965,226.357,429.469,865.441,57.7641,28.4892,32.1059
0,cell0603_03_model_cm_0_49[0].dend[11],0.500,-85.4574,-84.0458,0,233.339,442.717,0,57.7641,28.4892,32.1059
1,cell0603_03_model_cm_0_49[0].dend[11],1.000,-85.4999,-83.9031,-79.8858,222.41,464.769,899.906,62.6318,32.1723,35.2878
0,cell0603_03_model_cm_0_49[0].dend[11],1.000,-85.4802,-83.804,0,229.252,479.068,0,62.6318,32.1723,35.2878
1,cell0603_03_model_cm_0_49[0].dend[12],0.500,-85.5411,-82.4183,-78.5099,213.641,664.896,1094.86,90.6765,55.9505,50.5448
0,cell0603_03_model_cm_0_49[0].dend[12],0.500,-85.5237,-82.2493,0,220.106,685.015,0,90.6765,55.9505,50.5448
1,cell0603_03_model_cm_0_49[0].dend[12],1.000,-85.5751,-81.214,-77.4122,206.136,854.612,1280.15,117.762,76.6547,65.8018
0,cell0603_03_model_cm_0_49[0].dend[12],1.000,-85.5596,-80.9923,0,212.287,880.116,0,117.762,76.6547,65.8018
1,cell0603_03_model_cm_0_49[0].dend[13],0.038,-85.6011,-80.3371,-76.6246,200.156,1015.4,1437.55,141.041,92.6276,75.8819
0,cell0603_03_model_cm_0_49[0].dend[13],0.038,-85.587,-80.0784,0,206.068,1045.39,0,141.041,92.6276,75.8819
1,cell0603_03_model_cm_0_49[0].dend[13],0.115,-85.6429,-79.0377,-75.5015,189.885,1313.03,1729.79,184.744,118.156,96.0421
0,cell0603_03_model_cm_0_49[0].dend[13],0.115,-85.6308,-78.7296,0,195.407,1351.21,0,184.744,118.156,96.0421
1,cell0603_03_model_cm_0_49[0].dend[13],0.192,-85.6707,-78.2362,-74.861,182.199,1556.34,1969.5,220.885,135.44,116.202
0,cell0603_03_model_cm_0_49[0].dend[13],0.192,-85.66,-77.9024,0,187.447,1601.17,0,220.885,135.44,116.202
1,cell0603_03_model_cm_0_49[0].dend[13],0.269,-85.692,-77.62,-74.413,175.503,1789.74,2199.96,255.837,149.807,136.363
0,cell0603_03_model_cm_0_49[0].dend[13],0.269,-85.6822,-77.2708,0,180.523,1840.94,0,255.837,149.807,136.363
1,cell0603_03_model_cm_0_49[0].dend[13],0.346,-85.7083,-77.0867,-74.0704,169.636,2016.62,2424.29,290.072,162.719,156.523
0,cell0603_03_model_cm_0_49[0].dend[13],0.346,-85.6992,-76.7285,0,174.462,2073.99,0,290.072,162.719,156.523
1,cell0603_03_model_cm_0_49[0].dend[13],0.423,-85.721,-76.5367,-73.7478,164.47,2239.75,2645.06,324.05,175.513,176.683
0,cell0603_03_model_cm_0_49[0].dend[13],0.423,-85.7124,-76.1715,0,169.127,2303.17,0,324.05,175.513,176.683
1,cell0603_03_model_cm_0_49[0].dend[13],0.500,-85.7312,-75.8932,-73.3514,159.898,2461.45,2864.39,358.227,189.347,196.843
0,cell0603_03_model_cm_0_49[0].dend[13],0.500,-85.7229,-75.5157,0,164.404,2530.8,0,358.227,189.347,196.843
1,cell0603_03_model_cm_0_49[0].dend[13],0.577,-85.7395,-75.1234,-72.7943,155.826,2683.55,3083.91,393.064,205.152,217.003
0,cell0603_03_model_cm_0_49[0].dend[13],0.577,-85.7315,-74.7249,0,160.191,2758.71,0,393.064,205.152,217.003
1,cell0603_03_model_cm_0_49[0].dend[13],0.654,-85.7464,-74.228,-72.0346,152.164,2907.38,3304.78,429.029,223.622,237.164
0,cell0603_03_model_cm_0_49[0].dend[13],0.654,-85.7387,-73.8001,0,156.393,2988.19,0,429.029,223.622,237.164
1,cell0603_03_model_cm_0_49[0].dend[13],0.731,-85.7525,-73.2168,-71.0766,148.824,3133.73,3527.57,466.606,245.24,257.324
0,cell0603_03_model_cm_0_49[0].dend[13],0.731,-85.7451,-72.7529,0,152.917,3219.9,0,466.606,245.24,257.324
1,cell0603_03_model_cm_0_49[0].dend[13],0.808,-85.7581,-72.0978,-69.9391,145.719,3362.76,3752.26,506.301,270.355,277.484
0,cell0603_03_model_cm_0_49[0].dend[13],0.808,-85.7509,-71.592,0,149.668,3453.9,0,506.301,270.355,277.484
1,cell0603_03_model_cm_0_49[0].dend[13],0.885,-85.7633,-70.8731,-68.6363,142.767,3594.16,3978.33,548.647,299.28,297.644
0,cell0603_03_model_cm_0_49[0].dend[13],0.885,-85.7564,-70.3218,0,146.56,3689.65,0,548.647,299.28,297.644
1,cell0603_03_model_cm_0_49[0].dend[13],0.962,-85.7683,-69.5385,-67.1747,139.9,3827.32,4205.05,594.215,332.414,317.804
0,cell0603_03_model_cm_0_49[0].dend[13],0.962,-85.7617,-68.939,0,143.523,3926.43,0,594.215,332.414,317.804
1,cell0603_03_model_cm_0_49[0].dend[13],1.000,-85.7708,-68.8226,-66.3715,138.475,3945.8,4319.68,618.916,351.04,327.884
0,cell0603_03_model_cm_0_49[0].dend[13],1.000,-85.7644,-68.1987,0,142.004,4046.37,0,618.916,351.04,327.884
1,cell0603_03_model_cm_0_49[0].dend[14],0.500,-85.5823,-79.638,-75.8679,203.219,1035.27,1455.47,144.47,102.538,75.2872
0,cell0603_03_model_cm_0_49[0].dend[14],0.500,-85.5674,-79.3435,0,209.173,1065.6,0,144.47,102.538,75.2872
1,cell0603_03_model_cm_0_49[0].dend[14],1.000,-85.5888,-78.0708,-74.3338,200.623,1213.98,1628.81,171.599,129.058,84.7726
0,cell0603_03_model_cm_0_49[0].dend[14],1.000,-85.5744,-77.7072,0,206.392,1248.89,0,171.599,129.058,84.7726
1,cell0603_03_model_cm_0_49[0].dend[15],0.167,-85.5367,-83.1619,-79.1715,215.029,569.33,1001.81,77.1937,43.8167,43.9684
0,cell0603_03_model_cm_0_49[0].dend[15],0.167,-85.5189,-83.0273,0,221.589,586.698,0,77.1937,43.8167,43.9684
1,cell0603_03_model_cm_0_49[0].dend[15],0.500,-85.6009,-82.1424,-78.2619,201.393,758.633,1187.16,103.808,61.4096,61.3295
0,cell0603_03_model_cm_0_49[0].dend[15],0.500,-85.5864,-81.9633,0,207.465,781.503,0,103.808,61.4096,61.3295
1,cell0603_03_model_cm_0_49[0].dend[15],0.833,-85.653,-81.6068,-77.9076,189.136,925.802,1351.95,127.389,72.1818,78.6906
0,cell0603_03_model_cm_0_49[0].dend[15],0.833,-85.6409,-81.411,0,194.804,953.549,0,127.389,72.1818,78.6906
1,cell0603_03_model_cm_0_49[0].dend[15],1.000,-85.6745,-81.4494,-77.8761,183.483,1002.66,1428.11,138.191,75.6099,87.3711
0,cell0603_03_model_cm_0_49[0].dend[15],1.000,-85.6634,-81.2509,0,188.976,1032.68,0,138.191,75.6099,87.3711
1,cell0603_03_model_cm_0_49[0].dend[16],0.500,-85.7103,-81.1171,-77.6228,173.203,1168.98,1592.61,161.808,81.9553,106.054
0,cell0603_03_model_cm_0_49[0].dend[16],0.500,-85.7009,-80.9091,0,178.369,1203.85,0,161.808,81.9553,106.054
1,cell0603_03_model_cm_0_49[0].dend[16],1.000,-85.7363,-80.9607,-77.6348,164.233,1325.38,1747.96,183.911,85.5075,124.737
0,cell0603_03_model_cm_0_49[0].dend[16],1.000,-85.7279,-80.7556,0,169.128,1364.87,0,183.911,85.5075,124.737
1,cell0603_03_model_cm_0_49[0].dend[17],0.045,-85.7447,-80.4933,-77.1328,160.798,1432.42,1852.98,199.725,93.4833,135.136
0,cell0603_03_model_cm_0_49[0].dend[17],0.045,-85.7366,-80.2669,0,165.561,1474.85,0,199.725,93.4833,135.136
1,cell0603_03_model_cm_0_49[0].dend[17],0.136,-85.7587,-79.6251,-76.2907,154.694,1641.93,2058.85,230.934,108.947,155.932
0,cell0603_03_model_cm_0_49[0].dend[17],0.136,-85.7512,-79.3622,0,159.227,1690.04,0,230.934,108.947,155.932
1,cell0603_03_model_cm_0_49[0].dend[17],0.227,-85.7699,-78.8703,-75.6581,149.384,1845.68,2259.53,261.522,123.631,176.729
0,cell0603_03_model_cm_0_49[0].dend[17],0.227,-85.7628,-78.5814,0,153.724,1899.31,0,261.522,123.631,176.729
1,cell0603_03_model_cm_0_49[0].dend[17],0.318,-85.779,-78.1679,-75.1474,144.747,2046.39,2457.49,291.895,138.181,197.525
0,cell0603_03_model_cm_0_49[0].dend[17],0.318,-85.7722,-77.8601,0,148.924,2105.43,0,291.895,138.181,197.525
1,cell0603_03_model_cm_0_49[0].dend[17],0.409,-85.7864,-77.4359,-74.6534,140.681,2246.27,2654.76,322.46,153.43,218.321
0,cell0603_03_model_cm_0_49[0].dend[17],0.409,-85.7799,-77.1088,0,144.714,2310.67,0,322.46,153.43,218.321
1,cell0603_03_model_cm_0_49[0].dend[17],0.500,-85.7926,-76.6208,-74.0659,137.095,2447.11,2852.91,353.623,170.154,239.118
0,cell0603_03_model_cm_0_49[0].dend[17],0.500,-85.7864,-76.2689,0,141,2516.8,0,353.623,170.154,239.118
1,cell0603_03_model_cm_0_49[0].dend[17],0.591,-85.798,-75.7051,-73.311,133.907,2650.25,3053.08,385.799,188.981,259.914
0,cell0603_03_model_cm_0_49[0].dend[17],0.591,-85.7919,-75.3219,0,137.691,2725.13,0,385.799,188.981,259.914
1,cell0603_03_model_cm_0_49[0].dend[17],0.682,-85.8026,-74.6892,-72.3732,131.037,2856.55,3255.95,419.417,210.368,280.711
0,cell0603_03_model_cm_0_49[0].dend[17],0.682,-85.7967,-74.2681,0,134.702,2936.45,0,419.417,210.368,280.711
1,cell0603_03_model_cm_0_49[0].dend[17],0.773,-85.8067,-73.5775,-71.2662,128.409,3066.4,3461.67,454.925,234.646,301.507
0,cell0603_03_model_cm_0_49[0].dend[17],0.773,-85.8011,-73.1142,0,131.951,3151,0,454.925,234.646,301.507
1,cell0603_03_model_cm_0_49[0].dend[17],0.864,-85.8106,-72.3737,-70.005,125.948,3279.68,3669.97,492.796,262.101,322.304
0,cell0603_03_model_cm_0_49[0].dend[17],0.864,-85.8051,-71.8646,0,129.361,3368.55,0,492.796,262.101,322.304
1,cell0603_03_model_cm_0_49[0].dend[17],0.955,-85.8143,-71.0752,-68.5973,123.596,3496.1,3880.37,533.534,293.082,343.1
0,cell0603_03_model_cm_0_49[0].dend[17],0.955,-85.8091,-70.5179,0,126.868,3588.65,0,533.534,293.082,343.1
1,cell0603_03_model_cm_0_49[0].dend[17],1.000,-85.8161,-70.3831,-67.8245,122.444,3606.81,3987.5,555.609,310.314,353.499
0,cell0603_03_model_cm_0_49[0].dend[17],1.000,-85.811,-69.8013,0,125.639,3700.93,0,555.609,310.314,353.499
1,cell0603_03_model_cm_0_49[0].dend[18],0.056,-85.7421,-80.4527,-77.1396,161.495,1431.27,1851.72,199.612,95.1597,134.257
0,cell0603_03_model_cm_0_49[0].dend[18],0.056,-85.7339,-80.2271,0,166.277,1473.65,0,199.612,95.1597,134.257
