Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
0,cell1303_05_model_cm_0_50[0].dend[4],0.357,-85.6109,-77.5654,0,282.525,1826.02,0,253.011,151.014,152.862
1,cell1303_05_model_cm_0_50[0].dend[4],0.500,-85.6329,-76.3692,-73.62,268.225,2057.65,2464.08,296.966,183.06,175.54
0,cell1303_05_model_cm_0_50[0].dend[4],0.500,-85.6216,-75.9902,0,275.775,2115.55,0,296.966,183.06,175.54
1,cell1303_05_model_cm_0_50[0].dend[4],0.643,-85.6417,-74.7781,-72.1551,262.409,2335.71,2736.69,341.675,217.107,198.218
0,cell1303_05_model_cm_0_50[0].dend[4],0.643,-85.6309,-74.3392,0,269.661,2400.25,0,341.675,217.107,198.218
1,cell1303_05_model_cm_0_50[0].dend[4],0.786,-85.6498,-73.13,-70.5346,256.949,2609.52,3004.37,387.64,253.651,220.896
0,cell1303_05_model_cm_0_50[0].dend[4],0.786,-85.6394,-72.6287,0,263.895,2680.04,0,387.64,253.651,220.896
1,cell1303_05_model_cm_0_50[0].dend[4],0.929,-85.6576,-71.4386,-68.7921,251.636,2878.49,3266.27,435.381,293.102,243.574
0,cell1303_05_model_cm_0_50[0].dend[4],0.929,-85.6477,-70.8762,0,258.251,2954.14,0,435.381,293.102,243.574
1,cell1303_05_model_cm_0_50[0].dend[4],1.000,-85.6615,-70.5753,-67.8669,248.962,3011.65,3395.31,460.407,314.318,254.913
0,cell1303_05_model_cm_0_50[0].dend[4],1.000,-85.6519,-69.9843,0,255.398,3089.49,0,460.407,314.318,254.913
1,cell1303_05_model_cm_0_50[0].dend[5],0.056,-85.5944,-80.8695,-77.2823,290.641,1191.06,1613.75,165.333,88.7061,105.997
0,cell1303_05_model_cm_0_50[0].dend[5],0.056,-85.5813,-80.6477,0,299.241,1226.3,0,165.333,88.7061,105.997
1,cell1303_05_model_cm_0_50[0].dend[5],0.167,-85.6134,-79.416,-75.99,281.696,1484.57,1901.44,208.926,117.272,125.657
0,cell1303_05_model_cm_0_50[0].dend[5],0.167,-85.6013,-79.1381,0,289.88,1527.7,0,208.926,117.272,125.657
1,cell1303_05_model_cm_0_50[0].dend[5],0.278,-85.6278,-78.1324,-74.9606,274.054,1768.81,2180.65,251.944,144.681,145.318
0,cell1303_05_model_cm_0_50[0].dend[5],0.278,-85.6163,-77.8133,0,281.896,1819.41,0,251.944,144.681,145.318
1,cell1303_05_model_cm_0_50[0].dend[5],0.389,-85.6391,-76.8677,-73.9862,267.415,2046.55,2453.8,294.776,172.142,164.978
0,cell1303_05_model_cm_0_50[0].dend[5],0.389,-85.6281,-76.5095,0,274.963,2104.3,0,294.776,172.142,164.978
1,cell1303_05_model_cm_0_50[0].dend[5],0.500,-85.6485,-75.543,-72.9027,261.52,2319.52,2722.27,337.812,200.699,184.639
0,cell1303_05_model_cm_0_50[0].dend[5],0.500,-85.6378,-75.1408,0,268.801,2384.08,0,337.812,200.699,184.639
1,cell1303_05_model_cm_0_50[0].dend[5],0.611,-85.6565,-74.1445,-71.6533,256.144,2588.54,2986.58,381.443,231.086,204.299
0,cell1303_05_model_cm_0_50[0].dend[5],0.611,-85.6463,-73.6922,0,263.168,2659.51,0,381.443,231.086,204.299
1,cell1303_05_model_cm_0_50[0].dend[5],0.722,-85.6639,-72.6836,-70.2546,251.084,2853.64,3246.48,426.066,263.767,223.96
0,cell1303_05_model_cm_0_50[0].dend[5],0.722,-85.654,-72.1774,0,257.845,2930.46,0,426.066,263.767,223.96
1,cell1303_05_model_cm_0_50[0].dend[5],0.833,-85.6709,-71.176,-68.739,246.17,3114.17,3501.07,472.087,299.064,243.62
0,cell1303_05_model_cm_0_50[0].dend[5],0.833,-85.6615,-70.6157,0,252.65,3196.13,0,472.087,299.064,243.62
1,cell1303_05_model_cm_0_50[0].dend[5],0.944,-85.6779,-69.6317,-67.1287,241.272,3369.22,3749.3,519.923,337.307,263.281
0,cell1303_05_model_cm_0_50[0].dend[5],0.944,-85.6689,-69.018,0,247.448,3455.45,0,519.923,337.307,263.281
1,cell1303_05_model_cm_0_50[0].dend[5],1.000,-85.6815,-68.8442,-66.2802,238.772,3494.96,3871.11,544.967,357.891,273.111
0,cell1303_05_model_cm_0_50[0].dend[5],1.000,-85.6727,-68.2058,0,244.784,3582.94,0,544.967,357.891,273.111
1,cell1303_05_model_cm_0_50[0].dend[6],0.500,-85.459,-84.4268,-80.3835,326.703,483.513,920.442,64.9935,24.2132,37.145
0,cell1303_05_model_cm_0_50[0].dend[6],0.500,-85.4382,-84.3536,0,336.8,498.456,0,64.9935,24.2132,37.145
1,cell1303_05_model_cm_0_50[0].dend[6],1.000,-85.4863,-84.1496,-80.1452,321.26,531.663,967.533,71.6286,28.9864,42.8969
0,cell1303_05_model_cm_0_50[0].dend[6],1.000,-85.467,-84.0641,0,331.157,548.04,0,71.6286,28.9864,42.8969
1,cell1303_05_model_cm_0_50[0].dend[7],0.500,-85.4907,-84.0911,-80.0895,320.337,541.236,976.884,72.9534,29.9312,44.0123
0,cell1303_05_model_cm_0_50[0].dend[7],0.500,-85.4717,-84.0028,0,330.198,557.896,0,72.9534,29.9312,44.0123
1,cell1303_05_model_cm_0_50[0].dend[7],1.000,-85.495,-84.0342,-80.036,319.42,550.759,986.191,74.272,30.8581,45.1278
0,cell1303_05_model_cm_0_50[0].dend[7],1.000,-85.4762,-83.9431,0,329.246,567.701,0,74.272,30.8581,45.1278
1,cell1303_05_model_cm_0_50[0].dend[8],0.167,-85.5194,-83.1486,-79.1875,313.221,676.871,1109.07,91.9357,45.1112,54.0439
0,cell1303_05_model_cm_0_50[0].dend[8],0.167,-85.5021,-83.0149,0,322.755,697.471,0,91.9357,45.1112,54.0439
1,cell1303_05_model_cm_0_50[0].dend[8],0.500,-85.558,-81.7592,-77.9554,302.306,918.508,1345.34,126.287,70.0417,71.8762
0,cell1303_05_model_cm_0_50[0].dend[8],0.500,-85.5429,-81.5664,0,311.352,945.992,0,126.287,70.0417,71.8762
1,cell1303_05_model_cm_0_50[0].dend[8],0.833,-85.5857,-80.7239,-77.1719,292.936,1148.62,1571.31,159.448,90.9654,89.7085
0,cell1303_05_model_cm_0_50[0].dend[8],0.833,-85.5721,-80.495,0,301.596,1182.58,0,159.448,90.9654,89.7085
1,cell1303_05_model_cm_0_50[0].dend[8],1.000,-85.5965,-80.2637,-76.8622,288.769,1260.73,1681.66,175.731,100.52,98.6246
0,cell1303_05_model_cm_0_50[0].dend[8],1.000,-85.5833,-80.02,0,297.266,1297.82,0,175.731,100.52,98.6246
1,cell1303_05_model_cm_0_50[0].dend[9],0.056,-85.6092,-79.478,-76.114,283.446,1431.96,1849.52,201.19,116.043,108.525
0,cell1303_05_model_cm_0_50[0].dend[9],0.056,-85.5967,-79.2038,0,291.697,1473.64,0,201.19,116.043,108.525
1,cell1303_05_model_cm_0_50[0].dend[9],0.167,-85.6292,-78.0805,-74.8624,274.147,1764.63,2176.23,251.497,145.237,128.326
0,cell1303_05_model_cm_0_50[0].dend[9],0.167,-85.6177,-77.7568,0,281.982,1815.05,0,251.497,145.237,128.326
1,cell1303_05_model_cm_0_50[0].dend[9],0.278,-85.6442,-76.8146,-73.8392,266.218,2086.55,2493.02,301.116,173.118,148.126
0,cell1303_05_model_cm_0_50[0].dend[9],0.278,-85.6333,-76.4535,0,273.71,2145.26,0,301.116,173.118,148.126
1,cell1303_05_model_cm_0_50[0].dend[9],0.389,-85.6559,-75.5338,-72.8415,259.327,2400.94,2802.68,350.54,201.333,167.927
0,cell1303_05_model_cm_0_50[0].dend[9],0.389,-85.6455,-75.1356,0,266.524,2467.56,0,350.54,201.333,167.927
1,cell1303_05_model_cm_0_50[0].dend[9],0.500,-85.6654,-74.1616,-71.701,253.191,2709.65,3106.72,400.263,231.212,187.727
0,cell1303_05_model_cm_0_50[0].dend[9],0.500,-85.6555,-73.7195,0,260.119,2783.78,0,400.263,231.212,187.727
1,cell1303_05_model_cm_0_50[0].dend[9],0.611,-85.6737,-72.6895,-70.3652,247.56,3013.39,3405.48,450.779,263.667,207.528
0,cell1303_05_model_cm_0_50[0].dend[9],0.611,-85.6642,-72.196,0,254.225,3094.5,0,450.779,263.667,207.528
1,cell1303_05_model_cm_0_50[0].dend[9],0.722,-85.6814,-71.1347,-68.8585,242.211,3311.75,3698.23,502.591,299.261,227.329
0,cell1303_05_model_cm_0_50[0].dend[9],0.722,-85.6722,-70.5852,0,248.603,3399.13,0,502.591,299.261,227.329
1,cell1303_05_model_cm_0_50[0].dend[9],0.833,-85.6888,-69.5194,-67.2202,236.952,3603.49,3983.47,556.217,338.377,247.129
0,cell1303_05_model_cm_0_50[0].dend[9],0.833,-85.68,-68.9124,0,243.047,3696.16,0,556.217,338.377,247.129
1,cell1303_05_model_cm_0_50[0].dend[9],0.944,-85.6962,-67.8563,-65.4766,231.645,3887.04,4259.44,612.189,381.416,266.93
0,cell1303_05_model_cm_0_50[0].dend[9],0.944,-85.6879,-67.1942,0,237.415,3983.85,0,612.189,381.416,266.93
1,cell1303_05_model_cm_0_50[0].dend[9],1.000,-85.7,-67.0074,-64.5598,228.903,4025.78,4393.77,641.628,404.854,276.83
0,cell1303_05_model_cm_0_50[0].dend[9],1.000,-85.692,-66.3204,0,234.497,4124.14,0,641.628,404.854,276.83
1,cell1303_05_model_cm_0_50[0].dend[10],0.167,-85.6055,-78.6173,-75.3153,283.042,1493.97,1909.08,211.141,131.159,111.325
0,cell1303_05_model_cm_0_50[0].dend[10],0.167,-85.5929,-78.304,0,291.206,1537.06,0,211.141,131.159,111.325
1,cell1303_05_model_cm_0_50[0].dend[10],0.500,-85.621,-75.3275,-72.1756,273.013,1945.13,2348.82,282.647,195.217,136.725
0,cell1303_05_model_cm_0_50[0].dend[10],0.500,-85.6094,-74.8782,0,280.573,1998.98,0,282.647,195.217,136.725
1,cell1303_05_model_cm_0_50[0].dend[10],0.833,-85.6346,-72.0931,-69.0083,264.076,2376.77,2768.85,355.566,262.528,162.126
0,cell1303_05_model_cm_0_50[0].dend[10],0.833,-85.624,-71.5166,0,271.07,2439.71,0,355.566,262.528,162.126
1,cell1303_05_model_cm_0_50[0].dend[10],1.000,-85.641,-70.5061,-67.4113,259.834,2587.05,2972.84,393.33,297.922,174.826
0,cell1303_05_model_cm_0_50[0].dend[10],1.000,-85.6308,-69.8746,0,266.547,2653.88,0,393.33,297.922,174.826
1,cell1303_05_model_cm_0_50[0].dend[11],0.167,-85.5257,-83.1029,-79.1268,311.51,681.502,1113.57,92.5916,45.505,53.4516
0,cell1303_05_model_cm_0_50[0].dend[11],0.167,-85.5087,-82.9665,0,320.987,702.233,0,92.5916,45.505,53.4516
1,cell1303_05_model_cm_0_50[0].dend[11],0.500,-85.5763,-81.743,-77.8927,297.445,927.552,1354.34,127.542,69.4428,70.0992
0,cell1303_05_model_cm_0_50[0].dend[11],0.500,-85.5619,-81.547,0,306.344,955.299,0,127.542,69.4428,70.0992
1,cell1303_05_model_cm_0_50[0].dend[11],0.833,-85.6145,-80.9083,-77.2832,285.24,1156.45,1579.62,160.349,86.8768,86.7468
0,cell1303_05_model_cm_0_50[0].dend[11],0.833,-85.6019,-80.6859,0,293.687,1190.7,0,160.349,86.8768,86.7468
1,cell1303_05_model_cm_0_50[0].dend[11],1.000,-85.6297,-80.5873,-77.1287,279.758,1266.09,1687.94,176.088,93.8606,95.0706
0,cell1303_05_model_cm_0_50[0].dend[11],1.000,-85.6178,-80.3579,0,288.018,1303.46,0,176.088,93.8606,95.0706
1,cell1303_05_model_cm_0_50[0].dend[12],0.167,-85.6424,-80.0578,-76.6126,274.932,1385.27,1804.94,193.657,103.066,102.493
0,cell1303_05_model_cm_0_50[0].dend[12],0.167,-85.631,-79.8061,0,282.993,1425.88,0,193.657,103.066,102.493
1,cell1303_05_model_cm_0_50[0].dend[12],0.500,-85.6641,-79.1422,-75.7818,266.183,1616.16,2032.1,227.941,119.155,117.337
0,cell1303_05_model_cm_0_50[0].dend[12],0.500,-85.6537,-78.8542,0,273.899,1663,0,227.941,119.155,117.337
1,cell1303_05_model_cm_0_50[0].dend[12],0.833,-85.6818,-78.3946,-75.173,258.427,1838.26,2251.29,261.078,132.501,132.18
0,cell1303_05_model_cm_0_50[0].dend[12],0.833,-85.6721,-78.0794,0,265.857,1891.1,0,261.078,132.501,132.18
1,cell1303_05_model_cm_0_50[0].dend[12],1.000,-85.6894,-78.0638,-74.915,254.881,1947.06,2358.84,277.372,138.465,139.602
0,cell1303_05_model_cm_0_50[0].dend[12],1.000,-85.6799,-77.7369,0,262.185,2002.85,0,277.372,138.465,139.602
1,cell1303_05_model_cm_0_50[0].dend[13],0.500,-85.696,-76.1166,-72.8921,249.662,2204.47,2608.93,319.697,174.94,154.394
0,cell1303_05_model_cm_0_50[0].dend[13],0.500,-85.6871,-75.7032,0,256.625,2265.93,0,319.697,174.94,154.394
1,cell1303_05_model_cm_0_50[0].dend[13],1.000,-85.7023,-74.0833,-70.7834,244.783,2458.84,2855.41,363.679,214.421,169.185
0,cell1303_05_model_cm_0_50[0].dend[13],1.000,-85.6937,-73.5851,0,251.407,2525.37,0,363.679,214.421,169.185
1,cell1303_05_model_cm_0_50[0].dend[14],0.045,-85.6983,-77.6383,-74.5353,250.466,2093.81,2503.64,299.686,146.389,149.571
0,cell1303_05_model_cm_0_50[0].dend[14],0.045,-85.6892,-77.2973,0,257.603,2153.46,0,299.686,146.389,149.571
1,cell1303_05_model_cm_0_50[0].dend[14],0.136,-85.7131,-76.8904,-73.8833,242.548,2382.31,2788.56,343.96,160.838,169.508
0,cell1303_05_model_cm_0_50[0].dend[14],0.136,-85.7046,-76.5277,0,249.39,2449.5,0,343.96,160.838,169.508
1,cell1303_05_model_cm_0_50[0].dend[14],0.227,-85.7248,-76.2287,-73.3658,235.633,2664.84,3068.03,387.668,174.206,189.445
0,cell1303_05_model_cm_0_50[0].dend[14],0.227,-85.7167,-75.8511,0,242.227,2739.39,0,387.668,174.206,189.445
1,cell1303_05_model_cm_0_50[0].dend[14],0.318,-85.7341,-75.5613,-72.9027,229.537,2943.86,3344.25,431.253,187.847,209.381
0,cell1303_05_model_cm_0_50[0].dend[14],0.318,-85.7264,-75.1722,0,235.915,3025.65,0,431.253,187.847,209.381
1,cell1303_05_model_cm_0_50[0].dend[14],0.409,-85.7418,-74.7982,-72.3867,224.098,3221.11,3618.72,475.153,203.063,229.318
0,cell1303_05_model_cm_0_50[0].dend[14],0.409,-85.7344,-74.3938,0,230.283,3309.99,0,475.153,203.063,229.318
1,cell1303_05_model_cm_0_50[0].dend[14],0.500,-85.7484,-73.8927,-71.7032,219.168,3497.59,3892.23,519.812,220.949,249.255
0,cell1303_05_model_cm_0_50[0].dend[14],0.500,-85.7411,-73.4635,0,225.17,3593.34,0,519.812,220.949,249.255
1,cell1303_05_model_cm_0_50[0].dend[14],0.591,-85.7541,-72.8429,-70.7927,214.605,3773.53,4164.77,565.682,242.316,269.192
0,cell1303_05_model_cm_0_50[0].dend[14],0.591,-85.7471,-72.3796,0,220.424,3875.82,0,565.682,242.316,269.192
1,cell1303_05_model_cm_0_50[0].dend[14],0.682,-85.7594,-71.6633,-69.6639,210.267,4048.28,4435.48,613.225,267.688,289.129
0,cell1303_05_model_cm_0_50[0].dend[14],0.682,-85.7526,-71.1577,0,215.893,4156.57,0,613.225,267.688,289.129
1,cell1303_05_model_cm_0_50[0].dend[14],0.773,-85.7645,-70.3691,-68.3467,206.014,4320.33,4702.57,662.922,297.382,309.066
0,cell1303_05_model_cm_0_50[0].dend[14],0.773,-85.7579,-69.8165,0,211.427,4433.82,0,662.922,297.382,309.066
1,cell1303_05_model_cm_0_50[0].dend[14],0.864,-85.7696,-68.9735,-66.8673,201.716,4587.43,4963.59,715.274,331.639,329.002
0,cell1303_05_model_cm_0_50[0].dend[14],0.864,-85.7633,-68.3701,0,206.888,4705.01,0,715.274,331.639,329.002
1,cell1303_05_model_cm_0_50[0].dend[14],0.955,-85.7748,-67.4815,-65.2418,197.281,4847.23,5216.06,770.811,370.786,348.939
0,cell1303_05_model_cm_0_50[0].dend[14],0.955,-85.7689,-66.8263,0,202.181,4967.59,0,770.811,370.786,348.939
1,cell1303_05_model_cm_0_50[0].dend[14],1.000,-85.7776,-66.6992,-64.3682,194.949,4974.16,5338.62,800.452,392.618,358.908
0,cell1303_05_model_cm_0_50[0].dend[14],1.000,-85.7718,-66.0194,0,199.699,5095.31,0,800.452,392.618,358.908
1,cell1303_05_model_cm_0_50[0].dend[15],0.100,-85.6377,-79.3706,-76.029,274.757,1460.84,1878.17,205.364,117.738,105.842
0,cell1303_05_model_cm_0_50[0].dend[15],0.100,-85.6262,-79.0926,0,282.749,1503.33,0,205.364,117.738,105.842
1,cell1303_05_model_cm_0_50[0].dend[15],0.300,-85.6509,-76.9887,-73.8988,266.028,1839.58,2248.38,263.972,166.372,127.384
0,cell1303_05_model_cm_0_50[0].dend[15],0.300,-85.6402,-76.6191,0,273.548,1891.57,0,263.972,166.372,127.384
1,cell1303_05_model_cm_0_50[0].dend[15],0.500,-85.662,-74.6133,-71.7078,258.423,2205.26,2605.88,322.887,216.498,148.926
0,cell1303_05_model_cm_0_50[0].dend[15],0.500,-85.6519,-74.1519,0,265.523,2265.84,0,322.887,216.498,148.926
1,cell1303_05_model_cm_0_50[0].dend[15],0.700,-85.6719,-72.2302,-69.413,251.497,2559.56,2951.75,382.801,268.834,170.468
0,cell1303_05_model_cm_0_50[0].dend[15],0.700,-85.6624,-71.6772,0,258.194,2627.7,0,382.801,268.834,170.468
1,cell1303_05_model_cm_0_50[0].dend[15],0.900,-85.6812,-69.866,-67.0599,244.924,2902.59,3285.66,444.423,323.966,192.01
0,cell1303_05_model_cm_0_50[0].dend[15],0.900,-85.6722,-69.2279,0,251.212,2977.1,0,444.423,323.966,192.01
1,cell1303_05_model_cm_0_50[0].dend[15],1.000,-85.6857,-68.696,-65.8608,241.675,3070.56,3448.55,476.451,353.059,202.781
0,cell1303_05_model_cm_0_50[0].dend[15],1.000,-85.6771,-68.021,0,247.753,3147.75,0,476.451,353.059,202.781
1,cell1303_05_model_cm_0_50[0].dend[16],0.100,-85.5029,-82.5683,-78.6664,314.632,734.065,1164.34,100.142,55.3298,54.6217
0,cell1303_05_model_cm_0_50[0].dend[16],0.100,-85.4849,-82.409,0,324.145,756.257,0,100.142,55.3298,54.6217
1,cell1303_05_model_cm_0_50[0].dend[16],0.300,-85.5272,-79.7746,-76.2036,303.482,1121.98,1542.33,156.617,107.347,78.0711
0,cell1303_05_model_cm_0_50[0].dend[16],0.300,-85.5108,-79.4991,0,312.359,1154.8,0,156.617,107.347,78.0711
1,cell1303_05_model_cm_0_50[0].dend[16],0.500,-85.5452,-77.1653,-73.8922,294.18,1492.37,1903.78,212.809,159.005,101.521
0,cell1303_05_model_cm_0_50[0].dend[16],0.500,-85.53,-76.786,0,302.529,1534.72,0,212.809,159.005,101.521
1,cell1303_05_model_cm_0_50[0].dend[16],0.700,-85.5601,-74.603,-71.5027,286.061,1849.49,2252.13,269.447,211.589,124.97
0,cell1303_05_model_cm_0_50[0].dend[16],0.700,-85.5458,-74.1218,0,293.93,1900.36,0,269.447,211.589,124.97
1,cell1303_05_model_cm_0_50[0].dend[16],0.900,-85.5734,-72.0924,-69.0571,278.63,2195.23,2588.69,327.262,265.946,148.42
0,cell1303_05_model_cm_0_50[0].dend[16],0.900,-85.5601,-71.5166,0,286.032,2253.54,0,327.262,265.946,148.42
1,cell1303_05_model_cm_0_50[0].dend[16],1.000,-85.5798,-70.8585,-67.811,275.062,2364.99,2753.41,357.132,294.273,160.144
0,cell1303_05_model_cm_0_50[0].dend[16],1.000,-85.5669,-70.2409,0,282.226,2426.57,0,357.132,294.273,160.144
1,cell1303_05_model_cm_0_50[0].dend[17],0.500,-85.3601,-85.1445,-81.0617,342.953,374.116,813.737,50.0049,12.6625,6.60997
0,cell1303_05_model_cm_0_50[0].dend[17],0.500,-85.3333,-85.1059,0,353.644,385.778,0,50.0049,12.6625,6.60997
1,cell1303_05_model_cm_0_50[0].dend[17],1.000,-85.4027,-84.9893,-80.907,337.04,398.348,837.38,53.3083,15.0316,13.2199
0,cell1303_05_model_cm_0_50[0].dend[17],1.000,-85.3783,-84.9428,0,347.527,410.742,0,53.3083,15.0316,13.2199
1,cell1303_05_model_cm_0_50[0].dend[18],0.500,-85.4246,-84.8549,-80.776,333.607,418.024,856.565,55.9987,17.0474,18.1329
0,cell1303_05_model_cm_0_50[0].dend[18],0.500,-85.4015,-84.8017,0,343.97,431.009,0,55.9987,17.0474,18.1329
1,cell1303_05_model_cm_0_50[0].dend[18],1.000,-85.4455,-84.733,-80.6633,330.24,437.335,875.428,58.6405,18.923,23.0459
0,cell1303_05_model_cm_0_50[0].dend[18],1.000,-85.4236,-84.6738,0,340.484,450.901,0,58.6405,18.923,23.0459
1,cell1303_05_model_cm_0_50[0].dend[19],0.500,-85.4575,-84.6349,-80.5709,328.157,452.118,889.856,60.6681,20.4114,26.6244
0,cell1303_05_model_cm_0_50[0].dend[19],0.500,-85.4363,-84.5708,0,338.325,466.126,0,60.6681,20.4114,26.6244
1,cell1303_05_model_cm_0_50[0].dend[19],1.000,-85.4691,-84.5428,-80.4866,326.105,466.742,904.144,62.6751,21.8322,30.203
0,cell1303_05_model_cm_0_50[0].dend[19],1.000,-85.4485,-84.4743,0,336.199,481.188,0,62.6751,21.8322,30.203
1,cell1303_05_model_cm_0_50[0].dend[20],0.167,-85.4833,-84.315,-80.2715,323.247,498.553,935.147,67.0631,25.2955,37.2532
0,cell1303_05_model_cm_0_50[0].dend[20],0.167,-85.4636,-84.2354,0,333.226,513.942,0,67.0631,25.2955,37.2532
1,cell1303_05_model_cm_0_50[0].dend[20],0.500,-85.5097,-83.908,-79.9022,317.772,560.863,995.993,75.6852,31.6975,51.3537
0,cell1303_05_model_cm_0_50[0].dend[20],0.500,-85.4914,-83.8092,0,327.536,578.095,0,75.6852,31.6975,51.3537
1,cell1303_05_model_cm_0_50[0].dend[20],0.833,-85.533,-83.5635,-79.6014,312.65,621.792,1055.62,84.146,37.3877,65.4542
0,cell1303_05_model_cm_0_50[0].dend[20],0.833,-85.5161,-83.4492,0,322.218,640.819,0,84.146,37.3877,65.4542
1,cell1303_05_model_cm_0_50[0].dend[20],1.000,-85.5455,-83.3846,-79.4484,309.764,657.71,1090.83,89.1463,40.4707,72.5044
0,cell1303_05_model_cm_0_50[0].dend[20],1.000,-85.5294,-83.2624,0,319.224,677.793,0,89.1463,40.4707,72.5044
1,cell1303_05_model_cm_0_50[0].dend[21],0.045,-85.5603,-82.6043,-78.718,305.044,769.272,1199.59,104.928,53.2279,82.9189
0,cell1303_05_model_cm_0_50[0].dend[21],0.045,-85.545,-82.446,0,314.273,792.545,0,104.928,53.2279,82.9189
1,cell1303_05_model_cm_0_50[0].dend[21],0.136,-85.5844,-81.262,-77.485,296.727,986.404,1411.68,136.109,76.794,103.748
0,cell1303_05_model_cm_0_50[0].dend[21],0.136,-85.5706,-81.0443,0,305.56,1015.76,0,136.109,76.794,103.748
1,cell1303_05_model_cm_0_50[0].dend[21],0.227,-85.6106,-79.7288,-76.1327,286.343,1292.75,1711.82,180.989,107.044,124.577
0,cell1303_05_model_cm_0_50[0].dend[21],0.227,-85.5982,-79.4506,0,294.703,1330.49,0,180.989,107.044,124.577
