Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
1,cell1303_03_model_cm_0_43[0].dend[45],0.944,-85.7568,-70.5776,-67.9816,252.901,3262.31,3646,499.371,309.707,292.375
0,cell1303_03_model_cm_0_43[0].dend[45],0.944,-85.7501,-69.9965,0,259.418,3346.27,0,499.371,309.707,292.375
1,cell1303_03_model_cm_0_43[0].dend[45],1.000,-85.7589,-69.9063,-67.2592,250.756,3365.68,3746.13,519.564,326.461,302.157
0,cell1303_03_model_cm_0_43[0].dend[45],1.000,-85.7524,-69.3032,0,257.129,3451.12,0,519.564,326.461,302.157
1,cell1303_03_model_cm_0_43[0].dend[46],0.056,-85.7182,-80.4192,-77.0592,288.807,1442.85,1863.47,201.957,97.6399,136.411
0,cell1303_03_model_cm_0_43[0].dend[46],0.056,-85.7095,-80.1899,0,297.289,1485.2,0,201.957,97.6399,136.411
1,cell1303_03_model_cm_0_43[0].dend[46],0.167,-85.7259,-79.2627,-76.0487,282.708,1698.18,2114.11,240.221,120.441,157.072
0,cell1303_03_model_cm_0_43[0].dend[46],0.167,-85.7176,-78.9923,0,290.887,1747.27,0,240.221,120.441,157.072
1,cell1303_03_model_cm_0_43[0].dend[46],0.278,-85.7322,-78.133,-75.1437,277.328,1948.42,2360.09,278.343,143.572,177.733
0,cell1303_03_model_cm_0_43[0].dend[46],0.278,-85.7242,-77.8256,0,285.244,2004,0,278.343,143.572,177.733
1,cell1303_03_model_cm_0_43[0].dend[46],0.389,-85.7375,-76.9728,-74.2127,272.487,2194.54,2602.14,316.517,167.56,198.394
0,cell1303_03_model_cm_0_43[0].dend[46],0.389,-85.7298,-76.6267,0,280.167,2256.33,0,316.517,167.56,198.394
1,cell1303_03_model_cm_0_43[0].dend[46],0.500,-85.7423,-75.7579,-73.1696,268.02,2436.89,2840.4,354.938,192.872,219.055
0,cell1303_03_model_cm_0_43[0].dend[46],0.500,-85.7347,-75.3688,0,275.475,2504.61,0,354.938,192.872,219.055
1,cell1303_03_model_cm_0_43[0].dend[46],0.611,-85.7466,-74.4884,-71.9981,263.777,2675.3,3074.48,393.801,219.825,239.716
0,cell1303_03_model_cm_0_43[0].dend[46],0.611,-85.7393,-74.0529,0,271.006,2748.55,0,393.801,219.825,239.716
1,cell1303_03_model_cm_0_43[0].dend[46],0.722,-85.7508,-73.1755,-70.717,259.619,2909.12,3303.54,433.304,248.61,260.377
0,cell1303_03_model_cm_0_43[0].dend[46],0.722,-85.7437,-72.6908,0,266.613,2987.4,0,433.304,248.61,260.377
1,cell1303_03_model_cm_0_43[0].dend[46],0.833,-85.755,-71.8313,-69.3496,255.431,3137.35,3526.42,473.65,279.354,281.038
0,cell1303_03_model_cm_0_43[0].dend[46],0.833,-85.7482,-71.2976,0,262.17,3220.03,0,473.65,279.354,281.038
1,cell1303_03_model_cm_0_43[0].dend[46],0.944,-85.7593,-70.4628,-67.9123,251.131,3358.96,3741.99,515.042,312.217,301.699
0,cell1303_03_model_cm_0_43[0].dend[46],0.944,-85.7528,-69.8817,0,257.593,3445.29,0,515.042,312.217,301.699
1,cell1303_03_model_cm_0_43[0].dend[46],1.000,-85.7615,-69.771,-67.1626,248.887,3467.03,3846.63,536.368,329.633,312.03
0,cell1303_03_model_cm_0_43[0].dend[46],1.000,-85.7551,-69.1674,0,255.198,3554.85,0,536.368,329.633,312.03
1,cell1303_03_model_cm_0_43[0].dend[47],0.100,-85.6115,-84.3237,-80.2233,326.861,494.729,931.641,67.214,24.6163,28.3053
0,cell1303_03_model_cm_0_43[0].dend[47],0.100,-85.597,-84.242,0,336.943,509.986,0,67.214,24.6163,28.3053
1,cell1303_03_model_cm_0_43[0].dend[47],0.300,-85.6422,-82.9141,-78.9213,318.076,693.13,1125.03,94.9191,47.0792,47.5281
0,cell1303_03_model_cm_0_43[0].dend[47],0.300,-85.6296,-82.7662,0,327.724,714.145,0,94.9191,47.0792,47.5281
1,cell1303_03_model_cm_0_43[0].dend[47],0.500,-85.6663,-81.8681,-77.9987,310.406,883.779,1311.62,121.941,65.5786,66.751
0,cell1303_03_model_cm_0_43[0].dend[47],0.500,-85.6551,-81.6754,0,319.698,910.223,0,121.941,65.5786,66.751
1,cell1303_03_model_cm_0_43[0].dend[47],0.700,-85.6846,-81.0873,-77.3551,303.671,1068.41,1492.95,148.383,80.8135,85.9738
0,cell1303_03_model_cm_0_43[0].dend[47],0.700,-85.6745,-80.8648,0,312.67,1100.06,0,148.383,80.8135,85.9738
1,cell1303_03_model_cm_0_43[0].dend[47],0.900,-85.6985,-80.4871,-76.9128,297.723,1248.41,1670.25,174.347,93.5939,105.197
0,cell1303_03_model_cm_0_43[0].dend[47],0.900,-85.689,-80.2452,0,306.478,1285.1,0,174.347,93.5939,105.197
1,cell1303_03_model_cm_0_43[0].dend[47],1.000,-85.7041,-80.2291,-76.7382,295.014,1337.23,1757.86,187.226,99.3476,114.808
0,cell1303_03_model_cm_0_43[0].dend[47],1.000,-85.6949,-79.9806,0,303.661,1376.4,0,187.226,99.3476,114.808
1,cell1303_03_model_cm_0_43[0].dend[48],0.045,-85.7135,-79.1934,-75.7289,289.638,1542.89,1959.33,218.061,117.832,124.995
0,cell1303_03_model_cm_0_43[0].dend[48],0.045,-85.7047,-78.9014,0,298.008,1587.45,0,218.061,117.832,124.995
1,cell1303_03_model_cm_0_43[0].dend[48],0.136,-85.7283,-77.4563,-74.114,280.301,1940.92,2350.16,278.918,151.183,145.369
0,cell1303_03_model_cm_0_43[0].dend[48],0.136,-85.7202,-77.0977,0,288.209,1995.64,0,278.918,151.183,145.369
1,cell1303_03_model_cm_0_43[0].dend[48],0.227,-85.7394,-76.0805,-72.9281,272.438,2324.89,2728.22,338.814,180.65,165.742
0,cell1303_03_model_cm_0_43[0].dend[48],0.227,-85.7319,-75.6787,0,279.981,2389.2,0,338.814,180.65,165.742
1,cell1303_03_model_cm_0_43[0].dend[48],0.318,-85.748,-74.8829,-71.9822,265.681,2698.52,3096.78,398.126,208.199,186.116
0,cell1303_03_model_cm_0_43[0].dend[48],0.318,-85.7408,-74.4525,0,272.922,2772,0,398.126,208.199,186.116
1,cell1303_03_model_cm_0_43[0].dend[48],0.409,-85.755,-73.68,-71.08,259.726,3063.97,3457.61,457.229,235.781,206.49
0,cell1303_03_model_cm_0_43[0].dend[48],0.409,-85.7481,-73.2244,0,266.706,3146.23,0,457.229,235.781,206.49
1,cell1303_03_model_cm_0_43[0].dend[48],0.500,-85.7609,-72.3674,-70.0428,254.316,3422.06,3811.18,516.497,264.995,226.863
0,cell1303_03_model_cm_0_43[0].dend[48],0.500,-85.7542,-71.8782,0,261.057,3512.66,0,516.497,264.995,226.863
1,cell1303_03_model_cm_0_43[0].dend[48],0.591,-85.7662,-70.9304,-68.7923,249.227,3772.39,4156.77,576.304,296.978,247.237
0,cell1303_03_model_cm_0_43[0].dend[48],0.591,-85.7597,-70.3981,0,255.73,3870.71,0,576.304,296.978,247.237
1,cell1303_03_model_cm_0_43[0].dend[48],0.682,-85.7711,-69.3954,-67.3508,244.253,4113.43,4492.55,637.026,332.428,267.611
0,cell1303_03_model_cm_0_43[0].dend[48],0.682,-85.7649,-68.8133,0,250.507,4218.62,0,637.026,332.428,267.611
1,cell1303_03_model_cm_0_43[0].dend[48],0.773,-85.7761,-67.7965,-65.7688,239.211,4442.6,4815.7,699.049,371.728,287.984
0,cell1303_03_model_cm_0_43[0].dend[48],0.773,-85.7701,-67.1614,0,245.192,4553.52,0,699.049,371.728,287.984
1,cell1303_03_model_cm_0_43[0].dend[48],0.864,-85.7812,-66.1621,-64.091,233.953,4756.76,5122.84,762.763,415.126,308.358
0,cell1303_03_model_cm_0_43[0].dend[48],0.864,-85.7755,-65.4752,0,239.627,4871.96,0,762.763,415.126,308.358
1,cell1303_03_model_cm_0_43[0].dend[48],0.955,-85.7866,-64.5067,-62.3423,228.392,5052.98,5410.94,828.571,462.938,328.732
0,cell1303_03_model_cm_0_43[0].dend[48],0.955,-85.7813,-63.7716,0,233.727,5170.83,0,828.571,462.938,328.732
1,cell1303_03_model_cm_0_43[0].dend[48],1.000,-85.7895,-63.6768,-61.4421,225.417,5193.02,5546.32,862.729,488.868,338.918
0,cell1303_03_model_cm_0_43[0].dend[48],1.000,-85.7843,-62.9206,0,230.568,5311.5,0,862.729,488.868,338.918
1,cell1303_03_model_cm_0_43[0].dend[49],0.071,-85.7111,-78.9853,-75.5847,289.656,1564.68,1980.32,221.548,124.24,125.809
0,cell1303_03_model_cm_0_43[0].dend[49],0.071,-85.7023,-78.6888,0,298.004,1609.74,0,221.548,124.24,125.809
1,cell1303_03_model_cm_0_43[0].dend[49],0.214,-85.7225,-76.7271,-73.5979,280.334,2004.51,2411.25,289.795,173.118,147.809
0,cell1303_03_model_cm_0_43[0].dend[49],0.214,-85.7143,-76.3531,0,288.175,2060.53,0,289.795,173.118,147.809
1,cell1303_03_model_cm_0_43[0].dend[49],0.357,-85.7316,-74.5695,-71.7539,272.342,2427.32,2826.13,357.699,221.914,169.81
0,cell1303_03_model_cm_0_43[0].dend[49],0.357,-85.7238,-74.1261,0,279.758,2493.36,0,357.699,221.914,169.81
1,cell1303_03_model_cm_0_43[0].dend[49],0.500,-85.7394,-72.3763,-69.7949,265.185,2835.3,3226.54,425.761,272.223,191.811
0,cell1303_03_model_cm_0_43[0].dend[49],0.500,-85.732,-71.8595,0,272.217,2910.42,0,425.761,272.223,191.811
1,cell1303_03_model_cm_0_43[0].dend[49],0.643,-85.7465,-70.1399,-67.6852,258.452,3228.25,3611.7,494.483,325.089,213.812
0,cell1303_03_model_cm_0_43[0].dend[49],0.643,-85.7395,-69.5454,0,265.108,3311.3,0,494.483,325.089,213.812
1,cell1303_03_model_cm_0_43[0].dend[49],0.786,-85.7534,-67.9022,-65.4868,251.821,3604.23,3979.25,564.369,381.085,235.813
0,cell1303_03_model_cm_0_43[0].dend[49],0.786,-85.7468,-67.2321,0,258.086,3693.8,0,564.369,381.085,235.813
1,cell1303_03_model_cm_0_43[0].dend[49],0.929,-85.7604,-65.7052,-63.2635,245.079,3960.68,4326.36,635.936,440.64,257.813
0,cell1303_03_model_cm_0_43[0].dend[49],0.929,-85.7542,-64.9681,0,250.931,4055.14,0,635.936,440.64,257.813
1,cell1303_03_model_cm_0_43[0].dend[49],1.000,-85.764,-64.634,-62.1495,241.561,4130.62,4491.06,672.822,472.168,268.814
0,cell1303_03_model_cm_0_43[0].dend[49],1.000,-85.7581,-63.8693,0,247.195,4226.83,0,672.822,472.168,268.814
1,cell1303_03_model_cm_0_43[0].dend[50],0.500,-85.5825,-85.2508,-81.1125,333.2,379.085,819.195,51.3246,10.8438,12.4172
0,cell1303_03_model_cm_0_43[0].dend[50],0.500,-85.5659,-85.2155,0,343.59,390.905,0,51.3246,10.8438,12.4172
1,cell1303_03_model_cm_0_43[0].dend[50],1.000,-85.6142,-84.984,-80.8555,327.522,417.85,856.997,56.6111,14.7937,24.8343
0,cell1303_03_model_cm_0_43[0].dend[50],1.000,-85.5996,-84.9352,0,337.703,430.836,0,56.6111,14.7937,24.8343
1,cell1303_03_model_cm_0_43[0].dend[51],0.500,-85.6234,-84.8217,-80.7009,325.644,440.523,879.09,59.7164,17.2487,28.4151
0,cell1303_03_model_cm_0_43[0].dend[51],0.500,-85.6093,-84.7648,0,335.746,454.187,0,59.7164,17.2487,28.4151
1,cell1303_03_model_cm_0_43[0].dend[51],1.000,-85.632,-84.6725,-80.5622,323.804,462.98,901,62.7959,19.5756,31.9959
0,cell1303_03_model_cm_0_43[0].dend[51],1.000,-85.6185,-84.6085,0,333.832,477.314,0,62.7959,19.5756,31.9959
1,cell1303_03_model_cm_0_43[0].dend[52],0.500,-85.6607,-83.7653,-79.7322,315.931,605.171,1039.8,82.4625,34.4723,46.0397
0,cell1303_03_model_cm_0_43[0].dend[52],0.500,-85.649,-83.6589,0,325.607,623.698,0,82.4625,34.4723,46.0397
1,cell1303_03_model_cm_0_43[0].dend[52],1.000,-85.6804,-83.1499,-79.2415,309.013,742.712,1174.71,101.629,46.4662,60.0835
0,cell1303_03_model_cm_0_43[0].dend[52],1.000,-85.6698,-83.0199,0,318.402,765.267,0,101.629,46.4662,60.0835
1,cell1303_03_model_cm_0_43[0].dend[53],0.167,-85.6888,-82.6855,-78.8131,305.393,832.927,1263.06,114.362,54.4642,69.194
0,cell1303_03_model_cm_0_43[0].dend[53],0.167,-85.6788,-82.5346,0,314.617,858.072,0,114.362,54.4642,69.194
1,cell1303_03_model_cm_0_43[0].dend[53],0.500,-85.702,-81.952,-78.2021,298.879,1009.56,1436.55,139.454,68.5441,87.4151
0,cell1303_03_model_cm_0_43[0].dend[53],0.500,-85.6925,-81.7732,0,307.82,1039.74,0,139.454,68.5441,87.4151
1,cell1303_03_model_cm_0_43[0].dend[53],0.833,-85.7114,-81.3813,-77.8576,293.164,1181.89,1606.42,164.06,80.8882,105.636
0,cell1303_03_model_cm_0_43[0].dend[53],0.833,-85.7024,-81.1882,0,301.876,1216.99,0,164.06,80.8882,105.636
1,cell1303_03_model_cm_0_43[0].dend[53],1.000,-85.7152,-81.1049,-77.7427,290.579,1266.99,1690.47,176.245,86.8178,114.747
0,cell1303_03_model_cm_0_43[0].dend[53],1.000,-85.7063,-80.9063,0,299.193,1304.52,0,176.245,86.8178,114.747
1,cell1303_03_model_cm_0_43[0].dend[54],0.071,-85.7191,-80.3785,-77.068,287.254,1402.6,1823.2,196.354,100.608,125.313
0,cell1303_03_model_cm_0_43[0].dend[54],0.071,-85.7104,-80.1508,0,295.689,1443.75,0,196.354,100.608,125.313
1,cell1303_03_model_cm_0_43[0].dend[54],0.214,-85.7258,-78.9237,-75.792,281.248,1669.1,2084.23,236.573,129.077,146.447
0,cell1303_03_model_cm_0_43[0].dend[54],0.214,-85.7175,-78.6401,0,289.359,1717.19,0,236.573,129.077,146.447
1,cell1303_03_model_cm_0_43[0].dend[54],0.357,-85.7316,-77.4507,-74.5136,275.878,1929.64,2339.6,276.817,158.651,167.581
0,cell1303_03_model_cm_0_43[0].dend[54],0.357,-85.7236,-77.1119,0,283.698,1984.29,0,276.817,158.651,167.581
1,cell1303_03_model_cm_0_43[0].dend[54],0.500,-85.7368,-75.941,-73.1433,270.938,2184.83,2589.63,317.299,189.569,188.714
0,cell1303_03_model_cm_0_43[0].dend[54],0.500,-85.7291,-75.5444,0,278.483,2245.63,0,317.299,189.569,188.714
1,cell1303_03_model_cm_0_43[0].dend[54],0.643,-85.7416,-74.3962,-71.6695,266.243,2434.58,2833.98,358.236,222.039,209.848
0,cell1303_03_model_cm_0_43[0].dend[54],0.643,-85.7342,-73.9398,0,273.516,2501.01,0,358.236,222.039,209.848
1,cell1303_03_model_cm_0_43[0].dend[54],0.786,-85.7463,-72.8301,-70.1159,261.639,2678.28,3071.86,399.847,256.201,230.982
0,cell1303_03_model_cm_0_43[0].dend[54],0.786,-85.7392,-72.3145,0,268.627,2749.76,0,399.847,256.201,230.982
1,cell1303_03_model_cm_0_43[0].dend[54],0.929,-85.751,-71.2556,-68.5046,257.012,2915.16,3302.31,442.352,292.205,252.115
0,cell1303_03_model_cm_0_43[0].dend[54],0.929,-85.7442,-70.6832,0,263.701,2990.95,0,442.352,292.205,252.115
1,cell1303_03_model_cm_0_43[0].dend[54],1.000,-85.7534,-70.4679,-67.6745,254.636,3030.93,3414.5,464.165,311.08,262.682
0,cell1303_03_model_cm_0_43[0].dend[54],1.000,-85.7467,-69.8695,0,261.165,3108.57,0,464.165,311.08,262.682
1,cell1303_03_model_cm_0_43[0].dend[55],0.056,-85.7188,-80.5238,-77.1905,287.67,1382.73,1803.82,193.359,97.8773,123.808
0,cell1303_03_model_cm_0_43[0].dend[55],0.056,-85.7101,-80.3021,0,296.13,1423.37,0,193.359,97.8773,123.808
1,cell1303_03_model_cm_0_43[0].dend[55],0.167,-85.725,-79.3731,-76.1728,282.361,1610.71,2027.29,227.536,120.421,141.93
0,cell1303_03_model_cm_0_43[0].dend[55],0.167,-85.7167,-79.1078,0,290.544,1657.35,0,227.536,120.421,141.93
1,cell1303_03_model_cm_0_43[0].dend[55],0.278,-85.7304,-78.2248,-75.2117,277.59,1834.31,2246.68,261.643,143.525,160.052
0,cell1303_03_model_cm_0_43[0].dend[55],0.278,-85.7223,-77.9185,0,285.525,1886.71,0,261.643,143.525,160.052
1,cell1303_03_model_cm_0_43[0].dend[55],0.389,-85.7351,-77.054,-74.2154,273.225,2054.15,2462.46,295.814,167.424,178.174
0,cell1303_03_model_cm_0_43[0].dend[55],0.389,-85.7272,-76.705,0,280.933,2112.05,0,295.814,167.424,178.174
1,cell1303_03_model_cm_0_43[0].dend[55],0.500,-85.7394,-75.8492,-73.1385,269.147,2270.48,2674.69,330.182,192.348,196.296
0,cell1303_03_model_cm_0_43[0].dend[55],0.500,-85.7318,-75.4552,0,276.637,2333.6,0,330.182,192.348,196.296
1,cell1303_03_model_cm_0_43[0].dend[55],0.611,-85.7434,-74.6118,-71.9753,265.245,2483.17,2883.11,364.882,218.459,214.418
0,cell1303_03_model_cm_0_43[0].dend[55],0.611,-85.736,-74.171,0,272.516,2551.18,0,364.882,218.459,214.418
1,cell1303_03_model_cm_0_43[0].dend[55],0.722,-85.7473,-73.3497,-70.7403,261.421,2691.84,3087.2,400.05,245.865,232.539
0,cell1303_03_model_cm_0_43[0].dend[55],0.722,-85.7401,-72.8608,0,268.466,2764.31,0,400.05,245.865,232.539
1,cell1303_03_model_cm_0_43[0].dend[55],0.833,-85.7512,-72.0721,-69.449,257.594,2895.91,3286.26,435.824,274.652,250.661
0,cell1303_03_model_cm_0_43[0].dend[55],0.833,-85.7442,-71.5364,0,264.401,2972.36,0,435.824,274.652,250.661
1,cell1303_03_model_cm_0_43[0].dend[55],0.944,-85.7551,-70.7849,-68.1139,253.709,3094.81,3479.67,472.344,304.93,268.783
0,cell1303_03_model_cm_0_43[0].dend[55],0.944,-85.7484,-70.2038,0,260.264,3174.68,0,472.344,304.93,268.783
1,cell1303_03_model_cm_0_43[0].dend[55],1.000,-85.7571,-70.1384,-67.426,251.708,3192.23,3574.06,491.049,320.766,277.844
0,cell1303_03_model_cm_0_43[0].dend[55],1.000,-85.7506,-69.5362,0,258.129,3273.57,0,491.049,320.766,277.844
1,cell1303_03_model_cm_0_43[0].dend[56],0.500,-85.689,-81.5295,-77.8163,302.364,983.417,1409.43,136.175,76.1596,70.9284
0,cell1303_03_model_cm_0_43[0].dend[56],0.500,-85.679,-81.3316,0,311.37,1012.69,0,136.175,76.1596,70.9284
1,cell1303_03_model_cm_0_43[0].dend[56],1.000,-85.6961,-80.0344,-76.596,296.524,1217.08,1637.78,170.453,105.484,81.7732
0,cell1303_03_model_cm_0_43[0].dend[56],1.000,-85.6865,-79.7794,0,305.203,1252.68,0,170.453,105.484,81.7732
1,cell1303_03_model_cm_0_43[0].dend[57],0.100,-85.7005,-78.8018,-75.4195,292.648,1389.35,1805.58,196.538,128.901,89.8198
0,cell1303_03_model_cm_0_43[0].dend[57],0.100,-85.6912,-78.4952,0,301.08,1429.35,0,196.538,128.901,89.8198
1,cell1303_03_model_cm_0_43[0].dend[57],0.300,-85.7085,-76.3662,-73.1039,285.471,1723.77,2131.43,248.757,176.502,105.913
0,cell1303_03_model_cm_0_43[0].dend[57],0.300,-85.6998,-75.9597,0,293.445,1771.88,0,248.757,176.502,105.913
1,cell1303_03_model_cm_0_43[0].dend[57],0.500,-85.7159,-73.9836,-70.8237,278.846,2045.4,2444.8,301.101,224.951,122.006
0,cell1303_03_model_cm_0_43[0].dend[57],0.500,-85.7076,-73.482,0,286.396,2100.73,0,301.101,224.951,122.006
1,cell1303_03_model_cm_0_43[0].dend[57],0.700,-85.7227,-71.6654,-68.5783,272.585,2354.97,2746.2,353.777,274.325,138.1
0,cell1303_03_model_cm_0_43[0].dend[57],0.700,-85.7149,-71.0759,0,279.732,2416.67,0,353.777,274.325,138.1
1,cell1303_03_model_cm_0_43[0].dend[57],0.900,-85.7293,-69.4281,-66.3834,266.558,2652.81,3035.79,406.993,324.752,154.193
0,cell1303_03_model_cm_0_43[0].dend[57],0.900,-85.7219,-68.7593,0,273.316,2720.01,0,406.993,324.752,154.193
1,cell1303_03_model_cm_0_43[0].dend[57],1.000,-85.7325,-68.3433,-65.3063,263.589,2797.55,3176.26,433.975,350.507,162.239
0,cell1303_03_model_cm_0_43[0].dend[57],1.000,-85.7254,-67.6411,0,270.155,2867.18,0,433.975,350.507,162.239
1,cell1303_03_model_cm_0_43[0].dend[58],0.100,-85.7009,-78.7407,-75.375,292.358,1402.11,1818.1,198.455,130.407,90.4353
0,cell1303_03_model_cm_0_43[0].dend[58],0.100,-85.6916,-78.4326,0,300.774,1442.45,0,198.455,130.407,90.4353
1,cell1303_03_model_cm_0_43[0].dend[58],0.300,-85.7094,-76.1949,-72.977,284.706,1760.71,2167.7,254.492,180.998,107.76
0,cell1303_03_model_cm_0_43[0].dend[58],0.300,-85.7007,-75.7843,0,292.641,1809.75,0,254.492,180.998,107.76
1,cell1303_03_model_cm_0_43[0].dend[58],0.500,-85.7172,-73.7068,-70.6078,277.692,2104.89,2503.24,310.656,232.5,125.084
0,cell1303_03_model_cm_0_43[0].dend[58],0.500,-85.709,-73.1988,0,285.185,2161.65,0,310.656,232.5,125.084
1,cell1303_03_model_cm_0_43[0].dend[58],0.700,-85.7245,-71.286,-68.2635,271.081,2435.48,2825.26,367.203,285.075,142.408
0,cell1303_03_model_cm_0_43[0].dend[58],0.700,-85.7168,-70.686,0,278.153,2498.97,0,367.203,285.075,142.408
1,cell1303_03_model_cm_0_43[0].dend[58],0.900,-85.7314,-68.95,-65.9703,264.71,2752.71,3133.78,424.392,338.908,159.733
0,cell1303_03_model_cm_0_43[0].dend[58],0.900,-85.7242,-68.2698,0,271.373,2821.94,0,424.392,338.908,159.733
1,cell1303_03_model_cm_0_43[0].dend[58],1.000,-85.7348,-67.8196,-64.843,261.559,2906.49,3283.03,453.438,366.481,168.395
0,cell1303_03_model_cm_0_43[0].dend[58],1.000,-85.7278,-67.1033,0,268.021,2978.22,0,453.438,366.481,168.395
1,cell1303_03_model_cm_0_43[0].dend[59],0.500,-85.6681,-82.7027,-78.7167,312.394,737.572,1168.58,101.16,50.5203,44.3853
0,cell1303_03_model_cm_0_43[0].dend[59],0.500,-85.6569,-82.5453,0,321.843,759.87,0,101.16,50.5203,44.3853
1,cell1303_03_model_cm_0_43[0].dend[59],1.000,-85.6929,-81.4125,-77.5943,302.813,997.982,1423.75,138.258,74.2752,56.7747
0,cell1303_03_model_cm_0_43[0].dend[59],1.000,-85.6831,-81.2017,0,311.821,1027.65,0,138.258,74.2752,56.7747
1,cell1303_03_model_cm_0_43[0].dend[60],0.045,-85.7017,-80.2133,-76.4781,297.563,1192.74,1613.98,166.845,95.7867,65.9062
0,cell1303_03_model_cm_0_43[0].dend[60],0.045,-85.6924,-79.9505,0,306.279,1227.66,0,166.845,95.7867,65.9062
1,cell1303_03_model_cm_0_43[0].dend[60],0.136,-85.7156,-78.2615,-74.7159,288.425,1568.83,1982.24,223.333,134.896,84.1692
0,cell1303_03_model_cm_0_43[0].dend[60],0.136,-85.707,-77.9228,0,296.656,1613.57,0,223.333,134.896,84.1692
1,cell1303_03_model_cm_0_43[0].dend[60],0.227,-85.7261,-76.7146,-73.3972,280.683,1930.46,2337.33,279.026,170.149,102.432
0,cell1303_03_model_cm_0_43[0].dend[60],0.227,-85.7181,-76.3257,0,288.525,1984.35,0,279.026,170.149,102.432
1,cell1303_03_model_cm_0_43[0].dend[60],0.318,-85.7345,-75.3458,-72.3058,273.988,2281.05,2682.25,334.206,203.414,120.695
0,cell1303_03_model_cm_0_43[0].dend[60],0.318,-85.7268,-74.9213,0,281.506,2343.59,0,334.206,203.414,120.695
1,cell1303_03_model_cm_0_43[0].dend[60],0.409,-85.7414,-73.9825,-71.2425,268.056,2622.65,3018.66,389.154,236.316,138.958
0,cell1303_03_model_cm_0_43[0].dend[60],0.409,-85.734,-73.5241,0,275.291,2693.37,0,389.154,236.316,138.958
1,cell1303_03_model_cm_0_43[0].dend[60],0.500,-85.7473,-72.5448,-70.0633,262.647,2956.17,3347.17,444.148,270.101,157.221
0,cell1303_03_model_cm_0_43[0].dend[60],0.500,-85.7402,-72.0463,0,269.622,3034.6,0,444.148,270.101,157.221
1,cell1303_03_model_cm_0_43[0].dend[60],0.591,-85.7527,-71.028,-68.723,257.557,3281.55,3667.44,499.467,305.626,175.484
0,cell1303_03_model_cm_0_43[0].dend[60],0.591,-85.7458,-70.4821,0,264.279,3367.11,0,499.467,305.626,175.484
1,cell1303_03_model_cm_0_43[0].dend[60],0.682,-85.7577,-69.4555,-67.248,252.606,3597.9,3978.32,555.392,343.418,193.747
0,cell1303_03_model_cm_0_43[0].dend[60],0.682,-85.7512,-68.858,0,259.067,3689.83,0,555.392,343.418,193.747
1,cell1303_03_model_cm_0_43[0].dend[60],0.773,-85.7628,-67.8566,-65.6831,247.64,3903.63,4278.02,612.208,383.784,212.01
0,cell1303_03_model_cm_0_43[0].dend[60],0.773,-85.7565,-67.2073,0,253.824,4000.98,0,612.208,383.784,212.01
1,cell1303_03_model_cm_0_43[0].dend[60],0.864,-85.7679,-66.2567,-64.0644,242.542,4196.79,4564.43,670.201,426.942,230.273
0,cell1303_03_model_cm_0_43[0].dend[60],0.864,-85.7619,-65.5578,0,248.424,4298.44,0,670.201,426.942,230.273
1,cell1303_03_model_cm_0_43[0].dend[60],0.955,-85.7732,-64.6659,-62.4128,237.244,4475.66,4835.74,729.667,473.163,248.536
0,cell1303_03_model_cm_0_43[0].dend[60],0.955,-85.7675,-63.9228,0,242.802,4580.38,0,729.667,473.163,248.536
1,cell1303_03_model_cm_0_43[0].dend[60],1.000,-85.7759,-63.8785,-61.5738,234.457,4608.95,4964.81,760.286,497.721,257.668
0,cell1303_03_model_cm_0_43[0].dend[60],1.000,-85.7704,-63.1159,0,239.843,4714.7,0,760.286,497.721,257.668
1,cell1303_03_model_cm_0_43[0].dend[61],0.045,-85.7032,-80.124,-76.3934,296.996,1208.58,1629.52,169.171,96.9184,66.7111
0,cell1303_03_model_cm_0_43[0].dend[61],0.045,-85.694,-79.857,0,305.687,1243.92,0,169.171,96.9184,66.7111
1,cell1303_03_model_cm_0_43[0].dend[61],0.136,-85.7193,-78.0817,-74.5462,286.997,1613.89,2026.64,230.092,136.968,86.5837
0,cell1303_03_model_cm_0_43[0].dend[61],0.136,-85.7108,-77.7349,0,295.169,1659.82,0,230.092,136.968,86.5837
1,cell1303_03_model_cm_0_43[0].dend[61],0.227,-85.7311,-76.5343,-73.2241,278.652,2002.58,2408.67,289.969,171.749,106.456
0,cell1303_03_model_cm_0_43[0].dend[61],0.227,-85.7232,-76.1373,0,286.419,2058.35,0,289.969,171.749,106.456
1,cell1303_03_model_cm_0_43[0].dend[61],0.318,-85.7402,-75.2263,-72.1891,271.533,2379,2779.45,349.164,203.668,126.329
0,cell1303_03_model_cm_0_43[0].dend[61],0.318,-85.7327,-74.7971,0,278.97,2444.09,0,349.164,203.668,126.329
1,cell1303_03_model_cm_0_43[0].dend[61],0.409,-85.7475,-73.9417,-71.2203,265.301,2745.8,3141.18,408.031,234.881,146.202
0,cell1303_03_model_cm_0_43[0].dend[61],0.409,-85.7403,-73.4845,0,272.454,2819.76,0,408.031,234.881,146.202
1,cell1303_03_model_cm_0_43[0].dend[61],0.500,-85.7537,-72.5599,-70.1306,259.674,3104.17,3494.68,466.925,267.088,166.074
0,cell1303_03_model_cm_0_43[0].dend[61],0.500,-85.7468,-72.0679,0,266.571,3186.52,0,466.925,267.088,166.074
