NUMBER_OF_SYNAPSES	fit_to_EPSP	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	TAU_1	TAU_2	WEIGHT	Spike_time	RMSD
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	23	1.0	apic	31	0.3	apic	46	0.5	apic	30	1.0	0.3	1.8	0.001210	138.562	0.001478
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	0.5	apic	46	0.5	apic	31	0.1	apic	31	0.3	0.3	1.8	0.001207	138.619	0.001486
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	31	0.1	apic	31	0.1	apic	30	1.0	apic	46	0.166666666667	0.3	1.8	0.001226	138.655	0.001491
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	31	0.3	apic	46	0.166666666667	apic	31	0.3	apic	31	0.3	0.3	1.8	0.001281	138.556	0.001482
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	30	1.0	apic	23	1.0	apic	46	0.166666666667	apic	30	1.0	0.3	1.8	0.001172	138.719	0.001510
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	31	0.1	apic	23	1.0	apic	23	0.5	apic	46	0.5	0.3	1.8	0.001186	138.591	0.001505
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.166666666667	apic	46	0.5	apic	31	0.3	apic	23	0.5	0.3	1.8	0.001233	138.551	0.001470
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	23	1.0	apic	31	0.1	apic	23	0.5	apic	23	1.0	0.3	1.8	0.001207	138.552	0.001520
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	30	1.0	apic	46	0.166666666667	apic	30	1.0	apic	23	1.0	0.3	1.8	0.001183	138.652	0.001498
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	46	0.166666666667	apic	30	1.0	apic	46	0.166666666667	apic	46	0.5	0.3	1.8	0.001210	138.658	0.001489
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	46	0.166666666667	apic	31	0.3	apic	31	0.3	apic	31	0.1	0.3	1.8	0.001231	138.627	0.001487
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	31	0.1	apic	46	0.5	apic	23	1.0	apic	23	0.5	0.3	1.8	0.001205	138.594	0.001484
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	1.0	apic	46	0.5	apic	30	1.0	apic	46	0.166666666667	0.3	1.8	0.001194	138.559	0.001492
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	23	0.5	apic	31	0.3	apic	23	0.5	apic	46	0.166666666667	0.3	1.8	0.001191	138.574	0.001497
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	1.0	apic	23	1.0	apic	23	0.5	apic	46	0.166666666667	0.3	1.8	0.001192	138.606	0.001508
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	30	1.0	apic	23	1.0	apic	30	1.0	apic	31	0.1	0.3	1.8	0.001180	138.576	0.001513
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	31	0.1	apic	31	0.1	apic	30	1.0	apic	30	1.0	0.3	1.8	0.001204	138.675	0.001498
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	23	1.0	apic	23	1.0	apic	31	0.3	apic	31	0.1	0.3	1.8	0.001216	138.552	0.001502
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.166666666667	apic	23	0.5	apic	46	0.5	apic	23	0.5	0.3	1.8	0.001191	138.574	0.001497
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	0.5	apic	23	0.5	apic	46	0.5	apic	46	0.166666666667	0.3	1.8	0.001167	138.660	0.001512
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	31	0.1	apic	31	0.3	apic	46	0.166666666667	apic	30	1.0	0.3	1.8	0.001207	138.651	0.001501
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	31	0.1	apic	30	1.0	apic	46	0.5	apic	31	0.3	0.3	1.8	0.001243	138.559	0.001466
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	31	0.1	apic	31	0.1	apic	31	0.3	apic	23	0.5	0.3	1.8	0.001226	138.726	0.001496
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	1.0	apic	31	0.1	apic	46	0.166666666667	apic	31	0.3	0.3	1.8	0.001200	138.569	0.001493
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	23	0.5	apic	23	0.5	apic	46	0.5	apic	31	0.3	0.3	1.8	0.001221	138.564	0.001480
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	apic	23	1.0	0.3	1.8	0.001202	138.553	0.001484
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	31	0.1	apic	23	1.0	apic	31	0.3	apic	31	0.1	0.3	1.8	0.001219	138.641	0.001483
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	23	0.5	apic	23	0.5	apic	23	1.0	apic	46	0.166666666667	0.3	1.8	0.001174	138.660	0.001520
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	23	0.5	apic	31	0.1	apic	46	0.5	apic	46	0.5	0.3	1.8	0.001228	138.618	0.001472
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	31	0.3	apic	31	0.1	apic	31	0.3	apic	31	0.1	0.3	1.8	0.001307	138.595	0.001471
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	23	0.5	apic	23	0.5	apic	30	1.0	apic	23	0.5	0.3	1.8	0.001181	138.726	0.001536
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	0.5	apic	23	1.0	apic	46	0.5	apic	23	1.0	0.3	1.8	0.001194	138.556	0.001505
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	31	0.3	apic	30	1.0	apic	31	0.3	apic	46	0.166666666667	0.3	1.8	0.001289	138.551	0.001466
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	1.0	apic	31	0.1	apic	31	0.1	apic	23	0.5	0.3	1.8	0.001179	138.656	0.001510
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	31	0.3	apic	23	0.5	apic	46	0.5	apic	31	0.3	0.3	1.8	0.001231	138.571	0.001486
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	30	1.0	apic	46	0.5	apic	23	1.0	apic	46	0.166666666667	0.3	1.8	0.001210	138.594	0.001480
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	46	0.5	apic	23	1.0	apic	23	1.0	apic	30	1.0	0.3	1.8	0.001196	138.552	0.001494
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	31	0.3	apic	23	1.0	apic	23	1.0	apic	23	1.0	0.3	1.8	0.001247	138.462	0.001516
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	46	0.5	apic	23	1.0	apic	46	0.166666666667	apic	23	0.5	0.3	1.8	0.001188	138.559	0.001495
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	31	0.3	apic	46	0.5	apic	31	0.1	apic	23	1.0	0.3	1.8	0.001205	138.594	0.001484
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	30	1.0	apic	46	0.166666666667	apic	31	0.1	apic	31	0.1	0.3	1.8	0.001202	138.713	0.001509
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	30	1.0	apic	23	0.5	apic	23	1.0	apic	31	0.1	0.3	1.8	0.001166	138.685	0.001514
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	1.0	apic	31	0.1	apic	31	0.3	apic	31	0.1	0.3	1.8	0.001213	138.638	0.001492
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	46	0.166666666667	apic	30	1.0	apic	46	0.5	apic	30	1.0	0.3	1.8	0.001191	138.659	0.001509
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	30	1.0	apic	46	0.166666666667	apic	30	1.0	apic	46	0.166666666667	0.3	1.8	0.001162	138.722	0.001539
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	30	1.0	apic	46	0.5	apic	46	0.5	apic	30	1.0	0.3	1.8	0.001187	138.655	0.001494
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	23	0.5	apic	31	0.3	apic	31	0.1	apic	31	0.1	0.3	1.8	0.001250	138.573	0.001485
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	46	0.166666666667	apic	30	1.0	apic	23	0.5	apic	23	1.0	0.3	1.8	0.001166	138.685	0.001514
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	46	0.5	apic	31	0.1	apic	31	0.3	apic	46	0.5	0.3	1.8	0.001264	138.553	0.001461
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	23	0.5	apic	30	1.0	apic	23	0.5	apic	30	1.0	0.3	1.8	0.001160	138.653	0.001532
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	23	0.5	apic	31	0.1	apic	31	0.3	apic	31	0.3	0.3	1.8	0.001250	138.573	0.001485
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	23	0.5	apic	31	0.3	apic	46	0.5	apic	46	0.5	0.3	1.8	0.001208	138.554	0.001480
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	31	0.3	apic	46	0.166666666667	apic	23	1.0	apic	31	0.3	0.3	1.8	0.001224	138.554	0.001478
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	0.5	apic	31	0.3	apic	31	0.1	apic	31	0.3	0.3	1.8	0.001225	138.650	0.001491
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	0.5	apic	46	0.166666666667	apic	30	1.0	apic	46	0.166666666667	0.3	1.8	0.001173	138.667	0.001522
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.166666666667	apic	30	1.0	apic	31	0.1	apic	23	1.0	0.3	1.8	0.001200	138.569	0.001493
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	23	0.5	apic	31	0.3	apic	46	0.166666666667	apic	23	1.0	0.3	1.8	0.001190	138.589	0.001505
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	30	1.0	apic	30	1.0	apic	46	0.166666666667	apic	23	1.0	0.3	1.8	0.001165	138.658	0.001519
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	23	0.5	apic	46	0.5	apic	23	1.0	apic	31	0.1	0.3	1.8	0.001186	138.591	0.001505
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	31	0.3	apic	31	0.3	apic	30	1.0	apic	23	0.5	0.3	1.8	0.001212	138.691	0.001490
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	46	0.5	apic	31	0.3	apic	46	0.166666666667	apic	23	0.5	0.3	1.8	0.001222	138.555	0.001471
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	46	0.5	apic	46	0.5	apic	31	0.3	apic	23	1.0	0.3	1.8	0.001218	138.582	0.001488
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	23	1.0	apic	31	0.1	apic	31	0.1	apic	30	1.0	0.3	1.8	0.001196	138.583	0.001492
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	31	0.3	apic	31	0.1	apic	30	1.0	apic	23	1.0	0.3	1.8	0.001213	138.638	0.001492
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	46	0.166666666667	apic	46	0.5	apic	23	0.5	apic	46	0.5	0.3	1.8	0.001206	138.551	0.001485
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	31	0.3	apic	30	1.0	apic	31	0.1	apic	31	0.1	0.3	1.8	0.001271	138.653	0.001483
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	31	0.1	apic	23	0.5	apic	31	0.3	apic	31	0.3	0.3	1.8	0.001225	138.650	0.001491
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	46	0.5	apic	46	0.166666666667	apic	23	1.0	apic	46	0.166666666667	0.3	1.8	0.001188	138.559	0.001495
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	30	1.0	apic	46	0.166666666667	apic	31	0.1	apic	23	0.5	0.3	1.8	0.001169	138.657	0.001524
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	23	0.5	apic	30	1.0	apic	46	0.166666666667	apic	46	0.5	0.3	1.8	0.001198	138.685	0.001490
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.5	apic	46	0.166666666667	apic	30	1.0	apic	23	1.0	0.3	1.8	0.001206	138.554	0.001478
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	23	0.5	apic	31	0.3	apic	46	0.166666666667	apic	23	0.5	0.3	1.8	0.001209	138.654	0.001498
5	110322_Cl3_Cl1_1to5	apic	31	0.1	apic	23	0.5	apic	31	0.1	apic	23	0.5	apic	23	1.0	0.3	1.8	0.001182	138.660	0.001520
5	110322_Cl3_Cl1_1to5	apic	30	1.0	apic	23	0.5	apic	31	0.3	apic	31	0.1	apic	31	0.1	0.3	1.8	0.001201	138.677	0.001504
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	31	0.1	apic	46	0.5	apic	30	1.0	apic	46	0.5	0.3	1.8	0.001207	138.604	0.001479
5	110322_Cl3_Cl1_1to5	apic	46	0.166666666667	apic	23	0.5	apic	30	1.0	apic	31	0.3	apic	46	0.166666666667	0.3	1.8	0.001184	138.667	0.001503
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	apic	46	0.5	apic	23	1.0	0.3	1.8	0.001185	138.621	0.001494
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.166666666667	apic	23	0.5	apic	31	0.1	apic	23	0.5	0.3	1.8	0.001184	138.729	0.001506
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	46	0.166666666667	apic	30	1.0	apic	23	0.5	apic	30	1.0	0.3	1.8	0.001158	138.691	0.001521
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	30	1.0	apic	23	1.0	apic	46	0.166666666667	apic	46	0.166666666667	0.3	1.8	0.001195	138.566	0.001493
5	110322_Cl3_Cl1_1to5	apic	23	0.5	apic	46	0.5	apic	46	0.5	apic	46	0.166666666667	apic	31	0.1	0.3	1.8	0.001206	138.551	0.001485
5	110322_Cl3_Cl1_1to5	apic	31	0.3	apic	46	0.5	apic	23	0.5	apic	31	0.3	apic	46	0.166666666667	0.3	1.8	0.001233	138.551	0.001470
5	110322_Cl3_Cl1_1to5	apic	46	0.5	apic	30	1.0	apic	31	0.3	apic	31	0.3	apic	46	0.5	0.3	1.8	0.001270	138.604	0.001460
5	110322_Cl3_Cl1_1to5	apic	23	1.0	apic	46	0.166666666667	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	0.3	1.8	0.001192	138.650	0.001500
