NUMBER_OF_SYNAPSES	fit_to_EPSP	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	TAU_1	TAU_2	WEIGHT	Spike_time	RMSD
5	081212_2to3	apic	3	0.833333333333	apic	4	0.0454545454545	apic	16	0.0384615384615	apic	22	1.0	dend	40	0.0454545454545	0.3	1.8	0.000279	242.521	0.000339
5	081212_2to3	dend	14	1.0	apic	9	0.7	apic	22	0.5	apic	16	0.0384615384615	dend	40	0.0454545454545	0.3	1.8	0.000276	242.523	0.000331
5	081212_2to3	apic	4	0.136363636364	dend	39	0.9	apic	30	0.5	apic	10	0.0454545454545	apic	5	0.5	0.3	1.8	0.000283	242.529	0.000335
5	081212_2to3	dend	39	0.9	apic	3	0.833333333333	dend	15	0.166666666667	apic	4	0.0454545454545	apic	10	0.0454545454545	0.3	1.8	0.000272	242.629	0.000322
5	081212_2to3	apic	30	0.5	apic	9	0.7	apic	22	0.5	apic	4	0.0454545454545	dend	41	0.0555555555556	0.3	1.8	0.000282	242.505	0.000346
5	081212_2to3	apic	9	1.0	dend	14	1.0	apic	9	0.7	apic	9	1.0	apic	22	0.5	0.3	1.8	0.000283	242.636	0.000332
5	081212_2to3	apic	4	0.136363636364	apic	9	1.0	apic	22	0.5	dend	41	0.0555555555556	dend	15	0.166666666667	0.3	1.8	0.000278	242.634	0.000329
5	081212_2to3	apic	22	1.0	apic	11	0.0454545454545	apic	3	1.0	apic	4	0.136363636364	dend	15	0.166666666667	0.3	1.8	0.000282	242.600	0.000333
5	081212_2to3	apic	22	1.0	apic	3	1.0	dend	15	0.166666666667	apic	5	0.5	apic	9	0.9	0.3	1.8	0.000280	242.668	0.000333
5	081212_2to3	dend	41	0.0555555555556	apic	4	0.136363636364	dend	40	0.0454545454545	apic	11	0.0454545454545	apic	5	0.5	0.3	1.8	0.000278	242.315	0.000326
5	081212_2to3	apic	30	0.5	apic	4	0.0454545454545	apic	16	0.0384615384615	apic	5	0.5	apic	4	0.0454545454545	0.3	1.8	0.000289	242.679	0.000344
5	081212_2to3	dend	40	0.0454545454545	apic	4	0.0454545454545	apic	3	1.0	apic	11	0.0454545454545	apic	9	0.9	0.3	1.8	0.000278	242.547	0.000326
5	081212_2to3	dend	40	0.0454545454545	apic	17	0.0454545454545	apic	22	0.5	apic	9	0.7	dend	40	0.0454545454545	0.3	1.8	0.000279	242.558	0.000331
5	081212_2to3	apic	30	0.5	apic	30	0.5	apic	16	0.0384615384615	apic	4	0.0454545454545	apic	15	1.0	0.3	1.8	0.000294	242.508	0.000358
5	081212_2to3	dend	40	0.0454545454545	apic	11	0.0454545454545	apic	10	0.0454545454545	apic	9	0.9	dend	58	0.5	0.3	1.8	0.000282	242.404	0.000329
5	081212_2to3	apic	15	1.0	apic	9	1.0	apic	9	0.9	dend	14	1.0	apic	3	1.0	0.3	1.8	0.000278	242.598	0.000328
5	081212_2to3	apic	3	0.833333333333	dend	15	0.166666666667	dend	39	1.0	dend	58	0.5	apic	30	0.5	0.3	1.8	0.000276	242.655	0.000330
5	081212_2to3	apic	4	0.136363636364	apic	30	0.5	apic	16	0.0384615384615	apic	30	0.5	apic	3	1.0	0.3	1.8	0.000293	242.518	0.000354
5	081212_2to3	dend	39	1.0	apic	17	0.0454545454545	apic	3	0.833333333333	dend	40	0.0454545454545	dend	15	0.166666666667	0.3	1.8	0.000273	242.537	0.000321
5	081212_2to3	apic	11	0.0454545454545	dend	58	0.5	dend	39	1.0	dend	14	1.0	apic	22	0.5	0.3	1.8	0.000277	242.598	0.000329
5	081212_2to3	dend	15	0.166666666667	dend	14	1.0	apic	16	0.0384615384615	apic	22	0.5	apic	3	1.0	0.3	1.8	0.000280	242.693	0.000330
5	081212_2to3	apic	16	0.0384615384615	apic	4	0.0454545454545	apic	9	0.9	dend	41	0.0555555555556	apic	3	0.833333333333	0.3	1.8	0.000275	242.524	0.000329
5	081212_2to3	apic	9	0.9	apic	3	0.833333333333	apic	22	0.5	dend	40	0.0454545454545	apic	30	0.5	0.3	1.8	0.000281	242.784	0.000345
5	081212_2to3	apic	22	0.5	apic	9	0.7	apic	4	0.136363636364	dend	41	0.0555555555556	apic	9	1.0	0.3	1.8	0.000279	242.550	0.000332
5	081212_2to3	apic	4	0.136363636364	apic	30	0.5	apic	9	1.0	dend	15	0.166666666667	apic	9	0.7	0.3	1.8	0.000283	242.688	0.000334
5	081212_2to3	apic	22	1.0	apic	4	0.0454545454545	apic	4	0.136363636364	apic	3	0.833333333333	dend	41	0.0555555555556	0.3	1.8	0.000280	242.541	0.000335
5	081212_2to3	dend	41	0.0555555555556	apic	15	1.0	apic	4	0.0454545454545	dend	58	0.5	dend	41	0.0555555555556	0.3	1.8	0.000276	242.510	0.000325
5	081212_2to3	apic	9	0.7	dend	40	0.0454545454545	apic	3	1.0	dend	39	1.0	dend	39	1.0	0.3	1.8	0.000272	242.510	0.000319
5	081212_2to3	apic	9	0.9	apic	10	0.0454545454545	dend	40	0.0454545454545	dend	40	0.0454545454545	apic	4	0.136363636364	0.3	1.8	0.000279	242.305	0.000325
5	081212_2to3	apic	11	0.0454545454545	apic	3	1.0	apic	22	1.0	dend	14	1.0	dend	40	0.0454545454545	0.3	1.8	0.000277	242.640	0.000328
5	081212_2to3	apic	4	0.136363636364	dend	58	0.5	dend	15	0.166666666667	apic	3	1.0	dend	41	0.0555555555556	0.3	1.8	0.000274	242.501	0.000326
5	081212_2to3	apic	9	0.9	apic	16	0.0384615384615	apic	10	0.0454545454545	apic	22	0.5	dend	39	1.0	0.3	1.8	0.000283	242.674	0.000334
5	081212_2to3	apic	15	1.0	apic	9	0.9	dend	39	1.0	apic	9	1.0	apic	16	0.0384615384615	0.3	1.8	0.000282	242.550	0.000331
5	081212_2to3	apic	10	0.0454545454545	apic	11	0.0454545454545	apic	3	0.833333333333	dend	39	0.9	apic	4	0.136363636364	0.3	1.8	0.000277	242.610	0.000326
5	081212_2to3	apic	3	0.833333333333	apic	9	0.9	apic	4	0.136363636364	dend	39	1.0	apic	3	0.833333333333	0.3	1.8	0.000273	242.502	0.000330
5	081212_2to3	apic	5	0.5	apic	9	1.0	apic	16	0.0384615384615	apic	15	1.0	apic	9	1.0	0.3	1.8	0.000286	242.530	0.000337
5	081212_2to3	apic	16	0.0384615384615	apic	22	0.5	apic	9	1.0	apic	9	0.9	dend	14	1.0	0.3	1.8	0.000283	242.652	0.000334
5	081212_2to3	dend	15	0.166666666667	dend	14	1.0	apic	4	0.0454545454545	apic	5	0.5	apic	9	0.7	0.3	1.8	0.000276	242.557	0.000324
5	081212_2to3	dend	39	1.0	dend	15	0.166666666667	dend	39	1.0	apic	9	0.7	apic	4	0.136363636364	0.3	1.8	0.000272	242.597	0.000320
5	081212_2to3	dend	14	1.0	apic	5	0.5	apic	4	0.0454545454545	apic	22	1.0	apic	9	0.9	0.3	1.8	0.000281	242.539	0.000333
5	081212_2to3	apic	9	0.7	dend	39	1.0	apic	9	1.0	apic	17	0.0454545454545	apic	4	0.136363636364	0.3	1.8	0.000278	242.505	0.000328
5	081212_2to3	apic	9	1.0	apic	22	0.5	apic	11	0.0454545454545	apic	4	0.136363636364	apic	5	0.5	0.3	1.8	0.000286	242.556	0.000337
5	081212_2to3	dend	14	1.0	apic	16	0.0384615384615	apic	11	0.0454545454545	dend	40	0.0454545454545	apic	9	0.7	0.3	1.8	0.000277	242.608	0.000326
5	081212_2to3	apic	9	0.7	apic	10	0.0454545454545	dend	58	0.5	dend	41	0.0555555555556	dend	14	1.0	0.3	1.8	0.000275	242.527	0.000325
5	081212_2to3	apic	5	0.5	dend	15	0.166666666667	apic	17	0.0454545454545	apic	3	1.0	dend	39	0.9	0.3	1.8	0.000275	242.525	0.000325
5	081212_2to3	apic	4	0.136363636364	dend	15	0.166666666667	apic	22	0.5	apic	4	0.136363636364	dend	14	1.0	0.3	1.8	0.000283	242.523	0.000331
5	081212_2to3	dend	39	0.9	dend	39	1.0	apic	30	0.5	dend	41	0.0555555555556	apic	3	0.833333333333	0.3	1.8	0.000276	242.502	0.000328
5	081212_2to3	apic	30	0.5	apic	4	0.0454545454545	apic	9	0.7	apic	11	0.0454545454545	apic	4	0.136363636364	0.3	1.8	0.000286	242.666	0.000339
5	081212_2to3	apic	10	0.0454545454545	apic	22	1.0	dend	39	1.0	dend	39	1.0	apic	16	0.0384615384615	0.3	1.8	0.000281	242.567	0.000331
5	081212_2to3	dend	58	0.5	apic	4	0.0454545454545	apic	30	0.5	apic	15	1.0	apic	9	1.0	0.3	1.8	0.000284	242.554	0.000342
5	081212_2to3	apic	9	0.9	apic	5	0.5	dend	14	1.0	apic	16	0.0384615384615	apic	11	0.0454545454545	0.3	1.8	0.000281	242.559	0.000333
5	081212_2to3	apic	4	0.136363636364	dend	41	0.0555555555556	apic	3	1.0	apic	10	0.0454545454545	apic	30	0.5	0.3	1.8	0.000283	242.555	0.000334
5	081212_2to3	apic	30	0.5	dend	58	0.5	apic	10	0.0454545454545	apic	9	0.9	apic	4	0.136363636364	0.3	1.8	0.000287	242.538	0.000341
5	081212_2to3	dend	14	1.0	apic	4	0.136363636364	dend	15	0.166666666667	dend	58	0.5	apic	5	0.5	0.3	1.8	0.000278	242.442	0.000325
5	081212_2to3	apic	3	1.0	dend	15	0.166666666667	dend	39	1.0	apic	4	0.136363636364	apic	22	0.5	0.3	1.8	0.000276	242.576	0.000327
5	081212_2to3	dend	41	0.0555555555556	dend	41	0.0555555555556	apic	10	0.0454545454545	apic	22	1.0	apic	17	0.0454545454545	0.3	1.8	0.000282	242.554	0.000331
5	081212_2to3	apic	5	0.5	apic	22	0.5	apic	22	1.0	dend	39	0.9	dend	39	0.9	0.3	1.8	0.000279	242.714	0.000340
5	081212_2to3	apic	16	0.0384615384615	apic	30	0.5	dend	39	0.9	dend	40	0.0454545454545	apic	9	0.9	0.3	1.8	0.000281	242.684	0.000332
5	081212_2to3	apic	17	0.0454545454545	dend	39	1.0	apic	22	1.0	apic	15	1.0	apic	4	0.136363636364	0.3	1.8	0.000284	242.586	0.000338
5	081212_2to3	apic	9	0.9	apic	22	1.0	dend	14	1.0	apic	30	0.5	dend	41	0.0555555555556	0.3	1.8	0.000283	242.548	0.000336
5	081212_2to3	dend	14	1.0	dend	39	1.0	dend	40	0.0454545454545	dend	39	1.0	dend	14	1.0	0.3	1.8	0.000273	242.312	0.000315
5	081212_2to3	apic	5	0.5	apic	11	0.0454545454545	dend	39	1.0	apic	9	1.0	apic	5	0.5	0.3	1.8	0.000280	242.526	0.000330
5	081212_2to3	apic	5	0.5	apic	3	1.0	apic	16	0.0384615384615	apic	4	0.136363636364	apic	9	1.0	0.3	1.8	0.000284	242.510	0.000334
5	081212_2to3	apic	4	0.0454545454545	apic	4	0.0454545454545	apic	9	0.9	dend	39	1.0	apic	3	1.0	0.3	1.8	0.000276	242.507	0.000327
5	081212_2to3	apic	5	0.5	dend	41	0.0555555555556	apic	10	0.0454545454545	apic	16	0.0384615384615	apic	4	0.136363636364	0.3	1.8	0.000281	242.335	0.000334
5	081212_2to3	apic	9	1.0	apic	15	1.0	dend	14	1.0	apic	15	1.0	apic	22	1.0	0.3	1.8	0.000285	242.668	0.000338
5	081212_2to3	apic	16	0.0384615384615	apic	4	0.136363636364	apic	9	0.9	dend	14	1.0	apic	9	0.9	0.3	1.8	0.000281	242.531	0.000331
5	081212_2to3	dend	39	1.0	apic	11	0.0454545454545	apic	22	0.5	apic	22	1.0	dend	41	0.0555555555556	0.3	1.8	0.000282	242.673	0.000334
5	081212_2to3	apic	30	0.5	apic	3	0.833333333333	dend	58	0.5	apic	4	0.0454545454545	dend	39	0.9	0.3	1.8	0.000277	242.535	0.000338
5	081212_2to3	apic	9	0.7	dend	41	0.0555555555556	apic	16	0.0384615384615	apic	3	0.833333333333	apic	9	1.0	0.3	1.8	0.000276	242.614	0.000330
5	081212_2to3	dend	15	0.166666666667	apic	16	0.0384615384615	apic	3	1.0	dend	14	1.0	apic	16	0.0384615384615	0.3	1.8	0.000281	242.630	0.000329
5	081212_2to3	dend	14	1.0	apic	3	0.833333333333	apic	11	0.0454545454545	dend	40	0.0454545454545	apic	4	0.136363636364	0.3	1.8	0.000274	242.541	0.000323
5	081212_2to3	dend	39	0.9	apic	10	0.0454545454545	apic	10	0.0454545454545	apic	22	1.0	apic	22	0.5	0.3	1.8	0.000285	242.507	0.000340
