NUMBER_OF_SYNAPSES	fit_to_EPSP	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	TAU_1	TAU_2	WEIGHT	Spike_time	RMSD
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	31	0.1	apic	23	0.5	apic	31	0.1	apic	31	0.1	0.3	1.8	0.002705	138.401	0.008144
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	46	0.166666666667	apic	31	0.1	apic	30	1.0	apic	31	0.1	0.3	1.8	0.002805	138.377	0.008180
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	46	0.166666666667	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	0.3	1.8	0.002617	138.391	0.008151
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	23	0.5	apic	46	0.166666666667	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002583	138.429	0.008117
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	1.0	apic	31	0.1	apic	46	0.166666666667	apic	23	0.5	0.3	1.8	0.002627	138.400	0.008133
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	1.0	apic	46	0.166666666667	apic	23	0.5	apic	30	1.0	0.3	1.8	0.002603	138.362	0.008118
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	0.5	apic	30	1.0	apic	31	0.1	apic	30	1.0	0.3	1.8	0.002630	138.361	0.008124
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	23	0.5	apic	46	0.166666666667	apic	31	0.1	apic	23	0.5	0.3	1.8	0.002559	138.351	0.008116
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	0.5	apic	31	0.1	apic	46	0.166666666667	apic	46	0.166666666667	0.3	1.8	0.002653	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	23	0.5	apic	46	0.166666666667	apic	30	0.5	apic	46	0.166666666667	0.3	1.8	0.002602	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	30	1.0	apic	31	0.1	apic	30	0.5	apic	31	0.1	0.3	1.8	0.002592	138.361	0.008118
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	1.0	apic	31	0.1	apic	46	0.166666666667	apic	30	0.5	0.3	1.8	0.002630	138.361	0.008124
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	0.5	apic	46	0.166666666667	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002692	138.356	0.008131
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	31	0.1	apic	30	0.5	apic	31	0.1	apic	31	0.1	0.3	1.8	0.002835	138.369	0.008150
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	apic	46	0.166666666667	apic	30	0.5	0.3	1.8	0.002583	138.429	0.008117
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	apic	23	0.5	apic	31	0.1	0.3	1.8	0.002637	138.407	0.008152
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	0.5	apic	23	0.5	apic	46	0.166666666667	apic	30	0.5	0.3	1.8	0.002535	138.475	0.008112
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	1.0	apic	23	0.5	apic	31	0.1	apic	30	1.0	0.3	1.8	0.002636	138.438	0.008118
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	30	1.0	apic	30	0.5	apic	46	0.166666666667	0.3	1.8	0.002588	138.461	0.008104
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	31	0.1	apic	30	1.0	apic	23	0.5	apic	31	0.1	0.3	1.8	0.002626	138.377	0.008128
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	30	1.0	apic	30	1.0	apic	30	0.5	0.3	1.8	0.002579	138.451	0.008095
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	46	0.166666666667	apic	46	0.166666666667	apic	23	0.5	apic	46	0.166666666667	0.3	1.8	0.002637	138.365	0.008164
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	23	0.5	apic	30	1.0	apic	31	0.1	apic	23	0.5	0.3	1.8	0.002632	138.393	0.008134
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	1.0	apic	46	0.166666666667	apic	46	0.166666666667	apic	46	0.166666666667	0.3	1.8	0.002751	138.372	0.008172
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	0.5	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002561	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	31	0.1	apic	23	0.5	apic	23	0.5	0.3	1.8	0.002592	138.430	0.008115
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002751	138.372	0.008172
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	30	0.5	apic	30	1.0	apic	23	0.5	0.3	1.8	0.002521	138.460	0.008098
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	46	0.166666666667	apic	30	0.5	apic	31	0.1	0.3	1.8	0.002629	138.456	0.008127
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	30	0.5	apic	30	1.0	apic	46	0.166666666667	apic	31	0.1	0.3	1.8	0.002588	138.461	0.008104
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	30	1.0	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002592	138.381	0.008125
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	46	0.166666666667	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	0.3	1.8	0.002692	138.356	0.008131
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	31	0.1	apic	30	0.5	apic	23	0.5	apic	46	0.166666666667	0.3	1.8	0.002561	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	1.0	apic	30	0.5	apic	23	0.5	apic	31	0.1	0.3	1.8	0.002561	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	23	0.5	apic	30	0.5	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002559	138.351	0.008116
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	30	1.0	apic	30	1.0	apic	46	0.166666666667	apic	30	0.5	0.3	1.8	0.002543	138.456	0.008117
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	46	0.166666666667	apic	30	0.5	apic	23	0.5	apic	30	0.5	0.3	1.8	0.002535	138.475	0.008112
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	23	0.5	apic	30	1.0	apic	23	0.5	apic	31	0.1	0.3	1.8	0.002632	138.393	0.008134
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	apic	31	0.1	apic	23	0.5	0.3	1.8	0.002670	138.377	0.008165
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	46	0.166666666667	apic	30	1.0	apic	23	0.5	apic	30	1.0	0.3	1.8	0.002603	138.362	0.008118
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	1.0	apic	23	0.5	apic	31	0.1	apic	23	0.5	0.3	1.8	0.002626	138.377	0.008128
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	23	0.5	apic	31	0.1	apic	30	1.0	apic	23	0.5	0.3	1.8	0.002548	138.434	0.008122
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	1.0	apic	46	0.166666666667	apic	30	1.0	apic	30	1.0	0.3	1.8	0.002670	138.439	0.008118
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	30	0.5	apic	30	0.5	apic	46	0.166666666667	apic	31	0.1	0.3	1.8	0.002557	138.509	0.008094
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	apic	46	0.166666666667	0.3	1.8	0.002665	138.382	0.008169
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	31	0.1	apic	30	0.5	apic	30	0.5	0.3	1.8	0.002588	138.458	0.008096
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	1.0	apic	31	0.1	apic	30	1.0	apic	30	0.5	0.3	1.8	0.002621	138.483	0.008113
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	23	0.5	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002592	138.381	0.008125
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	apic	30	0.5	0.3	1.8	0.002530	138.460	0.008110
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	30	1.0	apic	23	0.5	apic	30	1.0	apic	30	0.5	0.3	1.8	0.002504	138.452	0.008096
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	23	0.5	apic	23	0.5	apic	30	0.5	apic	31	0.1	0.3	1.8	0.002607	138.381	0.008120
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	46	0.166666666667	apic	46	0.166666666667	apic	31	0.1	apic	31	0.1	0.3	1.8	0.002757	138.377	0.008168
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	31	0.1	apic	46	0.166666666667	apic	30	0.5	apic	30	1.0	0.3	1.8	0.002653	138.351	0.008120
5	110322_Cl3_Cl1_1to6	apic	30	0.5	apic	30	1.0	apic	46	0.166666666667	apic	23	0.5	apic	30	0.5	0.3	1.8	0.002512	138.492	0.008098
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	0.5	apic	31	0.1	apic	23	0.5	apic	30	0.5	0.3	1.8	0.002530	138.460	0.008110
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	0.5	apic	46	0.166666666667	apic	23	0.5	apic	23	0.5	0.3	1.8	0.002559	138.351	0.008116
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	0.5	apic	46	0.166666666667	apic	23	0.5	apic	23	0.5	0.3	1.8	0.002559	138.351	0.008116
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	31	0.1	apic	46	0.166666666667	apic	31	0.1	apic	23	0.5	0.3	1.8	0.002716	138.366	0.008176
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	30	1.0	apic	23	0.5	apic	30	0.5	apic	46	0.166666666667	0.3	1.8	0.002543	138.456	0.008117
5	110322_Cl3_Cl1_1to6	apic	46	0.166666666667	apic	30	0.5	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002583	138.429	0.008117
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	31	0.1	apic	30	0.5	apic	30	0.5	apic	46	0.166666666667	0.3	1.8	0.002530	138.460	0.008110
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	30	1.0	apic	31	0.1	apic	46	0.166666666667	apic	30	1.0	0.3	1.8	0.002732	138.437	0.008136
5	110322_Cl3_Cl1_1to6	apic	31	0.1	apic	31	0.1	apic	23	0.5	apic	46	0.166666666667	apic	30	1.0	0.3	1.8	0.002646	138.436	0.008133
5	110322_Cl3_Cl1_1to6	apic	23	0.5	apic	31	0.1	apic	46	0.166666666667	apic	31	0.1	apic	46	0.166666666667	0.3	1.8	0.002670	138.377	0.008165
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	46	0.166666666667	apic	23	0.5	apic	30	0.5	apic	46	0.166666666667	0.3	1.8	0.002566	138.449	0.008120
5	110322_Cl3_Cl1_1to6	apic	30	1.0	apic	23	0.5	apic	31	0.1	apic	31	0.1	apic	31	0.1	0.3	1.8	0.002705	138.401	0.008144
