NUMBER_OF_SYNAPSES	fit_to_EPSP	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	TAU_1	TAU_2	WEIGHT	Spike_time	RMSD
5	110322_Sl2_Cl2_6to4	apic	13	0.833333333333	dend	34	1.0	dend	20	0.409090909091	dend	48	0.863636363636	dend	34	1.0	0.3	1.8	0.000538	337.890	0.004751
5	110322_Sl2_Cl2_6to4	dend	32	0.5	apic	13	0.944444444444	dend	17	1.0	apic	13	0.722222222222	dend	45	0.653846153846	0.3	1.8	0.000543	337.950	0.004840
5	110322_Sl2_Cl2_6to4	dend	17	0.833333333333	dend	34	0.318181818182	apic	13	0.944444444444	apic	13	1.0	dend	20	0.318181818182	0.3	1.8	0.000530	338.174	0.004761
5	110322_Sl2_Cl2_6to4	dend	47	0.192307692308	dend	48	0.863636363636	dend	2	0.722222222222	dend	39	0.7	dend	45	0.653846153846	0.3	1.8	0.000509	337.996	0.004796
5	110322_Sl2_Cl2_6to4	dend	5	0.5	dend	17	0.722222222222	dend	34	0.409090909091	apic	13	0.611111111111	dend	50	0.590909090909	0.3	1.8	0.000513	338.022	0.004777
5	110322_Sl2_Cl2_6to4	dend	3	0.166666666667	dend	17	0.166666666667	dend	43	0.423076923077	dend	17	0.611111111111	dend	20	1.0	0.3	1.8	0.000509	338.103	0.004742
5	110322_Sl2_Cl2_6to4	dend	14	0.5	dend	34	0.772727272727	dend	5	0.366666666667	dend	3	1.0	dend	34	0.409090909091	0.3	1.8	0.000512	338.112	0.004728
5	110322_Sl2_Cl2_6to4	dend	19	0.192307692308	dend	35	0.3	dend	48	0.0454545454545	dend	43	0.576923076923	dend	5	0.433333333333	0.3	1.8	0.000491	338.254	0.004718
5	110322_Sl2_Cl2_6to4	dend	17	0.388888888889	dend	51	0.0454545454545	dend	2	0.166666666667	dend	48	0.136363636364	dend	39	0.7	0.3	1.8	0.000481	338.394	0.004683
5	110322_Sl2_Cl2_6to4	dend	3	0.5	dend	51	1.0	dend	35	0.3	dend	17	0.5	dend	17	1.0	0.3	1.8	0.000525	337.939	0.004775
5	110322_Sl2_Cl2_6to4	dend	20	0.5	dend	50	0.590909090909	dend	45	0.653846153846	dend	17	0.611111111111	dend	50	0.318181818182	0.3	1.8	0.000516	337.924	0.004763
5	110322_Sl2_Cl2_6to4	dend	2	0.388888888889	dend	48	0.681818181818	dend	51	0.136363636364	dend	20	1.0	dend	19	0.192307692308	0.3	1.8	0.000500	338.139	0.004711
5	110322_Sl2_Cl2_6to4	dend	45	0.730769230769	dend	3	0.611111111111	dend	45	0.115384615385	dend	51	0.681818181818	dend	50	0.0454545454545	0.3	1.8	0.000502	338.158	0.004735
5	110322_Sl2_Cl2_6to4	dend	51	0.227272727273	dend	34	0.863636363636	dend	17	0.722222222222	dend	51	0.227272727273	dend	3	0.166666666667	0.3	1.8	0.000503	338.133	0.004709
5	110322_Sl2_Cl2_6to4	dend	20	0.681818181818	dend	17	0.277777777778	dend	2	0.0555555555556	dend	34	0.863636363636	dend	2	0.944444444444	0.3	1.8	0.000512	337.952	0.004729
5	110322_Sl2_Cl2_6to4	dend	19	0.423076923077	dend	19	0.115384615385	dend	20	1.0	dend	48	0.590909090909	dend	50	0.590909090909	0.3	1.8	0.000511	338.021	0.004749
5	110322_Sl2_Cl2_6to4	dend	19	0.423076923077	dend	17	0.166666666667	dend	50	0.590909090909	dend	34	0.318181818182	dend	48	0.227272727273	0.3	1.8	0.000494	338.159	0.004736
5	110322_Sl2_Cl2_6to4	dend	34	0.772727272727	dend	14	0.5	dend	50	0.227272727273	dend	5	0.433333333333	dend	3	0.944444444444	0.3	1.8	0.000506	338.072	0.004748
5	110322_Sl2_Cl2_6to4	dend	3	0.388888888889	dend	48	0.318181818182	dend	43	0.192307692308	dend	48	0.136363636364	dend	17	0.388888888889	0.3	1.8	0.000494	338.282	0.004705
5	110322_Sl2_Cl2_6to4	apic	13	0.944444444444	dend	49	1.0	dend	3	0.388888888889	dend	51	0.0454545454545	dend	20	0.863636363636	0.3	1.8	0.000501	338.280	0.004700
5	110322_Sl2_Cl2_6to4	dend	34	0.863636363636	dend	51	0.863636363636	dend	46	1.0	dend	3	0.611111111111	dend	32	0.5	0.3	1.8	0.000506	337.978	0.004745
5	110322_Sl2_Cl2_6to4	dend	35	0.3	dend	2	1.0	dend	48	0.681818181818	dend	45	0.423076923077	dend	35	0.5	0.3	1.8	0.000516	337.887	0.004781
5	110322_Sl2_Cl2_6to4	dend	2	0.722222222222	dend	47	0.346153846154	dend	17	0.166666666667	dend	35	0.366666666667	dend	17	0.0555555555556	0.3	1.8	0.000504	338.149	0.004780
5	110322_Sl2_Cl2_6to4	dend	20	0.5	dend	20	0.5	dend	17	1.0	dend	51	0.227272727273	dend	17	0.166666666667	0.3	1.8	0.000514	338.114	0.004720
5	110322_Sl2_Cl2_6to4	apic	13	0.833333333333	dend	2	0.722222222222	dend	19	0.346153846154	dend	5	0.3	dend	34	0.681818181818	0.3	1.8	0.000513	338.064	0.004754
5	110322_Sl2_Cl2_6to4	dend	19	0.346153846154	dend	34	0.5	dend	45	0.423076923077	dend	50	0.0454545454545	dend	20	0.590909090909	0.3	1.8	0.000493	338.168	0.004698
5	110322_Sl2_Cl2_6to4	dend	17	0.944444444444	dend	5	0.433333333333	dend	17	0.5	dend	19	0.269230769231	dend	17	0.722222222222	0.3	1.8	0.000550	338.039	0.004801
5	110322_Sl2_Cl2_6to4	dend	46	1.0	dend	35	0.3	dend	50	0.863636363636	dend	48	0.136363636364	dend	19	0.423076923077	0.3	1.8	0.000494	338.212	0.004735
5	110322_Sl2_Cl2_6to4	dend	48	0.227272727273	dend	51	0.954545454545	dend	43	0.192307692308	dend	47	0.115384615385	apic	13	0.611111111111	0.3	1.8	0.000501	338.257	0.004746
5	110322_Sl2_Cl2_6to4	dend	17	0.166666666667	dend	51	0.318181818182	dend	48	1.0	dend	50	0.863636363636	dend	51	0.772727272727	0.3	1.8	0.000519	337.945	0.004776
5	110322_Sl2_Cl2_6to4	dend	45	0.115384615385	dend	50	0.0454545454545	dend	51	0.772727272727	dend	20	0.863636363636	dend	31	1.0	0.3	1.8	0.000497	338.153	0.004679
5	110322_Sl2_Cl2_6to4	dend	20	0.409090909091	dend	50	0.227272727273	dend	3	0.833333333333	dend	31	0.954545454545	dend	34	1.0	0.3	1.8	0.000508	338.001	0.004683
5	110322_Sl2_Cl2_6to4	dend	17	0.277777777778	dend	45	0.576923076923	dend	51	0.681818181818	dend	48	0.227272727273	dend	20	0.863636363636	0.3	1.8	0.000505	337.962	0.004751
5	110322_Sl2_Cl2_6to4	dend	34	0.863636363636	dend	51	0.772727272727	dend	3	0.833333333333	dend	50	0.318181818182	dend	2	0.833333333333	0.3	1.8	0.000525	337.772	0.004746
5	110322_Sl2_Cl2_6to4	dend	13	1.0	dend	51	0.227272727273	dend	43	0.5	dend	3	0.166666666667	dend	48	0.863636363636	0.3	1.8	0.000494	338.166	0.004729
5	110322_Sl2_Cl2_6to4	dend	2	0.388888888889	dend	34	0.681818181818	dend	34	0.954545454545	dend	32	0.192307692308	dend	51	1.0	0.3	1.8	0.000520	337.966	0.004725
5	110322_Sl2_Cl2_6to4	dend	19	0.115384615385	dend	20	0.954545454545	dend	39	0.9	dend	35	0.166666666667	dend	17	0.5	0.3	1.8	0.000491	338.264	0.004704
5	110322_Sl2_Cl2_6to4	dend	19	0.192307692308	apic	13	0.944444444444	dend	45	0.653846153846	dend	51	0.0454545454545	dend	48	0.318181818182	0.3	1.8	0.000499	338.204	0.004739
5	110322_Sl2_Cl2_6to4	dend	47	0.0384615384615	dend	3	0.944444444444	dend	35	0.5	dend	17	0.611111111111	dend	48	0.772727272727	0.3	1.8	0.000510	337.965	0.004774
5	110322_Sl2_Cl2_6to4	dend	39	0.7	dend	48	0.681818181818	dend	48	0.409090909091	dend	31	1.0	dend	13	1.0	0.3	1.8	0.000499	338.245	0.004718
5	110322_Sl2_Cl2_6to4	dend	34	1.0	dend	3	0.944444444444	dend	48	0.318181818182	dend	47	0.346153846154	dend	51	0.136363636364	0.3	1.8	0.000507	338.042	0.004741
5	110322_Sl2_Cl2_6to4	dend	5	0.5	dend	45	0.115384615385	dend	3	0.722222222222	dend	45	0.115384615385	dend	3	0.0555555555556	0.3	1.8	0.000495	338.363	0.004680
5	110322_Sl2_Cl2_6to4	dend	20	0.5	dend	17	0.388888888889	dend	19	0.346153846154	dend	50	0.772727272727	dend	13	1.0	0.3	1.8	0.000506	338.077	0.004757
5	110322_Sl2_Cl2_6to4	dend	50	0.590909090909	dend	2	0.388888888889	dend	45	0.192307692308	dend	39	0.7	dend	20	0.318181818182	0.3	1.8	0.000490	338.267	0.004706
5	110322_Sl2_Cl2_6to4	dend	47	0.115384615385	dend	2	0.388888888889	dend	5	0.3	dend	48	0.227272727273	dend	20	0.409090909091	0.3	1.8	0.000489	338.287	0.004683
5	110322_Sl2_Cl2_6to4	dend	48	0.409090909091	dend	20	0.772727272727	dend	2	0.722222222222	dend	20	0.681818181818	dend	48	0.772727272727	0.3	1.8	0.000531	337.859	0.004740
5	110322_Sl2_Cl2_6to4	dend	17	0.277777777778	dend	45	0.192307692308	dend	3	0.833333333333	dend	45	0.730769230769	dend	34	0.863636363636	0.3	1.8	0.000513	337.981	0.004757
5	110322_Sl2_Cl2_6to4	dend	31	0.954545454545	dend	47	0.192307692308	dend	32	0.346153846154	dend	20	0.318181818182	dend	14	0.5	0.3	1.8	0.000492	338.250	0.004698
5	110322_Sl2_Cl2_6to4	dend	50	0.863636363636	apic	13	0.944444444444	dend	2	0.277777777778	dend	20	0.772727272727	dend	20	0.772727272727	0.3	1.8	0.000534	337.947	0.004759
5	110322_Sl2_Cl2_6to4	dend	2	0.722222222222	dend	45	0.192307692308	dend	45	0.5	dend	34	0.863636363636	dend	47	0.192307692308	0.3	1.8	0.000509	338.036	0.004755
5	110322_Sl2_Cl2_6to4	dend	45	0.115384615385	dend	2	0.166666666667	dend	45	0.115384615385	dend	5	0.5	dend	47	0.115384615385	0.3	1.8	0.000486	338.365	0.004676
5	110322_Sl2_Cl2_6to4	dend	3	0.722222222222	dend	48	0.5	dend	5	0.5	dend	45	0.115384615385	dend	2	0.722222222222	0.3	1.8	0.000509	338.125	0.004752
5	110322_Sl2_Cl2_6to4	dend	32	0.5	dend	48	0.227272727273	apic	13	0.611111111111	dend	50	0.590909090909	dend	39	0.7	0.3	1.8	0.000501	338.183	0.004774
5	110322_Sl2_Cl2_6to4	dend	51	0.681818181818	dend	48	0.318181818182	dend	34	0.772727272727	dend	48	0.863636363636	dend	20	0.590909090909	0.3	1.8	0.000511	337.949	0.004728
5	110322_Sl2_Cl2_6to4	apic	13	0.833333333333	dend	34	0.590909090909	dend	47	0.0384615384615	dend	48	0.0454545454545	apic	13	0.944444444444	0.3	1.8	0.000516	338.256	0.004745
5	110322_Sl2_Cl2_6to4	dend	45	0.115384615385	dend	50	0.5	dend	3	0.944444444444	dend	34	0.409090909091	dend	20	0.954545454545	0.3	1.8	0.000503	338.072	0.004709
5	110322_Sl2_Cl2_6to4	apic	13	0.722222222222	dend	50	0.5	dend	50	0.318181818182	dend	34	0.318181818182	dend	39	0.9	0.3	1.8	0.000507	338.235	0.004750
5	110322_Sl2_Cl2_6to4	dend	5	0.366666666667	dend	48	0.863636363636	dend	51	0.136363636364	dend	51	0.409090909091	dend	51	0.863636363636	0.3	1.8	0.000516	338.082	0.004743
5	110322_Sl2_Cl2_6to4	dend	17	0.611111111111	dend	34	0.681818181818	dend	20	0.5	dend	51	0.590909090909	dend	51	0.772727272727	0.3	1.8	0.000518	337.886	0.004736
5	110322_Sl2_Cl2_6to4	dend	45	0.423076923077	apic	13	0.611111111111	dend	14	0.5	dend	20	1.0	dend	3	0.833333333333	0.3	1.8	0.000515	338.070	0.004777
5	110322_Sl2_Cl2_6to4	dend	45	0.346153846154	dend	48	0.681818181818	dend	20	0.590909090909	dend	43	0.5	dend	34	0.409090909091	0.3	1.8	0.000501	337.961	0.004726
5	110322_Sl2_Cl2_6to4	dend	5	0.566666666667	apic	13	0.944444444444	dend	32	0.423076923077	dend	3	0.944444444444	dend	50	0.227272727273	0.3	1.8	0.000519	337.997	0.004779
5	110322_Sl2_Cl2_6to4	dend	45	0.576923076923	dend	47	0.115384615385	dend	51	0.863636363636	apic	13	0.611111111111	dend	5	0.433333333333	0.3	1.8	0.000510	338.084	0.004786
5	110322_Sl2_Cl2_6to4	dend	48	0.0454545454545	dend	32	0.576923076923	dend	51	0.590909090909	dend	17	0.0555555555556	dend	2	0.388888888889	0.3	1.8	0.000495	338.156	0.004746
5	110322_Sl2_Cl2_6to4	dend	20	0.954545454545	dend	20	0.227272727273	dend	31	0.863636363636	dend	45	0.5	dend	3	0.944444444444	0.3	1.8	0.000512	337.963	0.004694
5	110322_Sl2_Cl2_6to4	dend	17	0.722222222222	dend	14	0.5	dend	32	0.5	dend	17	0.166666666667	dend	17	0.277777777778	0.3	1.8	0.000530	338.131	0.004805
5	110322_Sl2_Cl2_6to4	dend	51	0.318181818182	dend	35	0.5	dend	46	1.0	dend	39	0.7	dend	48	1.0	0.3	1.8	0.000493	338.239	0.004741
5	110322_Sl2_Cl2_6to4	dend	3	1.0	dend	31	0.954545454545	dend	17	0.722222222222	dend	45	0.730769230769	dend	20	0.772727272727	0.3	1.8	0.000523	337.804	0.004730
5	110322_Sl2_Cl2_6to4	dend	19	0.192307692308	apic	13	0.833333333333	dend	34	0.772727272727	dend	48	0.954545454545	dend	34	0.409090909091	0.3	1.8	0.000514	338.063	0.004737
5	110322_Sl2_Cl2_6to4	dend	43	0.269230769231	dend	35	0.366666666667	dend	3	0.833333333333	dend	35	0.5	dend	34	0.772727272727	0.3	1.8	0.000513	337.994	0.004748
5	110322_Sl2_Cl2_6to4	dend	3	0.5	dend	2	0.388888888889	dend	50	0.227272727273	dend	48	0.409090909091	apic	13	0.833333333333	0.3	1.8	0.000509	338.115	0.004741
5	110322_Sl2_Cl2_6to4	dend	5	0.5	dend	17	0.277777777778	dend	17	0.611111111111	dend	17	0.611111111111	dend	48	0.5	0.3	1.8	0.000537	337.993	0.004799
5	110322_Sl2_Cl2_6to4	dend	5	0.3	dend	19	0.192307692308	dend	43	0.192307692308	dend	17	0.0555555555556	dend	50	0.136363636364	0.3	1.8	0.000480	338.483	0.004671
5	110322_Sl2_Cl2_6to4	dend	2	0.722222222222	dend	14	0.5	dend	3	0.0555555555556	dend	48	0.772727272727	dend	45	0.423076923077	0.3	1.8	0.000505	338.087	0.004760
5	110322_Sl2_Cl2_6to4	dend	51	0.5	dend	51	0.681818181818	dend	50	0.318181818182	dend	47	0.269230769231	dend	3	0.833333333333	0.3	1.8	0.000520	337.938	0.004762
5	110322_Sl2_Cl2_6to4	dend	34	0.5	dend	34	0.863636363636	dend	32	0.346153846154	dend	32	0.269230769231	dend	31	0.863636363636	0.3	1.8	0.000516	338.062	0.004680
5	110322_Sl2_Cl2_6to4	dend	2	1.0	dend	48	0.5	dend	50	0.227272727273	dend	34	0.772727272727	dend	51	0.863636363636	0.3	1.8	0.000516	337.856	0.004752
5	110322_Sl2_Cl2_6to4	dend	35	0.366666666667	dend	45	0.269230769231	dend	51	0.227272727273	dend	31	0.863636363636	dend	43	0.423076923077	0.3	1.8	0.000494	338.224	0.004694
5	110322_Sl2_Cl2_6to4	dend	49	1.0	dend	3	1.0	dend	47	0.269230769231	dend	13	1.0	dend	3	0.944444444444	0.3	1.8	0.000520	338.172	0.004744
5	110322_Sl2_Cl2_6to4	dend	34	0.681818181818	apic	13	0.944444444444	dend	48	0.136363636364	dend	48	0.409090909091	dend	35	0.233333333333	0.3	1.8	0.000502	338.218	0.004722
5	110322_Sl2_Cl2_6to4	dend	51	0.136363636364	dend	39	0.7	dend	2	0.944444444444	dend	50	0.227272727273	dend	2	0.388888888889	0.3	1.8	0.000508	338.189	0.004728
5	110322_Sl2_Cl2_6to4	dend	2	0.722222222222	dend	50	0.227272727273	dend	34	0.863636363636	dend	2	0.944444444444	dend	20	0.590909090909	0.3	1.8	0.000533	337.885	0.004738
5	110322_Sl2_Cl2_6to4	dend	17	0.5	dend	17	0.166666666667	dend	17	0.611111111111	dend	19	0.269230769231	dend	2	0.944444444444	0.3	1.8	0.000535	337.962	0.004796
5	110322_Sl2_Cl2_6to4	dend	51	0.409090909091	dend	17	0.944444444444	dend	35	0.5	dend	31	0.863636363636	dend	47	0.0384615384615	0.3	1.8	0.000501	338.065	0.004725
5	110322_Sl2_Cl2_6to4	dend	34	0.590909090909	dend	3	1.0	dend	51	0.954545454545	dend	32	0.192307692308	dend	48	0.863636363636	0.3	1.8	0.000512	337.925	0.004740
5	110322_Sl2_Cl2_6to4	dend	35	0.366666666667	dend	34	0.772727272727	dend	31	1.0	dend	19	0.346153846154	dend	5	0.366666666667	0.3	1.8	0.000504	338.055	0.004703
5	110322_Sl2_Cl2_6to4	dend	2	0.944444444444	dend	19	0.346153846154	dend	48	1.0	dend	35	0.5	dend	20	0.681818181818	0.3	1.8	0.000519	337.791	0.004772
5	110322_Sl2_Cl2_6to4	dend	45	0.5	dend	48	0.590909090909	dend	31	1.0	dend	45	0.192307692308	dend	50	0.136363636364	0.3	1.8	0.000500	338.196	0.004700
5	110322_Sl2_Cl2_6to4	dend	20	0.681818181818	dend	34	0.863636363636	dend	17	0.0555555555556	dend	46	1.0	dend	19	0.192307692308	0.3	1.8	0.000490	338.290	0.004691
