NUMBER_OF_SYNAPSES	fit_to_EPSP	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	SEC_List	Sec_Index	Sec_Seg	TAU_1	TAU_2	WEIGHT	Spike_time	RMSD
5	081212_1to5	dend	60	0.944444444444	dend	60	0.277777777778	dend	59	0.576923076923	dend	59	0.192307692308	dend	60	0.722222222222	0.3	1.8	0.000806	233.953	0.000584
5	081212_1to5	apic	16	0.884615384615	dend	59	0.5	dend	59	0.961538461538	apic	6	1.0	dend	60	0.611111111111	0.3	1.8	0.000765	233.819	0.000585
5	081212_1to5	apic	16	0.5	apic	16	0.730769230769	dend	60	0.277777777778	apic	16	1.0	apic	16	0.576923076923	0.3	1.8	0.000893	234.107	0.000611
5	081212_1to5	dend	60	0.833333333333	dend	59	0.346153846154	dend	60	0.833333333333	apic	6	0.409090909091	dend	60	0.388888888889	0.3	1.8	0.000772	233.924	0.000582
5	081212_1to5	apic	16	0.5	apic	6	0.772727272727	dend	60	0.611111111111	apic	6	1.0	dend	60	0.166666666667	0.3	1.8	0.000743	234.211	0.000587
5	081212_1to5	dend	60	0.5	dend	60	0.166666666667	apic	16	0.5	apic	16	0.576923076923	apic	16	0.884615384615	0.3	1.8	0.000783	234.103	0.000605
5	081212_1to5	dend	60	0.611111111111	apic	16	0.576923076923	apic	16	0.961538461538	apic	16	0.807692307692	dend	59	0.115384615385	0.3	1.8	0.000806	234.114	0.000604
5	081212_1to5	dend	60	0.277777777778	dend	59	1.0	dend	60	1.0	dend	59	0.576923076923	dend	60	0.611111111111	0.3	1.8	0.000838	233.720	0.000586
5	081212_1to5	apic	16	0.730769230769	dend	60	0.166666666667	dend	59	0.884615384615	apic	6	0.590909090909	dend	59	0.423076923077	0.3	1.8	0.000729	233.906	0.000584
5	081212_1to5	dend	60	0.944444444444	dend	59	0.5	dend	60	0.722222222222	apic	6	0.772727272727	dend	60	0.277777777778	0.3	1.8	0.000777	234.032	0.000577
5	081212_1to5	apic	16	0.653846153846	dend	59	0.5	dend	60	1.0	dend	59	0.346153846154	apic	16	0.730769230769	0.3	1.8	0.000779	233.943	0.000596
5	081212_1to5	dend	60	0.722222222222	apic	16	0.807692307692	dend	60	0.388888888889	dend	59	0.961538461538	dend	59	0.576923076923	0.3	1.8	0.000784	233.758	0.000587
5	081212_1to5	dend	59	0.961538461538	dend	60	0.388888888889	apic	6	0.954545454545	dend	59	0.269230769231	dend	59	0.807692307692	0.3	1.8	0.000796	233.709	0.000581
5	081212_1to5	apic	16	0.807692307692	apic	6	0.5	dend	59	0.423076923077	dend	60	0.166666666667	dend	59	0.5	0.3	1.8	0.000723	234.065	0.000590
5	081212_1to5	dend	60	0.944444444444	dend	59	0.269230769231	apic	16	0.730769230769	apic	6	0.772727272727	apic	6	0.772727272727	0.3	1.8	0.000754	234.030	0.000583
5	081212_1to5	dend	59	0.346153846154	apic	6	0.681818181818	dend	60	0.611111111111	apic	6	0.409090909091	dend	59	0.961538461538	0.3	1.8	0.000745	233.940	0.000576
5	081212_1to5	apic	6	0.590909090909	dend	59	0.346153846154	dend	60	0.833333333333	apic	6	0.772727272727	dend	60	0.722222222222	0.3	1.8	0.000772	234.030	0.000576
5	081212_1to5	apic	6	0.409090909091	apic	6	0.590909090909	apic	16	0.807692307692	apic	16	0.5	dend	60	0.388888888889	0.3	1.8	0.000736	234.152	0.000592
5	081212_1to5	apic	6	1.0	apic	6	0.954545454545	apic	6	0.863636363636	apic	16	0.961538461538	dend	60	0.388888888889	0.3	1.8	0.000873	233.773	0.000584
5	081212_1to5	dend	60	0.277777777778	dend	60	0.611111111111	dend	60	0.388888888889	dend	60	0.277777777778	dend	60	0.722222222222	0.3	1.8	0.000897	234.282	0.000582
5	081212_1to5	dend	59	0.961538461538	dend	59	0.269230769231	apic	6	0.409090909091	apic	6	0.409090909091	dend	60	0.833333333333	0.3	1.8	0.000740	233.927	0.000576
5	081212_1to5	dend	59	0.5	apic	16	0.5	dend	60	0.611111111111	dend	60	0.722222222222	dend	60	0.833333333333	0.3	1.8	0.000803	233.943	0.000588
5	081212_1to5	dend	59	0.423076923077	apic	6	1.0	apic	16	0.807692307692	dend	60	0.388888888889	apic	6	0.590909090909	0.3	1.8	0.000740	233.915	0.000581
5	081212_1to5	dend	59	0.576923076923	dend	60	0.5	apic	16	0.961538461538	dend	59	0.961538461538	dend	60	0.388888888889	0.3	1.8	0.000788	233.798	0.000588
5	081212_1to5	apic	16	0.884615384615	apic	6	0.681818181818	dend	59	0.5	dend	59	0.653846153846	apic	6	0.863636363636	0.3	1.8	0.000785	233.731	0.000583
5	081212_1to5	apic	6	0.5	apic	6	1.0	apic	16	0.730769230769	dend	59	0.653846153846	dend	60	0.833333333333	0.3	1.8	0.000748	233.704	0.000583
5	081212_1to5	dend	60	0.388888888889	apic	6	0.5	apic	6	0.772727272727	apic	6	1.0	dend	59	0.269230769231	0.3	1.8	0.000781	233.981	0.000579
5	081212_1to5	dend	59	0.653846153846	apic	6	0.772727272727	dend	59	0.192307692308	apic	16	0.5	dend	59	0.576923076923	0.3	1.8	0.000749	233.976	0.000586
5	081212_1to5	apic	16	0.653846153846	dend	59	1.0	dend	59	0.653846153846	dend	59	1.0	apic	16	0.961538461538	0.3	1.8	0.000924	233.601	0.000607
5	081212_1to5	dend	60	1.0	apic	16	0.961538461538	dend	59	0.961538461538	apic	6	0.590909090909	dend	59	0.115384615385	0.3	1.8	0.000737	233.903	0.000584
5	081212_1to5	apic	6	0.954545454545	dend	59	0.961538461538	dend	59	0.423076923077	dend	59	1.0	apic	16	0.961538461538	0.3	1.8	0.000840	233.600	0.000591
5	081212_1to5	apic	6	0.954545454545	apic	16	0.807692307692	apic	6	0.5	dend	60	0.944444444444	dend	59	0.576923076923	0.3	1.8	0.000750	233.755	0.000583
5	081212_1to5	apic	16	0.653846153846	dend	59	1.0	apic	16	1.0	apic	16	0.961538461538	apic	16	0.961538461538	0.3	1.8	0.001118	233.721	0.000624
5	081212_1to5	dend	59	0.5	dend	60	0.388888888889	dend	60	0.277777777778	apic	16	1.0	dend	60	0.944444444444	0.3	1.8	0.000777	234.065	0.000585
5	081212_1to5	dend	59	0.192307692308	dend	60	0.166666666667	apic	6	0.863636363636	dend	59	0.884615384615	apic	16	0.884615384615	0.3	1.8	0.000729	233.906	0.000583
5	081212_1to5	dend	59	0.115384615385	apic	16	0.807692307692	dend	60	0.5	apic	16	1.0	apic	16	0.884615384615	0.3	1.8	0.000846	233.936	0.000604
5	081212_1to5	dend	59	0.961538461538	dend	60	0.166666666667	apic	16	0.807692307692	apic	16	0.5	apic	6	0.772727272727	0.3	1.8	0.000738	233.982	0.000591
5	081212_1to5	apic	6	0.863636363636	apic	16	0.730769230769	apic	16	0.730769230769	apic	16	0.961538461538	apic	6	0.590909090909	0.3	1.8	0.000902	234.007	0.000598
5	081212_1to5	apic	16	0.576923076923	dend	59	0.5	apic	16	0.653846153846	dend	59	0.730769230769	apic	6	0.5	0.3	1.8	0.000761	234.052	0.000593
5	081212_1to5	apic	16	0.730769230769	dend	59	0.269230769231	dend	60	0.5	dend	59	0.653846153846	apic	6	0.772727272727	0.3	1.8	0.000728	233.934	0.000585
5	081212_1to5	dend	59	0.115384615385	dend	59	0.423076923077	apic	16	0.5	dend	60	0.722222222222	dend	60	0.277777777778	0.3	1.8	0.000727	234.149	0.000593
5	081212_1to5	apic	16	1.0	dend	60	0.944444444444	dend	59	1.0	apic	6	0.681818181818	dend	60	0.277777777778	0.3	1.8	0.000750	233.776	0.000585
5	081212_1to5	dend	60	0.166666666667	dend	60	0.722222222222	apic	16	0.884615384615	apic	16	0.807692307692	dend	59	0.807692307692	0.3	1.8	0.000779	233.942	0.000593
5	081212_1to5	dend	60	0.166666666667	dend	59	0.346153846154	apic	16	0.807692307692	apic	16	0.807692307692	dend	59	0.5	0.3	1.8	0.000774	233.954	0.000596
5	081212_1to5	apic	16	0.730769230769	dend	59	0.961538461538	dend	59	1.0	apic	16	1.0	dend	59	0.884615384615	0.3	1.8	0.000981	233.551	0.000612
5	081212_1to5	dend	59	0.576923076923	apic	16	0.5	apic	16	0.730769230769	apic	6	0.863636363636	dend	60	0.611111111111	0.3	1.8	0.000741	234.031	0.000591
5	081212_1to5	apic	16	1.0	dend	60	0.611111111111	dend	60	0.611111111111	apic	16	0.730769230769	dend	59	1.0	0.3	1.8	0.000814	233.709	0.000592
5	081212_1to5	dend	59	0.346153846154	apic	6	0.590909090909	apic	6	0.772727272727	dend	59	0.961538461538	dend	60	1.0	0.3	1.8	0.000772	233.704	0.000575
5	081212_1to5	dend	59	0.576923076923	dend	60	0.277777777778	apic	6	0.681818181818	dend	59	0.423076923077	dend	59	1.0	0.3	1.8	0.000785	233.732	0.000587
5	081212_1to5	dend	59	0.423076923077	dend	59	0.576923076923	dend	59	0.730769230769	dend	60	0.944444444444	apic	16	1.0	0.3	1.8	0.000820	233.855	0.000592
5	081212_1to5	apic	16	0.807692307692	apic	16	0.5	apic	16	0.730769230769	dend	60	0.611111111111	dend	59	0.269230769231	0.3	1.8	0.000793	234.117	0.000608
5	081212_1to5	dend	59	0.346153846154	apic	16	0.807692307692	apic	6	0.409090909091	dend	59	0.115384615385	apic	16	0.576923076923	0.3	1.8	0.000721	234.264	0.000596
5	081212_1to5	dend	59	0.653846153846	apic	16	0.807692307692	apic	16	0.576923076923	dend	59	0.653846153846	apic	16	0.884615384615	0.3	1.8	0.000883	233.894	0.000604
5	081212_1to5	dend	60	0.722222222222	dend	59	0.653846153846	dend	59	1.0	apic	16	0.961538461538	dend	59	0.346153846154	0.3	1.8	0.000812	233.847	0.000590
5	081212_1to5	apic	6	0.772727272727	dend	60	0.611111111111	dend	59	0.653846153846	apic	6	0.409090909091	dend	60	0.611111111111	0.3	1.8	0.000754	233.994	0.000575
5	081212_1to5	dend	60	0.722222222222	dend	59	0.5	apic	16	0.807692307692	dend	59	0.730769230769	dend	59	0.884615384615	0.3	1.8	0.000825	233.732	0.000597
5	081212_1to5	apic	16	0.653846153846	dend	60	1.0	dend	59	0.423076923077	dend	59	0.884615384615	apic	16	0.884615384615	0.3	1.8	0.000796	233.723	0.000593
5	081212_1to5	apic	6	0.681818181818	dend	59	0.884615384615	dend	59	0.269230769231	apic	16	0.807692307692	dend	59	0.807692307692	0.3	1.8	0.000785	233.821	0.000587
5	081212_1to5	dend	59	0.423076923077	dend	59	0.5	apic	16	1.0	dend	60	0.611111111111	apic	6	0.590909090909	0.3	1.8	0.000742	234.021	0.000589
5	081212_1to5	apic	16	0.576923076923	dend	59	1.0	dend	59	0.730769230769	dend	59	0.346153846154	apic	16	0.576923076923	0.3	1.8	0.000827	233.732	0.000605
5	081212_1to5	dend	60	0.944444444444	dend	60	1.0	dend	59	0.5	dend	59	1.0	apic	16	1.0	0.3	1.8	0.000836	233.521	0.000594
5	081212_1to5	apic	16	0.5	apic	16	0.653846153846	apic	6	0.772727272727	dend	59	0.576923076923	apic	6	0.590909090909	0.3	1.8	0.000764	233.958	0.000589
5	081212_1to5	dend	60	0.833333333333	apic	16	1.0	apic	16	0.5	apic	6	0.5	apic	6	0.954545454545	0.3	1.8	0.000771	234.076	0.000588
5	081212_1to5	apic	6	0.772727272727	dend	59	0.653846153846	apic	16	0.653846153846	dend	60	0.166666666667	apic	16	1.0	0.3	1.8	0.000747	234.080	0.000589
5	081212_1to5	dend	60	0.5	dend	60	1.0	dend	59	0.884615384615	apic	6	0.590909090909	dend	60	0.277777777778	0.3	1.8	0.000769	234.054	0.000577
5	081212_1to5	apic	16	0.807692307692	apic	16	0.730769230769	dend	60	0.833333333333	dend	60	0.944444444444	apic	16	0.5	0.3	1.8	0.000867	233.907	0.000601
5	081212_1to5	dend	60	0.166666666667	dend	59	0.5	apic	6	0.409090909091	apic	6	0.772727272727	apic	6	0.863636363636	0.3	1.8	0.000768	234.146	0.000580
5	081212_1to5	dend	59	0.269230769231	apic	6	0.590909090909	dend	60	1.0	dend	60	0.944444444444	dend	59	0.346153846154	0.3	1.8	0.000777	233.933	0.000576
5	081212_1to5	dend	59	0.115384615385	dend	59	0.884615384615	dend	59	0.192307692308	dend	59	0.961538461538	apic	6	0.681818181818	0.3	1.8	0.000795	234.026	0.000582
5	081212_1to5	apic	16	0.884615384615	apic	16	0.884615384615	apic	6	0.5	apic	16	0.807692307692	apic	6	0.681818181818	0.3	1.8	0.000911	233.914	0.000595
5	081212_1to5	apic	16	0.961538461538	dend	60	0.611111111111	dend	59	0.115384615385	dend	60	1.0	dend	60	0.277777777778	0.3	1.8	0.000779	234.115	0.000590
5	081212_1to5	dend	59	0.653846153846	apic	16	0.653846153846	apic	16	0.807692307692	apic	6	0.863636363636	dend	60	0.277777777778	0.3	1.8	0.000749	233.925	0.000590
5	081212_1to5	apic	16	0.5	dend	59	0.192307692308	dend	59	0.269230769231	dend	59	0.807692307692	apic	6	0.954545454545	0.3	1.8	0.000740	234.069	0.000587
