NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
281	2.0	43.8957315006	
281	3.0	43.8514726836	
281	2.0	43.8409982651	
281	3.0	43.7836319122	
281	3.0	43.875121222	
281	3.0	43.8518000273	
281	3.0	43.8860995419	
281	2.0	43.8960794918	
281	2.0	43.8639642206	
281	3.0	43.8755178384	
281	3.0	43.8727265739	
281	3.0	43.8406234211	
281	2.0	43.813885122	
281	2.0	43.8562627991	
281	3.0	43.8315203908	
281	2.0	43.8616405665	
281	3.0	43.8899790221	
281	2.0	43.8445638568	
281	3.0	43.799267118	
281	3.0	43.8872888654	
281	3.0	43.8874388291	
281	3.0	43.802693914	
281	2.0	43.892201634	
281	3.0	43.8430632213	
281	2.0	43.8598389053	
281	2.0	43.8802740264	
281	2.0	43.8890331659	
281	2.0	43.8554538664	
281	2.0	43.8088615289	
281	3.0	43.8209584922	
281	3.0	43.8467906269	
281	2.0	43.8102031791	
281	3.0	43.8444986646	
281	2.0	43.8419671061	
281	2.0	43.8361513423	
281	2.0	43.8777951304	
281	2.0	43.8817926681	
281	3.0	43.8467093686	
281	2.0	43.8012117446	
281	2.0	43.8965001897	
281	2.0	43.9040858099	
281	3.0	43.8829313893	
281	3.0	43.8914783523	
281	3.0	43.7988259144	
281	3.0	43.79989258	
281	3.0	43.8643286714	
281	2.0	43.8690270884	
281	2.0	43.8850836059	
281	3.0	43.8277711735	
281	2.0	43.880562371	
281	3.0	43.8720040793	
281	3.0	43.8951190201	
281	3.0	43.7823961602	
281	3.0	43.9068239235	
281	3.0	43.8877683969	
281	2.0	43.8327379737	
281	2.0	43.8971242912	
281	2.0	43.839649925	
281	3.0	43.9030301199	
281	3.0	43.8377421587	
281	2.0	43.8946690742	
281	3.0	43.8166734369	
281	2.0	43.8840695126	
281	3.0	43.8381736527	
281	3.0	43.8672162549	
281	2.0	43.8292789428	
281	2.0	43.8803955522	
281	2.0	43.9064705323	
281	3.0	43.9121063511	
281	2.0	43.8409402655	
281	3.0	43.8007254302	
281	3.0	43.8857764545	
281	2.0	43.8848210968	
281	2.0	43.8960776774	
281	2.0	43.8596516825	
281	3.0	43.8555244591	
281	2.0	43.9029242818	
281	2.0	43.9069569997	
281	2.0	43.7910565143	
281	3.0	43.8817802717	
281	2.0	43.8655183716	
281	3.0	43.881626974	
281	3.0	43.8541599678	
281	3.0	43.8947832492	
281	3.0	43.8883617752	
281	2.0	43.8800418034	
281	3.0	43.8946919996	
281	2.0	43.8880116278	
281	2.0	43.8826299033	
281	2.0	43.8443570121	
281	3.0	43.8586993474	
281	3.0	43.8740859121	
281	3.0	43.8160009023	
281	3.0	43.8788483311	
281	2.0	43.8203776222	
281	3.0	43.8520632419	
281	3.0	43.8017007219	
281	3.0	43.894547676	
281	3.0	43.9030147287	
281	2.0	43.9114637911	
281	3.0	43.8730072931	
281	3.0	43.9002708962	
281	3.0	43.9041375396	
281	3.0	43.8606926384	
281	3.0	43.854623667	
281	3.0	43.8563060468	
281	2.0	43.9160326875	
281	3.0	43.8900366252	
281	2.0	43.8027401259	
281	2.0	43.8831267229	
281	2.0	43.8439489537	
281	2.0	43.8836456837	
281	2.0	43.883045544	
281	2.0	43.7867952454	
281	2.0	43.8103610491	
281	3.0	43.8850790982	
281	3.0	43.8696043692	
281	3.0	43.870620635	
281	3.0	43.8841038184	
281	3.0	43.8971413905	
281	2.0	43.8997304888	
281	2.0	43.9065595599	
281	2.0	43.8330864981	
281	2.0	43.8741532093	
281	3.0	43.8866830041	
281	3.0	43.8585707565	
281	2.0	43.8640594636	
281	3.0	43.822059657	
281	2.0	43.8675357929	
281	2.0	43.898857179	
281	2.0	43.8921064613	
281	4.0	43.8508813577	
281	2.0	43.8999968535	
281	3.0	43.8051332834	
281	3.0	43.8000853294	
281	3.0	43.8946926596	
281	3.0	43.8892438491	
281	2.0	43.8950457889	
281	2.0	43.8445135766	
281	2.0	43.7957101813	
281	3.0	43.8809634452	
281	2.0	43.7952257844	
281	2.0	43.846501363	
281	2.0	43.8619734263	
281	3.0	43.8589740649	
281	2.0	43.889822693	
281	3.0	43.8920069521	
281	2.0	43.7866978087	
281	3.0	43.8476199047	
281	2.0	43.8348476691	
281	3.0	43.8374687032	
281	3.0	43.8845121336	
281	3.0	43.8806341398	
281	3.0	43.8620283742	
281	3.0	43.8886205499	
281	2.0	43.8887437115	
281	3.0	43.8535856948	
281	2.0	43.8891748532	
281	3.0	43.814934648	
281	2.0	43.8680917379	
281	3.0	43.8451265261	
281	3.0	43.8799855106	
281	2.0	43.8358116441	
281	2.0	43.828436018	
281	2.0	43.862692751	
