358 13
0	9161	16	1	20	0.429	133	1.72000000000000000000e+02	8.04000000000000000000e+02	1.09413653612136840820e-01	1.76912045478820800781e+00	2.65212	0.127942442894
1	9161	16	1	20	0.431	133	2.05000000000000000000e+02	9.33000000000000000000e+02	1.28073066473007202148e-01	1.79710960388183593750e+00	2.65376	0.140382051468
2	9161	16	1	20	0.435	133	1.90000000000000000000e+01	2.00000000000000000000e+02	2.20985040068626403809e-02	1.63814771175384521484e+00	2.65778	0.0697323381901
3	9161	16	1	40	0.428	133	3.12000000000000000000e+02	1.35400000000000000000e+03	1.88878223299980163574e-01	1.88831734657287597656e+00	2.51167	0.180918812752
4	9161	16	1	43	0.025	133	1.09000000000000000000e+02	5.56000000000000000000e+02	7.35720172524452209473e-02	1.71535801887512207031e+00	2.53653	0.104048013687
5	11088	16	0	0	0.000	133	0.00000000000000000000e+00	7.10000000000000000000e+01	3.46577912569046020508e-03	1.61019861698150634766e+00	1.44833	0.0573105178773
6	11088	16	0	0	0.000	133	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	1.59351754188537597656e+00	1.46714	0.0498966947198
7	11088	16	0	0	0.000	133	1.43000000000000000000e+02	6.91000000000000000000e+02	9.30278897285461425781e-02	1.74454188346862792969e+00	1.48844	0.117018595338
8	11088	16	1	15	0.698	133	2.01000000000000000000e+02	9.16000000000000000000e+02	1.25624239444732666016e-01	1.79343640804290771484e+00	1.50924	0.138749495149
9	21474	42	0	0	0.000	133	2.21000000000000000000e+02	9.97000000000000000000e+02	1.37251824140548706055e-01	1.81087768077850341797e+00	5.94225	0.146501213312
10	21474	42	0	0	0.000	133	2.40000000000000000000e+02	1.07100000000000000000e+03	1.48033276200294494629e-01	1.82704985141754150391e+00	5.96276	0.153688848019
11	21474	42	0	0	0.000	133	1.16000000000000000000e+02	5.83000000000000000000e+02	7.74399265646934509277e-02	1.72115993499755859375e+00	5.98129	0.106626622379
12	21474	42	1	7	0.288	133	7.40000000000000000000e+01	4.17000000000000000000e+02	5.34630343317985534668e-02	1.68519449234008789062e+00	6.17193	0.0906420201063
13	21474	42	1	46	0.041	133	0.00000000000000000000e+00	6.30000000000000000000e+01	2.28091911412775516510e-03	1.60842132568359375000e+00	5.88029	0.0565206110477
14	21474	42	1	56	0.026	133	3.02000000000000000000e+02	1.31600000000000000000e+03	1.83378994464874267578e-01	1.88006854057312011719e+00	5.92189	0.177252665162
15	21474	42	1	60	0.174	133	1.44000000000000000000e+02	6.94000000000000000000e+02	9.35335010290145874023e-02	1.74530029296875000000e+00	6.01462	0.117355667055
16	32427	6	1	29	0.542	133	8.20000000000000000000e+01	4.51000000000000000000e+02	5.82795813679695129395e-02	1.69241940975189208984e+00	1.32669	0.0938530564308
17	32427	6	1	38	0.626	133	3.37000000000000000000e+02	1.45100000000000000000e+03	2.02902287244796752930e-01	1.90935337543487548828e+00	1.46466	0.190268188715
18	32427	6	1	38	0.912	133	4.50000000000000000000e+01	3.04000000000000000000e+02	3.70957441627979278564e-02	1.66064357757568359375e+00	1.48287	0.0797304958105
19	32427	6	1	44	0.082	133	2.44000000000000000000e+02	1.08600000000000000000e+03	1.50117620825767517090e-01	1.83017647266387939453e+00	1.50016	0.155078426003
20	32427	6	1	44	0.213	133	2.19000000000000000000e+02	9.87000000000000000000e+02	1.35824859142303466797e-01	1.80873727798461914062e+00	1.52164	0.14554990828
21	32427	6	1	44	0.336	133	2.38000000000000000000e+02	1.06400000000000000000e+03	1.46992221474647521973e-01	1.82548832893371582031e+00	1.54245	0.152994811535
22	32427	6	1	44	0.436	133	1.04000000000000000000e+02	5.35000000000000000000e+02	7.04379081726074218750e-02	1.71065688133239746094e+00	1.55968	0.101958602667
23	32427	6	1	44	0.558	133	1.25000000000000000000e+02	6.20000000000000000000e+02	8.27137008309364318848e-02	1.72907054424285888672e+00	1.58118	0.110142469406
24	32427	6	1	56	0.187	133	7.50000000000000000000e+01	4.22000000000000000000e+02	5.41508793830871582031e-02	1.68622636795043945312e+00	1.36506	0.0911005884409
25	34973	6	0	0	0.000	133	1.23000000000000000000e+02	6.13000000000000000000e+02	8.17316621541976928711e-02	1.72759747505187988281e+00	1.36895	0.109487771988
26	34973	6	0	0	0.000	133	1.21000000000000000000e+02	6.03000000000000000000e+02	8.03723409771919250488e-02	1.72555851936340332031e+00	1.39911	0.10858155787
27	34973	6	0	0	0.000	133	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	1.59116876125335693359e+00	1.41609	0.0488528013229
28	34973	6	1	36	0.142	133	5.20000000000000000000e+01	3.33000000000000000000e+02	4.12227585911750793457e-02	1.66683411598205566406e+00	1.4353	0.0824818387628
29	34973	6	1	36	0.660	133	2.35000000000000000000e+02	1.05300000000000000000e+03	1.45383387804031372070e-01	1.82307505607604980469e+00	1.44498	0.151922255754
30	34973	6	1	46	0.056	133	0.00000000000000000000e+00	0.00000000000000000000e+00	0.00000000000000000000e+00	1.56266093254089355469e+00	1.47473	0.0361826308072
31	34973	6	0	0	0.000	133	1.24000000000000000000e+02	6.17000000000000000000e+02	8.23094844818115234375e-02	1.72846424579620361328e+00	1.40012	0.109872989357
32	34973	6	0	0	0.000	133	2.88000000000000000000e+02	1.26200000000000000000e+03	1.75590574741363525391e-01	1.86838591098785400391e+00	1.41775	0.172060385346
33	35487	6	1	55	0.192	133	2.27000000000000000000e+02	1.02100000000000000000e+03	1.40797421336174011230e-01	1.81619608402252197266e+00	0.571348	0.148864939809
34	35487	6	1	20	0.082	133	2.82000000000000000000e+02	1.23600000000000000000e+03	1.71832695603370666504e-01	1.86274898052215576172e+00	0.726255	0.169555127621
35	35487	6	1	23	0.463	133	1.25000000000000000000e+02	6.17000000000000000000e+02	8.24067443609237670898e-02	1.72861015796661376953e+00	1.02059	0.109937831759
36	35487	6	1	55	0.214	133	3.46000000000000000000e+02	1.48800000000000000000e+03	2.08260357379913330078e-01	1.91739058494567871094e+00	0.571698	0.193840235472
37	35487	6	1	33	0.204	133	1.49000000000000000000e+02	7.15000000000000000000e+02	9.65003743767738342285e-02	1.74975061416625976562e+00	0.988042	0.119333580136
38	35487	6	1	34	0.939	133	5.70000000000000000000e+01	3.50000000000000000000e+02	4.36782650649547576904e-02	1.67051744461059570312e+00	1.03158	0.0841188430786
39	35855	12	1	1	0.286	1	1.02700000000000000000e+03	2.80000000000000000000e+01	3.52943003177642822266e-01	1.00421123504638671875e+01	0.55542	1.26452815533
40	35855	12	1	1	0.299	1	3.71000000000000000000e+02	1.40000000000000000000e+01	1.42358735203742980957e-01	6.47837829589843750000e+00	0.565627	0.373594641685
41	35855	12	1	4	0.436	1	7.04000000000000000000e+02	2.10000000000000000000e+01	2.49278858304023742676e-01	8.28779602050781250000e+00	0.586685	0.825949013233
42	35855	12	1	1	0.282	1	5.03000000000000000000e+02	1.60000000000000000000e+01	1.84986829757690429688e-01	7.19977712631225585938e+00	0.555696	0.553944289684
43	35855	12	1	43	0.237	1	3.58000000000000000000e+02	1.30000000000000000000e+01	1.38392359018325805664e-01	6.41125535964965820312e+00	0.667388	0.356813848019
44	35855	12	1	16	0.928	1	1.04100000000000000000e+03	2.80000000000000000000e+01	3.57598364353179931641e-01	1.01208953857421875000e+01	0.90985	1.28422379494
45	35855	12	1	1	0.819	1	7.38000000000000000000e+02	2.20000000000000000000e+01	2.60177314281463623047e-01	8.47223091125488281250e+00	1.29086	0.872057795525
46	35855	12	1	3	0.289	1	7.04000000000000000000e+02	2.10000000000000000000e+01	2.49375432729721069336e-01	8.28943061828613281250e+00	0.365499	0.826357603073
47	35855	12	1	20	0.178	1	6.11000000000000000000e+02	1.90000000000000000000e+01	2.19594597816467285156e-01	7.78544712066650390625e+00	0.926178	0.700361788273
