Spine,shaft_name,shaft_x,max_soma_v,max_shaft_v,max_spine_v,soma_v_integ,shaft_v_integ,spine_v_integ,ir_shaft,z_shaft,dist_shaft
0,cell0603_08_model_cm_0_45[0].dend[36],1.000,-85.3604,-85.0022,0,419.672,474.078,0,61.6588,14.0762,16.4574
1,cell0603_08_model_cm_0_45[0].dend[37],0.500,-85.4012,-84.7598,-80.6722,403.573,496.562,934.681,66.7234,18.3397,23.5449
0,cell0603_08_model_cm_0_45[0].dend[37],0.500,-85.3784,-84.7019,0,416.061,511.927,0,66.7234,18.3397,23.5449
1,cell0603_08_model_cm_0_45[0].dend[37],1.000,-85.4169,-84.4878,-80.4116,400.233,532.847,969.995,71.7371,22.5255,30.6324
0,cell0603_08_model_cm_0_45[0].dend[37],1.000,-85.3951,-84.4164,0,412.576,549.279,0,71.7371,22.5255,30.6324
1,cell0603_08_model_cm_0_45[0].dend[38],0.056,-85.4341,-83.3624,-79.341,394.314,672.811,1106.01,91.3334,40.5164,40.5898
0,cell0603_08_model_cm_0_45[0].dend[38],0.056,-85.4136,-83.2369,0,406.307,693.272,0,91.3334,40.5164,40.5898
1,cell0603_08_model_cm_0_45[0].dend[38],0.167,-85.4604,-81.4616,-77.629,383.708,942.959,1369.16,129.992,75.1372,60.5045
0,cell0603_08_model_cm_0_45[0].dend[38],0.167,-85.4419,-81.255,0,395.099,970.949,0,129.992,75.1372,60.5045
1,cell0603_08_model_cm_0_45[0].dend[38],0.278,-85.4795,-79.8425,-76.2584,374.567,1203.2,1623.29,168.194,108.168,80.4192
0,cell0603_08_model_cm_0_45[0].dend[38],0.278,-85.4622,-79.5763,0,385.46,1238.18,0,168.194,108.168,80.4192
1,cell0603_08_model_cm_0_45[0].dend[38],0.389,-85.4943,-78.3183,-75.0051,366.56,1455.82,1870.38,206.157,140.498,100.334
0,cell0603_08_model_cm_0_45[0].dend[38],0.389,-85.478,-78.0007,0,377.025,1497.37,0,206.157,140.498,100.334
1,cell0603_08_model_cm_0_45[0].dend[38],0.500,-85.5066,-76.8034,-73.7208,359.403,1702.32,2111.64,244.095,172.843,120.249
0,cell0603_08_model_cm_0_45[0].dend[38],0.500,-85.4909,-76.4343,0,369.486,1750.07,0,244.095,172.843,120.249
1,cell0603_08_model_cm_0_45[0].dend[38],0.611,-85.5172,-75.2757,-72.3537,352.852,1943.57,2347.69,282.221,205.699,140.163
0,cell0603_08_model_cm_0_45[0].dend[38],0.611,-85.5022,-74.8537,0,362.576,1997.12,0,282.221,205.699,140.163
1,cell0603_08_model_cm_0_45[0].dend[38],0.722,-85.5268,-73.7397,-70.9125,346.701,2179.92,2578.67,320.749,239.386,160.078
0,cell0603_08_model_cm_0_45[0].dend[38],0.722,-85.5124,-73.2651,0,356.075,2238.84,0,320.749,239.386,160.078
1,cell0603_08_model_cm_0_45[0].dend[38],0.833,-85.536,-72.2084,-69.4187,340.783,2411.33,2804.39,359.896,274.132,179.993
0,cell0603_08_model_cm_0_45[0].dend[38],0.833,-85.5222,-71.6828,0,349.802,2475.13,0,359.896,274.132,179.993
1,cell0603_08_model_cm_0_45[0].dend[38],0.944,-85.5449,-70.6898,-67.8927,334.978,2637.64,3024.55,399.882,310.154,199.907
0,cell0603_08_model_cm_0_45[0].dend[38],0.944,-85.5317,-70.1167,0,343.633,2705.77,0,399.882,310.154,199.907
1,cell0603_08_model_cm_0_45[0].dend[38],1.000,-85.5493,-69.9353,-67.1123,332.074,2749.13,3132.69,420.392,328.821,209.865
0,cell0603_08_model_cm_0_45[0].dend[38],1.000,-85.5364,-69.3392,0,340.538,2819.19,0,420.392,328.821,209.865
1,cell0603_08_model_cm_0_45[0].dend[39],0.100,-85.4419,-83.8565,-79.8009,394.328,614.157,1049.11,83.059,31.9682,39.0159
0,cell0603_08_model_cm_0_45[0].dend[39],0.100,-85.4215,-83.7537,0,406.395,632.95,0,83.059,31.9682,39.0159
1,cell0603_08_model_cm_0_45[0].dend[39],0.300,-85.4853,-82.8306,-78.8516,383.392,770.819,1202.03,105.077,48.4209,55.7827
0,cell0603_08_model_cm_0_45[0].dend[39],0.300,-85.4675,-82.6808,0,394.975,794.104,0,105.077,48.4209,55.7827
1,cell0603_08_model_cm_0_45[0].dend[39],0.500,-85.5201,-82.0936,-78.2069,373.573,921.005,1349.24,126.368,61.6183,72.5496
0,cell0603_08_model_cm_0_45[0].dend[39],0.500,-85.5042,-81.9133,0,384.75,948.555,0,126.368,61.6183,72.5496
1,cell0603_08_model_cm_0_45[0].dend[39],0.700,-85.5469,-81.5814,-77.8103,364.732,1065.92,1491.82,147.006,72.0959,89.3165
0,cell0603_08_model_cm_0_45[0].dend[39],0.700,-85.5324,-81.3834,0,375.566,1097.58,0,147.006,72.0959,89.3165
1,cell0603_08_model_cm_0_45[0].dend[39],0.900,-85.5671,-81.2174,-77.6087,356.75,1206.58,1630.71,167.062,80.5955,106.083
0,cell0603_08_model_cm_0_45[0].dend[39],0.900,-85.5535,-81.0118,0,367.296,1242.24,0,167.062,80.5955,106.083
1,cell0603_08_model_cm_0_45[0].dend[39],1.000,-85.5752,-81.0615,-77.5577,353.066,1275.79,1699.19,176.927,84.3903,114.467
0,cell0603_08_model_cm_0_45[0].dend[39],1.000,-85.5619,-80.8544,0,363.484,1313.43,0,176.927,84.3903,114.467
1,cell0603_08_model_cm_0_45[0].dend[40],0.045,-85.5845,-80.4536,-76.9725,348.131,1401.81,1822.7,195.53,95.3362,124.949
0,cell0603_08_model_cm_0_45[0].dend[40],0.045,-85.5717,-80.2217,0,358.318,1442.81,0,195.53,95.3362,124.949
1,cell0603_08_model_cm_0_45[0].dend[40],0.136,-85.6,-79.3634,-75.9879,339.302,1648.8,2065.18,232.424,116.293,145.913
0,cell0603_08_model_cm_0_45[0].dend[40],0.136,-85.5879,-79.0916,0,349.082,1696.32,0,232.424,116.293,145.913
1,cell0603_08_model_cm_0_45[0].dend[40],0.227,-85.6124,-78.4002,-75.2017,331.577,1889.92,2302.37,268.905,136.287,166.878
0,cell0603_08_model_cm_0_45[0].dend[40],0.227,-85.6008,-78.0994,0,341.016,1943.71,0,268.905,136.287,166.878
1,cell0603_08_model_cm_0_45[0].dend[40],0.318,-85.6225,-77.4753,-74.5089,324.744,2126.82,2535.7,305.204,156.084,187.842
0,cell0603_08_model_cm_0_45[0].dend[40],0.318,-85.6114,-77.1507,0,333.887,2186.68,0,305.204,156.084,187.842
1,cell0603_08_model_cm_0_45[0].dend[40],0.409,-85.631,-76.5165,-73.7973,318.616,2360.59,2766.07,341.548,176.437,208.807
0,cell0603_08_model_cm_0_45[0].dend[40],0.409,-85.6203,-76.1668,0,327.494,2426.34,0,341.548,176.437,208.807
1,cell0603_08_model_cm_0_45[0].dend[40],0.500,-85.6384,-75.4932,-72.9788,313.023,2591.88,2993.93,378.165,197.958,229.771
0,cell0603_08_model_cm_0_45[0].dend[40],0.500,-85.628,-75.1134,0,321.652,2663.31,0,378.165,197.958,229.771
1,cell0603_08_model_cm_0_45[0].dend[40],0.591,-85.645,-74.4023,-72.0218,307.809,2820.87,3219.3,415.282,221.084,250.736
0,cell0603_08_model_cm_0_45[0].dend[40],0.591,-85.6349,-73.988,0,316.196,2897.72,0,415.282,221.084,250.736
1,cell0603_08_model_cm_0_45[0].dend[40],0.682,-85.6511,-73.252,-70.9363,302.83,3047.34,3441.77,453.131,246.101,271.7
0,cell0603_08_model_cm_0_45[0].dend[40],0.682,-85.6413,-72.8001,0,310.97,3129.23,0,453.131,246.101,271.7
1,cell0603_08_model_cm_0_45[0].dend[40],0.773,-85.657,-72.0532,-69.7441,297.953,3270.65,3660.56,491.946,273.194,292.665
0,cell0603_08_model_cm_0_45[0].dend[40],0.773,-85.6476,-71.5618,0,305.831,3357.1,0,491.946,273.194,292.665
1,cell0603_08_model_cm_0_45[0].dend[40],0.864,-85.6629,-70.8147,-68.4633,293.066,3489.92,3874.64,531.971,302.521,313.629
0,cell0603_08_model_cm_0_45[0].dend[40],0.864,-85.6538,-70.2836,0,300.661,3580.34,0,531.971,302.521,313.629
1,cell0603_08_model_cm_0_45[0].dend[40],0.955,-85.6689,-69.5386,-67.1029,288.088,3704.26,4083.04,573.454,334.293,334.593
0,cell0603_08_model_cm_0_45[0].dend[40],0.955,-85.6601,-68.9675,0,295.377,3797.95,0,573.454,334.293,334.593
1,cell0603_08_model_cm_0_45[0].dend[40],1.000,-85.672,-68.8856,-66.3873,285.513,3809.59,4184.98,595.031,351.302,345.076
0,cell0603_08_model_cm_0_45[0].dend[40],1.000,-85.6634,-68.295,0,292.636,3904.6,0,595.031,351.302,345.076
1,cell0603_08_model_cm_0_45[0].dend[41],0.056,-85.5822,-80.4026,-76.9563,348.649,1400.69,1821.45,195.443,97.085,124.579
0,cell0603_08_model_cm_0_45[0].dend[41],0.056,-85.5693,-80.1704,0,358.846,1441.65,0,195.443,97.085,124.579
1,cell0603_08_model_cm_0_45[0].dend[41],0.167,-85.5942,-79.1571,-75.8832,340.708,1646.1,2061.96,232.336,122.317,144.804
0,cell0603_08_model_cm_0_45[0].dend[41],0.167,-85.5819,-78.8821,0,350.512,1693.46,0,232.336,122.317,144.804
1,cell0603_08_model_cm_0_45[0].dend[41],0.278,-85.6041,-77.9515,-74.9013,333.692,1886.17,2297.54,269.067,147.652,165.029
0,cell0603_08_model_cm_0_45[0].dend[41],0.278,-85.5923,-77.6382,0,343.154,1939.64,0,269.067,147.652,165.029
1,cell0603_08_model_cm_0_45[0].dend[41],0.389,-85.6126,-76.7281,-73.8915,327.391,2122.05,2529.14,305.852,173.563,185.254
0,cell0603_08_model_cm_0_45[0].dend[41],0.389,-85.6012,-76.3756,0,336.547,2181.38,0,305.852,173.563,185.254
1,cell0603_08_model_cm_0_45[0].dend[41],0.500,-85.6201,-75.4642,-72.7861,321.619,2354.37,2757.19,342.904,200.485,205.479
0,cell0603_08_model_cm_0_45[0].dend[41],0.500,-85.6091,-75.0698,0,330.487,2419.27,0,342.904,200.485,205.479
1,cell0603_08_model_cm_0_45[0].dend[41],0.611,-85.627,-74.1593,-71.5753,316.204,2583.3,2981.63,380.436,228.727,225.704
0,cell0603_08_model_cm_0_45[0].dend[41],0.611,-85.6164,-73.7207,0,324.789,2653.42,0,380.436,228.727,225.704
1,cell0603_08_model_cm_0_45[0].dend[41],0.722,-85.6336,-72.8217,-70.2741,310.996,2808.58,3202.06,418.668,258.498,245.928
0,cell0603_08_model_cm_0_45[0].dend[41],0.722,-85.6233,-72.3378,0,319.293,2883.48,0,418.668,258.498,245.928
1,cell0603_08_model_cm_0_45[0].dend[41],0.833,-85.6399,-71.4616,-68.9038,305.869,3029.69,3417.82,457.821,289.963,266.153
0,cell0603_08_model_cm_0_45[0].dend[41],0.833,-85.6301,-70.9328,0,313.864,3108.86,0,457.821,289.963,266.153
1,cell0603_08_model_cm_0_45[0].dend[41],0.944,-85.6463,-70.0854,-67.4763,300.734,3246.06,3628.24,498.121,323.317,286.378
0,cell0603_08_model_cm_0_45[0].dend[41],0.944,-85.6368,-69.5133,0,308.41,3328.89,0,498.121,323.317,286.378
1,cell0603_08_model_cm_0_45[0].dend[41],1.000,-85.6495,-69.3907,-66.7366,298.117,3352.6,3731.45,518.942,340.885,296.491
0,cell0603_08_model_cm_0_45[0].dend[41],1.000,-85.6403,-68.7976,0,305.623,3436.99,0,518.942,340.885,296.491
1,cell0603_08_model_cm_0_45[0].dend[42],0.500,-85.4352,-84.6594,-80.5878,397.864,518.298,956.013,69.6976,19.9677,29.2771
0,cell0603_08_model_cm_0_45[0].dend[42],0.500,-85.4144,-84.597,0,410.159,534.315,0,69.6976,19.9677,29.2771
1,cell0603_08_model_cm_0_45[0].dend[42],1.000,-85.4757,-84.3757,-80.3587,389.194,574.57,1011.17,77.4295,24.8322,42.0968
0,cell0603_08_model_cm_0_45[0].dend[42],1.000,-85.4574,-84.3012,0,401.179,592.262,0,77.4295,24.8322,42.0968
1,cell0603_08_model_cm_0_45[0].dend[43],0.038,-85.4934,-83.3448,-79.3505,382.804,707.236,1140.19,96.0455,40.715,51.8049
0,cell0603_08_model_cm_0_45[0].dend[43],0.038,-85.4762,-83.2198,0,394.441,728.735,0,96.0455,40.715,51.8049
1,cell0603_08_model_cm_0_45[0].dend[43],0.115,-85.5218,-81.616,-77.7506,371.518,963.161,1389.77,132.642,70.2103,71.221
0,cell0603_08_model_cm_0_45[0].dend[43],0.115,-85.5062,-81.4137,0,382.568,991.802,0,132.642,70.2103,71.221
1,cell0603_08_model_cm_0_45[0].dend[43],0.192,-85.5431,-80.2809,-76.5752,361.796,1208.79,1630.11,168.481,96.3194,90.6372
0,cell0603_08_model_cm_0_45[0].dend[43],0.192,-85.5287,-80.0264,0,372.368,1244.1,0,168.481,96.3194,90.6372
1,cell0603_08_model_cm_0_45[0].dend[43],0.269,-85.5595,-79.1997,-75.6828,353.344,1446.66,1863.47,203.756,119.995,110.053
0,cell0603_08_model_cm_0_45[0].dend[43],0.269,-85.546,-78.9093,0,363.52,1488.31,0,203.756,119.995,110.053
1,cell0603_08_model_cm_0_45[0].dend[43],0.346,-85.5725,-78.2426,-74.9537,345.916,1678.69,2091.53,238.657,142.27,129.469
0,cell0603_08_model_cm_0_45[0].dend[43],0.346,-85.5596,-77.9267,0,355.755,1726.43,0,238.657,142.27,129.469
1,cell0603_08_model_cm_0_45[0].dend[43],0.423,-85.5831,-77.3046,-74.2755,339.306,1906.27,2315.48,273.369,164.054,148.886
0,cell0603_08_model_cm_0_45[0].dend[43],0.423,-85.5707,-76.9659,0,348.85,1959.88,0,273.369,164.054,148.886
1,cell0603_08_model_cm_0_45[0].dend[43],0.500,-85.592,-76.3259,-73.5484,333.336,2130.34,2536.07,308.079,186.079,168.302
0,cell0603_08_model_cm_0_45[0].dend[43],0.500,-85.58,-75.9616,0,342.614,2189.62,0,308.079,186.079,168.302
1,cell0603_08_model_cm_0_45[0].dend[43],0.577,-85.5998,-75.2899,-72.7118,327.85,2351.47,2753.7,342.973,208.892,187.718
0,cell0603_08_model_cm_0_45[0].dend[43],0.577,-85.5881,-74.8955,0,336.877,2416.19,0,342.973,208.892,187.718
1,cell0603_08_model_cm_0_45[0].dend[43],0.654,-85.6067,-74.2013,-71.7541,322.707,2569.85,2968.41,378.236,232.867,207.134
0,cell0603_08_model_cm_0_45[0].dend[43],0.654,-85.5954,-73.773,0,331.487,2639.74,0,378.236,232.867,207.134
1,cell0603_08_model_cm_0_45[0].dend[43],0.731,-85.6132,-73.0707,-70.6923,317.778,2785.35,3179.92,414.057,258.251,226.55
0,cell0603_08_model_cm_0_45[0].dend[43],0.731,-85.6022,-72.6062,0,326.306,2860.08,0,414.057,258.251,226.55
1,cell0603_08_model_cm_0_45[0].dend[43],0.808,-85.6195,-71.9097,-69.5467,312.946,2997.55,3387.69,450.627,285.213,245.966
0,cell0603_08_model_cm_0_45[0].dend[43],0.808,-85.6089,-71.408,0,321.21,3076.68,0,450.627,285.213,245.966
1,cell0603_08_model_cm_0_45[0].dend[43],0.885,-85.6258,-70.7247,-68.3323,308.116,3205.84,3591,488.143,313.904,265.383
0,cell0603_08_model_cm_0_45[0].dend[43],0.885,-85.6155,-70.1861,0,316.098,3288.86,0,488.143,313.904,265.383
1,cell0603_08_model_cm_0_45[0].dend[43],0.962,-85.6321,-69.5173,-67.0564,303.222,3409.65,3789.2,526.803,344.518,284.799
0,cell0603_08_model_cm_0_45[0].dend[43],0.962,-85.6222,-68.9422,0,310.902,3495.97,0,526.803,344.518,284.799
1,cell0603_08_model_cm_0_45[0].dend[43],1.000,-85.6353,-68.9039,-66.3891,300.708,3509.93,3886.34,546.79,360.728,294.507
0,cell0603_08_model_cm_0_45[0].dend[43],1.000,-85.6256,-68.3108,0,308.225,3597.64,0,546.79,360.728,294.507
1,cell0603_08_model_cm_0_45[0].dend[44],0.500,-85.48,-84.3274,-80.3181,388.113,583.645,1020.06,78.6816,25.6569,44.0555
0,cell0603_08_model_cm_0_45[0].dend[44],0.500,-85.4619,-84.2507,0,400.057,601.605,0,78.6816,25.6569,44.0555
1,cell0603_08_model_cm_0_45[0].dend[44],1.000,-85.4841,-84.2809,-80.2802,387.041,592.68,1028.92,79.9273,26.4611,46.0142
0,cell0603_08_model_cm_0_45[0].dend[44],1.000,-85.4662,-84.2022,0,398.946,610.908,0,79.9273,26.4611,46.0142
1,cell0603_08_model_cm_0_45[0].dend[45],0.038,-85.4988,-83.4407,-79.4587,381.531,704.12,1137.34,95.5646,39.5805,55.5934
0,cell0603_08_model_cm_0_45[0].dend[45],0.038,-85.4819,-83.3211,0,393.142,725.547,0,95.5646,39.5805,55.5934
1,cell0603_08_model_cm_0_45[0].dend[45],0.115,-85.5227,-82.0015,-78.1302,371.699,920.406,1348.31,126.385,64.2912,74.7518
0,cell0603_08_model_cm_0_45[0].dend[45],0.115,-85.5071,-81.8175,0,382.806,947.905,0,126.385,64.2912,74.7518
1,cell0603_08_model_cm_0_45[0].dend[45],0.192,-85.5409,-80.8555,-77.1316,363.122,1129.31,1552.68,156.659,86.6627,93.9101
0,cell0603_08_model_cm_0_45[0].dend[45],0.192,-85.5264,-80.6264,0,373.811,1162.54,0,156.659,86.6627,93.9101
1,cell0603_08_model_cm_0_45[0].dend[45],0.269,-85.5552,-79.8969,-76.354,355.586,1332.59,1752.03,186.534,107.356,113.069
0,cell0603_08_model_cm_0_45[0].dend[45],0.269,-85.5414,-79.6359,0,365.921,1371.31,0,186.534,107.356,113.069
1,cell0603_08_model_cm_0_45[0].dend[45],0.346,-85.5667,-79.0236,-75.701,348.903,1531.61,1947.54,216.155,127.12,132.227
0,cell0603_08_model_cm_0_45[0].dend[45],0.346,-85.5534,-78.7382,0,358.934,1575.63,0,216.155,127.12,132.227
1,cell0603_08_model_cm_0_45[0].dend[45],0.423,-85.5762,-78.1577,-75.0804,342.915,1727.37,2140.04,245.664,146.61,151.385
0,cell0603_08_model_cm_0_45[0].dend[45],0.423,-85.5634,-77.8492,0,352.676,1776.52,0,245.664,146.61,151.385
1,cell0603_08_model_cm_0_45[0].dend[45],0.500,-85.5843,-77.2577,-74.4119,337.481,1920.58,2330.11,275.203,166.353,170.544
0,cell0603_08_model_cm_0_45[0].dend[45],0.500,-85.5718,-76.9236,0,346.995,1974.71,0,275.203,166.353,170.544
1,cell0603_08_model_cm_0_45[0].dend[45],0.577,-85.5914,-76.3136,-73.6493,332.474,2111.7,2518.05,304.915,186.74,189.702
0,cell0603_08_model_cm_0_45[0].dend[45],0.577,-85.5793,-75.9502,0,341.754,2170.62,0,304.915,186.74,189.702
1,cell0603_08_model_cm_0_45[0].dend[45],0.654,-85.5978,-75.3282,-72.7838,327.78,2300.9,2703.93,334.942,208.04,208.86
0,cell0603_08_model_cm_0_45[0].dend[45],0.654,-85.586,-74.9328,0,336.831,2364.42,0,334.942,208.04,208.86
1,cell0603_08_model_cm_0_45[0].dend[45],0.731,-85.6037,-74.3092,-71.8282,323.292,2488.16,2887.59,365.43,230.433,228.019
0,cell0603_08_model_cm_0_45[0].dend[45],0.731,-85.5923,-73.8799,0,332.11,2556.01,0,365.43,230.433,228.019
1,cell0603_08_model_cm_0_45[0].dend[45],0.808,-85.6095,-73.2637,-70.7968,318.916,2673.24,3068.69,396.526,254.049,247.177
0,cell0603_08_model_cm_0_45[0].dend[45],0.808,-85.5983,-72.7996,0,327.491,2745.1,0,396.526,254.049,247.177
1,cell0603_08_model_cm_0_45[0].dend[45],0.885,-85.6151,-72.1968,-69.7017,314.572,2855.77,3246.79,428.378,279.006,266.336
0,cell0603_08_model_cm_0_45[0].dend[45],0.885,-85.6043,-71.6978,0,322.889,2931.25,0,428.378,279.006,266.336
1,cell0603_08_model_cm_0_45[0].dend[45],0.962,-85.6208,-71.1072,-68.5479,310.203,3035.4,3421.45,461.141,305.456,285.494
0,cell0603_08_model_cm_0_45[0].dend[45],0.962,-85.6104,-70.5736,0,318.244,3114.06,0,461.141,305.456,285.494
1,cell0603_08_model_cm_0_45[0].dend[45],1.000,-85.6237,-70.5528,-67.9429,307.975,3124.27,3507.55,478.041,319.385,295.073
0,cell0603_08_model_cm_0_45[0].dend[45],1.000,-85.6135,-70.002,0,315.869,3204.32,0,478.041,319.385,295.073
1,cell0603_08_model_cm_0_45[0].dend[46],0.500,-85.5036,-83.8731,-79.9207,381.055,662.551,1097.24,89.6371,33.3323,60.2267
0,cell0603_08_model_cm_0_45[0].dend[46],0.500,-85.4868,-83.7762,0,392.715,682.823,0,89.6371,33.3323,60.2267
1,cell0603_08_model_cm_0_45[0].dend[46],1.000,-85.5192,-83.5281,-79.6402,375.596,731.568,1164.88,99.2578,39.649,74.4392
0,cell0603_08_model_cm_0_45[0].dend[46],1.000,-85.5033,-83.4172,0,387.038,753.852,0,99.2578,39.649,74.4392
1,cell0603_08_model_cm_0_45[0].dend[47],0.038,-85.53,-82.9814,-79.1158,371.087,817.246,1248.5,111.379,48.6571,84.6338
0,cell0603_08_model_cm_0_45[0].dend[47],0.038,-85.5147,-82.8451,0,382.313,841.964,0,111.379,48.6571,84.6338
1,cell0603_08_model_cm_0_45[0].dend[47],0.115,-85.548,-82.0259,-78.2501,362.952,985.078,1412.63,135.353,65.6151,105.023
0,cell0603_08_model_cm_0_45[0].dend[47],0.115,-85.5336,-81.8487,0,373.796,1014.5,0,135.353,65.6151,105.023
1,cell0603_08_model_cm_0_45[0].dend[47],0.192,-85.5622,-81.2324,-77.5877,355.753,1148.77,1573.14,158.982,81.2156,125.412
0,cell0603_08_model_cm_0_45[0].dend[47],0.192,-85.5485,-81.0256,0,366.272,1182.74,0,158.982,81.2156,125.412
1,cell0603_08_model_cm_0_45[0].dend[47],0.269,-85.5737,-80.5383,-77.0621,349.349,1309.39,1730.93,182.381,95.9154,145.801
0,cell0603_08_model_cm_0_45[0].dend[47],0.269,-85.5605,-80.3099,0,359.589,1347.76,0,182.381,95.9154,145.801
1,cell0603_08_model_cm_0_45[0].dend[47],0.346,-85.5831,-79.8787,-76.6093,343.617,1467.78,1886.75,205.66,110.219,166.19
0,cell0603_08_model_cm_0_45[0].dend[47],0.346,-85.5703,-79.6323,0,353.611,1510.46,0,205.66,110.219,166.19
1,cell0603_08_model_cm_0_45[0].dend[47],0.423,-85.591,-79.2055,-76.1635,338.447,1624.59,2041.12,228.93,124.573,186.58
0,cell0603_08_model_cm_0_45[0].dend[47],0.423,-85.5785,-78.9408,0,348.219,1671.49,0,228.93,124.573,186.58
1,cell0603_08_model_cm_0_45[0].dend[47],0.500,-85.5978,-78.4963,-75.6661,333.737,1780.31,2194.42,252.303,139.34,206.969
0,cell0603_08_model_cm_0_45[0].dend[47],0.500,-85.5856,-78.2104,0,343.305,1831.33,0,252.303,139.34,206.969
1,cell0603_08_model_cm_0_45[0].dend[47],0.577,-85.6037,-77.746,-75.0797,329.398,1935.26,2346.88,275.887,154.784,227.358
0,cell0603_08_model_cm_0_45[0].dend[47],0.577,-85.5918,-77.4358,0,338.769,1990.3,0,275.887,154.784,227.358
1,cell0603_08_model_cm_0_45[0].dend[47],0.654,-85.609,-76.957,-74.3957,325.34,2089.6,2498.57,299.797,171.092,247.747
0,cell0603_08_model_cm_0_45[0].dend[47],0.654,-85.5974,-76.6198,0,334.519,2148.54,0,299.797,171.092,247.747
1,cell0603_08_model_cm_0_45[0].dend[47],0.731,-85.614,-76.1336,-73.6214,321.483,2243.35,2649.39,324.145,188.385,268.136
0,cell0603_08_model_cm_0_45[0].dend[47],0.731,-85.6027,-75.7676,0,330.464,2306,0,324.145,188.385,268.136
1,cell0603_08_model_cm_0_45[0].dend[47],0.808,-85.6188,-75.2793,-72.7679,317.75,2396.38,2799.14,349.047,206.754,288.526
0,cell0603_08_model_cm_0_45[0].dend[47],0.808,-85.6077,-74.8832,0,326.524,2462.53,0,349.047,206.754,288.526
1,cell0603_08_model_cm_0_45[0].dend[47],0.885,-85.6234,-74.3957,-71.8425,314.072,2548.46,2947.52,374.62,226.288,308.915
0,cell0603_08_model_cm_0_45[0].dend[47],0.885,-85.6126,-73.9687,0,322.626,2617.85,0,374.62,226.288,308.915
1,cell0603_08_model_cm_0_45[0].dend[47],0.962,-85.6281,-73.4805,-70.8479,310.4,2699.36,3094.23,400.988,247.104,329.304
0,cell0603_08_model_cm_0_45[0].dend[47],0.962,-85.6176,-73.0217,0,318.717,2771.67,0,400.988,247.104,329.304
1,cell0603_08_model_cm_0_45[0].dend[47],1.000,-85.6304,-73.0082,-70.3173,308.541,2774.59,3167.09,414.62,258.109,339.498
0,cell0603_08_model_cm_0_45[0].dend[47],1.000,-85.6201,-72.5334,0,316.731,2848.22,0,414.62,258.109,339.498
1,cell0603_08_model_cm_0_45[0].dend[48],0.045,-85.5268,-82.9923,-79.1387,371.782,813.462,1244.75,110.857,48.9299,83.9606
0,cell0603_08_model_cm_0_45[0].dend[48],0.045,-85.5113,-82.8574,0,383.03,838.069,0,110.857,48.9299,83.9606
1,cell0603_08_model_cm_0_45[0].dend[48],0.136,-85.5395,-82.0189,-78.2822,364.874,974.512,1402.07,133.904,67.083,103.003
0,cell0603_08_model_cm_0_45[0].dend[48],0.136,-85.5247,-81.8441,0,375.776,1003.62,0,133.904,67.083,103.003
1,cell0603_08_model_cm_0_45[0].dend[48],0.227,-85.5499,-81.1396,-77.5719,358.72,1132.28,1556.47,156.765,84.7188,122.046
0,cell0603_08_model_cm_0_45[0].dend[48],0.227,-85.5357,-80.9331,0,369.321,1165.73,0,156.765,84.7188,122.046
1,cell0603_08_model_cm_0_45[0].dend[48],0.318,-85.5586,-80.2964,-76.9303,353.201,1287.55,1708.64,179.535,102.123,141.089
0,cell0603_08_model_cm_0_45[0].dend[48],0.318,-85.5448,-80.0615,0,363.535,1325.22,0,179.535,102.123,141.089
1,cell0603_08_model_cm_0_45[0].dend[48],0.409,-85.566,-79.4505,-76.2871,348.208,1440.93,1859.05,202.308,119.599,160.132
0,cell0603_08_model_cm_0_45[0].dend[48],0.409,-85.5526,-79.1871,0,358.3,1482.68,0,202.308,119.599,160.132
1,cell0603_08_model_cm_0_45[0].dend[48],0.500,-85.5725,-78.5853,-75.5915,343.638,1592.83,2008.02,225.179,137.392,179.174
0,cell0603_08_model_cm_0_45[0].dend[48],0.500,-85.5594,-78.2918,0,353.506,1638.55,0,225.179,137.392,179.174
1,cell0603_08_model_cm_0_45[0].dend[48],0.591,-85.5784,-77.6968,-74.8237,339.401,1743.52,2155.72,248.242,155.68,198.217
0,cell0603_08_model_cm_0_45[0].dend[48],0.591,-85.5656,-77.3717,0,349.052,1793.09,0,248.242,155.68,198.217
1,cell0603_08_model_cm_0_45[0].dend[48],0.682,-85.5838,-76.7865,-73.9848,335.411,1893.15,2302.19,271.592,174.588,217.26
0,cell0603_08_model_cm_0_45[0].dend[48],0.682,-85.5713,-76.4282,0,344.846,1946.39,0,271.592,174.588,217.26
1,cell0603_08_model_cm_0_45[0].dend[48],0.773,-85.5889,-75.8575,-73.0834,331.591,2041.71,2447.36,295.327,194.207,236.303
0,cell0603_08_model_cm_0_45[0].dend[48],0.773,-85.5767,-75.4656,0,340.807,2098.44,0,295.327,194.207,236.303
1,cell0603_08_model_cm_0_45[0].dend[48],0.864,-85.5938,-74.9127,-72.1275,327.875,2189.14,2591.08,319.545,214.618,255.346
0,cell0603_08_model_cm_0_45[0].dend[48],0.864,-85.5819,-74.4871,0,336.864,2249.14,0,319.545,214.618,255.346
1,cell0603_08_model_cm_0_45[0].dend[48],0.955,-85.5987,-73.9515,-71.1219,324.215,2335.35,2733.22,344.346,235.922,274.388
0,cell0603_08_model_cm_0_45[0].dend[48],0.955,-85.5871,-73.4923,0,332.965,2398.36,0,344.346,235.922,274.388
