54 13
0	36847	7	1	14	0.469	1	8.85000000000000000000e+02	2.50000000000000000000e+01	3.07382375001907348633e-01	9.27108669281005859375e+00	2.71106	1.07177150249
1	36847	7	0	0	0.000	1	3.96000000000000000000e+02	1.40000000000000000000e+01	1.50335386395454406738e-01	6.61336803436279296875e+00	2.89833	0.407342046499
2	36847	7	0	0	0.000	1	5.95000000000000000000e+02	1.90000000000000000000e+01	2.14313685894012451172e-01	7.69607782363891601562e+00	2.92164	0.678019464016
3	36847	7	1	5	0.236	1	6.72000000000000000000e+02	2.00000000000000000000e+01	2.38960653543472290039e-01	8.11318016052246093750e+00	2.94207	0.782295048237
4	36847	7	1	10	0.033	1	1.05100000000000000000e+03	2.90000000000000000000e+01	3.60717445611953735352e-01	1.01736793518066406250e+01	2.96115	1.29741990566
5	36847	7	1	21	0.381	1	1.01000000000000000000e+03	2.80000000000000000000e+01	3.47684353590011596680e-01	9.95311927795410156250e+00	3.04678	1.2422798872
6	36847	7	1	41	0.532	1	5.53000000000000000000e+02	1.80000000000000000000e+01	2.00975999236106872559e-01	7.47036314010620117188e+00	2.83423	0.621590733528
7	42136	18	1	27	0.783	117	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93768811225891113281e-01	1.68391942977905273438e+00	3.68448	0.332763463259
8	42136	18	1	27	0.908	117	6.78000000000000000000e+02	1.90000000000000000000e+01	5.08005261421203613281e-01	1.81204724311828613281e+00	3.70808	0.532073378563
9	63073	7	1	27	0.157	1	3.27000000000000000000e+02	1.30000000000000000000e+01	1.28504276275634765625e-01	6.24391841888427734375e+00	1.89507	0.314979612827
10	63073	7	1	25	0.210	1	5.77000000000000000000e+02	1.80000000000000000000e+01	2.08502441644668579102e-01	7.59773349761962890625e+00	2.01282	0.653433382511
11	63073	7	1	25	0.420	1	6.11000000000000000000e+02	1.90000000000000000000e+01	2.19436362385749816895e-01	7.78276920318603515625e+00	2.01026	0.699692308903
12	63073	7	1	27	0.033	1	6.35000000000000000000e+02	1.90000000000000000000e+01	2.27356940507888793945e-01	7.91680955886840820312e+00	1.67215	0.733202457428
13	63073	7	1	27	0.035	1	6.93000000000000000000e+02	2.10000000000000000000e+01	2.45886012911796569824e-01	8.23037815093994140625e+00	1.68202	0.811594665051
14	63073	7	1	18	0.266	1	7.82000000000000000000e+02	2.30000000000000000000e+01	2.74533867835998535156e-01	8.71518898010253906250e+00	1.81498	0.932797133923
15	63073	7	1	26	0.963	1	8.12000000000000000000e+02	2.30000000000000000000e+01	2.83983141183853149414e-01	8.87509918212890625000e+00	1.68567	0.972774744034
16	64019	7	1	28	0.534	1	1.11000000000000000000e+03	3.00000000000000000000e+01	3.79797875881195068359e-01	1.04965791702270507812e+01	1.91371	1.37814486027
17	64019	7	1	28	0.609	1	4.36000000000000000000e+02	1.50000000000000000000e+01	1.63290828466415405273e-01	6.83261394500732421875e+00	1.92371	0.462153494358
18	64019	7	1	28	0.626	1	8.09000000000000000000e+02	2.30000000000000000000e+01	2.83025830984115600586e-01	8.85889911651611328125e+00	1.92321	0.968724668026
19	64019	7	1	28	0.618	1	4.90000000000000000000e+02	1.60000000000000000000e+01	1.80541053414344787598e-01	7.12454080581665039062e+00	1.91764	0.53513520956
20	64019	7	1	27	0.058	1	4.44000000000000000000e+02	1.50000000000000000000e+01	1.65835097432136535645e-01	6.87567090988159179688e+00	1.68594	0.472917735577
21	64019	7	1	26	0.567	1	6.74000000000000000000e+02	2.00000000000000000000e+01	2.39591598510742187500e-01	8.12385749816894531250e+00	1.70793	0.784964442253
22	64019	7	1	26	0.360	1	6.57000000000000000000e+02	2.00000000000000000000e+01	2.34377771615982055664e-01	8.03562355041503906250e+00	1.73005	0.762905955315
23	64604	12	1	10	0.995	1	3.43000000000000000000e+02	1.30000000000000000000e+01	1.33356496691703796387e-01	6.32603311538696289062e+00	0.799303	0.335508257151
24	64604	12	1	27	0.171	1	6.51000000000000000000e+02	2.00000000000000000000e+01	2.32423529028892517090e-01	8.00255203247070312500e+00	0.841492	0.754638016224
25	64604	12	1	27	0.136	1	1.06100000000000000000e+03	2.90000000000000000000e+01	3.63968938589096069336e-01	1.02287054061889648438e+01	0.847481	1.31117618084
26	64604	12	1	27	0.113	1	8.30000000000000000000e+02	2.40000000000000000000e+01	2.89894789457321166992e-01	8.97514247894287109375e+00	0.851528	0.997785687447
27	64604	12	1	25	0.539	1	4.78000000000000000000e+02	1.60000000000000000000e+01	1.76951736211776733398e-01	7.06379842758178710938e+00	0.880307	0.519949615002
28	64604	12	1	5	0.978	1	6.52000000000000000000e+02	2.00000000000000000000e+01	2.32710316777229309082e-01	8.00740528106689453125e+00	0.980142	0.755851328373
29	64604	12	1	28	0.590	1	1.04100000000000000000e+03	2.80000000000000000000e+01	3.57449203729629516602e-01	1.01183710098266601562e+01	0.91693	1.28359270096
30	125388	3	1	30	0.989	1	1.08100000000000000000e+03	2.90000000000000000000e+01	3.70263069868087768555e-01	1.03352212905883789062e+01	1.28361	1.33780527115
31	125388	3	1	25	0.889	1	4.60000000000000000000e+02	1.60000000000000000000e+01	1.70973464846611022949e-01	6.96262788772583007812e+00	0.907099	0.494656950235
32	125388	3	0	0	0.000	1	5.37000000000000000000e+02	1.70000000000000000000e+01	1.95607841014862060547e-01	7.37951755523681640625e+00	1.27508	0.598879337311
33	125388	3	0	0	0.000	1	4.62000000000000000000e+02	1.60000000000000000000e+01	1.71766787767410278320e-01	6.97605323791503906250e+00	1.29385	0.498013347387
34	125388	3	0	0	0.000	1	7.59000000000000000000e+02	2.20000000000000000000e+01	2.67161339521408081055e-01	8.59042263031005859375e+00	1.31468	0.901605606079
35	125388	3	1	8	0.795	1	4.42000000000000000000e+02	1.50000000000000000000e+01	1.65398001670837402344e-01	6.86827373504638671875e+00	1.33284	0.47106847167
36	125388	3	1	30	0.898	1	9.68000000000000000000e+02	2.70000000000000000000e+01	3.34185987710952758789e-01	9.72468566894531250000e+00	1.37161	1.18517148495
37	125388	3	0	0	0.000	1	4.94000000000000000000e+02	1.60000000000000000000e+01	1.82035326957702636719e-01	7.14982891082763671875e+00	1.74759	0.541457176208
38	125388	3	0	0	0.000	1	6.47000000000000000000e+02	2.00000000000000000000e+01	2.30921447277069091797e-01	7.97713232040405273438e+00	1.76587	0.748283028603
39	125388	3	0	0	0.000	1	8.78000000000000000000e+02	2.50000000000000000000e+01	3.05122792720794677734e-01	9.23284721374511718750e+00	1.78304	1.06221175194
40	125388	3	1	14	0.488	1	6.72000000000000000000e+02	2.00000000000000000000e+01	2.39021643996238708496e-01	8.11421203613281250000e+00	1.53035	0.782553076744
41	125388	3	1	14	0.441	1	6.91000000000000000000e+02	2.10000000000000000000e+01	2.45100110769271850586e-01	8.21707916259765625000e+00	1.54873	0.808269679546
42	125388	3	1	4	0.674	1	6.38000000000000000000e+02	1.90000000000000000000e+01	2.28145807981491088867e-01	7.93015956878662109375e+00	1.14285	0.736539959908
43	126012	6	1	36	0.452	117	6.66000000000000000000e+02	1.50000000000000000000e+01	4.93923455476760864258e-01	1.68531107902526855469e+00	0.981616	0.334928244352
44	126012	6	1	36	0.386	117	6.69000000000000000000e+02	1.70000000000000000000e+01	4.98214781284332275391e-01	1.72393298149108886719e+00	0.999636	0.39500695467
45	126012	6	1	36	0.239	117	6.58000000000000000000e+02	1.30000000000000000000e+01	4.84623312950134277344e-01	1.60160970687866210938e+00	1.03792	0.204726263881
46	126012	6	1	36	0.306	117	6.77000000000000000000e+02	1.90000000000000000000e+01	5.07481753826141357422e-01	1.80733609199523925781e+00	1.02002	0.524744927883
47	138563	29	1	30	0.016	117	6.58000000000000000000e+02	1.30000000000000000000e+01	4.84899997711181640625e-01	1.60409998893737792969e+00	4.55711	0.208600029349
48	138563	29	1	30	0.071	117	6.64000000000000000000e+02	1.50000000000000000000e+01	4.91814047098159790039e-01	1.66632640361785888672e+00	4.57494	0.305396646261
49	138563	29	1	31	0.598	117	6.56000000000000000000e+02	1.30000000000000000000e+01	4.82314288616180419922e-01	1.58082866668701171875e+00	4.49534	0.172400206327
50	138959	28	1	29	0.964	117	6.85000000000000000000e+02	2.10000000000000000000e+01	5.16831994056701660156e-01	1.89148771762847900391e+00	5.31116	0.655647516251
51	138959	28	1	31	0.445	117	6.86000000000000000000e+02	2.10000000000000000000e+01	5.17350494861602783203e-01	1.89615440368652343750e+00	5.27159	0.662906885147
52	138959	28	1	31	0.201	117	6.74000000000000000000e+02	1.80000000000000000000e+01	5.03593027591705322266e-01	1.77233719825744628906e+00	5.2929	0.470302224159
53	167480	18	1	25	0.016	117	6.76000000000000000000e+02	1.80000000000000000000e+01	5.05519747734069824219e-01	1.78967785835266113281e+00	3.7661	0.49727666378
