NUMBER_OF_SYNAPSES	APC_N	MAX_VOLTAGE	
78	0.0	-76.5215696137	
78	0.0	-76.8822834697	
78	0.0	-76.5399540665	
78	0.0	-78.1340333315	
78	0.0	-77.6393505662	
78	0.0	-78.1162971561	
78	0.0	-78.2779286004	
78	0.0	-78.2631273793	
78	0.0	-77.3421414409	
78	0.0	-78.5770634658	
78	0.0	-77.8945013561	
78	0.0	-78.3379806275	
78	0.0	-77.2309172426	
78	0.0	-77.5492346305	
78	0.0	-78.0374287781	
78	0.0	-76.6516538365	
78	0.0	-77.6155457465	
78	0.0	-77.86351907	
78	0.0	-77.8849723828	
78	0.0	-76.8123200668	
78	0.0	-76.8806457724	
78	0.0	-76.8985735711	
78	0.0	-77.2235276197	
78	0.0	-78.9816274608	
78	0.0	-77.3616534463	
78	0.0	-76.4336887228	
78	0.0	-76.7287703893	
78	0.0	-77.691879257	
78	0.0	-77.3073676123	
78	0.0	-78.8233257464	
78	0.0	-78.0402664383	
78	0.0	-76.9036445307	
78	0.0	-77.8883990993	
78	0.0	-77.9385540413	
78	0.0	-76.4438586717	
78	0.0	-77.5388505509	
78	0.0	-77.4680469702	
78	0.0	-77.3885791776	
78	0.0	-77.5464699607	
78	0.0	-77.0161161546	
78	0.0	-76.7736521464	
78	0.0	-77.0882157118	
78	0.0	-76.9040041041	
78	0.0	-76.5866011936	
78	0.0	-77.4997162602	
78	0.0	-77.7411994159	
78	0.0	-78.8126949439	
78	0.0	-78.3043828822	
78	0.0	-77.7382972029	
78	0.0	-76.6432397447	
78	0.0	-77.4758641659	
78	0.0	-77.7619680686	
78	0.0	-77.2348277025	
78	0.0	-76.336922691	
78	0.0	-77.9519781255	
78	0.0	-77.3884909448	
78	0.0	-76.8623569793	
78	0.0	-76.5743134878	
78	0.0	-76.6110179891	
78	0.0	-75.5820540488	
78	0.0	-77.4693771385	
78	0.0	-78.4766139005	
78	0.0	-78.5480092406	
78	0.0	-77.1463640218	
78	0.0	-77.7331428059	
78	0.0	-77.9695243142	
78	0.0	-77.8460072266	
78	0.0	-77.3104144455	
78	0.0	-77.1613893073	
78	0.0	-76.520968687	
78	0.0	-77.585401683	
78	0.0	-77.3701893689	
78	0.0	-76.7855243299	
78	0.0	-76.9506481499	
78	0.0	-77.3851865327	
78	0.0	-77.3956553486	
78	0.0	-77.073301616	
78	0.0	-77.2811930677	
78	0.0	-77.7442969077	
78	0.0	-77.5627517164	
78	0.0	-77.3317013161	
78	0.0	-77.7186718943	
78	0.0	-76.1263620093	
78	0.0	-78.8552158046	
78	0.0	-78.1420076493	
78	0.0	-77.6137130423	
78	0.0	-78.3120688952	
78	0.0	-78.1214608621	
78	0.0	-77.9854108838	
78	0.0	-78.6272771977	
78	0.0	-77.8912972534	
78	0.0	-78.9662549621	
78	0.0	-79.8603140732	
78	0.0	-77.7829420698	
78	0.0	-77.2380124418	
78	0.0	-76.9189686907	
78	0.0	-76.480305611	
78	0.0	-77.5406259968	
78	0.0	-76.9832932817	
78	0.0	-77.5274960657	
78	0.0	-77.2875708484	
78	0.0	-76.1601230982	
